Wall time,Step,Value
1641207610.2322738,4,-668.6478271484375
1641207658.3269503,14,-323.1987609863281
1641207663.134323,15,-297.3975524902344
1641207677.503222,18,-252.49061584472656
1641207682.3167484,19,-273.009033203125
1641207687.0751915,20,-254.12203979492188
1641207696.5810227,22,-262.177978515625
1641207715.3405814,26,-236.95462036132812
1641207720.0604131,27,-237.96133422851562
1641207782.022485,40,-276.193603515625
1641207815.541649,47,-227.81507873535156
1641207820.3080857,48,-278.2665710449219
1641207825.0787966,49,-216.23374938964844
1641207834.6664338,51,-241.2223358154297
1641207849.0386605,54,-225.70904541015625
1641207877.6844206,60,-239.94818115234375
1641207882.3682601,61,-225.924072265625
1641207887.1038115,62,-215.71218872070312
1641207891.8362925,63,-232.56727600097656
1641207906.2112715,66,-212.349609375
1641207911.0210383,67,-267.6070251464844
1641207915.8326426,68,-230.06517028808594
1641207925.4391484,70,-224.45773315429688
1641207930.2311535,71,-199.60975646972656
1641207959.0348575,77,-243.58514404296875
1641207982.8908122,82,-214.89871215820312
1641208016.2917912,89,-231.5377197265625
1641208063.8554153,99,-192.25108337402344
1641208082.8235638,103,-217.1375274658203
1641208097.0317626,106,-205.33889770507812
1641208101.7581983,107,-199.2745361328125
1641208111.188438,109,-220.43170166015625
1641208144.4524322,116,-222.1864471435547
1641208168.494315,121,-227.20567321777344
1641208187.6280267,125,-180.51199340820312
1641208192.4367142,126,-238.03419494628906
1641208202.0099332,128,-229.7447052001953
1641208211.5387359,130,-182.5853729248047
1641208240.2948484,136,-169.58157348632812
1641208245.0681448,137,-207.1320037841797
1641208278.530783,144,-162.0972442626953
1641208288.0652194,146,-180.127197265625
1641208292.8203087,147,-170.21995544433594
1641208307.153313,150,-303.0734558105469
1641208340.5732203,157,-190.77078247070312
1641208355.0364068,160,-200.58932495117188
1641208364.6636903,162,-209.70692443847656
1641208374.2984486,164,-197.50799560546875
1641208402.9016032,170,-180.13525390625
1641208407.646594,171,-170.0536651611328
1641208412.4224055,172,-172.304443359375
1641208436.370593,177,-193.45643615722656
1641208469.9811113,184,-211.07444763183594
1641208474.8089778,185,-172.92088317871094
1641208479.6592722,186,-197.64254760742188
1641208498.7062426,190,-158.36363220214844
1641208503.454308,191,-227.46319580078125
1641208508.1992111,192,-176.2595672607422
1641208541.6541889,199,-180.26036071777344
1641208555.9818914,202,-172.72999572753906
1641208560.8103824,203,-184.89764404296875
1641208565.6069517,204,-206.96177673339844
1641208570.4341917,205,-190.1234130859375
1641208580.067607,207,-189.13442993164062
1641208599.0930521,211,-155.6759490966797
1641208608.5108984,213,-178.66342163085938
1641208618.0827074,215,-202.8943634033203
1641208637.424919,219,-189.279541015625
1641208642.2834296,220,-217.61373901367188
1641208647.1108913,221,-185.9105682373047
1641208661.5739472,224,-199.983642578125
1641208685.5740995,229,-190.65684509277344
1641208733.5171137,239,-185.12954711914062
1641208757.3503091,244,-183.4747314453125
1641208762.1573677,245,-218.42965698242188
1641208766.973914,246,-177.39060974121094
1641208823.7495103,258,-186.40516662597656
1641208828.4033563,259,-165.79315185546875
1641208833.122114,260,-184.36073303222656
1641208885.0748143,271,-224.0330047607422
1641208899.288432,274,-191.3834991455078
1641208908.7907202,276,-215.07142639160156
1641208918.2473066,278,-192.34744262695312
1641208937.1167393,282,-184.7012939453125
1641208951.2328537,285,-172.01681518554688
1641208965.4989245,288,-170.9053497314453
1641208975.008104,290,-178.9097900390625
1641208998.737434,295,-173.20272827148438
1641209008.0231533,297,-205.2916717529297
1641209012.731173,298,-197.2189178466797
1641209050.688919,306,-198.2233123779297
1641209060.173572,308,-202.23968505859375
1641209079.1288986,312,-194.38565063476562
1641209098.1282663,316,-222.1996307373047
1641209107.6214368,318,-176.4329833984375
1641209112.3826017,319,-177.49026489257812
1641209126.5706608,322,-153.2483673095703
1641209197.8023744,337,-192.22811889648438
1641209202.619405,338,-175.8959503173828
1641209226.7926524,343,-190.00076293945312
1641209236.4560394,345,-207.40135192871094
1641209241.3216717,346,-174.5598907470703
1641209270.3672917,352,-188.95249938964844
1641209280.0520847,354,-195.307373046875
1641209299.4416327,358,-196.6028289794922
1641209318.7360494,362,-166.1708221435547
1641209323.5864723,363,-187.1488037109375
1641209328.264579,364,-199.94815063476562
1641209332.9591026,365,-180.81854248046875
1641209337.644206,366,-176.12921142578125
1641209342.3474064,367,-179.55841064453125
1641209394.6037579,378,-183.78152465820312
1641209432.3874424,386,-195.3563995361328
1641209451.151916,390,-168.6276092529297
1641209460.6206684,392,-209.54957580566406
1641209470.1752787,394,-187.7541046142578
1641209484.4955566,397,-174.3540802001953
1641209508.3402836,402,-192.52915954589844
1641209517.8855598,404,-195.6448516845703
1641209541.745835,409,-175.2290802001953
1641209565.7253652,414,-201.04380798339844
1641209570.5069559,415,-186.58050537109375
1641209599.0399969,421,-162.36065673828125
1641209603.7913163,422,-156.138671875
1641209622.9129949,426,-159.88624572753906
1641209642.0547004,430,-173.3434600830078
1641209665.8761227,435,-170.49302673339844
1641209670.6064456,436,-189.64015197753906
1641209675.3268533,437,-180.09519958496094
1641209684.7187636,439,-207.06712341308594
1641209703.6125863,443,-190.2926483154297
1641209708.399081,444,-166.33941650390625
1641209718.0561972,446,-179.90354919433594
1641209737.4344888,450,-171.6869354248047
1641209747.1739752,452,-161.87591552734375
1641209766.5576406,456,-195.89706420898438
1641209790.8086376,461,-190.54310607910156
1641209809.8118374,465,-197.06829833984375
1641209814.5209446,466,-202.19110107421875
1641209824.1300604,468,-181.5512237548828
1641209833.7243845,470,-204.24671936035156
1641209852.860074,474,-191.2945556640625
1641209857.6204894,475,-208.487548828125
1641209881.2469654,480,-187.47618103027344
1641209885.9604998,481,-163.14761352539062
1641209914.5367408,487,-158.10780334472656
1641209923.987673,489,-151.0988006591797
1641209947.551969,494,-187.9207305908203
1641209966.367416,498,-185.66049194335938
1641210018.212386,509,-208.9182586669922
1641210022.9213972,510,-179.16990661621094
1641210027.6209655,511,-184.58653259277344
1641210032.3508947,512,-178.56109619140625
1641210037.0995457,513,-167.27108764648438
1641210041.8869028,514,-169.29855346679688
1641210056.0257807,517,-189.37933349609375
1641210060.713061,518,-179.24417114257812
1641210065.436209,519,-179.48094177246094
1641210132.3542783,533,-193.11167907714844
1641210137.1066117,534,-163.93551635742188
1641210146.6543882,536,-178.79974365234375
1641210151.4035828,537,-191.03631591796875
1641210156.1440785,538,-201.70474243164062
1641210165.6824489,540,-207.85626220703125
1641210175.177683,542,-172.03045654296875
1641210184.673779,544,-166.66604614257812
1641210194.1909795,546,-197.349853515625
1641210213.257139,550,-162.79525756835938
1641210222.7384546,552,-186.1524658203125
1641210241.685166,556,-181.43141174316406
1641210269.9043744,562,-166.3896484375
1641210279.3951309,564,-162.62413024902344
1641210298.3418217,568,-168.7756805419922
1641210312.2629266,571,-168.92735290527344
1641210321.5228875,573,-166.42189025878906
1641210373.6069305,584,-187.34056091308594
1641210378.3932095,585,-154.3757781982422
1641210392.7970533,588,-180.9132843017578
1641210402.3701193,590,-185.31686401367188
1641210407.1749012,591,-188.844482421875
1641210421.597074,594,-195.5111541748047
1641210431.231481,596,-164.09901428222656
1641210464.7428691,603,-176.69384765625
1641210488.6683958,608,-167.01536560058594
1641210512.4333138,613,-208.392333984375
1641210517.104971,614,-192.03146362304688
1641210526.5274453,616,-195.9772491455078
1641210555.064893,622,-191.4950714111328
1641210559.809164,623,-163.93724060058594
1641210574.0977428,626,-173.69317626953125
1641210583.6577232,628,-195.17774963378906
1641210588.390758,629,-171.57333374023438
1641210607.6046495,633,-173.85975646972656
1641210626.806445,637,-181.19224548339844
1641210650.6334226,642,-218.2750701904297
1641210655.3104153,643,-195.87173461914062
1641210660.062197,644,-185.68869018554688
1641210683.6133785,649,-184.31687927246094
1641210693.1566586,651,-196.13189697265625
1641210712.2060726,655,-191.96243286132812
1641210726.4538293,658,-194.9446258544922
1641210736.0994647,660,-145.55538940429688
1641210769.325695,667,-223.32388305664062
1641210783.719396,670,-175.1257781982422
1641210807.6039956,675,-188.52764892578125
1641210812.3740387,676,-204.7765350341797
1641210831.4462435,680,-181.8359375
1641210850.425811,684,-187.9229278564453
1641210888.373078,692,-202.7200927734375
1641210897.7397382,694,-190.65988159179688
1641210907.1163747,696,-222.49147033691406
1641210911.8155003,697,-176.62051391601562
