Wall time,Step,Value
1641224281.2545104,4,-520.3130493164062
1641224329.4668307,14,-255.45547485351562
1641224334.3511121,15,-264.3153991699219
1641224348.8716936,18,-228.7034149169922
1641224353.7918603,19,-244.33876037597656
1641224358.699334,20,-253.24110412597656
1641224368.238108,22,-206.4515838623047
1641224387.492108,26,-232.62847900390625
1641224392.3077273,27,-245.87655639648438
1641224455.0486665,40,-238.88682556152344
1641224488.6265898,47,-228.23074340820312
1641224493.3928566,48,-197.7295379638672
1641224498.2434466,49,-233.46987915039062
1641224507.9590552,51,-220.10223388671875
1641224522.5662704,54,-192.80178833007812
1641224551.5291045,60,-240.20252990722656
1641224556.2934787,61,-206.98623657226562
1641224561.173086,62,-187.1721954345703
1641224565.9582045,63,-213.04061889648438
1641224580.4081929,66,-202.08349609375
1641224585.201097,67,-212.6311492919922
1641224590.021566,68,-202.79769897460938
1641224599.7136521,70,-181.42529296875
1641224604.52572,71,-199.22857666015625
1641224633.6323211,77,-208.2303466796875
1641224658.0448725,82,-188.3094482421875
1641224692.2505724,89,-195.0411376953125
1641224740.823556,99,-213.7329864501953
1641224759.9443474,103,-177.0052490234375
1641224774.651607,106,-211.8203125
1641224779.534038,107,-203.2869415283203
1641224789.269512,109,-200.5909423828125
1641224823.1495032,116,-265.876708984375
1641224847.2473671,121,-198.6283721923828
1641224866.619408,125,-178.30349731445312
1641224871.466725,126,-191.3592071533203
1641224881.1594217,128,-184.12393188476562
1641224890.8171623,130,-217.2555389404297
1641224919.8834465,136,-202.00961303710938
1641224924.6964467,137,-210.18911743164062
1641224958.6025255,144,-193.39085388183594
1641224968.1828778,146,-203.68565368652344
1641224972.9997659,147,-198.9215850830078
1641224987.464034,150,-176.48121643066406
1641225021.2251198,157,-192.7752227783203
1641225035.8477576,160,-190.29046630859375
1641225045.5654738,162,-170.8480224609375
1641225055.2739174,164,-188.67201232910156
1641225084.542881,170,-186.2104034423828
1641225089.417353,171,-198.22483825683594
1641225094.316927,172,-177.0946807861328
1641225118.628051,177,-176.1156005859375
1641225152.666794,184,-213.84228515625
1641225157.5146186,185,-206.24867248535156
1641225162.374034,186,-187.309326171875
1641225181.865085,190,-193.9119415283203
1641225186.7544982,191,-190.33636474609375
1641225191.6437411,192,-200.0401153564453
1641225225.6922638,199,-187.8170928955078
1641225240.2665262,202,-217.05471801757812
1641225245.1156843,203,-221.34136962890625
1641225249.9607527,204,-198.9764862060547
1641225254.875742,205,-275.04071044921875
1641225264.640101,207,-232.99642944335938
1641225284.2054305,211,-225.35035705566406
1641225294.0852318,213,-202.8783416748047
1641225303.7810385,215,-175.58843994140625
1641225323.3542752,219,-200.67686462402344
1641225328.241812,220,-187.39349365234375
1641225333.1234455,221,-189.5794219970703
1641225347.6742256,224,-166.0240936279297
1641225371.8683777,229,-222.41429138183594
1641225420.23256,239,-195.92124938964844
1641225444.3603811,244,-206.4946746826172
1641225449.169298,245,-203.72103881835938
1641225454.043057,246,-211.46119689941406
1641225512.0453186,258,-192.60374450683594
1641225516.8733678,259,-185.62672424316406
1641225521.6975899,260,-208.93385314941406
1641225574.8225336,271,-218.55889892578125
1641225589.5459378,274,-180.39999389648438
1641225599.345022,276,-195.2484588623047
1641225609.0762281,278,-198.82777404785156
1641225628.4081755,282,-192.42832946777344
1641225642.847025,285,-181.8934326171875
1641225657.3467178,288,-202.87435913085938
1641225667.0407012,290,-182.44183349609375
1641225690.9565475,295,-206.22772216796875
1641225700.5481727,297,-201.94436645507812
1641225705.4005191,298,-169.36831665039062
1641225744.4873967,306,-179.19895935058594
1641225754.2813442,308,-199.21310424804688
1641225773.774721,312,-175.0080108642578
1641225793.4495175,316,-183.1001434326172
1641225803.342151,318,-206.94686889648438
1641225808.2618084,319,-186.48912048339844
1641225822.9258542,322,-200.71351623535156
1641225895.6237879,337,-171.7618408203125
1641225900.4309146,338,-206.48184204101562
1641225924.2335155,343,-201.88768005371094
1641225933.7643282,345,-182.7669219970703
1641225938.524474,346,-173.0066680908203
1641225967.7392714,352,-192.1488800048828
1641225977.3127003,354,-186.70462036132812
1641225996.6195104,358,-194.4722137451172
1641226015.8301265,362,-192.66024780273438
1641226020.630543,363,-194.46954345703125
1641226025.422358,364,-194.29713439941406
1641226030.2253768,365,-186.64955139160156
1641226035.0895286,366,-182.0537109375
1641226039.9240491,367,-188.73306274414062
1641226093.286617,378,-188.30296325683594
1641226132.3573518,386,-208.67337036132812
1641226151.7986562,390,-191.375244140625
1641226161.5049648,392,-151.8326873779297
1641226171.2523727,394,-190.4705810546875
1641226185.8708112,397,-159.15133666992188
1641226210.2821412,402,-196.27073669433594
1641226219.939378,404,-191.91954040527344
1641226243.9397478,409,-179.65362548828125
1641226268.0873094,414,-182.2220001220703
1641226272.9587104,415,-177.88668823242188
1641226302.2615032,421,-172.64718627929688
1641226307.1290183,422,-180.33531188964844
1641226326.593441,426,-179.94815063476562
1641226346.1339157,430,-182.75921630859375
1641226370.6093826,435,-178.515380859375
1641226375.430809,436,-169.57211303710938
1641226380.2830749,437,-192.28939819335938
1641226390.1029544,439,-173.9831085205078
1641226409.5728347,443,-189.0135955810547
1641226414.4478233,444,-174.01817321777344
1641226424.2894938,446,-179.70339965820312
1641226443.7144108,450,-183.8907470703125
1641226453.2982197,452,-189.94210815429688
1641226472.824394,456,-188.16940307617188
1641226497.0474322,461,-198.78778076171875
1641226516.4415746,465,-183.3048553466797
1641226521.3228524,466,-195.0647735595703
1641226531.082223,468,-185.12918090820312
1641226540.8677235,470,-194.5611114501953
1641226560.4856846,474,-191.99830627441406
1641226565.3783815,475,-154.83998107910156
1641226589.865069,480,-196.70106506347656
1641226594.6997983,481,-186.80001831054688
1641226623.3203888,487,-210.91024780273438
1641226632.9214342,489,-180.45098876953125
1641226656.9524844,494,-197.80699157714844
1641226676.3762796,498,-171.315185546875
1641226729.6827183,509,-176.85256958007812
1641226734.556131,510,-199.4190673828125
1641226739.4296942,511,-199.48513793945312
1641226744.271931,512,-155.1380615234375
1641226749.1614375,513,-192.73507690429688
1641226753.9904282,514,-179.14476013183594
1641226768.4829793,517,-164.11355590820312
1641226773.3270183,518,-169.010009765625
1641226778.150712,519,-172.5225067138672
1641226845.713416,533,-195.34954833984375
1641226850.587089,534,-185.36854553222656
1641226860.306699,536,-187.76026916503906
1641226865.1818829,537,-165.24395751953125
1641226870.0392923,538,-197.27886962890625
1641226879.7745953,540,-169.0067901611328
1641226889.4448586,542,-185.50082397460938
1641226899.1447616,544,-190.2370147705078
1641226908.8510156,546,-169.90399169921875
1641226928.3717923,550,-183.10792541503906
1641226938.1110275,552,-152.99830627441406
1641226957.666433,556,-160.2579345703125
1641226986.5505145,562,-189.082763671875
1641226996.11961,564,-168.96517944335938
1641227015.4287138,568,-158.5562286376953
1641227029.8078792,571,-166.0994415283203
1641227039.474349,573,-152.47731018066406
1641227092.6508205,584,-155.19041442871094
1641227097.5087113,585,-200.3438262939453
1641227112.1489851,588,-187.60812377929688
1641227121.9315414,590,-206.55853271484375
1641227126.8043702,591,-183.79440307617188
1641227141.4581366,594,-180.10597229003906
1641227151.2393544,596,-183.4178009033203
1641227184.9823198,603,-205.14898681640625
1641227208.9058633,608,-174.7499237060547
1641227232.9984474,613,-183.1545867919922
1641227237.8527296,614,-191.19842529296875
1641227247.439001,616,-204.21189880371094
1641227276.046275,622,-182.4123077392578
1641227280.8263886,623,-199.93186950683594
1641227295.3696852,626,-187.72235107421875
1641227305.033279,628,-185.1829833984375
1641227309.8850567,629,-195.81396484375
1641227329.5827134,633,-180.38522338867188
1641227349.4147532,637,-175.37045288085938
1641227373.7063708,642,-177.57098388671875
1641227378.4428499,643,-200.92221069335938
1641227383.172249,644,-182.3021697998047
1641227407.0796225,649,-169.5161895751953
1641227416.7096286,651,-168.21778869628906
1641227435.9185266,655,-166.99827575683594
1641227450.3042817,658,-173.81781005859375
1641227459.879509,660,-160.77027893066406
1641227493.5315595,667,-199.4408416748047
1641227508.0270004,670,-154.84530639648438
1641227532.5474772,675,-213.21875
1641227537.4851491,676,-173.7740478515625
1641227557.0527227,680,-179.02975463867188
1641227576.3850656,684,-184.2294158935547
1641227615.2183547,692,-186.4564666748047
1641227624.920428,694,-171.12615966796875
1641227634.7245839,696,-191.56065368652344
1641227639.60545,697,-188.87953186035156
1641227649.384556,699,-184.2970428466797
1641227663.8951366,702,-184.07908630371094
1641227702.3259559,710,-166.33995056152344
1641227726.3997555,715,-198.9984588623047
1641227736.103284,717,-211.4138946533203
1641227750.654566,720,-175.0153350830078
1641227755.3627563,721,-193.51173400878906
1641227764.885474,723,-190.7222442626953
1641227774.4100037,725,-162.3177947998047
1641227779.2339327,726,-198.28643798828125
1641227788.9162822,728,-199.1043701171875
1641227793.7958217,729,-190.59901428222656
1641227803.5041482,731,-155.70872497558594
1641227808.3129852,732,-187.35693359375
1641227813.1654558,733,-172.21182250976562
1641227837.5873983,738,-174.8999481201172
1641227857.1719859,742,-188.5492401123047
1641227866.972709,744,-187.7084503173828
1641227925.2669108,756,-181.6544952392578
1641227963.9875746,764,-180.6957244873047
1641227968.8471537,765,-174.23219299316406
1641227988.46178,769,-175.02342224121094
1641228003.1826797,772,-185.23468017578125
1641228017.761012,775,-176.58404541015625
1641228022.6690109,776,-188.92930603027344
1641228032.3800821,778,-208.20811462402344
1641228037.25098,779,-176.28012084960938
1641228042.1224751,780,-170.48675537109375
1641228051.8136327,782,-149.45462036132812
1641228081.110739,788,-188.2642364501953
1641228158.9399137,804,-174.57522583007812
1641228163.7738404,805,-190.25576782226562
1641228168.6146736,806,-213.2821502685547
1641228173.45882,807,-193.9491424560547
1641228188.0384138,810,-179.4105224609375
1641228226.783734,818,-213.2740936279297
1641228231.6769204,819,-212.5279083251953
1641228275.5699065,828,-175.16592407226562
1641228295.191804,832,-182.43511962890625
1641228300.0923715,833,-170.84268188476562
1641228309.9131591,835,-192.05027770996094
1641228314.826734,836,-183.60911560058594
1641228329.4604802,839,-154.8322296142578
1641228334.3115783,840,-185.2313232421875
1641228348.8260264,843,-182.51820373535156
1641228358.5527976,845,-171.65155029296875
1641228387.6350687,851,-188.91415405273438
1641228416.8498547,857,-179.73556518554688
1641228431.5133796,860,-191.5446014404297
1641228441.1859474,862,-191.72314453125
1641228460.5625138,866,-206.9900665283203
1641228479.9793339,870,-200.9879608154297
1641228484.7968132,871,-176.73355102539062
1641228547.4016929,884,-195.0670623779297
1641228557.0450406,886,-181.3367462158203
1641228576.3182242,890,-196.0659637451172
1641228585.935206,892,-182.76463317871094
1641228600.229614,895,-176.1859893798828
1641228610.0097892,897,-184.53419494628906
1641228614.8305535,898,-175.54380798339844
1641228629.4107661,901,-170.3672637939453
1641228634.1937542,902,-176.54588317871094
1641228658.3484132,907,-179.33740234375
1641228663.191146,908,-173.10794067382812
1641228672.9002047,910,-181.3847198486328
1641228677.750529,911,-195.20413208007812
1641228711.4571743,918,-173.17198181152344
1641228716.257419,919,-184.99867248535156
1641228725.9423287,921,-184.8222198486328
1641228759.9143999,928,-187.49465942382812
1641228769.6955993,930,-177.7450714111328
1641228774.619694,931,-171.2932891845703
1641228779.47873,932,-166.179931640625
1641228813.4784994,939,-162.86131286621094
1641228827.9418788,942,-171.9888458251953
1641228842.4604552,945,-163.075927734375
1641228861.8207817,949,-185.2952423095703
1641228876.4806678,952,-146.2799072265625
1641228891.1187606,955,-196.0720672607422
1641228915.363259,960,-177.6400909423828
1641228929.7511737,963,-186.48675537109375
1641228939.3615036,965,-169.0126190185547
1641228949.100534,967,-175.50885009765625
1641228953.9832044,968,-194.34535217285156
1641229002.660376,978,-179.6572265625
1641229007.4556007,979,-184.09515380859375
1641229021.84742,982,-157.11898803710938
1641229041.286547,986,-177.99813842773438
1641229060.9152374,990,-216.12135314941406
1641229070.6392753,992,-197.32606506347656
1641229080.4711673,994,-168.41900634765625
1641229090.1552734,996,-194.627197265625
1641229104.691563,999,-181.4506378173828
1641229119.2398045,1002,-186.78623962402344
1641229124.0752642,1003,-180.42735290527344
1641229128.9418066,1004,-189.65330505371094
1641229138.675329,1006,-168.14535522460938
1641229163.0641525,1011,-187.4470672607422
1641229172.8353558,1013,-203.19598388671875
1641229182.5501523,1015,-161.28370666503906
1641229216.4545512,1022,-155.24400329589844
1641229235.7211702,1026,-177.78488159179688
1641229245.4251168,1028,-200.30406188964844
1641229279.6592386,1035,-197.54554748535156
1641229284.5258663,1036,-180.99026489257812
1641229289.3930728,1037,-168.1582489013672
1641229318.3677108,1043,-179.39898681640625
1641229332.8876908,1046,-200.8294677734375
1641229381.370997,1056,-192.9103546142578
1641229391.0942047,1058,-167.74838256835938
1641229400.805022,1060,-156.79791259765625
1641229410.3789086,1062,-186.9606170654297
1641229434.5682101,1067,-148.2046356201172
1641229444.3054295,1069,-166.60702514648438
1641229449.1765342,1070,-161.6793212890625
1641229454.0181766,1071,-171.20643615722656
1641229458.875175,1072,-170.5269775390625
1641229463.7309089,1073,-193.3597869873047
1641229483.1691182,1077,-193.28671264648438
1641229497.6478682,1080,-177.6348876953125
1641229521.6901326,1085,-170.41238403320312
1641229526.572593,1086,-189.3287353515625
1641229531.474932,1087,-173.18557739257812
1641229551.082718,1091,-146.45086669921875
1641229585.4145715,1098,-206.5660858154297
1641229604.9090383,1102,-174.07427978515625
1641229609.7745593,1103,-160.02207946777344
1641229614.6384246,1104,-194.1475372314453
1641229629.3402119,1107,-175.08197021484375
1641229639.0491614,1109,-186.22984313964844
1641229648.7452264,1111,-157.8214111328125
1641229653.589207,1112,-167.25364685058594
1641229663.2859714,1114,-186.86795043945312
1641229697.019236,1121,-200.38595581054688
1641229701.8331149,1122,-177.95811462402344
1641229716.373243,1125,-188.1915283203125
1641229721.2380767,1126,-165.36244201660156
1641229731.0060418,1128,-143.85894775390625
1641229735.9487383,1129,-151.438232421875
1641229750.716671,1132,-157.90341186523438
1641229760.515985,1134,-198.28585815429688
1641229785.077302,1139,-174.7378387451172
1641229818.7224104,1146,-180.19696044921875
1641229843.1902552,1151,-180.54258728027344
1641229848.0061722,1152,-158.0199432373047
1641229895.865694,1162,-166.6053466796875
1641229905.4136243,1164,-188.86740112304688
1641229919.892989,1167,-174.6404266357422
1641229954.130674,1174,-173.96939086914062
1641229963.9121962,1176,-155.3842010498047
1641229968.8165364,1177,-169.64808654785156
1641229973.7166176,1178,-149.14157104492188
1641229993.2581024,1182,-185.6483154296875
1641230002.9191813,1184,-173.77525329589844
1641230027.1266577,1189,-185.31443786621094
