Wall time,Step,Value
1641207607.1149812,4,-662.8551635742188
1641207654.8271737,14,-320.216064453125
1641207659.6321633,15,-271.2958068847656
1641207673.9794288,18,-313.6024169921875
1641207678.7614424,19,-292.6640930175781
1641207683.5434296,20,-353.2245178222656
1641207692.9759939,22,-281.3022766113281
1641207711.9761362,26,-296.1886901855469
1641207716.7715106,27,-250.7524871826172
1641207778.748456,40,-248.57183837890625
1641207812.1084692,47,-276.58294677734375
1641207816.9499803,48,-261.21319580078125
1641207821.7785876,49,-252.6349639892578
1641207831.3414323,51,-246.86944580078125
1641207845.873087,54,-255.9296112060547
1641207874.8743148,60,-229.388671875
1641207879.6359491,61,-247.52639770507812
1641207884.409159,62,-246.42588806152344
1641207889.189976,63,-236.14410400390625
1641207903.5985773,66,-218.71279907226562
1641207908.4013906,67,-207.57376098632812
1641207913.2319503,68,-237.03089904785156
1641207922.8397284,70,-248.82823181152344
1641207927.626391,71,-253.43948364257812
1641207956.6045961,77,-234.078369140625
1641207980.770523,82,-243.3748321533203
1641208014.7137268,89,-247.1827392578125
1641208063.177314,99,-188.6364288330078
1641208082.5135028,103,-183.9456024169922
1641208097.0328374,106,-177.84136962890625
1641208101.8536527,107,-254.18060302734375
1641208111.5164566,109,-198.2722625732422
1641208145.2021093,116,-213.75115966796875
1641208168.909805,121,-221.03985595703125
1641208187.7626917,125,-191.6303253173828
1641208192.513489,126,-198.6096954345703
1641208202.029401,128,-206.88819885253906
1641208211.67141,130,-200.5952606201172
1641208240.3297193,136,-205.5105438232422
1641208245.1004043,137,-184.2761993408203
1641208278.6189718,144,-151.2639617919922
1641208287.9220695,146,-184.17750549316406
1641208292.5359251,147,-189.43946838378906
1641208306.6277897,150,-193.74940490722656
1641208340.0300035,157,-188.9507293701172
1641208354.570613,160,-206.5899658203125
1641208364.3039885,162,-177.35519409179688
1641208373.9828227,164,-182.66317749023438
1641208403.0941272,170,-195.7914581298828
1641208407.9683971,171,-185.5524444580078
1641208412.786234,172,-174.80081176757812
1641208436.8696702,177,-178.6006622314453
1641208469.8041222,184,-210.92654418945312
1641208474.4224203,185,-165.29348754882812
1641208479.105753,186,-211.11671447753906
1641208498.0201516,190,-202.93536376953125
1641208502.7115517,191,-163.52056884765625
1641208507.3940637,192,-204.6688232421875
1641208540.475495,199,-171.19180297851562
1641208554.663241,202,-178.8106231689453
1641208559.4385478,203,-168.91677856445312
1641208564.1849246,204,-213.47537231445312
1641208568.9315047,205,-162.98350524902344
1641208578.4345322,207,-176.78724670410156
1641208597.396902,211,-183.6160888671875
1641208606.9029145,213,-175.6862335205078
1641208616.402529,215,-175.8147735595703
1641208635.4302,219,-177.5587921142578
1641208640.1738448,220,-188.94796752929688
1641208644.8670413,221,-175.5963592529297
1641208659.0744755,224,-174.4794921875
1641208682.9145377,229,-206.35987854003906
1641208729.8978453,239,-190.6691131591797
1641208753.5904722,244,-203.50021362304688
1641208758.3267734,245,-192.71908569335938
1641208763.0299358,246,-180.52455139160156
1641208819.8823478,258,-184.31344604492188
1641208824.6183538,259,-193.46331787109375
1641208829.3475,260,-165.7782440185547
1641208881.6258698,271,-174.43295288085938
1641208896.0554206,274,-182.52740478515625
1641208905.630974,276,-205.78428649902344
1641208915.1365278,278,-164.20391845703125
1641208934.1604297,282,-196.83560180664062
1641208948.2643297,285,-197.54347229003906
1641208962.5658453,288,-175.63327026367188
1641208972.0980928,290,-182.066650390625
1641208995.9124305,295,-170.7458953857422
1641209005.3562074,297,-185.56639099121094
1641209010.0775883,298,-175.9084014892578
1641209048.2731571,306,-172.6384735107422
1641209057.800193,308,-152.0117950439453
1641209077.0238383,312,-215.41412353515625
1641209095.9782794,316,-156.69903564453125
1641209105.5026822,318,-181.08592224121094
1641209110.2527719,319,-190.76695251464844
1641209124.591065,322,-201.09176635742188
1641209196.4489381,337,-171.03460693359375
1641209201.2467346,338,-185.61668395996094
1641209225.2882688,343,-153.5982666015625
1641209234.8735197,345,-175.92556762695312
1641209239.6714156,346,-188.26861572265625
1641209268.3755605,352,-205.01922607421875
1641209277.9991896,354,-184.8644256591797
1641209297.1766067,358,-213.79769897460938
1641209316.5443149,362,-200.8428497314453
1641209321.3446214,363,-201.88336181640625
1641209326.156921,364,-170.6876678466797
1641209330.9877076,365,-180.8792724609375
1641209335.8137667,366,-190.52491760253906
1641209340.6337414,367,-176.17347717285156
1641209393.5528336,378,-174.1155548095703
1641209431.5553813,386,-156.90469360351562
1641209450.709606,390,-185.50929260253906
1641209460.2530346,392,-180.18492126464844
1641209469.794508,394,-173.4525146484375
1641209483.9307969,397,-203.8171844482422
1641209507.5226908,402,-184.25347900390625
1641209517.1161435,404,-191.58013916015625
1641209541.3198092,409,-160.6761016845703
1641209565.5467026,414,-157.54393005371094
1641209570.4032888,415,-173.61143493652344
1641209599.405814,421,-174.94992065429688
1641209604.2052972,422,-180.12161254882812
1641209623.201188,426,-190.40406799316406
1641209642.1925101,430,-188.1002197265625
1641209666.0527852,435,-198.9864044189453
1641209670.8516333,436,-198.78770446777344
1641209675.632053,437,-168.29884338378906
1641209685.201922,439,-169.24215698242188
1641209704.3256557,443,-197.46437072753906
1641209709.1114993,444,-186.34194946289062
1641209718.7607408,446,-191.5360107421875
1641209737.9255116,450,-176.42019653320312
1641209747.5496984,452,-176.9047088623047
1641209766.8780434,456,-184.30941772460938
1641209790.6999424,461,-194.42120361328125
1641209809.6423724,465,-181.6828155517578
1641209814.3523855,466,-185.78758239746094
1641209823.8040528,468,-165.2371368408203
1641209833.2562535,470,-172.40150451660156
1641209852.1993742,474,-181.65414428710938
1641209856.9540446,475,-159.70985412597656
1641209880.9086442,480,-184.017333984375
1641209885.6368136,481,-190.40602111816406
1641209914.3452382,487,-202.7430419921875
1641209923.9126267,489,-195.9283905029297
1641209947.9212315,494,-167.79595947265625
1641209967.0885098,498,-218.3681182861328
1641210019.8054945,509,-177.8107147216797
1641210024.6417274,510,-190.5735321044922
1641210029.486745,511,-171.29965209960938
1641210034.3191836,512,-191.8074951171875
1641210039.1523387,513,-177.62937927246094
1641210043.8863637,514,-189.84117126464844
1641210058.2471778,517,-168.8053436279297
1641210063.0570233,518,-196.22918701171875
1641210067.9221923,519,-192.2472686767578
1641210135.1838117,533,-185.77389526367188
1641210140.0319,534,-177.72181701660156
1641210149.68595,536,-177.52586364746094
1641210154.4561398,537,-182.2314910888672
1641210159.249815,538,-181.9968719482422
1641210168.8678405,540,-168.07675170898438
1641210178.319893,542,-180.37954711914062
1641210187.889675,544,-174.9188690185547
1641210197.4674978,546,-191.41561889648438
1641210216.9645317,550,-163.31842041015625
1641210226.743302,552,-172.7164764404297
1641210246.1731331,556,-198.72532653808594
1641210274.943997,562,-173.7324981689453
1641210284.4858866,564,-195.50741577148438
1641210303.6033664,568,-182.96136474609375
1641210317.9674056,571,-170.2843475341797
1641210327.6179016,573,-208.41729736328125
1641210380.5119328,584,-182.57284545898438
1641210385.2784958,585,-177.00572204589844
1641210399.675084,588,-164.2157440185547
1641210409.2110972,590,-191.71304321289062
1641210413.9926667,591,-170.32095336914062
1641210428.503497,594,-179.60377502441406
1641210438.1992197,596,-160.5488739013672
1641210472.2097948,603,-192.24908447265625
1641210496.358442,608,-220.5458526611328
1641210520.8059516,613,-193.38409423828125
1641210525.6954868,614,-180.81793212890625
1641210535.4074042,616,-189.71888732910156
1641210564.0740592,622,-168.07931518554688
1641210568.9230912,623,-210.7476806640625
1641210583.3161383,626,-207.45834350585938
1641210592.8587534,628,-144.8062286376953
1641210597.613313,629,-185.25335693359375
1641210616.5920026,633,-194.28280639648438
1641210635.6746964,637,-193.26182556152344
1641210659.6655567,642,-174.72244262695312
1641210664.448832,643,-173.6763153076172
1641210669.2955346,644,-191.24545288085938
1641210693.3908148,649,-194.54171752929688
1641210702.8385017,651,-203.6669464111328
1641210721.7714157,655,-157.53076171875
1641210736.0538921,658,-161.47378540039062
1641210745.6216025,660,-226.4134979248047
1641210779.2020974,667,-184.95584106445312
1641210793.6472685,670,-172.56436157226562
1641210817.8148293,675,-181.5269775390625
1641210822.6319442,676,-170.7782440185547
1641210841.7657154,680,-173.15602111816406
1641210861.1007705,684,-169.2798614501953
1641210899.5283499,692,-173.27224731445312
1641210909.0927103,694,-191.21864318847656
1641210918.6893804,696,-164.51295471191406
1641210923.476812,697,-187.26715087890625
1641210933.0890987,699,-199.7145538330078
1641210947.3711607,702,-196.16969299316406
1641210985.7664566,710,-201.2991943359375
1641211009.8117654,715,-167.8902587890625
1641211019.430867,717,-180.06861877441406
1641211033.891562,720,-184.61094665527344
1641211038.6748571,721,-179.44500732421875
1641211048.3463295,723,-172.01422119140625
1641211058.1131675,725,-189.033447265625
1641211062.9825306,726,-186.71768188476562
1641211072.7716665,728,-189.0559539794922
1641211077.6457396,729,-215.11276245117188
1641211087.3491223,731,-161.32305908203125
1641211092.1219487,732,-186.27175903320312
1641211096.886308,733,-191.14805603027344
1641211121.0281029,738,-176.0803985595703
1641211140.1712272,742,-177.68272399902344
1641211149.7485867,744,-185.35301208496094
1641211207.5510242,756,-180.97166442871094
1641211246.01855,764,-170.72959899902344
1641211250.787278,765,-175.85235595703125
1641211269.9357555,769,-165.08416748046875
1641211284.3334594,772,-191.6262664794922
1641211298.6865954,775,-207.79891967773438
1641211303.508237,776,-165.21812438964844
1641211313.0894928,778,-176.63186645507812
1641211317.9266374,779,-178.22650146484375
1641211322.72633,780,-176.1084442138672
1641211332.296049,782,-202.2054901123047
1641211361.2155619,788,-199.4683380126953
1641211437.0936892,804,-207.03709411621094
1641211441.8190737,805,-166.74424743652344
1641211446.5422995,806,-187.72422790527344
1641211451.2694848,807,-203.2245635986328
1641211465.6543467,810,-185.28463745117188
1641211504.0284615,818,-163.8123321533203
1641211508.8207211,819,-186.95753479003906
1641211552.1148996,828,-171.14178466796875
1641211571.4794824,832,-173.4156951904297
1641211576.3242037,833,-176.8292236328125
1641211585.980666,835,-175.3544921875
1641211590.7507112,836,-216.3652801513672
1641211605.0029666,839,-174.81533813476562
1641211609.8079538,840,-171.64617919921875
1641211624.2202456,843,-185.17242431640625
1641211633.8983412,845,-175.80520629882812
1641211662.8296154,851,-179.0081329345703
1641211691.6651998,857,-181.67359924316406
1641211706.0570998,860,-181.39639282226562
1641211715.497509,862,-169.7698974609375
1641211734.7473843,866,-171.93492126464844
1641211754.0135105,870,-171.94662475585938
1641211758.8121552,871,-153.07949829101562
1641211821.2272663,884,-175.2663116455078
1641211830.8613582,886,-176.261962890625
1641211850.207096,890,-197.5469207763672
1641211859.850636,892,-174.15692138671875
1641211874.2579339,895,-183.94989013671875
1641211883.8850389,897,-180.0748748779297
1641211888.7037227,898,-199.59756469726562
1641211903.1441343,901,-170.3909149169922
1641211907.9470398,902,-154.06570434570312
1641211932.0533578,907,-175.868408203125
1641211936.8754854,908,-171.42068481445312
1641211946.544737,910,-181.33477783203125
1641211951.3715906,911,-222.3536376953125
1641211985.0931764,918,-185.67303466796875
1641211989.8489842,919,-160.44683837890625
1641211999.3700373,921,-180.42735290527344
1641212032.8786445,928,-207.60403442382812
1641212042.4772453,930,-164.72572326660156
1641212047.2673607,931,-174.96957397460938
1641212052.0437183,932,-197.88113403320312
1641212085.4660807,939,-179.96539306640625
1641212099.7088788,942,-172.4510040283203
1641212114.1149197,945,-184.45982360839844
1641212133.4916644,949,-174.89340209960938
1641212147.973793,952,-208.72500610351562
1641212162.6135468,955,-188.65966796875
1641212186.5676713,960,-153.2493438720703
1641212200.9037516,963,-212.89971923828125
1641212210.5451667,965,-188.66796875
1641212220.0012884,967,-175.21229553222656
1641212224.7053177,968,-160.98057556152344
1641212271.9262471,978,-166.75868225097656
1641212276.6559713,979,-170.79051208496094
1641212290.7586722,982,-204.3002471923828
1641212309.4949546,986,-179.30099487304688
1641212328.3282394,990,-149.2898712158203
1641212337.7818258,992,-171.02389526367188
1641212347.223278,994,-182.6543426513672
1641212356.7867093,996,-188.242431640625
1641212371.0842311,999,-198.8638458251953
1641212385.5881371,1002,-196.19827270507812
1641212390.3987699,1003,-160.54647827148438
1641212395.1683989,1004,-185.1504364013672
1641212404.7956212,1006,-166.6128692626953
1641212428.910196,1011,-175.34275817871094
1641212438.6177397,1013,-179.4015350341797
1641212448.278644,1015,-170.47023010253906
1641212482.0115998,1022,-174.23104858398438
1641212500.9893131,1026,-166.39878845214844
1641212510.6034503,1028,-175.84860229492188
1641212544.162966,1035,-217.08912658691406
1641212549.0002565,1036,-196.61941528320312
1641212553.8357377,1037,-204.8181610107422
1641212582.7404144,1043,-171.24771118164062
1641212597.2464688,1046,-191.63047790527344
1641212645.9052336,1056,-164.7052001953125
1641212655.6216033,1058,-194.0742645263672
1641212665.2800937,1060,-197.2090301513672
1641212674.9237723,1062,-205.1605987548828
1641212699.0848525,1067,-192.2058868408203
1641212708.7774403,1069,-198.45603942871094
1641212713.6171634,1070,-186.42298889160156
1641212718.4339385,1071,-200.42848205566406
1641212723.2873251,1072,-182.81996154785156
1641212728.1319928,1073,-179.5909423828125
1641212747.4616354,1077,-173.62789916992188
1641212762.0112653,1080,-167.2763671875
1641212786.1436107,1085,-191.04425048828125
1641212790.9727576,1086,-202.90518188476562
1641212795.8620858,1087,-153.04273986816406
1641212815.1217139,1091,-170.89849853515625
1641212848.5358255,1098,-187.86634826660156
1641212867.7143784,1102,-184.7803497314453
1641212872.5179994,1103,-175.0817108154297
1641212877.3795543,1104,-175.2781219482422
1641212891.9145536,1107,-213.8270263671875
1641212901.5560489,1109,-175.0517120361328
1641212911.152696,1111,-171.8886260986328
1641212915.9294367,1112,-193.8466796875
1641212925.4885607,1114,-195.86073303222656
1641212959.0727463,1121,-172.47894287109375
1641212963.8438225,1122,-194.1098175048828
1641212978.1460712,1125,-170.650390625
1641212982.9211903,1126,-177.2322540283203
1641212992.4474137,1128,-158.85887145996094
1641212997.245182,1129,-163.50521850585938
1641213011.7533767,1132,-183.65737915039062
1641213021.3967311,1134,-171.1421356201172
1641213045.2705016,1139,-170.81507873535156
1641213078.737088,1146,-180.7193145751953
1641213102.6044784,1151,-179.99952697753906
1641213107.453422,1152,-175.6080322265625
1641213155.0141222,1162,-188.98741149902344
1641213164.5364237,1164,-169.5918731689453
1641213178.8345325,1167,-190.70669555664062
1641213212.1809733,1174,-182.45266723632812
1641213221.6194816,1176,-195.59033203125
1641213226.3424945,1177,-169.7071075439453
1641213231.0580585,1178,-172.00537109375
1641213249.743679,1182,-217.85252380371094
1641213259.1377554,1184,-186.67420959472656
1641213282.6045287,1189,-162.91941833496094
1641213301.5108807,1193,-168.888916015625
1641213306.2169845,1194,-171.36026000976562
1641213320.4236057,1197,-199.56187438964844
1641213358.275142,1205,-170.1996307373047
1641213363.03772,1206,-173.36376953125
1641213367.7664466,1207,-172.6735076904297
1641213401.1702974,1214,-186.7959442138672
1641213420.4217095,1218,-196.9759521484375
1641213444.4765704,1223,-185.9523468017578
1641213454.1500356,1225,-182.4766082763672
1641213473.466108,1229,-175.03787231445312
1641213545.4128363,1244,-196.1043701171875
1641213555.068361,1246,-188.267822265625
1641213569.651293,1249,-157.76519775390625
1641213574.4834697,1250,-179.2008819580078
1641213579.3159046,1251,-174.40069580078125
1641213584.1352625,1252,-176.10867309570312
1641213593.838736,1254,-174.1728515625
1641213603.5135105,1256,-191.47254943847656
1641213608.3393505,1257,-191.49624633789062
1641213622.8388474,1260,-191.4593963623047
