,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,-211.08502197265625,-211.085,0.0,0.0,1,40
1,79,-346.20501708984375,-346.2050000000001,0.0,0.0,1,40
2,119,-176.70501708984375,-176.70499999999996,0.0,0.0,1,40
3,159,-378.25,-378.25000000000017,0.0,0.0,1,40
4,199,-145.01998901367188,-145.02000000000004,0.0,0.0,1,40
5,239,-228.27499389648438,-228.27500000000006,0.0,0.0,1,40
6,279,-301.3699951171875,-301.36999999999995,0.0,0.0,1,40
7,319,-274.55999755859375,-274.56,0.0,0.0,1,40
8,359,-337.2349853515625,-337.2350000000001,0.0,0.0,1,40
9,399,-321.3499755859375,-321.34999999999997,0.0,0.0,1,40
10,439,-309.2349853515625,-309.2349999999999,0.0,0.0,1,40
11,479,-215.7799835205078,-215.78000000000006,0.0,0.0,1,40
12,519,-266.92498779296875,-266.92500000000007,0.0,0.0,1,40
13,559,-319.2950134277344,-319.29499999999996,0.0,0.0,1,40
14,599,-378.83001708984375,-378.8300000000001,0.0,0.0,1,40
15,639,-126.47000122070312,-126.47000000000001,0.0,0.0,1,40
16,679,-207.76499938964844,-207.765,0.0,0.0,1,40
17,719,-336.5350036621094,-336.53499999999997,0.0,0.0,1,40
18,759,-125.72000122070312,-125.71999999999998,0.0,0.0,1,40
19,799,-30.279998779296875,-30.279999999999994,0.0,0.0,1,40
20,839,-82.08500671386719,-82.085,0.0,0.0,1,40
21,879,-75.80000305175781,-75.79999999999998,0.0,0.0,1,40
22,919,-52.599998474121094,-52.60000000000001,0.0,0.0,1,40
23,959,-51.32999801635742,-51.33,0.0,0.0,1,40
24,999,-19.014999389648438,-19.015,0.0,0.0,1,40
25,1039,-82.89999389648438,-82.90000000000003,0.0,0.0,1,40
26,1079,-19.950000762939453,-19.95,0.0,0.0,1,40
27,1119,-74.90499877929688,-74.90499999999997,0.0,0.0,1,40
28,1159,-17.079998016357422,-17.08,0.0,0.0,1,40
29,1199,-41.98500061035156,-41.98499999999999,0.0,0.0,1,40
30,1239,-29.48499870300293,-29.485000000000007,0.0,0.0,1,40
31,1279,-20.310001373291016,-20.309999999999995,0.0,0.0,1,40
32,1319,-22.76000213623047,-22.75999999999999,0.0,0.0,1,40
33,1359,-32.0,-32.0,0.0,0.0,1,40
34,1399,-40.60499572753906,-40.60499999999999,0.0,0.0,1,40
35,1439,-59.38999938964844,-59.38999999999998,0.0,0.0,1,40
36,1479,-87.83499908447266,-87.83499999999998,0.0,0.0,1,40
37,1519,-43.900001525878906,-43.9,0.0,0.0,1,40
38,1559,-76.84500122070312,-76.84499999999998,0.0,0.0,1,40
39,1599,-78.93499755859375,-78.93500000000003,0.0,0.0,1,40
40,1639,-98.05000305175781,-98.05,0.0,0.0,1,40
41,1679,-63.49500274658203,-63.49500000000001,0.0,0.0,1,40
42,1719,-16.729999542236328,-16.73,0.0,0.0,1,40
43,1759,-40.505001068115234,-40.504999999999995,0.0,0.0,1,40
44,1799,-17.110000610351562,-17.110000000000003,0.0,0.0,1,40
45,1839,-117.6199951171875,-117.62,0.0,0.0,1,40
46,1879,-90.28999328613281,-90.28999999999995,0.0,0.0,1,40
47,1919,-35.86000061035156,-35.86000000000001,0.0,0.0,1,40
48,1959,-17.96000099182129,-17.959999999999997,0.0,0.0,1,40
49,1999,-21.345001220703125,-21.344999999999995,0.0,0.0,1,40
50,2039,-21.0,-20.999999999999996,0.0,0.0,1,40
51,2079,-22.275001525878906,-22.275,0.0,0.0,1,40
52,2119,-16.155000686645508,-16.154999999999994,0.0,0.0,1,40
53,2159,-30.985000610351562,-30.985000000000003,0.0,0.0,1,40
54,2199,-61.0,-61.0,0.0,0.0,1,40
55,2239,-19.075000762939453,-19.075,0.0,0.0,1,40
56,2279,-90.08499908447266,-90.085,0.0,0.0,1,40
57,2319,-98.17499542236328,-98.175,0.0,0.0,1,40
58,2359,-46.08500289916992,-46.085,0.0,0.0,1,40
59,2399,-52.82500076293945,-52.825,0.0,0.0,1,40
60,2439,-40.96999740600586,-40.97000000000003,0.0,0.0,1,40
61,2479,-33.61000061035156,-33.61000000000002,0.0,0.0,1,40
62,2519,-19.150001525878906,-19.149999999999995,0.0,0.0,1,40
63,2559,-54.470001220703125,-54.46999999999999,0.0,0.0,1,40
64,2599,-165.53001403808594,-165.52999999999997,0.0,0.0,1,40
65,2639,-45.5,-45.5,0.0,0.0,1,40
66,2679,-42.595001220703125,-42.594999999999985,0.0,0.0,1,40
67,2719,-75.73500061035156,-75.73500000000001,0.0,0.0,1,40
68,2759,-37.474998474121094,-37.47499999999999,0.0,0.0,1,40
69,2799,-59.084999084472656,-59.085,0.0,0.0,1,40
70,2839,-27.30500030517578,-27.304999999999996,0.0,0.0,1,40
71,2879,-76.125,-76.12500000000001,0.0,0.0,1,40
