,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,-115.3699951171875,-115.36999999999999,0.0,1,40
1,79,-5.8899993896484375,-5.89,0.0,1,40
2,119,-96.7300033569336,-96.73000000000002,0.0,1,40
3,159,-27.31999969482422,-27.319999999999997,0.0,1,40
4,199,-134.95999145507812,-134.96000000000004,0.0,1,40
5,239,-137.15000915527344,-137.14999999999998,0.0,1,40
6,279,-60.255001068115234,-60.25500000000001,0.0,1,40
7,319,-19.410001754760742,-19.410000000000004,0.0,1,40
8,359,-3.929999828338623,-3.929999999999997,0.0,1,40
9,399,-23.084999084472656,-23.085,0.0,1,40
10,439,-1.3599998950958252,-1.3599999999999979,0.0,1,40
11,479,-91.61000061035156,-91.60999999999999,0.0,1,40
12,519,-85.85499572753906,-85.855,0.0,1,40
13,559,-116.44000244140625,-116.44000000000004,0.0,1,40
14,599,-59.40999984741211,-59.41000000000002,0.0,1,40
15,639,-0.7949999570846558,-0.7950000000000003,0.0,1,40
16,679,-74.69999694824219,-74.69999999999996,0.0,1,40
17,719,-11.889999389648438,-11.889999999999999,0.0,1,40
18,759,-193.47500610351562,-193.47500000000008,0.0,1,40
19,799,-198.5550079345703,-198.55500000000012,0.0,1,40
20,839,-19.384998321533203,-19.385000000000005,0.0,1,40
21,879,-21.479999542236328,-21.479999999999993,0.0,1,40
22,919,-14.5649995803833,-14.565,0.0,1,40
23,959,-115.83499145507812,-115.83500000000001,0.0,1,40
24,999,-124.68499755859375,-124.68499999999997,0.0,1,40
25,1039,-68.40499877929688,-68.40499999999997,0.0,1,40
26,1079,-33.97999954223633,-33.980000000000004,0.0,1,40
27,1119,-188.0850067138672,-188.08499999999998,0.0,1,40
28,1159,-121.44499206542969,-121.44500000000001,0.0,1,40
29,1199,-123.79499816894531,-123.79499999999999,0.0,1,40
30,1239,-83.08000183105469,-83.08000000000003,0.0,1,40
31,1279,-100.87000274658203,-100.86999999999999,0.0,1,40
32,1319,-64.38499450683594,-64.385,0.0,1,40
33,1359,-23.17500114440918,-23.17499999999999,0.0,1,40
