,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,-57.685707092285156,-163.39,10.57042932510376,0.0,1,40
1,79,102.53712463378906,-6.729999999999998,10.926713228225708,0.0,1,40
2,119,26.609779357910156,-57.325,8.39347791671753,0.0,1,40
3,159,6.624968528747559,-131.715,13.83399647474289,0.0,1,40
4,199,70.04877471923828,-1.4450000000000003,7.149377465248108,0.0,1,40
5,239,-39.32719802856445,-150.13999999999996,11.081279933452606,0.0,1,40
6,279,-51.60670852661133,-170.58999999999997,11.898329555988312,0.0,1,40
7,319,12.63456916809082,-94.24,10.687456876039505,0.0,1,40
8,359,-59.209320068359375,-198.33499999999998,13.912567555904388,0.0,1,40
9,399,97.34117889404297,-5.0299999999999985,10.237117230892181,0.0,1,40
10,439,-73.84529876708984,-176.89499999999995,10.30497032403946,0.0,1,40
11,479,-61.82209777832031,-142.92500000000004,8.110290110111237,0.0,1,40
12,519,66.04251098632812,-16.575,8.261751055717468,0.0,1,40
13,559,6.754944324493408,-142.78499999999997,14.95399409532547,0.0,1,40
14,599,4.059446811676025,-55.365,5.942444622516632,0.0,1,40
15,639,-3.890152931213379,-80.65499999999997,7.676484763622284,0.0,1,40
16,679,-124.99203491210938,-240.26500000000004,11.527295887470245,0.0,1,40
17,719,129.39337158203125,-17.665,14.705837309360504,0.0,1,40
18,759,78.93984985351562,-145.90499999999997,22.484484672546387,0.0,1,40
19,799,15.552594184875488,-168.82999999999998,18.438259661197662,0.0,1,40
20,839,23.41031837463379,-112.99500000000005,13.640531867742538,0.0,1,40
21,879,140.9844207763672,-76.80000000000001,21.77844214439392,0.0,1,40
22,919,-11.862041473388672,-187.04000000000002,17.517795860767365,0.0,1,40
23,959,161.4034881591797,-64.02499999999999,22.542849242687225,0.0,1,40
24,999,-60.15718078613281,-231.85,17.169281840324402,0.0,1,40
25,1039,126.34821319580078,-91.11500000000004,21.746320992708206,0.0,1,40
26,1079,14.603941917419434,-148.44000000000003,16.304394602775574,0.0,1,40
