,Step,Ratio_gen_perf
0,25000,0.86385
1,50000,0.89439
2,75000,0.90396
3,100000,0.90616
4,125000,0.9114
5,150000,0.91801
6,175000,0.9154
7,200000,0.90983
8,225000,0.9153
9,250000,0.91252
10,275000,0.91384
11,300000,0.91389
12,325000,0.9076
13,350000,0.91073
14,375000,0.90489
15,400000,0.90917
16,425000,0.90867
17,450000,0.91096
18,475000,0.90679
19,500000,0.90885
20,525000,0.90993
21,550000,0.90596
22,575000,0.90099
23,600000,0.90829
24,625000,0.91502
25,650000,0.9071
26,675000,0.90838
27,700000,0.91024
28,725000,0.9097
29,750000,0.90336
30,775000,0.90535
31,800000,0.90723
32,825000,0.90337
33,850000,0.90458
34,875000,0.90904
35,900000,0.90312
36,925000,0.90528
37,950000,0.90534
38,975000,0.90097
39,1000000,0.90046
40,1025000,0.90282
41,1050000,0.90411
42,1075000,0.89994
43,1100000,0.89398
44,1125000,0.89088
45,1150000,0.89459
46,1175000,0.89596
47,1200000,0.88355
48,1225000,0.88427
49,1250000,0.8846
50,1275000,0.88681
51,1300000,0.88193
52,1325000,0.88827
53,1350000,0.88512
54,1375000,0.88635
55,1400000,0.88089
56,1425000,0.87963
57,1450000,0.87902
58,1475000,0.87293
59,1500000,0.87773
60,1525000,0.87588
61,1550000,0.87802
62,1575000,0.87403
63,1600000,0.87907
64,1625000,0.87088
65,1650000,0.87149
66,1675000,0.87477
67,1700000,0.873
68,1725000,0.86804
69,1750000,0.86634
70,1775000,0.8657
71,1800000,0.86663
72,1825000,0.8607
73,1850000,0.86037
74,1875000,0.85981
75,1900000,0.8645
76,1925000,0.86058
77,1950000,0.85271
78,1975000,0.85856
79,2000000,0.85093
80,2025000,0.85775
81,2050000,0.85848
82,2075000,0.84856
83,2100000,0.8603
84,2125000,0.85289
85,2150000,0.85492
86,2175000,0.84748
87,2200000,0.84795
88,2225000,0.84038
89,2250000,0.83598
90,2275000,0.84675
91,2300000,0.84274
92,2325000,0.84276
93,2350000,0.83898
94,2375000,0.84029
95,2400000,0.8469
96,2425000,0.83422
97,2450000,0.84521
98,2475000,0.8399
99,2500000,0.8354
100,2525000,0.84078
101,2550000,0.8437
102,2575000,0.84464
103,2600000,0.84139
104,2625000,0.83907
105,2650000,0.83554
106,2675000,0.83656
107,2700000,0.83155
108,2725000,0.83323
109,2750000,0.84014
110,2775000,0.83552
111,2800000,0.83453
112,2825000,0.83469
113,2850000,0.83415
114,2875000,0.8319
115,2900000,0.83361
116,2925000,0.825
117,2950000,0.82665
118,2975000,0.82982
119,3000000,0.82229
120,3025000,0.8227
121,3050000,0.82612
122,3075000,0.82301
123,3100000,0.82454
124,3125000,0.82215
125,3150000,0.81823
126,3175000,0.81926
127,3200000,0.8195
128,3225000,0.82119
129,3250000,0.81809
130,3275000,0.81959
131,3300000,0.81513
132,3325000,0.80971
133,3350000,0.8067
134,3375000,0.80915
135,3400000,0.80309
136,3425000,0.81035
137,3450000,0.80274
138,3475000,0.80439
139,3500000,0.7995
140,3525000,0.80638
141,3550000,0.80033
142,3575000,0.80148
143,3600000,0.80068
144,3625000,0.80391
145,3650000,0.79441
146,3675000,0.80192
147,3700000,0.80211
148,3725000,0.8004
149,3750000,0.79009
150,3775000,0.79762
151,3800000,0.80196
152,3825000,0.80431
153,3850000,0.79857
154,3875000,0.79498
155,3900000,0.79051
156,3925000,0.79434
157,3950000,0.79373
158,3975000,0.78403
159,4000000,0.7912
160,4025000,0.78305
161,4050000,0.78994
162,4075000,0.79656
163,4100000,0.79049
164,4125000,0.78562
165,4150000,0.78407
166,4175000,0.78235
167,4200000,0.78198
168,4225000,0.77869
169,4250000,0.77957
170,4275000,0.7856
171,4300000,0.77509
172,4325000,0.77034
173,4350000,0.77205
174,4375000,0.771
175,4400000,0.76631
176,4425000,0.76517
177,4450000,0.75924
178,4475000,0.76783
179,4500000,0.77024
180,4525000,0.76906
181,4550000,0.77022
182,4575000,0.76894
183,4600000,0.77278
184,4625000,0.77413
185,4650000,0.76664
186,4675000,0.7816
187,4700000,0.7699
188,4725000,0.77591
189,4750000,0.76484
190,4775000,0.76746
191,4800000,0.77279
192,4825000,0.771
193,4850000,0.76731
194,4875000,0.7627
195,4900000,0.76615
196,4925000,0.76196
197,4950000,0.7666
198,4975000,0.76142
199,5000000,0.76066
200,5025000,0.76312
201,5050000,0.76339
202,5075000,0.76856
203,5100000,0.76368
204,5125000,0.76432
205,5150000,0.76474
206,5175000,0.76255
207,5200000,0.75969
208,5225000,0.76765
209,5250000,0.76809
210,5275000,0.769
211,5300000,0.76779
212,5325000,0.75833
213,5350000,0.76263
214,5375000,0.75249
215,5400000,0.75428
216,5425000,0.75069
217,5450000,0.75677
218,5475000,0.75617
219,5500000,0.74787
220,5525000,0.75534
221,5550000,0.75297
222,5575000,0.76064
223,5600000,0.7571
224,5625000,0.75375
225,5650000,0.75445
226,5675000,0.74747
227,5700000,0.74624
228,5725000,0.74668
229,5750000,0.74578
230,5775000,0.74524
231,5800000,0.75067
232,5825000,0.7404
233,5850000,0.74582
234,5875000,0.74313
235,5900000,0.74066
236,5925000,0.74452
237,5950000,0.74369
238,5975000,0.73449
239,6000000,0.74515
240,6025000,0.7381
241,6050000,0.73156
242,6075000,0.73334
243,6100000,0.7315
244,6125000,0.72447
245,6150000,0.72516
246,6175000,0.72009
247,6200000,0.72266
248,6225000,0.72485
249,6250000,0.719
250,6275000,0.72355
251,6300000,0.72291
252,6325000,0.71995
253,6350000,0.73034
254,6375000,0.73576
255,6400000,0.72706
256,6425000,0.73333
257,6450000,0.72598
258,6475000,0.72751
259,6500000,0.7271
260,6525000,0.72965
261,6550000,0.72404
262,6575000,0.72324
263,6600000,0.72493
264,6625000,0.72459
265,6650000,0.72281
266,6675000,0.72515
267,6700000,0.72459
268,6725000,0.7228
269,6750000,0.72231
270,6775000,0.72714
271,6800000,0.72531
272,6825000,0.71893
273,6850000,0.71717
274,6875000,0.72375
275,6900000,0.72188
276,6925000,0.7294
277,6950000,0.72549
278,6975000,0.72799
279,7000000,0.72727
280,7025000,0.71881
281,7050000,0.71822
282,7075000,0.71544
283,7100000,0.72021
284,7125000,0.7191
285,7150000,0.7136
286,7175000,0.7034
287,7200000,0.69952
288,7225000,0.7175
289,7250000,0.70626
290,7275000,0.71097
291,7300000,0.70024
292,7325000,0.70584
293,7350000,0.71054
294,7375000,0.70627
295,7400000,0.7079
296,7425000,0.69945
297,7450000,0.71545
298,7475000,0.7076
299,7500000,0.71827
300,7525000,0.71706
301,7550000,0.70697
302,7575000,0.70979
303,7600000,0.71906
304,7625000,0.71225
305,7650000,0.71985
306,7675000,0.71069
307,7700000,0.71034
308,7725000,0.7114
309,7750000,0.7029
310,7775000,0.7051
311,7800000,0.70265
312,7825000,0.70629
313,7850000,0.71089
314,7875000,0.70282
315,7900000,0.70365
316,7925000,0.69204
317,7950000,0.70057
318,7975000,0.70902
319,8000000,0.70188
320,8025000,0.69636
321,8050000,0.69986
322,8075000,0.70721
323,8100000,0.70123
324,8125000,0.69271
325,8150000,0.69979
326,8175000,0.69315
327,8200000,0.69468
328,8225000,0.69078
329,8250000,0.67594
330,8275000,0.67119
331,8300000,0.67542
332,8325000,0.67179
333,8350000,0.68543
334,8375000,0.6802
335,8400000,0.68458
336,8425000,0.66351
337,8450000,0.67032
338,8475000,0.67375
339,8500000,0.67993
340,8525000,0.67749
341,8550000,0.68528
342,8575000,0.68085
343,8600000,0.6775
344,8625000,0.67581
345,8650000,0.67416
346,8675000,0.68082
347,8700000,0.68648
348,8725000,0.68402
349,8750000,0.68568
350,8775000,0.67774
351,8800000,0.67433
352,8825000,0.6751
353,8850000,0.67384
354,8875000,0.67712
355,8900000,0.682
356,8925000,0.66616
357,8950000,0.6671
358,8975000,0.65983
359,9000000,0.67077
360,9025000,0.65642
361,9050000,0.65767
362,9075000,0.64285
363,9100000,0.64808
364,9125000,0.64539
365,9150000,0.65218
366,9175000,0.64995
367,9200000,0.64698
368,9225000,0.6572
369,9250000,0.66758
370,9275000,0.65475
371,9300000,0.64107
372,9325000,0.63017
373,9350000,0.64918
374,9375000,0.64669
375,9400000,0.63464
376,9425000,0.61698
377,9450000,0.62389
378,9475000,0.634
379,9500000,0.62898
380,9525000,0.6349
381,9550000,0.63478
382,9575000,0.63267
383,9600000,0.6338
384,9625000,0.63073
385,9650000,0.63929
386,9675000,0.6307
387,9700000,0.62178
388,9725000,0.61644
389,9750000,0.61311
390,9775000,0.61654
391,9800000,0.6166
392,9825000,0.61558
393,9850000,0.61537
394,9875000,0.60098
395,9900000,0.60824
396,9925000,0.60464
397,9950000,0.61607
398,9975000,0.62413
399,10000000,0.62651
