,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,49,-123.30183410644531,-197.14560000000006,7.38747626543045,0.0,1,50
1,99,84.88267517089844,-47.76639999999997,13.27047649025917,0.0,1,50
2,149,65.1614761352539,-21.08480000000002,8.628248900175095,0.0,1,50
3,199,-85.14068603515625,-146.32639999999992,6.121141314506531,0.0,1,50
4,249,-17.558788299560547,-141.49119999999996,12.398447960615158,0.0,1,50
5,299,8.449275016784668,-106.26879999999993,11.47662878036499,0.0,1,50
6,349,-136.69190979003906,-197.3183999999999,6.065199196338654,0.0,1,50
7,399,89.39263916015625,-12.726400000000012,10.216197222471237,0.0,1,50
8,449,-12.174614906311035,-95.23519999999996,8.30955171585083,0.0,1,50
9,499,48.31435775756836,-17.9584,6.630063682794571,0.0,1,50
10,549,35.135353088378906,-86.94079999999995,12.212752670049667,0.0,1,50
11,599,-38.82651138305664,-122.08959999999996,8.329813182353973,0.0,1,50
12,649,-22.610502243041992,-117.056,9.44852614402771,0.0,1,50
13,699,-40.30023193359375,-103.00480000000003,6.273097634315491,0.0,1,50
14,749,-147.30633544921875,-275.24800000000005,12.799556761980057,0.0,1,50
15,799,42.905052185058594,-85.77919999999999,12.873847395181656,0.0,1,50
16,849,109.41377258300781,-102.59839999999997,21.21015226840973,0.0,1,50
17,899,-70.78640747070312,-208.64639999999994,13.791810631752014,0.0,1,50
18,949,-124.34867095947266,-238.2783999999999,11.39777821302414,0.0,1,50
19,999,-21.550256729125977,-172.94079999999997,15.145440578460693,0.0,1,50
20,1049,73.01614379882812,-126.76159999999996,19.986203491687775,0.0,1,50
21,1099,26.224018096923828,-152.0351999999999,17.833445817232132,0.0,1,50
22,1149,-17.31136703491211,-158.97599999999997,14.172443479299545,0.0,1,50
23,1199,-102.5080795288086,-226.61119999999988,12.415552198886871,0.0,1,50
24,1249,122.88423156738281,-74.92479999999998,19.789259135723114,0.0,1,50
25,1299,95.83069610595703,-112.72639999999997,20.86452078819275,0.0,1,50
26,1349,146.93641662597656,-47.135999999999974,19.415442258119583,0.0,1,50
27,1399,85.95852661132812,-51.929599999999986,13.794641971588135,0.0,1,50
28,1449,98.30219268798828,-76.21119999999998,17.45871776342392,0.0,1,50
29,1499,134.5030975341797,-82.44159999999998,21.703646510839462,0.0,1,50
30,1549,160.62515258789062,-53.535999999999966,21.42517501115799,0.0,1,50
31,1599,154.3358612060547,-15.251200000000004,16.965883016586304,0.0,1,50
32,1649,78.71381378173828,-80.20479999999996,15.898587942123413,0.0,1,50
33,1699,56.00508117675781,-26.592000000000017,8.263205617666245,0.0,1,50
34,1749,88.90679931640625,-73.61919999999999,16.259482353925705,0.0,1,50
35,1799,93.69375610351562,-107.45279999999994,20.12317728996277,0.0,1,50
36,1849,162.55381774902344,-30.368000000000006,19.30035498738289,0.0,1,50
37,1899,67.96792602539062,-24.85440000000001,9.286167293787003,0.0,1,50
38,1949,117.06220245361328,-62.067199999999985,17.920534998178482,0.0,1,50
39,1999,139.12002563476562,-49.62239999999998,18.88224571943283,0.0,1,50
40,2049,94.69422912597656,-21.632000000000005,11.637558072805405,0.0,1,50
41,2099,130.72938537597656,-23.564800000000016,15.43596637248993,0.0,1,50
42,2149,113.46755981445312,-64.87679999999999,17.842005759477615,0.0,1,50
43,2199,134.7615966796875,-64.2848,19.91309055685997,0.0,1,50
44,2249,103.02030181884766,-86.04160000000003,18.914218991994858,0.0,1,50
45,2299,154.8844451904297,-57.86559999999999,21.284042835235596,0.0,1,50
46,2349,41.00967025756836,-26.736000000000008,6.7774461805820465,0.0,1,50
47,2399,12.492385864257812,-30.003200000000014,4.2513647973537445,0.0,1,50
48,2449,-65.49134063720703,-233.10079999999996,16.768070816993713,0.0,1,50
49,2499,114.99620056152344,-86.93440000000002,20.20164743065834,0.0,1,50
50,2549,135.715576171875,-48.352000000000004,18.41458687186241,0.0,1,50
51,2599,115.3720932006836,-77.22879999999996,19.268283754587173,0.0,1,50
52,2649,94.0031967163086,-60.63039999999997,15.469940185546875,0.0,1,50
53,2699,-50.08739471435547,-160.68480000000008,11.064447790384293,0.0,1,50
54,2749,149.8726348876953,-44.16319999999997,19.411846429109573,0.0,1,50
55,2799,72.24724578857422,-116.66559999999998,18.899329245090485,0.0,1,50
56,2849,6.274837970733643,-178.69760000000005,18.505123645067215,0.0,1,50
57,2899,128.26210021972656,-58.73599999999999,18.707778364419937,0.0,1,50
58,2949,77.14745330810547,-23.18720000000002,10.03774157166481,0.0,1,50
59,2999,-7.292716979980469,-205.22239999999996,19.801406770944595,0.0,1,50
60,3049,12.82431697845459,-28.428800000000027,4.127070814371109,0.0,1,50
61,3099,80.76071166992188,-23.788800000000016,10.459410786628723,0.0,1,50
62,3149,170.35516357421875,-22.864000000000022,19.330159544944763,0.0,1,50
63,3199,92.42887878417969,-19.859200000000012,11.233600527048111,0.0,1,50
64,3249,-11.700859069824219,-197.8368,18.621540665626526,0.0,1,50
65,3299,-47.99961853027344,-206.44799999999998,15.851604163646698,0.0,1,50
66,3349,-83.68521118164062,-260.72639999999996,17.711681127548218,0.0,1,50
67,3399,71.80186462402344,-99.0208,17.08956503868103,0.0,1,50
68,3449,144.0234832763672,-12.454400000000007,15.654474914073944,0.0,1,50
69,3499,64.66047668457031,-25.67040000000003,9.036948710680008,0.0,1,50
70,3549,122.96202087402344,-72.13439999999994,19.51798379421234,0.0,1,50
71,3599,123.70365142822266,-83.94879999999996,20.77412721514702,0.0,1,50
72,3649,89.32369232177734,-87.16799999999996,17.656720101833344,0.0,1,50
73,3699,166.18209838867188,-23.7504,19.001379013061523,0.0,1,50
74,3749,173.60336303710938,-15.558400000000006,18.924273550510406,0.0,1,50
75,3799,-160.829833984375,-256.81280000000004,9.60240724682808,0.0,1,50
76,3849,74.27003479003906,-117.71199999999995,19.20642599463463,0.0,1,50
77,3899,-235.1532745361328,-270.15040000000016,3.501210480928421,0.0,1,50
78,3949,-109.39510345458984,-229.24159999999998,11.989785015583038,0.0,1,50
79,3999,162.8282470703125,-18.39040000000001,18.12963078916073,0.0,1,50
80,4049,-217.972412109375,-325.0432000000002,10.711670756340027,0.0,1,50
81,4099,146.06752014160156,-15.625600000000016,16.176247030496597,0.0,1,50
82,4149,134.1746063232422,-43.19999999999999,17.74506989121437,0.0,1,50
83,4199,142.384521484375,-22.54720000000001,16.500248849391937,0.0,1,50
84,4249,148.88302612304688,-13.808000000000007,16.27608549594879,0.0,1,50
85,4299,146.8798370361328,-17.228800000000014,16.417910128831863,0.0,1,50
86,4349,156.83042907714844,-24.8928,18.18012696504593,0.0,1,50
87,4399,127.79063415527344,-44.06719999999998,17.193165868520737,0.0,1,50
88,4449,110.04422760009766,-73.91039999999998,18.403366535902023,0.0,1,50
89,4499,106.93661499023438,-80.91839999999999,18.793574929237366,0.0,1,50
90,4549,-160.26339721679688,-320.3712,16.01766276359558,0.0,1,50
91,4599,145.3685302734375,-13.049600000000007,15.848624527454376,0.0,1,50
92,4649,108.76937866210938,-60.20799999999999,16.90500584244728,0.0,1,50
93,4699,-120.6108169555664,-248.35519999999994,12.779933542013168,0.0,1,50
94,4749,-95.63450622558594,-273.5776,17.80196648836136,0.0,1,50
95,4799,-198.7013397216797,-347.54240000000004,14.890512496232986,0.0,1,50
96,4849,-146.45022583007812,-297.12320000000005,15.073784828186035,0.0,1,50
97,4899,61.3282470703125,-111.02399999999999,17.242647379636765,0.0,1,50
98,4949,145.2855224609375,-31.17120000000001,17.65327548980713,0.0,1,50
99,4999,-66.87686157226562,-227.86239999999995,16.105490297079086,0.0,1,50
100,5049,144.37753295898438,-15.920000000000009,16.03666278719902,0.0,1,50
101,5099,-15.890523910522461,-203.07839999999996,18.72685793042183,0.0,1,50
102,5149,99.05746459960938,-71.96160000000003,17.109281212091446,0.0,1,50
103,5199,81.79212951660156,-74.4768,15.633634179830551,0.0,1,50
104,5249,-20.043546676635742,-187.71840000000006,16.77472048997879,0.0,1,50
105,5299,-94.35420989990234,-260.8128,16.653043016791344,0.0,1,50
106,5349,-153.21331787109375,-313.1392,15.999491736292839,0.0,1,50
107,5399,92.40265655517578,-17.67040000000002,11.0120590031147,0.0,1,50
108,5449,138.59552001953125,-22.518400000000007,16.118351310491562,0.0,1,50
109,5499,98.70496368408203,-54.2912,15.306226134300232,0.0,1,50
110,5549,-80.42658996582031,-253.9776,17.362601548433304,0.0,1,50
111,5599,138.4214324951172,-23.414399999999993,16.190578877925873,0.0,1,50
112,5649,73.06275939941406,-100.10559999999997,17.324323683977127,0.0,1,50
113,5699,123.0308837890625,-11.193600000000014,13.428253412246704,0.0,1,50
114,5749,137.92694091796875,-15.110400000000014,15.310355603694916,0.0,1,50
115,5799,130.43492126464844,-31.219200000000015,16.17240744829178,0.0,1,50
116,5849,-44.501895904541016,-204.0832,15.96503809094429,0.0,1,50
117,5899,-98.10882568359375,-255.14879999999994,15.710797548294067,0.0,1,50
118,5949,141.92417907714844,-23.3216,16.531734228134155,0.0,1,50
119,5999,126.85469055175781,-19.36640000000001,14.628443747758865,0.0,1,50
120,6049,62.82930374145508,-94.18879999999994,15.70861479640007,0.0,1,50
121,6099,92.29829406738281,-77.36000000000001,16.97318299114704,0.0,1,50
122,6149,-52.862060546875,-203.99360000000001,15.119706779718399,0.0,1,50
123,6199,120.0672378540039,-44.09279999999998,16.42312243580818,0.0,1,50
124,6249,-66.49583435058594,-214.7296,14.82980626821518,0.0,1,50
125,6299,54.24142074584961,-87.69599999999998,14.199901193380356,0.0,1,50
126,6349,134.01612854003906,-6.185600000000002,14.026257514953613,0.0,1,50
127,6399,-24.291919708251953,-172.5856,14.835805773735046,0.0,1,50
128,6449,85.86895751953125,-83.19679999999997,16.913917511701584,0.0,1,50
129,6499,132.25035095214844,-14.592000000000011,14.69061279296875,0.0,1,50
130,6549,77.9779281616211,-92.87039999999996,17.092256784439087,0.0,1,50
131,6599,53.59760284423828,-100.68159999999995,15.434625655412674,0.0,1,50
132,6649,120.79229736328125,-10.675200000000004,13.152464538812637,0.0,1,50
133,6699,-50.436973571777344,-216.7008,16.633612364530563,0.0,1,50
134,6749,126.04277038574219,-39.75679999999997,16.587168991565704,0.0,1,50
135,6799,131.3108673095703,-19.05279999999999,15.042909353971481,0.0,1,50
136,6849,100.31202697753906,-58.25599999999996,15.8637023717165,0.0,1,50
137,6899,63.90814208984375,-101.30559999999997,16.52856594324112,0.0,1,50
138,6949,39.90892028808594,-125.8304,16.581149235367775,0.0,1,50
139,6999,35.385929107666016,-136.976,17.243699818849564,0.0,1,50
140,7049,119.001220703125,-14.099200000000012,13.315841242671013,0.0,1,50
141,7099,83.93600463867188,-76.95359999999997,16.09597161412239,0.0,1,50
142,7149,90.18254089355469,-54.79039999999999,14.503614038228989,0.0,1,50
143,7199,104.70704650878906,-35.276799999999994,14.004487559199333,0.0,1,50
144,7249,35.622127532958984,-123.69599999999998,15.938761070370674,0.0,1,50
145,7299,-40.4101676940918,-210.45440000000002,17.01184117794037,0.0,1,50
146,7349,-18.41849136352539,-170.128,15.177570760250092,0.0,1,50
147,7399,46.253173828125,-97.62559999999995,14.394156634807587,0.0,1,50
148,7449,21.083295822143555,-135.712,15.686375066637993,0.0,1,50
149,7499,115.52910614013672,-13.24800000000001,12.883334070444107,0.0,1,50
150,7549,29.77806854248047,-128.5184,15.836561664938927,0.0,1,50
151,7599,135.32461547851562,-19.87520000000001,15.526762410998344,0.0,1,50
152,7649,-27.23879623413086,-175.22239999999994,14.804827958345413,0.0,1,50
153,7699,-33.12984848022461,-180.02880000000002,14.69631715118885,0.0,1,50
154,7749,41.90145492553711,-129.91040000000004,17.188698828220367,0.0,1,50
155,7799,127.11273193359375,-14.883200000000004,14.205804288387299,0.0,1,50
156,7849,-17.336101531982422,-172.38400000000004,15.511573255062103,0.0,1,50
157,7899,32.064697265625,-122.12799999999997,15.426017582416534,0.0,1,50
158,7949,-22.2596492767334,-166.87359999999998,14.46772563457489,0.0,1,50
159,7999,135.18675231933594,-22.2912,15.754690438508987,0.0,1,50
160,8049,114.63790130615234,-40.0896,15.479527056217194,0.0,1,50
161,8099,79.33717346191406,-65.37919999999998,14.477977439761162,0.0,1,50
162,8149,100.99113464355469,-48.28799999999999,14.934454396367073,0.0,1,50
163,8199,132.52294921875,-33.04,16.563552111387253,0.0,1,50
164,8249,113.10783386230469,-10.85120000000001,12.401338204741478,0.0,1,50
165,8299,48.41109848022461,-114.26559999999995,16.274804145097733,0.0,1,50
166,8349,19.312108993530273,-133.79520000000002,15.317447304725647,0.0,1,50
167,8399,5.621127605438232,-147.72799999999995,15.341641813516617,0.0,1,50
168,8449,-45.72153091430664,-180.1152,13.445265710353851,0.0,1,50
169,8499,59.196189880371094,-81.61919999999995,14.087721720337868,0.0,1,50
170,8549,84.41561126708984,-66.41599999999997,15.089784324169159,0.0,1,50
171,8599,82.2327880859375,-84.03839999999995,16.634422570466995,0.0,1,50
172,8649,-52.68894958496094,-183.85599999999997,13.122468739748001,0.0,1,50
173,8699,31.24036979675293,-117.08159999999998,14.838716000318527,0.0,1,50
174,8749,133.80587768554688,-12.672000000000011,14.65422660112381,0.0,1,50
175,8799,-15.152236938476562,-153.52959999999993,13.8438211530447,0.0,1,50
176,8849,7.503787040710449,-131.37599999999995,13.894087135791779,0.0,1,50
177,8899,64.77981567382812,-89.66399999999999,15.451176047325134,0.0,1,50
178,8949,119.7022933959961,-18.59520000000001,13.835835590958595,0.0,1,50
179,8999,132.71815490722656,-14.953600000000003,14.773675233125687,0.0,1,50
180,9049,123.38836669921875,-12.041600000000004,13.548960834741592,0.0,1,50
181,9099,132.0730438232422,-19.968000000000007,15.210801601409912,0.0,1,50
182,9149,126.50189208984375,-13.248000000000005,13.981145828962326,0.0,1,50
183,9199,90.11981201171875,-58.022399999999976,14.820749938488007,0.0,1,50
184,9249,67.33453369140625,-86.00959999999995,15.341172993183136,0.0,1,50
185,9299,19.996437072753906,-115.4912,13.55473767220974,0.0,1,50
186,9349,55.37864303588867,-94.512,14.995675072073936,0.0,1,50
187,9399,119.73124694824219,-23.488,14.328242793679237,0.0,1,50
188,9449,41.859432220458984,-111.36959999999999,15.329664647579193,0.0,1,50
189,9499,-36.63142776489258,-191.08480000000006,15.45215456187725,0.0,1,50
190,9549,128.2721405029297,-23.231999999999992,15.157102942466736,0.0,1,50
191,9599,118.24610137939453,-17.830399999999994,13.61365969479084,0.0,1,50
192,9649,-41.18821716308594,-182.21439999999996,14.10884803533554,0.0,1,50
193,9699,130.46615600585938,-13.088000000000015,14.361759379506111,0.0,1,50
194,9749,77.43963623046875,-64.6368,14.213922902941704,0.0,1,50
195,9799,-142.05662536621094,-273.8176,13.18192307651043,0.0,1,50
196,9849,50.93655776977539,-87.37920000000001,13.837692067027092,0.0,1,50
197,9899,128.63389587402344,-17.7568,14.64554588496685,0.0,1,50
198,9949,148.65997314453125,-12.156800000000006,16.08879218995571,0.0,1,50
199,9999,6.056128978729248,-139.38559999999998,14.550609558820724,0.0,1,50
200,10049,117.9327621459961,-12.12160000000001,13.011193722486496,0.0,1,50
201,10099,82.90576171875,-41.9552,12.491625308990479,0.0,1,50
202,10149,86.78523254394531,-54.41919999999998,14.126697361469269,0.0,1,50
203,10199,69.98692321777344,-76.00319999999996,14.605480089783669,0.0,1,50
204,10249,107.52279663085938,-38.56640000000001,14.615393504500389,0.0,1,50
205,10299,18.053775787353516,-121.51359999999998,13.962924465537071,0.0,1,50
206,10349,-20.89330291748047,-157.08479999999997,13.625188648700714,0.0,1,50
207,10399,-25.962322235107422,-162.1152,13.621326386928558,0.0,1,50
208,10449,-19.521223068237305,-137.4272,11.7958282828331,0.0,1,50
209,10499,35.60825729370117,-93.2576,12.892304167151451,0.0,1,50
210,10549,109.734619140625,-10.857600000000012,12.064574211835861,0.0,1,50
211,10599,-1.5584464073181152,-149.2128,14.771990835666656,0.0,1,50
212,10649,126.01113891601562,-28.2016,15.428121417760849,0.0,1,50
213,10699,58.2083854675293,-77.52319999999999,13.579188644886017,0.0,1,50
214,10749,129.90853881835938,-19.78879999999999,14.976384162902832,0.0,1,50
215,10799,-17.409421920776367,-132.5952,11.52369724214077,0.0,1,50
216,10849,69.49375915527344,-79.36,14.891993835568428,0.0,1,50
217,10899,122.32674407958984,-12.518400000000005,13.490512251853943,0.0,1,50
218,10949,-43.60505294799805,-177.8752,13.432986959815025,0.0,1,50
219,10999,122.35147857666016,-18.479999999999997,14.089414566755295,0.0,1,50
220,11049,-19.674949645996094,-145.47200000000004,12.58530369400978,0.0,1,50
221,11099,20.016948699951172,-112.704,13.278003066778183,0.0,1,50
222,11149,78.74419403076172,-68.96319999999999,14.777315884828568,0.0,1,50
223,11199,-85.61248016357422,-224.00000000000003,13.844915583729744,0.0,1,50
224,11249,135.2538604736328,-11.41440000000001,14.673361867666245,0.0,1,50
225,11299,-16.992429733276367,-148.86079999999993,13.192713841795921,0.0,1,50
226,11349,102.7882080078125,-40.163199999999975,14.301512971520424,0.0,1,50
227,11399,-6.543471336364746,-147.21280000000002,14.073205083608627,0.0,1,50
228,11449,54.709747314453125,-75.03679999999997,12.98044165968895,0.0,1,50
229,11499,-15.154596328735352,-150.34880000000004,13.525451719760895,0.0,1,50
230,11549,-10.808761596679688,-135.0368,12.428347408771515,0.0,1,50
231,11599,99.51193237304688,-48.48959999999998,14.80675956606865,0.0,1,50
232,11649,-18.393352508544922,-144.3808,12.604369521141052,0.0,1,50
233,11699,22.52435874938965,-128.8416,15.143355682492256,0.0,1,50
234,11749,115.33134460449219,-16.803200000000004,13.219357535243034,0.0,1,50
235,11799,-38.99117660522461,-174.64319999999992,13.571263819932938,0.0,1,50
236,11849,112.90010833740234,-33.657599999999995,14.662320911884308,0.0,1,50
237,11899,111.56480407714844,-15.852799999999998,12.747456520795822,0.0,1,50
238,11949,41.165191650390625,-97.13599999999998,13.83630359172821,0.0,1,50
239,11999,-52.79966735839844,-173.80479999999994,12.105925485491753,0.0,1,50
240,12049,103.53504180908203,-20.45760000000001,12.404811784625053,0.0,1,50
241,12099,-15.760692596435547,-150.54080000000008,13.484043002128601,0.0,1,50
242,12149,-22.39443588256836,-144.59519999999998,12.225546896457672,0.0,1,50
243,12199,92.9432601928711,-37.587199999999996,13.05889093875885,0.0,1,50
244,12249,111.17729187011719,-27.09439999999999,13.833362475037575,0.0,1,50
245,12299,81.65030670166016,-55.718399999999995,13.743024960160255,0.0,1,50
246,12349,116.05091094970703,-32.703999999999986,14.882158368825912,0.0,1,50
247,12399,64.9383544921875,-68.78719999999998,13.378550827503204,0.0,1,50
248,12449,54.45485305786133,-80.2208,13.473604008555412,0.0,1,50
249,12499,127.86811828613281,-21.44319999999999,14.937828481197357,0.0,1,50
250,12549,64.1075439453125,-52.620799999999996,11.678070843219757,0.0,1,50
251,12599,-48.40150833129883,-188.83520000000001,14.049671620130539,0.0,1,50
252,12649,82.77500915527344,-52.67200000000005,13.550781518220901,0.0,1,50
253,12699,120.7420654296875,-9.676800000000007,13.047741129994392,0.0,1,50
254,12749,100.48373413085938,-15.616000000000005,11.615187853574753,0.0,1,50
255,12799,49.679969787597656,-66.2752,11.600725933909416,0.0,1,50
256,12849,113.7166519165039,-8.588800000000006,12.236041277647018,0.0,1,50
257,12899,129.03492736816406,-18.838399999999996,14.793979778885841,0.0,1,50
258,12949,107.19273376464844,-13.10400000000001,12.035082459449768,0.0,1,50
259,12999,-16.764114379882812,-130.10879999999997,11.339565694332123,0.0,1,50
260,13049,102.74769592285156,-16.58880000000001,11.939017936587334,0.0,1,50
261,13099,-38.05200958251953,-171.35999999999999,13.336797401309013,0.0,1,50
262,13149,98.91291046142578,-15.324800000000014,11.428912565112114,0.0,1,50
263,13199,122.92241668701172,-6.902400000000002,12.98832592368126,0.0,1,50
264,13249,-33.02503204345703,-159.488,12.651991367340088,0.0,1,50
265,13299,113.7493667602539,-11.603200000000012,12.540903255343437,0.0,1,50
266,13349,116.685791015625,-26.470399999999998,14.322069332003593,0.0,1,50
267,13399,122.73405456542969,-13.788800000000009,13.65843841433525,0.0,1,50
268,13449,31.022611618041992,-101.32799999999999,13.241027265787125,0.0,1,50
269,13499,98.0563735961914,-46.37760000000004,14.449909567832947,0.0,1,50
270,13549,120.16197967529297,-25.0432,14.527067169547081,0.0,1,50
