Wall time,Step,Value
1641808539.0388477,4,-264.2110595703125
1641808586.4965153,14,-200.8072509765625
1641808591.320808,15,-223.1077880859375
1641808605.7390985,18,-220.61166381835938
1641808610.5441236,19,-240.8784942626953
1641808615.3969755,20,-234.23849487304688
1641808624.9640353,22,-233.8789825439453
1641808644.022957,26,-182.0317840576172
1641808648.77195,27,-241.1207275390625
1641808710.9737012,40,-241.96038818359375
1641808744.457117,47,-194.77244567871094
1641808749.238388,48,-208.74435424804688
1641808754.01094,49,-220.9289093017578
1641808763.5500507,51,-197.62033081054688
1641808777.9808712,54,-215.09291076660156
1641808806.7604039,60,-217.8469696044922
1641808811.554637,61,-189.48056030273438
1641808816.2919328,62,-178.17453002929688
1641808821.0629876,63,-185.47897338867188
1641808835.1999497,66,-217.648681640625
1641808839.8963804,67,-215.78990173339844
1641808844.582721,68,-198.51876831054688
1641808854.087589,70,-236.3445281982422
1641808858.8371778,71,-181.68089294433594
1641808887.3799663,77,-198.1606903076172
1641808910.979415,82,-185.09364318847656
1641808944.0440156,89,-193.55307006835938
1641808991.1533208,99,-204.41319274902344
1641809010.2908905,103,-201.20509338378906
1641809024.5664876,106,-188.27320861816406
1641809029.2165055,107,-190.33274841308594
1641809038.6644588,109,-220.3356170654297
1641809071.9672794,116,-191.39418029785156
1641809095.9475882,121,-186.510986328125
1641809115.1162093,125,-175.17239379882812
1641809119.9300172,126,-181.32554626464844
1641809129.534194,128,-195.78379821777344
1641809139.023338,130,-204.13357543945312
1641809167.5685651,136,-192.5621337890625
1641809172.313793,137,-177.03440856933594
1641809205.3808928,144,-188.09249877929688
1641809214.7576294,146,-233.17735290527344
1641809219.4603536,147,-173.8833770751953
1641809233.540308,150,-195.9338836669922
1641809266.36983,157,-197.76268005371094
1641809280.6540718,160,-195.30941772460938
1641809290.1264186,162,-181.56228637695312
1641809299.607395,164,-188.7103729248047
1641809328.1412067,170,-173.02078247070312
1641809332.8697636,171,-163.0457305908203
1641809337.583482,172,-202.36038208007812
1641809361.2215497,177,-199.45175170898438
1641809394.220337,184,-182.54721069335938
1641809398.9570913,185,-176.52919006347656
1641809403.7055867,186,-213.45477294921875
1641809422.3689578,190,-187.04151916503906
1641809427.1836307,191,-187.5928192138672
1641809431.9155967,192,-189.3853302001953
1641809465.097489,199,-179.22677612304688
1641809479.2925086,202,-161.99229431152344
1641809484.0043626,203,-160.62460327148438
1641809488.7540767,204,-165.7480926513672
1641809493.4516218,205,-178.89735412597656
1641809502.8931897,207,-180.8330078125
1641809521.5521202,211,-188.36190795898438
1641809531.0175805,213,-192.7482452392578
1641809540.655934,215,-162.6734619140625
1641809559.87063,219,-185.734619140625
1641809564.6692252,220,-190.9936065673828
1641809569.4520054,221,-206.75563049316406
1641809583.6503096,224,-168.66539001464844
1641809607.2739189,229,-180.9465789794922
1641809654.7783556,239,-198.0210723876953
1641809678.4740493,244,-177.88182067871094
1641809683.289321,245,-169.10873413085938
1641809688.0628676,246,-196.97454833984375
1641809745.1688602,258,-167.04031372070312
1641809749.9192102,259,-188.8465118408203
1641809754.7123768,260,-154.88404846191406
1641809807.0560465,271,-167.1105499267578
1641809821.140291,274,-199.7523651123047
1641809830.616936,276,-197.3841552734375
1641809840.2155464,278,-186.902099609375
1641809859.2210014,282,-202.05226135253906
1641809873.3889534,285,-190.20457458496094
1641809887.628228,288,-184.8909454345703
1641809897.0987422,290,-183.66253662109375
1641809920.7812212,295,-177.80523681640625
1641809930.2759516,297,-178.12222290039062
1641809935.0272048,298,-207.36569213867188
1641809973.0669136,306,-184.03453063964844
1641809982.6036854,308,-190.5914764404297
1641810001.7612472,312,-216.6465301513672
1641810021.0994515,316,-184.54339599609375
1641810030.7572427,318,-216.23680114746094
1641810035.579475,319,-197.2151641845703
1641810049.8049626,322,-189.60726928710938
1641810120.9195642,337,-173.38218688964844
1641810125.6631217,338,-170.68942260742188
1641810149.2424576,343,-182.2388458251953
1641810158.6242058,345,-167.91465759277344
1641810163.3309524,346,-191.6221923828125
1641810191.9235451,352,-216.9023895263672
1641810201.402531,354,-195.3743896484375
1641810220.4716072,358,-182.97560119628906
1641810239.5128124,362,-174.4274444580078
1641810244.2722793,363,-174.9831085205078
1641810248.9923348,364,-215.08090209960938
1641810253.729242,365,-173.87574768066406
1641810258.525611,366,-179.78858947753906
1641810263.1766531,367,-185.94029235839844
1641810315.468676,378,-167.23098754882812
1641810353.8163848,386,-185.6537322998047
1641810372.935127,390,-187.57472229003906
1641810382.4992616,392,-188.35250854492188
1641810392.0612693,394,-193.5944061279297
1641810406.4067757,397,-204.40455627441406
1641810430.2935343,402,-250.673095703125
1641810439.8276818,404,-150.6313934326172
1641810463.527452,409,-178.06007385253906
1641810487.1281962,414,-182.8393096923828
1641810491.9012551,415,-206.20477294921875
1641810520.1828837,421,-203.29885864257812
1641810524.8356543,422,-170.96055603027344
1641810543.3792226,426,-252.39236450195312
1641810562.0779457,430,-173.61663818359375
1641810585.520514,435,-214.34512329101562
1641810590.2483659,436,-166.6512451171875
1641810594.9622533,437,-178.3037567138672
1641810604.4354215,439,-164.3557586669922
1641810623.386074,443,-218.77064514160156
1641810628.1273408,444,-169.70462036132812
1641810637.6251776,446,-179.56253051757812
1641810656.4640665,450,-196.0283966064453
1641810665.8082068,452,-191.2144012451172
1641810684.7573495,456,-181.40672302246094
1641810708.257997,461,-185.26705932617188
1641810726.7909203,465,-169.26504516601562
1641810731.5264266,466,-176.31646728515625
1641810740.8609822,468,-183.86856079101562
1641810750.4255044,470,-172.96884155273438
1641810769.5955114,474,-192.91514587402344
1641810774.3424997,475,-212.0758056640625
1641810798.3846219,480,-201.5535125732422
1641810803.0987217,481,-197.3058319091797
1641810831.6194894,487,-171.77316284179688
1641810841.1263614,489,-201.669921875
1641810864.8618965,494,-212.7772216796875
1641810884.0563283,498,-197.42434692382812
1641810936.506704,509,-154.6298370361328
1641810941.312083,510,-229.41659545898438
1641810946.1825547,511,-200.3910675048828
1641810950.9682672,512,-194.67251586914062
1641810955.7443159,513,-185.92271423339844
1641810960.5555286,514,-161.05702209472656
1641810974.7648773,517,-241.87806701660156
1641810979.5190792,518,-214.8246307373047
1641810984.278243,519,-209.0501251220703
1641811051.052119,533,-164.24319458007812
1641811055.768537,534,-171.65464782714844
1641811065.209075,536,-187.67173767089844
1641811069.9614158,537,-205.513671875
1641811074.630022,538,-183.84999084472656
1641811084.0591378,540,-230.5718536376953
1641811093.3686798,542,-181.74868774414062
1641811102.9366057,544,-196.1557159423828
1641811112.5220475,546,-216.78582763671875
1641811131.7038777,550,-180.47169494628906
1641811141.272063,552,-202.38136291503906
1641811160.3008456,556,-176.33306884765625
1641811188.793299,562,-206.2017364501953
1641811198.2746625,564,-167.6623992919922
1641811217.4388156,568,-191.84490966796875
1641811231.800171,571,-200.7388153076172
1641811241.346904,573,-203.59165954589844
1641811293.3925781,584,-224.49122619628906
1641811298.1041925,585,-216.65740966796875
1641811312.5014327,588,-168.25135803222656
1641811321.9242134,590,-179.2957763671875
1641811326.615529,591,-191.95257568359375
1641811340.8382137,594,-189.61688232421875
1641811350.3478453,596,-214.21290588378906
1641811383.4401162,603,-202.60435485839844
1641811407.0438159,608,-186.1209716796875
1641811430.6949117,613,-197.70375061035156
1641811435.4728265,614,-170.51341247558594
1641811444.9611483,616,-190.88265991210938
1641811473.2745466,622,-228.48486328125
1641811478.005714,623,-182.5780029296875
1641811492.339463,626,-172.15577697753906
1641811501.7811332,628,-198.3002471923828
1641811506.51327,629,-177.06753540039062
1641811525.3688715,633,-186.4074249267578
1641811544.3681734,637,-194.89764404296875
1641811568.1914852,642,-183.8194580078125
1641811572.8852112,643,-191.25299072265625
1641811577.6178327,644,-161.8146209716797
1641811601.2110877,649,-183.34190368652344
1641811610.7186062,651,-165.78567504882812
1641811629.5610704,655,-197.4935760498047
1641811643.9220326,658,-216.0835723876953
1641811653.5325456,660,-184.0664520263672
