,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,-120.14633178710938,-177.30000000000007,57.153665588461074,1,40
1,79,-78.05242919921875,-156.22000000000006,78.16757125133044,1,40
2,119,-62.81520462036133,-142.93000000000006,80.11479619428141,1,40
3,159,-51.402549743652344,-138.30500000000006,86.9024500269893,1,40
4,199,-86.62281799316406,-163.83999999999995,77.21717927616827,1,40
5,239,-21.455764770507812,-141.935,120.4792356104448,1,40
6,279,-91.26592254638672,-208.60500000000002,117.33907392335442,1,40
7,319,22.47662925720215,-105.78999999999999,128.26662847665708,1,40
8,359,53.24853515625,-44.70499999999999,97.95353588258615,1,40
9,399,-54.72625732421875,-151.475,96.74874333236048,1,40
10,439,38.62530517578125,-82.74,121.36530542459468,1,40
11,479,-38.735015869140625,-126.66500000000005,87.92998387666543,1,40
12,519,65.87126922607422,-58.91000000000001,124.78126674973679,1,40
13,559,21.915630340576172,-95.21,117.12562915669295,1,40
14,599,-66.02017211914062,-170.89000000000007,104.8698279082595,1,40
15,639,66.64082336425781,-51.7,118.34082525221748,1,40
16,679,-95.46565246582031,-163.39500000000007,67.92934976526568,1,40
17,719,88.36603546142578,-27.810000000000006,116.17603987597255,1,40
18,759,-105.97570037841797,-199.99500000000015,94.01929983116372,1,40
19,799,57.27865982055664,-27.915000000000003,85.19365966208541,1,40
20,839,62.82273864746094,-50.540000000000006,113.36273916802548,1,40
21,879,18.575653076171875,-101.625,120.20065222526844,1,40
22,919,-115.85079956054688,-202.1150000000001,86.26419682852622,1,40
23,959,-51.94930648803711,-135.82000000000005,83.87069413637938,1,40
24,999,59.540550231933594,-62.19500000000001,121.7355514812403,1,40
25,1039,-100.86505126953125,-176.23000000000005,75.36494787620488,1,40
26,1079,-115.44255828857422,-216.79999999999998,101.35744162352088,1,40
27,1119,-18.27155303955078,-123.49999999999999,105.22844556463141,1,40
28,1159,-119.965576171875,-219.8300000000001,99.86441969852477,1,40
29,1199,-14.065677642822266,-131.61499999999998,117.54932188139298,1,40
30,1239,66.99118041992188,-48.18999999999999,115.1811797058825,1,40
31,1279,-7.994059085845947,-102.21000000000001,94.21594153984259,1,40
32,1319,48.22239303588867,-62.5,110.72239249319745,1,40
33,1359,35.65825653076172,-62.11499999999999,97.77325957644646,1,40
34,1399,3.752110481262207,-108.58499999999998,112.33710990394971,1,40
35,1439,29.590240478515625,-77.105,106.69523770188029,1,40
36,1479,32.95220184326172,-69.72999999999999,102.68220019061182,1,40
37,1519,34.287811279296875,-77.83500000000001,112.12281170352752,1,40
38,1559,46.739418029785156,-51.27499999999999,98.01442130275959,1,40
39,1599,-20.220020294189453,-129.23499999999999,109.01497891483409,1,40
