,Unnamed: 0,Step,Episode return,Success,Episode length
0,0.0,6.0,9.44,True,6.0
1,1.0,13.0,7.4300000000000015,True,7.0
2,2.0,20.0,9.93,True,7.0
3,3.0,35.0,6.3500000000000005,True,15.0
4,4.0,55.0,7.8,True,20.0
5,5.0,77.0,8.780000000000001,True,22.0
6,6.0,105.0,8.22,True,28.0
7,7.0,136.0,8.690000000000003,True,31.0
8,8.0,167.0,8.19,True,31.0
9,9.0,199.0,5.1800000000000015,True,32.0
10,10.0,234.0,9.15,True,35.0
11,11.0,271.0,6.130000000000004,True,37.0
12,12.0,312.0,6.090000000000002,True,41.0
13,13.0,356.0,2.560000000000004,True,44.0
14,14.0,419.0,7.37,True,63.0
15,15.0,483.0,8.36,True,64.0
16,16.0,548.0,6.850000000000002,True,65.0
17,17.0,616.0,0.3200000000000127,True,68.0
18,18.0,685.0,8.81,True,69.0
19,19.0,760.0,-0.2499999999999911,True,75.0
20,20.0,837.0,8.23,True,77.0
21,21.0,917.0,2.200000000000009,True,80.0
22,22.0,1001.0,7.159999999999998,True,84.0
23,23.0,1099.0,8.02,True,98.0
24,24.0,1199.0,-1.5000000000000009,False,100.0
25,25.0,1299.0,3.5000000000000124,False,100.0
26,26.0,1399.0,-2.999999999999988,False,100.0
27,27.0,1499.0,-0.9999999999999868,False,100.0
28,28.0,1599.0,-2.999999999999988,False,100.0
29,29.0,1699.0,-2.000000000000001,False,100.0
30,30.0,1799.0,-3.9999999999999902,False,100.0
31,31.0,1899.0,-2.9999999999999916,False,100.0
32,32.0,1999.0,-2.9999999999999862,False,100.0
33,33.0,2099.0,-4.499999999999991,False,100.0
34,34.0,2199.0,-1.5000000000000009,False,100.0
35,35.0,2299.0,-3.4999999999999862,False,100.0
36,36.0,2399.0,-1.0,False,100.0
37,37.0,2499.0,-0.4999999999999992,False,100.0
38,38.0,2599.0,4.000000000000015,False,100.0
39,39.0,2699.0,-0.4999999999999981,False,100.0
40,40.0,2799.0,-1.9999999999999971,False,100.0
41,41.0,2899.0,1.5000000000000142,False,100.0
42,42.0,2999.0,-3.9999999999999987,False,100.0
43,43.0,3099.0,-1.5000000000000009,False,100.0
44,44.0,3199.0,-3.499999999999988,False,100.0
45,45.0,3299.0,-11.499999999999988,False,100.0
46,46.0,3399.0,-6.9999999999999805,False,100.0
47,47.0,3499.0,1.5000000000000044,False,100.0
48,48.0,3599.0,-4.4999999999999885,False,100.0
49,49.0,3699.0,-1.0000000000000009,False,100.0
50,50.0,3799.0,1.0000000000000084,False,100.0
51,51.0,3899.0,-2.4999999999999987,False,100.0
52,52.0,3999.0,-3.4999999999999867,False,100.0
53,53.0,4099.0,-4.9999999999999885,False,100.0
54,54.0,4199.0,-3.9999999999999862,False,100.0
55,55.0,4299.0,-2.000000000000001,False,100.0
56,56.0,4399.0,1.000000000000001,False,100.0
57,57.0,4499.0,-14.499999999999998,False,100.0
58,58.0,4599.0,1.5000000000000124,False,100.0
59,59.0,4699.0,-3.999999999999988,False,100.0
60,60.0,4799.0,-8.999999999999982,False,100.0
61,61.0,4899.0,-6.49999999999999,False,100.0
62,62.0,4999.0,0.5000000000000031,False,100.0
63,63.0,5099.0,-2.4999999999999982,False,100.0
64,64.0,5199.0,3.0000000000000124,False,100.0
65,65.0,5299.0,3.0000000000000204,False,100.0
66,66.0,5399.0,-2.9999999999999902,False,100.0
67,67.0,5499.0,-1.5000000000000009,False,100.0
68,68.0,5599.0,-16.99999999999999,False,100.0
69,69.0,5699.0,-1.5000000000000009,False,100.0
70,70.0,5799.0,-10.49999999999998,False,100.0
71,71.0,5899.0,0.5000000000000049,False,100.0
72,72.0,5999.0,-3.999999999999997,False,100.0
73,73.0,6099.0,3.5000000000000107,False,100.0
74,74.0,6199.0,-11.499999999999984,False,100.0
75,75.0,6299.0,-2.0000000000000004,False,100.0
76,76.0,6399.0,-14.000000000000036,False,100.0
77,77.0,6499.0,3.0000000000000178,False,100.0
78,78.0,6599.0,-2.4999999999999947,False,100.0
79,79.0,6699.0,3.0000000000000115,False,100.0
80,80.0,6799.0,8.128914208427318e-15,False,100.0
81,81.0,6899.0,-2.0000000000000004,False,100.0
82,82.0,6999.0,-1.4999999999999944,False,100.0
83,83.0,7099.0,-9.499999999999982,False,100.0
84,84.0,7199.0,-10.499999999999991,False,100.0
85,85.0,7299.0,3.000000000000016,False,100.0
86,86.0,7399.0,-0.4999999999999986,False,100.0
87,87.0,7499.0,-1.4999999999999916,False,100.0
88,88.0,7599.0,-1.0000000000000009,False,100.0
89,89.0,7699.0,-2.0,False,100.0
90,90.0,7799.0,-6.9999999999999805,False,100.0
91,91.0,7899.0,1.0000000000000069,False,100.0
92,92.0,7999.0,-2.5000000000000004,False,100.0
93,93.0,8099.0,2.0000000000000058,False,100.0
94,94.0,8199.0,-2.4999999999999902,False,100.0
95,95.0,8299.0,2.5000000000000164,False,100.0
96,96.0,8399.0,-11.499999999999984,False,100.0
97,97.0,8499.0,-5.499999999999999,False,100.0
98,98.0,8599.0,-8.499999999999995,False,100.0
99,99.0,8699.0,-4.499999999999983,False,100.0
100,100.0,8799.0,3.5000000000000173,False,100.0
101,101.0,8899.0,-5.499999999999981,False,100.0
102,102.0,8999.0,-1.5000000000000009,False,100.0
103,103.0,9099.0,-2.4999999999999885,False,100.0
104,104.0,9199.0,-26.500000000000025,False,100.0
105,105.0,9299.0,3.5000000000000213,False,100.0
106,106.0,9399.0,-3.4999999999999902,False,100.0
107,107.0,9499.0,-6.999999999999982,False,100.0
108,108.0,9599.0,-2.9999999999999902,False,100.0
109,109.0,9699.0,3.0000000000000133,False,100.0
110,110.0,9799.0,-1.0000000000000009,False,100.0
111,111.0,9899.0,-4.4999999999999885,False,100.0
112,112.0,9999.0,-2.0000000000000004,False,100.0
113,113.0,10099.0,-18.5,False,100.0
114,114.0,10199.0,-2.500000000000001,False,100.0
115,115.0,10299.0,-6.499999999999981,False,100.0
116,116.0,10399.0,-1.5000000000000009,False,100.0
117,117.0,10499.0,-1.0000000000000009,False,100.0
118,118.0,10599.0,-2.4999999999999902,False,100.0
119,119.0,10699.0,-9.999999999999996,False,100.0
120,120.0,10799.0,3.5000000000000187,False,100.0
121,121.0,10899.0,-3.4999999999999827,False,100.0
122,122.0,10999.0,-3.999999999999984,False,100.0
123,123.0,11099.0,-1.0000000000000009,False,100.0
124,124.0,11199.0,-1.5000000000000009,False,100.0
125,125.0,11299.0,-3.9999999999999822,False,100.0
126,126.0,11399.0,2.5000000000000195,False,100.0
127,127.0,11499.0,-2.0000000000000004,False,100.0
128,128.0,11599.0,-3.9999999999999862,False,100.0
129,129.0,11699.0,-10.499999999999991,False,100.0
130,130.0,11799.0,-2.0000000000000004,False,100.0
131,131.0,11899.0,-6.999999999999987,False,100.0
132,132.0,11999.0,-12.499999999999988,False,100.0
133,133.0,12099.0,-2.4999999999999982,False,100.0
134,134.0,12199.0,-9.499999999999991,False,100.0
135,135.0,12299.0,-1.5000000000000009,False,100.0
136,136.0,12399.0,-2.0000000000000004,False,100.0
137,137.0,12499.0,-5.499999999999996,False,100.0
138,138.0,12599.0,-5.999999999999987,False,100.0
139,139.0,12699.0,2.500000000000017,False,100.0
140,140.0,12799.0,1.500000000000007,False,100.0
141,141.0,12899.0,-3.499999999999991,False,100.0
142,142.0,12999.0,-4.499999999999987,False,100.0
143,143.0,13099.0,-1.0000000000000009,False,100.0
144,144.0,13199.0,-7.499999999999994,False,100.0
145,145.0,13299.0,-2.499999999999997,False,100.0
146,146.0,13399.0,2.0000000000000187,False,100.0
147,147.0,13499.0,-2.4999999999999893,False,100.0
148,148.0,13599.0,-2.4999999999999902,False,100.0
149,149.0,13699.0,-5.49999999999999,False,100.0
150,150.0,13799.0,1.0000000000000024,False,100.0
151,151.0,13899.0,1.5000000000000009,False,100.0
152,152.0,13999.0,1.500000000000009,False,100.0
153,153.0,14099.0,1.6896206656014097e-15,False,100.0
154,154.0,14199.0,-3.9999999999999902,False,100.0
155,155.0,14299.0,-1.0000000000000009,False,100.0
156,156.0,14399.0,1.0,False,100.0
157,157.0,14499.0,-1.999999999999992,False,100.0
158,158.0,14599.0,-6.499999999999994,False,100.0
159,159.0,14699.0,-1.0000000000000009,False,100.0
160,160.0,14799.0,0.5,False,100.0
