,Step,Ratio_gen_perf
0,25000,0.86954
1,50000,0.90453
2,75000,0.90043
3,100000,0.89815
4,125000,0.89824
5,150000,0.89871
6,175000,0.89721
7,200000,0.8849
8,225000,0.89056
9,250000,0.88635
10,275000,0.88505
11,300000,0.8758
12,325000,0.87452
13,350000,0.88255
14,375000,0.87765
15,400000,0.8688
16,425000,0.86784
17,450000,0.86753
18,475000,0.85752
19,500000,0.86165
20,525000,0.86181
21,550000,0.85316
22,575000,0.85753
23,600000,0.85214
24,625000,0.85831
25,650000,0.85425
26,675000,0.85395
27,700000,0.85037
28,725000,0.84777
29,750000,0.84775
30,775000,0.8452
31,800000,0.84216
32,825000,0.83822
33,850000,0.84868
34,875000,0.8455
35,900000,0.83789
36,925000,0.84733
37,950000,0.84861
38,975000,0.84273
39,1000000,0.84387
40,1025000,0.84255
41,1050000,0.85062
42,1075000,0.84938
43,1100000,0.84266
44,1125000,0.8449
45,1150000,0.83989
46,1175000,0.84683
47,1200000,0.84449
48,1225000,0.84467
49,1250000,0.84655
50,1275000,0.8391
51,1300000,0.83403
52,1325000,0.84459
53,1350000,0.84759
54,1375000,0.83508
55,1400000,0.83902
56,1425000,0.84273
57,1450000,0.83227
58,1475000,0.82655
59,1500000,0.83679
60,1525000,0.8345
61,1550000,0.82321
62,1575000,0.82831
63,1600000,0.81765
64,1625000,0.81881
65,1650000,0.81897
66,1675000,0.82124
67,1700000,0.82154
68,1725000,0.82023
69,1750000,0.81829
70,1775000,0.82323
71,1800000,0.81538
72,1825000,0.8187
73,1850000,0.8185
74,1875000,0.81267
75,1900000,0.81229
76,1925000,0.81273
77,1950000,0.81704
78,1975000,0.80528
79,2000000,0.8039
80,2025000,0.81224
81,2050000,0.81109
82,2075000,0.80662
83,2100000,0.80927
84,2125000,0.81335
85,2150000,0.80088
86,2175000,0.80624
87,2200000,0.80577
88,2225000,0.79326
89,2250000,0.79996
90,2275000,0.80046
91,2300000,0.79659
92,2325000,0.79172
93,2350000,0.80315
94,2375000,0.80541
95,2400000,0.80622
96,2425000,0.80804
97,2450000,0.7935
98,2475000,0.7933
99,2500000,0.80093
100,2525000,0.79811
101,2550000,0.79246
102,2575000,0.79367
103,2600000,0.79639
104,2625000,0.8025
105,2650000,0.79177
106,2675000,0.78542
107,2700000,0.79443
108,2725000,0.78908
109,2750000,0.79345
110,2775000,0.79334
111,2800000,0.79297
112,2825000,0.79187
113,2850000,0.7946
114,2875000,0.78846
115,2900000,0.78655
116,2925000,0.78283
117,2950000,0.78405
118,2975000,0.78707
119,3000000,0.79234
120,3025000,0.78694
121,3050000,0.77923
122,3075000,0.78834
123,3100000,0.78773
124,3125000,0.79585
125,3150000,0.78438
126,3175000,0.7887
127,3200000,0.78399
128,3225000,0.78627
129,3250000,0.78778
130,3275000,0.78339
131,3300000,0.78207
132,3325000,0.77804
133,3350000,0.77732
134,3375000,0.78666
135,3400000,0.78184
136,3425000,0.78279
137,3450000,0.77415
138,3475000,0.77769
139,3500000,0.78919
140,3525000,0.78168
141,3550000,0.77923
142,3575000,0.77513
143,3600000,0.77808
144,3625000,0.77536
145,3650000,0.7745
146,3675000,0.77485
147,3700000,0.77592
148,3725000,0.78265
149,3750000,0.78082
150,3775000,0.77678
151,3800000,0.78147
152,3825000,0.77475
153,3850000,0.77014
154,3875000,0.77141
155,3900000,0.77058
156,3925000,0.77173
157,3950000,0.77582
158,3975000,0.77701
159,4000000,0.77442
160,4025000,0.77832
161,4050000,0.77904
162,4075000,0.77793
163,4100000,0.77721
164,4125000,0.77561
165,4150000,0.77831
166,4175000,0.78216
167,4200000,0.77227
168,4225000,0.78017
169,4250000,0.77254
170,4275000,0.76854
171,4300000,0.77283
172,4325000,0.76737
173,4350000,0.77048
174,4375000,0.7711
175,4400000,0.76719
176,4425000,0.77671
177,4450000,0.77187
178,4475000,0.7776
179,4500000,0.78019
180,4525000,0.77761
181,4550000,0.76876
182,4575000,0.76833
183,4600000,0.76594
184,4625000,0.76691
185,4650000,0.76631
186,4675000,0.76822
187,4700000,0.7668
188,4725000,0.77108
189,4750000,0.77068
190,4775000,0.77297
191,4800000,0.77168
192,4825000,0.7619
193,4850000,0.76592
194,4875000,0.7683
195,4900000,0.76455
196,4925000,0.76927
197,4950000,0.76983
198,4975000,0.77024
199,5000000,0.77082
200,5025000,0.76838
201,5050000,0.76528
202,5075000,0.77379
203,5100000,0.77316
204,5125000,0.75746
205,5150000,0.76062
206,5175000,0.76021
207,5200000,0.76101
208,5225000,0.75766
209,5250000,0.75962
210,5275000,0.75639
211,5300000,0.75382
212,5325000,0.75638
213,5350000,0.75854
214,5375000,0.75687
215,5400000,0.75621
216,5425000,0.75751
217,5450000,0.75526
218,5475000,0.75873
219,5500000,0.75645
220,5525000,0.76222
221,5550000,0.76484
222,5575000,0.76152
223,5600000,0.75947
224,5625000,0.75605
225,5650000,0.75844
226,5675000,0.75843
227,5700000,0.75494
228,5725000,0.75602
229,5750000,0.75643
230,5775000,0.74633
231,5800000,0.75273
232,5825000,0.75339
233,5850000,0.76418
234,5875000,0.75236
235,5900000,0.7566
236,5925000,0.75579
237,5950000,0.75852
238,5975000,0.75165
239,6000000,0.75808
240,6025000,0.76386
241,6050000,0.75036
242,6075000,0.75705
243,6100000,0.75778
244,6125000,0.7613
245,6150000,0.76514
246,6175000,0.75628
247,6200000,0.76236
248,6225000,0.75397
249,6250000,0.76036
250,6275000,0.76778
251,6300000,0.76527
252,6325000,0.76536
253,6350000,0.76488
254,6375000,0.76514
255,6400000,0.76825
256,6425000,0.7645
257,6450000,0.76443
258,6475000,0.75863
259,6500000,0.75721
260,6525000,0.75529
261,6550000,0.75497
262,6575000,0.75447
263,6600000,0.75857
264,6625000,0.75562
265,6650000,0.75547
266,6675000,0.75054
267,6700000,0.7562
268,6725000,0.75498
269,6750000,0.74671
270,6775000,0.74768
271,6800000,0.74148
272,6825000,0.75223
273,6850000,0.74169
274,6875000,0.7531
275,6900000,0.74287
276,6925000,0.7534
277,6950000,0.75593
278,6975000,0.74097
279,7000000,0.74553
280,7025000,0.74553
281,7050000,0.74204
282,7075000,0.74761
283,7100000,0.74471
284,7125000,0.73914
285,7150000,0.73795
286,7175000,0.7461
287,7200000,0.74659
288,7225000,0.74399
289,7250000,0.74724
290,7275000,0.7434
291,7300000,0.74963
292,7325000,0.74066
293,7350000,0.74246
294,7375000,0.74516
295,7400000,0.74473
296,7425000,0.73682
297,7450000,0.7438
298,7475000,0.73986
299,7500000,0.73938
300,7525000,0.74076
301,7550000,0.73593
302,7575000,0.74407
303,7600000,0.75115
304,7625000,0.74487
305,7650000,0.73955
306,7675000,0.73897
307,7700000,0.7388
308,7725000,0.73384
309,7750000,0.7395
310,7775000,0.73918
311,7800000,0.73405
312,7825000,0.72964
313,7850000,0.72794
314,7875000,0.72993
315,7900000,0.72311
316,7925000,0.71997
317,7950000,0.71288
318,7975000,0.72062
319,8000000,0.71529
320,8025000,0.71955
321,8050000,0.71777
322,8075000,0.72226
323,8100000,0.71884
324,8125000,0.72889
325,8150000,0.72054
326,8175000,0.71929
327,8200000,0.72135
328,8225000,0.71984
329,8250000,0.72417
330,8275000,0.7237
331,8300000,0.72349
332,8325000,0.72692
333,8350000,0.71801
334,8375000,0.71797
335,8400000,0.71664
336,8425000,0.71966
337,8450000,0.71861
338,8475000,0.71908
339,8500000,0.71507
340,8525000,0.72027
341,8550000,0.71008
342,8575000,0.71242
343,8600000,0.71778
344,8625000,0.71588
345,8650000,0.71927
346,8675000,0.71037
347,8700000,0.70866
348,8725000,0.70914
349,8750000,0.71384
350,8775000,0.70998
351,8800000,0.71729
352,8825000,0.71791
353,8850000,0.71598
354,8875000,0.71818
355,8900000,0.71204
356,8925000,0.71933
357,8950000,0.70909
358,8975000,0.71036
359,9000000,0.71581
360,9025000,0.70733
361,9050000,0.69515
362,9075000,0.70126
363,9100000,0.6946
364,9125000,0.69212
365,9150000,0.69576
366,9175000,0.69615
367,9200000,0.68854
368,9225000,0.70148
369,9250000,0.69411
370,9275000,0.69031
371,9300000,0.69756
372,9325000,0.69159
373,9350000,0.68899
374,9375000,0.70046
375,9400000,0.69234
376,9425000,0.69112
377,9450000,0.69257
378,9475000,0.6942
379,9500000,0.68639
380,9525000,0.68459
381,9550000,0.69174
382,9575000,0.68666
383,9600000,0.67366
384,9625000,0.67161
385,9650000,0.67394
386,9675000,0.67155
387,9700000,0.6719
388,9725000,0.66442
389,9750000,0.66402
390,9775000,0.66978
391,9800000,0.67458
392,9825000,0.66949
393,9850000,0.67035
394,9875000,0.67465
395,9900000,0.67343
396,9925000,0.67098
397,9950000,0.67115
398,9975000,0.67783
399,10000000,0.66884
