,Step,Ratio_gen_perf
0,25000,0.86973
1,50000,0.90496
2,75000,0.89226
3,100000,0.89243
4,125000,0.89578
5,150000,0.88327
6,175000,0.88336
7,200000,0.87947
8,225000,0.88084
9,250000,0.881
10,275000,0.87858
11,300000,0.87381
12,325000,0.87445
13,350000,0.87029
14,375000,0.87156
15,400000,0.86813
16,425000,0.86623
17,450000,0.86383
18,475000,0.86308
19,500000,0.85994
20,525000,0.85712
21,550000,0.84933
22,575000,0.8507
23,600000,0.85701
24,625000,0.84917
25,650000,0.85031
26,675000,0.84335
27,700000,0.84489
28,725000,0.83998
29,750000,0.83549
30,775000,0.82729
31,800000,0.81466
32,825000,0.81298
33,850000,0.80399
34,875000,0.80771
35,900000,0.81906
36,925000,0.81421
37,950000,0.81525
38,975000,0.80499
39,1000000,0.80489
40,1025000,0.80747
41,1050000,0.79737
42,1075000,0.79218
43,1100000,0.77621
44,1125000,0.7778
45,1150000,0.76899
46,1175000,0.76247
47,1200000,0.7587
48,1225000,0.76163
49,1250000,0.7593
50,1275000,0.76729
51,1300000,0.76242
52,1325000,0.758
53,1350000,0.75286
54,1375000,0.75321
55,1400000,0.7514
56,1425000,0.73429
57,1450000,0.74141
58,1475000,0.7391
59,1500000,0.72886
60,1525000,0.73165
61,1550000,0.73026
62,1575000,0.74043
63,1600000,0.74783
64,1625000,0.75495
65,1650000,0.72943
66,1675000,0.73044
67,1700000,0.73142
68,1725000,0.73995
69,1750000,0.73895
70,1775000,0.73032
71,1800000,0.7326
72,1825000,0.72315
73,1850000,0.72317
74,1875000,0.73318
75,1900000,0.73114
76,1925000,0.72802
77,1950000,0.71734
78,1975000,0.71712
79,2000000,0.70817
80,2025000,0.69477
81,2050000,0.68303
82,2075000,0.685
83,2100000,0.68188
84,2125000,0.67453
85,2150000,0.66922
86,2175000,0.68529
87,2200000,0.68931
88,2225000,0.6811
89,2250000,0.67158
90,2275000,0.66468
91,2300000,0.66164
92,2325000,0.64589
93,2350000,0.64544
94,2375000,0.62644
95,2400000,0.63512
96,2425000,0.64492
97,2450000,0.65546
98,2475000,0.65834
99,2500000,0.64564
100,2525000,0.6361
101,2550000,0.64446
102,2575000,0.64428
103,2600000,0.64478
104,2625000,0.67116
105,2650000,0.67409
106,2675000,0.6689
107,2700000,0.65607
108,2725000,0.64562
109,2750000,0.65298
110,2775000,0.63178
111,2800000,0.63882
112,2825000,0.64153
113,2850000,0.64891
114,2875000,0.65305
115,2900000,0.66868
116,2925000,0.65561
117,2950000,0.668
118,2975000,0.67544
119,3000000,0.66858
120,3025000,0.67903
121,3050000,0.6737
122,3075000,0.66781
123,3100000,0.66893
124,3125000,0.67134
125,3150000,0.67233
126,3175000,0.66826
127,3200000,0.67305
128,3225000,0.67057
129,3250000,0.66922
130,3275000,0.67117
131,3300000,0.68183
132,3325000,0.67172
133,3350000,0.65915
134,3375000,0.66561
135,3400000,0.67418
136,3425000,0.66924
137,3450000,0.65901
138,3475000,0.66595
139,3500000,0.66375
140,3525000,0.66958
141,3550000,0.66206
142,3575000,0.65804
143,3600000,0.65482
144,3625000,0.63492
145,3650000,0.61558
146,3675000,0.6135
147,3700000,0.62501
148,3725000,0.61873
149,3750000,0.60078
150,3775000,0.59179
151,3800000,0.59758
152,3825000,0.584
153,3850000,0.58133
154,3875000,0.58769
155,3900000,0.58922
156,3925000,0.60204
157,3950000,0.61675
158,3975000,0.60988
159,4000000,0.6207
160,4025000,0.61867
161,4050000,0.60113
162,4075000,0.61271
163,4100000,0.61711
164,4125000,0.64027
165,4150000,0.65051
166,4175000,0.6417
167,4200000,0.63545
168,4225000,0.64022
169,4250000,0.64694
170,4275000,0.65095
171,4300000,0.65697
172,4325000,0.66145
173,4350000,0.66839
174,4375000,0.65292
175,4400000,0.65124
176,4425000,0.6487
177,4450000,0.65649
178,4475000,0.63832
179,4500000,0.61422
180,4525000,0.59928
181,4550000,0.61608
182,4575000,0.61068
183,4600000,0.60328
184,4625000,0.61506
185,4650000,0.60345
186,4675000,0.59642
187,4700000,0.58708
188,4725000,0.56849
189,4750000,0.58853
190,4775000,0.60729
191,4800000,0.60061
192,4825000,0.60132
193,4850000,0.594
194,4875000,0.59623
195,4900000,0.60539
196,4925000,0.59462
197,4950000,0.58129
198,4975000,0.576
199,5000000,0.59507
200,5025000,0.59365
201,5050000,0.59345
202,5075000,0.59753
203,5100000,0.58083
204,5125000,0.57383
205,5150000,0.57305
206,5175000,0.60194
207,5200000,0.60096
208,5225000,0.60053
209,5250000,0.60455
210,5275000,0.58453
211,5300000,0.59093
212,5325000,0.59816
213,5350000,0.59896
214,5375000,0.60572
215,5400000,0.61117
216,5425000,0.60537
217,5450000,0.61348
218,5475000,0.61243
219,5500000,0.60466
220,5525000,0.59577
221,5550000,0.59404
222,5575000,0.58542
223,5600000,0.59395
224,5625000,0.57975
225,5650000,0.5824
226,5675000,0.56956
227,5700000,0.56841
228,5725000,0.56234
229,5750000,0.57507
230,5775000,0.57042
231,5800000,0.58383
232,5825000,0.60352
233,5850000,0.59771
234,5875000,0.60086
235,5900000,0.58267
236,5925000,0.60083
237,5950000,0.61328
238,5975000,0.62354
239,6000000,0.60274
240,6025000,0.59582
241,6050000,0.61456
242,6075000,0.61159
243,6100000,0.60323
244,6125000,0.59331
245,6150000,0.57764
246,6175000,0.5929
247,6200000,0.60239
248,6225000,0.58669
249,6250000,0.60105
250,6275000,0.59353
251,6300000,0.5795
252,6325000,0.57323
253,6350000,0.58791
254,6375000,0.57307
255,6400000,0.5869
256,6425000,0.57719
257,6450000,0.55238
258,6475000,0.52502
259,6500000,0.52886
260,6525000,0.53012
261,6550000,0.52052
262,6575000,0.52284
263,6600000,0.51879
264,6625000,0.49114
265,6650000,0.49814
266,6675000,0.485
267,6700000,0.46684
268,6725000,0.47415
269,6750000,0.47488
270,6775000,0.4879
271,6800000,0.48143
272,6825000,0.49383
273,6850000,0.49364
274,6875000,0.47675
275,6900000,0.47904
276,6925000,0.48203
277,6950000,0.50346
278,6975000,0.50959
279,7000000,0.49962
280,7025000,0.49665
281,7050000,0.48599
282,7075000,0.48625
283,7100000,0.48494
284,7125000,0.49025
285,7150000,0.49004
286,7175000,0.48861
287,7200000,0.49795
288,7225000,0.49182
289,7250000,0.49964
290,7275000,0.50364
291,7300000,0.49436
292,7325000,0.50781
293,7350000,0.51024
294,7375000,0.51496
295,7400000,0.50943
296,7425000,0.52127
297,7450000,0.52141
298,7475000,0.52751
299,7500000,0.52967
300,7525000,0.52801
301,7550000,0.5281
302,7575000,0.52962
303,7600000,0.54028
304,7625000,0.53648
305,7650000,0.5409
306,7675000,0.54171
307,7700000,0.5543
308,7725000,0.55223
309,7750000,0.55651
310,7775000,0.5581
311,7800000,0.55765
312,7825000,0.55539
313,7850000,0.55907
314,7875000,0.55476
315,7900000,0.56163
316,7925000,0.55706
317,7950000,0.55178
318,7975000,0.54179
319,8000000,0.54524
320,8025000,0.55095
321,8050000,0.55663
322,8075000,0.55698
323,8100000,0.56772
324,8125000,0.57732
325,8150000,0.57919
326,8175000,0.58903
327,8200000,0.5811
328,8225000,0.57787
329,8250000,0.58659
330,8275000,0.57835
331,8300000,0.57734
332,8325000,0.56895
333,8350000,0.58286
334,8375000,0.57903
335,8400000,0.57823
336,8425000,0.56988
337,8450000,0.55702
338,8475000,0.55487
339,8500000,0.55544
340,8525000,0.55543
341,8550000,0.54519
342,8575000,0.55457
343,8600000,0.54926
344,8625000,0.54867
345,8650000,0.56367
346,8675000,0.55701
347,8700000,0.56516
348,8725000,0.56143
349,8750000,0.55335
350,8775000,0.54971
351,8800000,0.56535
352,8825000,0.55595
353,8850000,0.55269
354,8875000,0.55275
355,8900000,0.54275
356,8925000,0.545
357,8950000,0.53871
358,8975000,0.53574
359,9000000,0.53282
360,9025000,0.53336
361,9050000,0.53726
362,9075000,0.54847
363,9100000,0.54684
364,9125000,0.53487
365,9150000,0.54129
366,9175000,0.54306
367,9200000,0.55167
368,9225000,0.54898
369,9250000,0.55538
370,9275000,0.549
371,9300000,0.54628
372,9325000,0.54417
373,9350000,0.53827
374,9375000,0.52669
375,9400000,0.52772
376,9425000,0.53585
377,9450000,0.54311
378,9475000,0.55474
379,9500000,0.54765
380,9525000,0.54641
381,9550000,0.53941
382,9575000,0.53523
383,9600000,0.55295
384,9625000,0.54554
385,9650000,0.55565
386,9675000,0.56151
387,9700000,0.55435
388,9725000,0.55741
389,9750000,0.55907
390,9775000,0.55552
391,9800000,0.55499
392,9825000,0.55007
393,9850000,0.55664
394,9875000,0.55448
395,9900000,0.55051
396,9925000,0.55665
397,9950000,0.56392
398,9975000,0.56812
399,10000000,0.56308
