,Step,Ratio_gen_perf
0,25000,0.87287
1,50000,0.89921
2,75000,0.8983
3,100000,0.89271
4,125000,0.88891
5,150000,0.88599
6,175000,0.88552
7,200000,0.87243
8,225000,0.87291
9,250000,0.86372
10,275000,0.85756
11,300000,0.85228
12,325000,0.84697
13,350000,0.85673
14,375000,0.84565
15,400000,0.84701
16,425000,0.84548
17,450000,0.84615
18,475000,0.84182
19,500000,0.83687
20,525000,0.83296
21,550000,0.83188
22,575000,0.84048
23,600000,0.8349
24,625000,0.84264
25,650000,0.84303
26,675000,0.8449
27,700000,0.83939
28,725000,0.8412
29,750000,0.84087
30,775000,0.83779
31,800000,0.83483
32,825000,0.82122
33,850000,0.8191
34,875000,0.82089
35,900000,0.82621
36,925000,0.81172
37,950000,0.82204
38,975000,0.8229
39,1000000,0.82502
40,1025000,0.82223
41,1050000,0.81985
42,1075000,0.82692
43,1100000,0.82124
44,1125000,0.82693
45,1150000,0.82435
46,1175000,0.83
47,1200000,0.81454
48,1225000,0.81115
49,1250000,0.80825
50,1275000,0.80814
51,1300000,0.81663
52,1325000,0.80961
53,1350000,0.81327
54,1375000,0.81501
55,1400000,0.81318
56,1425000,0.80498
57,1450000,0.8067
58,1475000,0.81038
59,1500000,0.80087
60,1525000,0.79752
61,1550000,0.80686
62,1575000,0.80333
63,1600000,0.80325
64,1625000,0.79845
65,1650000,0.79852
66,1675000,0.79696
67,1700000,0.79926
68,1725000,0.79742
69,1750000,0.79305
70,1775000,0.78416
71,1800000,0.79029
72,1825000,0.79764
73,1850000,0.78883
74,1875000,0.79283
75,1900000,0.78116
76,1925000,0.77781
77,1950000,0.77969
78,1975000,0.78183
79,2000000,0.78101
80,2025000,0.77345
81,2050000,0.77297
82,2075000,0.77414
83,2100000,0.77122
84,2125000,0.77391
85,2150000,0.76514
86,2175000,0.75855
87,2200000,0.76799
88,2225000,0.7683
89,2250000,0.75967
90,2275000,0.75757
91,2300000,0.75945
92,2325000,0.75657
93,2350000,0.75532
94,2375000,0.75852
95,2400000,0.76866
96,2425000,0.76713
97,2450000,0.75909
98,2475000,0.7606
99,2500000,0.76164
100,2525000,0.74725
101,2550000,0.74947
102,2575000,0.75633
103,2600000,0.76605
104,2625000,0.76806
105,2650000,0.75813
106,2675000,0.76209
107,2700000,0.76005
108,2725000,0.76155
109,2750000,0.76909
110,2775000,0.76978
111,2800000,0.7688
112,2825000,0.75312
113,2850000,0.74825
114,2875000,0.74029
115,2900000,0.73936
116,2925000,0.75112
117,2950000,0.7527
118,2975000,0.75586
119,3000000,0.76494
120,3025000,0.75583
121,3050000,0.75481
122,3075000,0.74837
123,3100000,0.75032
124,3125000,0.74312
125,3150000,0.74658
126,3175000,0.73983
127,3200000,0.74148
128,3225000,0.74383
129,3250000,0.75261
130,3275000,0.75425
131,3300000,0.74819
132,3325000,0.74272
133,3350000,0.73426
134,3375000,0.74561
135,3400000,0.73211
136,3425000,0.72899
137,3450000,0.73353
138,3475000,0.73137
139,3500000,0.72823
140,3525000,0.72604
141,3550000,0.73419
142,3575000,0.72603
143,3600000,0.7267
144,3625000,0.71781
145,3650000,0.70907
146,3675000,0.70062
147,3700000,0.71532
148,3725000,0.72035
149,3750000,0.72556
150,3775000,0.7198
151,3800000,0.71521
152,3825000,0.71506
153,3850000,0.70762
154,3875000,0.70297
155,3900000,0.70873
156,3925000,0.68983
157,3950000,0.69725
158,3975000,0.69876
159,4000000,0.7068
160,4025000,0.70882
161,4050000,0.70912
162,4075000,0.70862
163,4100000,0.7122
164,4125000,0.72106
165,4150000,0.72055
166,4175000,0.72504
167,4200000,0.72775
168,4225000,0.72138
169,4250000,0.7205
170,4275000,0.72748
171,4300000,0.72761
172,4325000,0.72743
173,4350000,0.73611
174,4375000,0.72966
175,4400000,0.72731
176,4425000,0.73662
177,4450000,0.73268
178,4475000,0.72897
179,4500000,0.73584
180,4525000,0.72962
181,4550000,0.72592
182,4575000,0.71895
183,4600000,0.72918
184,4625000,0.74531
185,4650000,0.74356
186,4675000,0.73664
187,4700000,0.74179
188,4725000,0.74776
189,4750000,0.74148
190,4775000,0.74467
191,4800000,0.74948
192,4825000,0.74795
193,4850000,0.74297
194,4875000,0.73707
195,4900000,0.73804
196,4925000,0.73689
197,4950000,0.73529
198,4975000,0.73368
199,5000000,0.73875
200,5025000,0.73104
201,5050000,0.73603
202,5075000,0.72846
203,5100000,0.72652
204,5125000,0.72703
205,5150000,0.72699
206,5175000,0.72397
207,5200000,0.72353
208,5225000,0.71722
209,5250000,0.71213
210,5275000,0.71825
211,5300000,0.71387
212,5325000,0.72186
213,5350000,0.70976
214,5375000,0.70215
215,5400000,0.70125
216,5425000,0.70582
217,5450000,0.70891
218,5475000,0.71358
219,5500000,0.71437
220,5525000,0.71591
221,5550000,0.71289
222,5575000,0.71994
223,5600000,0.7173
224,5625000,0.7099
225,5650000,0.71316
226,5675000,0.71404
227,5700000,0.71776
228,5725000,0.71588
229,5750000,0.71704
230,5775000,0.7291
231,5800000,0.72276
232,5825000,0.71782
233,5850000,0.7205
234,5875000,0.7131
235,5900000,0.70569
236,5925000,0.71208
237,5950000,0.7064
238,5975000,0.71326
239,6000000,0.70533
240,6025000,0.70237
241,6050000,0.69714
242,6075000,0.70433
243,6100000,0.70261
244,6125000,0.69741
245,6150000,0.70009
246,6175000,0.71424
247,6200000,0.70203
248,6225000,0.69545
249,6250000,0.68808
250,6275000,0.6961
251,6300000,0.69085
252,6325000,0.69228
253,6350000,0.69072
254,6375000,0.69824
255,6400000,0.69142
256,6425000,0.69525
257,6450000,0.69014
258,6475000,0.68397
259,6500000,0.68022
260,6525000,0.68192
261,6550000,0.69646
262,6575000,0.69047
263,6600000,0.6866
264,6625000,0.68319
265,6650000,0.68682
266,6675000,0.68576
267,6700000,0.68498
268,6725000,0.67493
269,6750000,0.68456
270,6775000,0.68554
271,6800000,0.68609
272,6825000,0.69258
273,6850000,0.68796
274,6875000,0.68198
275,6900000,0.68836
276,6925000,0.68366
277,6950000,0.66976
278,6975000,0.67646
279,7000000,0.67934
280,7025000,0.67329
281,7050000,0.67999
282,7075000,0.6707
283,7100000,0.6847
284,7125000,0.67995
285,7150000,0.6738
286,7175000,0.67265
287,7200000,0.67757
288,7225000,0.67869
289,7250000,0.67044
290,7275000,0.68474
291,7300000,0.68481
292,7325000,0.6787
293,7350000,0.67978
294,7375000,0.67297
295,7400000,0.68065
296,7425000,0.67887
297,7450000,0.68463
298,7475000,0.67812
299,7500000,0.68409
300,7525000,0.67151
301,7550000,0.67593
302,7575000,0.68304
303,7600000,0.68105
304,7625000,0.6681
305,7650000,0.66791
306,7675000,0.6731
307,7700000,0.6858
308,7725000,0.67913
309,7750000,0.68039
310,7775000,0.67494
311,7800000,0.682
312,7825000,0.67554
313,7850000,0.67186
314,7875000,0.67466
315,7900000,0.67338
316,7925000,0.66036
317,7950000,0.67149
318,7975000,0.66051
319,8000000,0.6577
320,8025000,0.65952
321,8050000,0.67111
322,8075000,0.64969
323,8100000,0.65862
324,8125000,0.65964
325,8150000,0.65475
326,8175000,0.65207
327,8200000,0.65419
328,8225000,0.66548
329,8250000,0.66592
330,8275000,0.65804
331,8300000,0.6592
332,8325000,0.66125
333,8350000,0.66613
334,8375000,0.65693
335,8400000,0.65136
336,8425000,0.65254
337,8450000,0.65284
338,8475000,0.64243
339,8500000,0.64092
340,8525000,0.64566
341,8550000,0.64012
342,8575000,0.63526
343,8600000,0.63389
344,8625000,0.63338
345,8650000,0.62659
346,8675000,0.62752
347,8700000,0.6318
348,8725000,0.62379
349,8750000,0.63503
350,8775000,0.64367
351,8800000,0.64552
352,8825000,0.63464
353,8850000,0.63938
354,8875000,0.6444
355,8900000,0.64092
356,8925000,0.65033
357,8950000,0.64299
358,8975000,0.64815
359,9000000,0.63508
360,9025000,0.64324
361,9050000,0.64357
362,9075000,0.64364
363,9100000,0.6362
364,9125000,0.63526
365,9150000,0.64628
366,9175000,0.64425
367,9200000,0.63979
368,9225000,0.65034
369,9250000,0.64246
370,9275000,0.65005
371,9300000,0.65637
372,9325000,0.63823
373,9350000,0.63768
374,9375000,0.63564
375,9400000,0.6309
376,9425000,0.63296
377,9450000,0.63408
378,9475000,0.62514
379,9500000,0.62239
380,9525000,0.62064
381,9550000,0.63028
382,9575000,0.63642
383,9600000,0.61681
384,9625000,0.61817
385,9650000,0.60942
386,9675000,0.60368
387,9700000,0.60926
388,9725000,0.59693
389,9750000,0.60021
390,9775000,0.60784
391,9800000,0.61281
392,9825000,0.6081
393,9850000,0.60359
394,9875000,0.60673
395,9900000,0.59523
396,9925000,0.59284
397,9950000,0.58302
398,9975000,0.58646
399,10000000,0.5854
