,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,49,-106.83518981933594,-106.8352,0.0,0.0,1,50
1,99,-88.09920501708984,-88.0992,0.0,0.0,1,50
2,149,-86.47679901123047,-86.47680000000001,0.0,0.0,1,50
3,199,-25.721599578857422,-25.72159999999999,0.0,0.0,1,50
4,249,-238.4320068359375,-238.4319999999999,0.0,0.0,1,50
5,299,-56.30080032348633,-56.30079999999999,0.0,0.0,1,50
6,349,-190.72320556640625,-190.72320000000002,0.0,0.0,1,50
7,399,-178.37759399414062,-178.37760000000006,0.0,0.0,1,50
8,449,-17.363201141357422,-17.36320000000001,0.0,0.0,1,50
9,499,-217.4879913330078,-217.48799999999986,0.0,0.0,1,50
10,549,-34.32640075683594,-34.3264,0.0,0.0,1,50
11,599,-8.268799781799316,-8.268800000000008,0.0,0.0,1,50
12,649,-23.372800827026367,-23.372799999999998,0.0,0.0,1,50
13,699,-166.28160095214844,-166.28159999999997,0.0,0.0,1,50
14,749,-36.6111946105957,-36.61119999999999,0.0,0.0,1,50
15,799,-110.25279998779297,-110.25280000000004,0.0,0.0,1,50
16,849,-141.3887939453125,-141.38880000000003,0.0,0.0,1,50
17,899,-117.50719451904297,-117.5072,0.0,0.0,1,50
18,949,-34.636802673339844,-34.63679999999999,0.0,0.0,1,50
19,999,-316.5856018066406,-316.5856,0.0,0.0,1,50
20,1049,-187.7696075439453,-187.7696,0.0,0.0,1,50
21,1099,-97.51359558105469,-97.5136000000001,0.0,0.0,1,50
22,1149,-154.22401428222656,-154.22400000000002,0.0,0.0,1,50
23,1199,-47.67679977416992,-47.676799999999986,0.0,0.0,1,50
24,1249,-195.5583953857422,-195.55840000000003,0.0,0.0,1,50
25,1299,-141.4495849609375,-141.4496,0.0,0.0,1,50
26,1349,-371.8271484375,-371.82719999999983,0.0,0.0,1,50
27,1399,-160.04800415039062,-160.04800000000003,0.0,0.0,1,50
28,1449,-11.974400520324707,-11.9744,0.0,0.0,1,50
29,1499,-180.51840209960938,-180.51840000000007,0.0,0.0,1,50
30,1549,-114.61760711669922,-114.61760000000004,0.0,0.0,1,50
31,1599,-54.604801177978516,-54.60479999999998,0.0,0.0,1,50
32,1649,-55.96799850463867,-55.967999999999954,0.0,0.0,1,50
33,1699,-100.15999603271484,-100.15999999999993,0.0,0.0,1,50
34,1749,-26.49919891357422,-26.499200000000016,0.0,0.0,1,50
35,1799,-99.65440368652344,-99.65440000000002,0.0,0.0,1,50
36,1849,-42.66560363769531,-42.66559999999997,0.0,0.0,1,50
37,1899,-63.993595123291016,-63.9936,0.0,0.0,1,50
38,1949,-9.433600425720215,-9.433600000000009,0.0,0.0,1,50
39,1999,-10.051199913024902,-10.051200000000009,0.0,0.0,1,50
40,2049,-15.667201042175293,-15.667200000000008,0.0,0.0,1,50
41,2099,-108.04801177978516,-108.04800000000004,0.0,0.0,1,50
42,2149,-20.06399917602539,-20.06400000000001,0.0,0.0,1,50
43,2199,-12.33599853515625,-12.336000000000007,0.0,0.0,1,50
44,2249,-31.030399322509766,-31.03039999999999,0.0,0.0,1,50
45,2299,-115.10399627685547,-115.10399999999998,0.0,0.0,1,50
46,2349,-28.607999801635742,-28.60800000000001,0.0,0.0,1,50
47,2399,-14.121599197387695,-14.121599999999995,0.0,0.0,1,50
48,2449,-12.771200180053711,-12.771199999999995,0.0,0.0,1,50
49,2499,-9.971200942993164,-9.971200000000005,0.0,0.0,1,50
50,2549,-65.54560089111328,-65.54560000000001,0.0,0.0,1,50
51,2599,-48.67519760131836,-48.67519999999999,0.0,0.0,1,50
52,2649,-63.657596588134766,-63.65759999999999,0.0,0.0,1,50
53,2699,-111.7471923828125,-111.74720000000002,0.0,0.0,1,50
54,2749,-25.8656005859375,-25.86559999999998,0.0,0.0,1,50
55,2799,-44.03519821166992,-44.03519999999997,0.0,0.0,1,50
56,2849,-78.42560577392578,-78.42559999999999,0.0,0.0,1,50
57,2899,-70.71039581298828,-70.71039999999998,0.0,0.0,1,50
58,2949,-61.44640350341797,-61.446399999999976,0.0,0.0,1,50
59,2999,-96.70079803466797,-96.7007999999999,0.0,0.0,1,50
60,3049,-57.123199462890625,-57.12319999999998,0.0,0.0,1,50
61,3099,-30.713600158691406,-30.713599999999985,0.0,0.0,1,50
62,3149,-108.60800170898438,-108.608,0.0,0.0,1,50
63,3199,-91.13600158691406,-91.13599999999994,0.0,0.0,1,50
64,3249,-42.66239929199219,-42.66239999999997,0.0,0.0,1,50
65,3299,-11.116801261901855,-11.116800000000005,0.0,0.0,1,50
66,3349,-67.43360137939453,-67.4336,0.0,0.0,1,50
67,3399,-118.32640075683594,-118.3263999999999,0.0,0.0,1,50
68,3449,-27.654399871826172,-27.654399999999978,0.0,0.0,1,50
69,3499,-28.662399291992188,-28.66240000000001,0.0,0.0,1,50
70,3549,-100.90559387207031,-100.90559999999999,0.0,0.0,1,50
71,3599,-11.212800025939941,-11.212800000000009,0.0,0.0,1,50
72,3649,-89.43360900878906,-89.43359999999997,0.0,0.0,1,50
73,3699,-81.70880126953125,-81.70879999999997,0.0,0.0,1,50
74,3749,-79.31520080566406,-79.31520000000002,0.0,0.0,1,50
75,3799,-43.23520278930664,-43.23519999999997,0.0,0.0,1,50
76,3849,-37.67680358886719,-37.67679999999998,0.0,0.0,1,50
77,3899,-24.643199920654297,-24.643200000000025,0.0,0.0,1,50
78,3949,-18.876800537109375,-18.876800000000003,0.0,0.0,1,50
79,3999,-21.366397857666016,-21.366400000000024,0.0,0.0,1,50
