,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,49,-146.02560424804688,-146.02560000000008,0.0,0.0,1,50
1,99,-254.9791717529297,-254.97920000000005,0.0,0.0,1,50
2,149,-335.72161865234375,-335.7215999999999,0.0,0.0,1,50
3,199,-259.8399963378906,-259.84000000000003,0.0,0.0,1,50
4,249,-169.14559936523438,-169.14559999999997,0.0,0.0,1,50
5,299,-361.1968078613281,-361.19680000000005,0.0,0.0,1,50
6,349,-74.56320190429688,-74.5632,0.0,0.0,1,50
7,399,-160.86399841308594,-160.86400000000015,0.0,0.0,1,50
8,449,-111.9135971069336,-111.91359999999999,0.0,0.0,1,50
9,499,-254.26881408691406,-254.26879999999994,0.0,0.0,1,50
10,549,-166.39678955078125,-166.39680000000004,0.0,0.0,1,50
11,599,-131.6959991455078,-131.69600000000005,0.0,0.0,1,50
12,649,-6.262399673461914,-6.262399999999999,0.0,0.0,1,50
13,699,-121.31840515136719,-121.31839999999997,0.0,0.0,1,50
14,749,-78.68160247802734,-78.68159999999999,0.0,0.0,1,50
15,799,-253.0496063232422,-253.04959999999986,0.0,0.0,1,50
16,849,-128.12159729003906,-128.1216,0.0,0.0,1,50
17,899,-78.31999969482422,-78.32000000000001,0.0,0.0,1,50
18,949,-90.20159912109375,-90.2016,0.0,0.0,1,50
19,999,-96.27840423583984,-96.2784,0.0,0.0,1,50
20,1049,-116.66559600830078,-116.66559999999993,0.0,0.0,1,50
21,1099,-15.027200698852539,-15.027200000000002,0.0,0.0,1,50
22,1149,-180.03199768066406,-180.032,0.0,0.0,1,50
23,1199,-191.1199951171875,-191.1199999999999,0.0,0.0,1,50
24,1249,-69.2800064086914,-69.27999999999999,0.0,0.0,1,50
25,1299,-207.48797607421875,-207.48799999999997,0.0,0.0,1,50
26,1349,-119.2575912475586,-119.25759999999998,0.0,0.0,1,50
27,1399,-18.051198959350586,-18.0512,0.0,0.0,1,50
28,1449,-88.25279998779297,-88.25279999999997,0.0,0.0,1,50
29,1499,-141.1263885498047,-141.1264,0.0,0.0,1,50
30,1549,-122.83519744873047,-122.83519999999997,0.0,0.0,1,50
31,1599,-147.27999877929688,-147.28,0.0,0.0,1,50
32,1649,-14.371200561523438,-14.371200000000002,0.0,0.0,1,50
33,1699,-183.93919372558594,-183.93919999999997,0.0,0.0,1,50
34,1749,-19.58719825744629,-19.5872,0.0,0.0,1,50
35,1799,-218.32640075683594,-218.3264,0.0,0.0,1,50
36,1849,-55.95199966430664,-55.95199999999998,0.0,0.0,1,50
37,1899,-17.17759895324707,-17.177600000000005,0.0,0.0,1,50
38,1949,-172.3328094482422,-172.33280000000002,0.0,0.0,1,50
39,1999,-10.556800842285156,-10.556800000000006,0.0,0.0,1,50
40,2049,-128.38720703125,-128.3872,0.0,0.0,1,50
41,2099,-29.216001510620117,-29.216,0.0,0.0,1,50
42,2149,-71.44319915771484,-71.4432,0.0,0.0,1,50
43,2199,-153.93600463867188,-153.93599999999998,0.0,0.0,1,50
44,2249,-10.777600288391113,-10.7776,0.0,0.0,1,50
45,2299,-48.57599639892578,-48.575999999999986,0.0,0.0,1,50
46,2349,-20.998397827148438,-20.998400000000014,0.0,0.0,1,50
47,2399,-21.70240020751953,-21.7024,0.0,0.0,1,50
48,2449,-81.43038940429688,-81.43039999999996,0.0,0.0,1,50
49,2499,-28.47679901123047,-28.47680000000001,0.0,0.0,1,50
50,2549,-29.318401336669922,-29.318399999999993,0.0,0.0,1,50
51,2599,-22.563199996948242,-22.56320000000001,0.0,0.0,1,50
52,2649,-111.5999984741211,-111.6,0.0,0.0,1,50
53,2699,-22.889598846435547,-22.88960000000001,0.0,0.0,1,50
54,2749,-20.825599670410156,-20.825599999999998,0.0,0.0,1,50
55,2799,-53.66720199584961,-53.66719999999998,0.0,0.0,1,50
56,2849,-94.72960662841797,-94.72960000000002,0.0,0.0,1,50
57,2899,-76.15679931640625,-76.15679999999999,0.0,0.0,1,50
58,2949,-23.353599548339844,-23.353600000000007,0.0,0.0,1,50
59,2999,-78.64640045166016,-78.64639999999999,0.0,0.0,1,50
60,3049,-56.37440490722656,-56.37439999999999,0.0,0.0,1,50
61,3099,-26.927997589111328,-26.928000000000008,0.0,0.0,1,50
62,3149,-29.007999420166016,-29.008000000000006,0.0,0.0,1,50
63,3199,-19.116798400878906,-19.1168,0.0,0.0,1,50
64,3249,-96.23359680175781,-96.23360000000001,0.0,0.0,1,50
65,3299,-31.155200958251953,-31.155200000000015,0.0,0.0,1,50
66,3349,-63.881595611572266,-63.881599999999985,0.0,0.0,1,50
67,3399,-66.8991928100586,-66.8992,0.0,0.0,1,50
68,3449,-26.19519805908203,-26.19520000000001,0.0,0.0,1,50
69,3499,-47.45600128173828,-47.45599999999999,0.0,0.0,1,50
70,3549,-38.982398986816406,-38.98239999999998,0.0,0.0,1,50
71,3599,-25.84320068359375,-25.843200000000007,0.0,0.0,1,50
72,3649,-27.827198028564453,-27.82719999999999,0.0,0.0,1,50
73,3699,-103.20958709716797,-103.2096,0.0,0.0,1,50
74,3749,-37.868804931640625,-37.868799999999986,0.0,0.0,1,50
75,3799,-68.64640045166016,-68.64639999999999,0.0,0.0,1,50
76,3849,-136.5312042236328,-136.53119999999993,0.0,0.0,1,50
77,3899,-51.49120330810547,-51.491199999999985,0.0,0.0,1,50
78,3949,-88.43839263916016,-88.4384,0.0,0.0,1,50
79,3999,-32.5536003112793,-32.55360000000001,0.0,0.0,1,50
80,4049,-66.02880096435547,-66.02880000000009,0.0,0.0,1,50
81,4099,-68.43840026855469,-68.43840000000002,0.0,0.0,1,50
82,4149,-36.630401611328125,-36.630400000000016,0.0,0.0,1,50
83,4199,-47.05599594116211,-47.05599999999997,0.0,0.0,1,50
84,4249,-19.164798736572266,-19.16480000000001,0.0,0.0,1,50
85,4299,-52.64320373535156,-52.64319999999998,0.0,0.0,1,50
86,4349,-21.443199157714844,-21.443200000000008,0.0,0.0,1,50
87,4399,-63.23520278930664,-63.23519999999997,0.0,0.0,1,50
88,4449,-48.80000305175781,-48.79999999999999,0.0,0.0,1,50
89,4499,-114.02239227294922,-114.02240000000003,0.0,0.0,1,50
90,4549,-21.180801391601562,-21.1808,0.0,0.0,1,50
91,4599,-78.23999786376953,-78.24000000000005,0.0,0.0,1,50
92,4649,-22.25279998779297,-22.252800000000015,0.0,0.0,1,50
93,4699,-32.784000396728516,-32.784,0.0,0.0,1,50
94,4749,-39.67040252685547,-39.670399999999994,0.0,0.0,1,50
95,4799,-28.144001007080078,-28.144000000000016,0.0,0.0,1,50
96,4849,-47.9552001953125,-47.955199999999984,0.0,0.0,1,50
97,4899,-52.208003997802734,-52.207999999999984,0.0,0.0,1,50
98,4949,-68.57279968261719,-68.57280000000003,0.0,0.0,1,50
99,4999,-28.28479766845703,-28.28480000000001,0.0,0.0,1,50
100,5049,-40.832000732421875,-40.83199999999998,0.0,0.0,1,50
101,5099,-19.440000534057617,-19.44000000000001,0.0,0.0,1,50
102,5149,-123.71839141845703,-123.7184,0.0,0.0,1,50
103,5199,-37.88479995727539,-37.884799999999984,0.0,0.0,1,50
104,5249,-104.61439514160156,-104.61439999999999,0.0,0.0,1,50
105,5299,-19.96160125732422,-19.9616,0.0,0.0,1,50
106,5349,-17.7023983001709,-17.702400000000004,0.0,0.0,1,50
107,5399,-51.43360137939453,-51.43359999999996,0.0,0.0,1,50
108,5449,-61.56159973144531,-61.56159999999997,0.0,0.0,1,50
109,5499,-20.169601440429688,-20.169600000000003,0.0,0.0,1,50
110,5549,-70.73920440673828,-70.7392,0.0,0.0,1,50
111,5599,-59.73439407348633,-59.73439999999997,0.0,0.0,1,50
112,5649,-65.25760650634766,-65.25759999999997,0.0,0.0,1,50
113,5699,-103.30239868164062,-103.30239999999993,0.0,0.0,1,50
114,5749,-92.86720275878906,-92.86720000000001,0.0,0.0,1,50
115,5799,-52.880001068115234,-52.87999999999998,0.0,0.0,1,50
116,5849,-96.50879669189453,-96.50880000000002,0.0,0.0,1,50
117,5899,-22.23040008544922,-22.23040000000001,0.0,0.0,1,50
118,5949,-62.68799591064453,-62.68799999999997,0.0,0.0,1,50
119,5999,-58.56959915161133,-58.56959999999998,0.0,0.0,1,50
120,6049,-106.94080352783203,-106.9408,0.0,0.0,1,50
121,6099,-104.55359649658203,-104.55359999999996,0.0,0.0,1,50
122,6149,-32.67839813232422,-32.67840000000005,0.0,0.0,1,50
