,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,49,-42.246971130371094,-234.59199999999998,19.362673848867416,0.0,1,50
1,99,42.13312911987305,-129.6896,17.296791225671768,0.0,1,50
2,149,-134.36141967773438,-238.35519999999997,10.46870031952858,0.0,1,50
3,199,-26.456151962280273,-184.15999999999997,15.875532507896423,0.0,1,50
4,249,-175.6773681640625,-256.8256,8.168936789035797,0.0,1,50
5,299,-98.1819076538086,-268.7296,17.168527483940125,0.0,1,50
6,349,-304.0486755371094,-368.2976000000001,6.467752903699875,0.0,1,50
7,399,46.83598709106445,-197.49439999999998,24.596079915761948,0.0,1,50
8,449,-194.20358276367188,-319.19360000000006,12.582418203353882,0.0,1,50
9,499,-216.3777313232422,-291.584,7.5708310306072235,0.0,1,50
10,549,-20.56449317932129,-195.8431999999999,17.64490082859993,0.0,1,50
11,599,-87.72645568847656,-301.12000000000006,21.481865108013153,0.0,1,50
12,649,166.1179656982422,-42.918400000000005,21.04326641559601,0.0,1,50
13,699,88.01240539550781,-116.0992,20.547527074813843,0.0,1,50
14,749,-396.68890380859375,-483.6287999999996,8.752083241939545,0.0,1,50
15,799,15.241122245788574,-186.22399999999993,20.281165212392807,0.0,1,50
16,849,37.290252685546875,-13.059200000000008,5.068602383136749,0.0,1,50
17,899,-118.37305450439453,-277.3696,16.005961656570435,0.0,1,50
18,949,148.60643005371094,-54.188800000000015,20.41514703631401,0.0,1,50
19,999,-164.7815704345703,-279.21919999999994,11.52030685544014,0.0,1,50
20,1049,61.525535583496094,-110.46719999999999,17.314341604709625,0.0,1,50
21,1099,-77.8630599975586,-187.56479999999993,11.043581128120422,0.0,1,50
22,1149,30.407047271728516,-51.84320000000002,8.280074894428253,0.0,1,50
23,1199,-62.245880126953125,-235.26399999999998,17.41763535141945,0.0,1,50
24,1249,86.22311401367188,-37.04000000000002,12.408842504024506,0.0,1,50
25,1299,79.01811981201172,-21.699200000000005,10.139179557561874,0.0,1,50
26,1349,-143.56365966796875,-226.0127999999999,8.300138771533966,0.0,1,50
27,1399,94.00653839111328,-119.73440000000004,21.51729592680931,0.0,1,50
28,1449,6.024853706359863,-114.98880000000001,12.182456582784653,0.0,1,50
29,1499,-95.36917114257812,-221.4336,12.69093382358551,0.0,1,50
30,1549,111.02497100830078,-80.14720000000001,19.24537631869316,0.0,1,50
31,1599,87.7013168334961,-86.92479999999999,17.5797002017498,0.0,1,50
