,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,-186.58152770996094,-219.8550000000001,33.27348305509379,1,40
1,79,-30.642900466918945,-67.43000000000002,36.78709792661744,1,40
2,119,-49.53777313232422,-91.56500000000003,42.027226279846985,1,40
3,159,-170.74639892578125,-209.55500000000012,38.808612480502916,1,40
4,199,29.908491134643555,-14.435,44.34349101944818,1,40
5,239,-265.6026611328125,-288.235,22.632335178300607,1,40
6,279,-110.22964477539062,-141.61499999999995,31.38535548874726,1,40
7,319,-19.378585815429688,-59.80499999999999,40.42641313147856,1,40
8,359,-119.31822967529297,-153.10500000000005,33.78676798982011,1,40
9,399,-79.84001159667969,-108.71499999999996,28.874995787235004,1,40
10,439,-49.79112243652344,-92.64,42.848877262118,1,40
11,479,-236.48074340820312,-270.03999999999996,33.55925833948099,1,40
12,519,-222.69119262695312,-258.1199999999999,35.42880738387263,1,40
13,559,33.95915985107422,-2.7950000000000004,36.75416136741082,1,40
14,599,-87.79142761230469,-128.93500000000003,41.1435736523497,1,40
15,639,-122.63216400146484,-152.86999999999995,30.237830396291336,1,40
16,679,-40.00343322753906,-74.495,34.49156632899181,1,40
17,719,-215.02273559570312,-246.67500000000004,31.65225885398852,1,40
18,759,10.434258460998535,-18.115000000000002,28.54925910911698,1,40
19,799,-70.39796447753906,-96.785,26.387033679590388,1,40
20,839,17.21658706665039,-10.114999999999997,27.331588654905232,1,40
21,879,-143.64984130859375,-175.34499999999997,31.69515434742788,1,40
22,919,-5.221289157867432,-29.72,24.498710867129923,1,40
23,959,27.054479598999023,-3.935,30.989480549395275,1,40
24,999,-82.5674819946289,-116.89999999999999,34.33251311124188,1,40
25,1039,-5.568462371826172,-32.17500000000001,26.606538001043617,1,40
26,1079,-15.20327377319336,-48.31999999999995,33.116725988660356,1,40
27,1119,-6.296877861022949,-42.690000000000005,36.393122332339985,1,40
28,1159,-16.672231674194336,-49.71999999999997,33.047767040812516,1,40
