,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,-22.536293029785156,-56.90500000000001,3.4368704855442047,0.0,1,40
1,79,-58.994232177734375,-92.52,3.352576732635498,0.0,1,40
2,119,24.8518123626709,-44.45,6.930181205272675,0.0,1,40
3,159,-193.072509765625,-213.28500000000003,2.0212481021881104,0.0,1,40
4,199,-192.2650146484375,-224.9949999999999,3.2729972451925278,0.0,1,40
5,239,-69.63664245605469,-80.67999999999995,1.10433529317379,0.0,1,40
6,279,1.770174503326416,-15.83999999999999,1.7610173225402832,0.0,1,40
7,319,22.561368942260742,-17.049999999999997,3.961137145757675,0.0,1,40
8,359,45.345909118652344,-9.679999999999996,5.502590984106064,0.0,1,40
9,399,-52.064056396484375,-102.91999999999997,5.085594117641449,0.0,1,40
10,439,-59.379417419433594,-89.94999999999999,3.0570587515830994,0.0,1,40
11,479,-26.604087829589844,-70.37999999999998,4.3775914311409,0.0,1,40
12,519,-44.44179153442383,-82.98499999999999,3.8543208092451096,0.0,1,40
13,559,-107.69645690917969,-121.12,1.3423538506031036,0.0,1,40
14,599,-71.29109191894531,-101.22000000000001,2.992891013622284,0.0,1,40
15,639,-24.51053237915039,-78.53000000000003,5.401946440339088,0.0,1,40
16,679,41.02956771850586,-27.839999999999993,6.886956632137299,0.0,1,40
17,719,-128.32371520996094,-182.57500000000005,5.425128027796745,0.0,1,40
18,759,0.7484897375106812,-13.36999999999999,1.4118488430976868,0.0,1,40
19,799,38.93370056152344,-7.354999999999999,4.628869980573654,0.0,1,40
20,839,47.42740249633789,-13.305,6.073240488767624,0.0,1,40
21,879,-136.475341796875,-209.6550000000001,7.317965984344482,0.0,1,40
22,919,-96.83174133300781,-199.18000000000004,10.234825491905212,0.0,1,40
23,959,94.5904541015625,-38.005,13.25954581797123,0.0,1,40
24,999,-161.46902465820312,-185.24,2.3770963847637177,0.0,1,40
25,1039,2.430126190185547,-75.45,7.788012534379959,0.0,1,40
26,1079,42.99012756347656,-65.43500000000002,10.842512533068657,0.0,1,40
27,1119,-21.461776733398438,-123.02000000000004,10.155822098255157,0.0,1,40
28,1159,-113.26136779785156,-222.05,10.878863632678986,0.0,1,40
29,1199,-98.63053131103516,-188.10999999999999,8.947946727275848,0.0,1,40
30,1239,-70.69020080566406,-133.86499999999998,6.317479744553566,0.0,1,40
31,1279,-26.93609619140625,-134.67499999999998,10.77389046549797,0.0,1,40
32,1319,-16.87977409362793,-128.815,11.193522557616234,0.0,1,40
33,1359,50.889137268066406,-10.384999999999998,6.127414017915726,0.0,1,40
34,1399,45.647308349609375,-67.73000000000002,11.337730675935745,0.0,1,40
35,1439,53.39655685424805,-12.814999999999998,6.621155619621277,0.0,1,40
36,1479,-34.9240837097168,-147.41500000000002,11.249091759324074,0.0,1,40
37,1519,34.68603515625,-72.68000000000002,10.736603870987892,0.0,1,40
38,1559,16.74352264404297,-46.52000000000001,6.326352298259735,0.0,1,40
39,1599,25.562885284423828,-107.60000000000001,13.316288486123085,0.0,1,40
40,1639,37.066368103027344,-51.25,8.831636562943459,0.0,1,40
41,1679,-2.0653321743011475,-83.87,8.180466786026955,0.0,1,40
42,1719,-12.850122451782227,-103.21500000000003,9.036487758159637,0.0,1,40
43,1759,20.99315643310547,-20.814999999999994,4.180815547704697,0.0,1,40
44,1799,36.898170471191406,-30.520000000000003,6.741816818714142,0.0,1,40
45,1839,16.142139434814453,-101.21000000000001,11.735213965177536,0.0,1,40
46,1879,70.98094177246094,-30.54,10.152094259858131,0.0,1,40
47,1919,41.91929626464844,-44.734999999999985,8.665429443120956,0.0,1,40
48,1959,73.10962677001953,-54.77999999999999,12.788962841033936,0.0,1,40
49,1999,49.9154167175293,-40.24,9.015541717410088,0.0,1,40
50,2039,-15.678207397460938,-60.86,4.518179088830948,0.0,1,40
51,2079,70.51526641845703,-69.765,14.028026565909386,0.0,1,40
52,2119,17.715116500854492,-71.16000000000001,8.887511476874352,0.0,1,40
53,2159,6.283900260925293,-39.96499999999999,4.624890103936195,0.0,1,40
54,2199,64.94567108154297,-25.385,9.033067539334297,0.0,1,40
55,2239,65.32369995117188,-49.33499999999999,11.465869814157486,0.0,1,40
56,2279,37.573936462402344,-83.76000000000002,12.133393496274948,0.0,1,40
57,2319,42.058067321777344,-86.46000000000002,12.85180652141571,0.0,1,40
58,2359,17.86846160888672,-102.60500000000003,12.047346234321594,0.0,1,40
59,2399,30.642736434936523,-48.654999999999994,7.929773390293121,0.0,1,40
60,2439,27.37742805480957,-35.61,6.298743009567261,0.0,1,40
61,2479,2.154047727584839,-82.94500000000002,8.50990478694439,0.0,1,40
62,2519,33.912315368652344,-36.760000000000005,7.067231595516205,0.0,1,40
63,2559,12.5120849609375,-22.77999999999999,3.52920825779438,0.0,1,40
64,2599,52.881195068359375,-44.544999999999995,9.742619693279266,0.0,1,40
65,2639,55.90452575683594,-44.29499999999999,10.019952520728111,0.0,1,40
66,2679,40.65730667114258,-68.555,10.921230867505074,0.0,1,40
67,2719,33.98657989501953,-86.93499999999999,12.092157751321793,0.0,1,40
68,2759,16.85192108154297,-107.45500000000003,12.430692344903946,0.0,1,40
69,2799,20.095317840576172,-34.885,5.498031720519066,0.0,1,40
70,2839,-18.7749080657959,-24.425,0.5650092363357544,0.0,1,40
71,2879,16.79007911682129,-69.11500000000001,8.590508133172989,0.0,1,40
72,2919,66.37425231933594,-53.22500000000001,11.959924429655075,0.0,1,40
73,2959,10.280511856079102,-22.764999999999993,3.3045512586832047,0.0,1,40
