,Step,Ratio_gen_perf
0,25000,0.879
1,50000,0.90022
2,75000,0.91136
3,100000,0.90653
4,125000,0.91363
5,150000,0.91203
6,175000,0.91184
7,200000,0.9175
8,225000,0.91466
9,250000,0.91258
10,275000,0.91335
11,300000,0.91235
12,325000,0.91101
13,350000,0.90601
14,375000,0.9117
15,400000,0.91439
16,425000,0.90902
17,450000,0.91126
18,475000,0.91243
19,500000,0.90386
20,525000,0.90523
21,550000,0.90404
22,575000,0.90429
23,600000,0.90566
24,625000,0.91022
25,650000,0.90382
26,675000,0.90552
27,700000,0.90556
28,725000,0.90564
29,750000,0.89969
30,775000,0.90687
31,800000,0.90698
32,825000,0.90583
33,850000,0.90737
34,875000,0.90507
35,900000,0.90696
36,925000,0.90845
37,950000,0.90895
38,975000,0.90394
39,1000000,0.90726
40,1025000,0.90168
41,1050000,0.90043
42,1075000,0.89794
43,1100000,0.90079
44,1125000,0.90516
45,1150000,0.90126
46,1175000,0.90698
47,1200000,0.90624
48,1225000,0.90504
49,1250000,0.90607
50,1275000,0.90423
51,1300000,0.90797
52,1325000,0.89725
53,1350000,0.90669
54,1375000,0.91144
55,1400000,0.90557
56,1425000,0.90406
57,1450000,0.90181
58,1475000,0.90498
59,1500000,0.90334
60,1525000,0.90422
61,1550000,0.90452
62,1575000,0.89617
63,1600000,0.90113
64,1625000,0.9049
65,1650000,0.89811
66,1675000,0.90365
67,1700000,0.90491
68,1725000,0.89669
69,1750000,0.89568
70,1775000,0.90146
71,1800000,0.90042
72,1825000,0.89839
73,1850000,0.89633
74,1875000,0.90193
75,1900000,0.89787
76,1925000,0.90644
77,1950000,0.90145
78,1975000,0.90186
79,2000000,0.90678
80,2025000,0.89863
81,2050000,0.90044
82,2075000,0.90439
83,2100000,0.90404
84,2125000,0.89529
85,2150000,0.90064
86,2175000,0.90254
87,2200000,0.9022
88,2225000,0.90338
89,2250000,0.89353
90,2275000,0.89515
91,2300000,0.90269
92,2325000,0.90197
93,2350000,0.90464
94,2375000,0.89996
95,2400000,0.89999
96,2425000,0.90466
97,2450000,0.89697
98,2475000,0.90452
99,2500000,0.90458
100,2525000,0.89985
101,2550000,0.90788
102,2575000,0.9049
103,2600000,0.90096
104,2625000,0.89949
105,2650000,0.90312
106,2675000,0.90779
107,2700000,0.90094
108,2725000,0.90401
109,2750000,0.90698
110,2775000,0.90447
111,2800000,0.90872
112,2825000,0.90742
113,2850000,0.90095
114,2875000,0.9034
115,2900000,0.89868
116,2925000,0.89936
117,2950000,0.90009
118,2975000,0.90096
119,3000000,0.90155
120,3025000,0.89967
121,3050000,0.89856
122,3075000,0.90427
123,3100000,0.8989
124,3125000,0.90434
125,3150000,0.90162
126,3175000,0.90219
127,3200000,0.90239
128,3225000,0.90131
129,3250000,0.90329
130,3275000,0.89773
131,3300000,0.90345
132,3325000,0.89997
133,3350000,0.90601
134,3375000,0.90759
135,3400000,0.8983
136,3425000,0.90474
137,3450000,0.90308
138,3475000,0.90642
139,3500000,0.90713
140,3525000,0.90287
141,3550000,0.90082
142,3575000,0.90165
143,3600000,0.89732
144,3625000,0.90506
145,3650000,0.90556
146,3675000,0.90378
147,3700000,0.90748
148,3725000,0.91349
149,3750000,0.91275
150,3775000,0.91206
151,3800000,0.90606
152,3825000,0.90989
153,3850000,0.90045
154,3875000,0.90682
155,3900000,0.90277
156,3925000,0.90411
157,3950000,0.89849
158,3975000,0.90821
159,4000000,0.91075
160,4025000,0.91182
161,4050000,0.90642
162,4075000,0.91093
163,4100000,0.90813
164,4125000,0.911
165,4150000,0.91286
166,4175000,0.90825
167,4200000,0.91384
168,4225000,0.91091
169,4250000,0.91125
170,4275000,0.91324
171,4300000,0.91109
172,4325000,0.91082
173,4350000,0.91167
174,4375000,0.91138
175,4400000,0.90804
176,4425000,0.90946
177,4450000,0.90951
178,4475000,0.91375
179,4500000,0.90651
180,4525000,0.91329
181,4550000,0.91631
182,4575000,0.91113
183,4600000,0.90982
184,4625000,0.91211
185,4650000,0.91675
186,4675000,0.9117
187,4700000,0.91197
188,4725000,0.90703
189,4750000,0.91255
190,4775000,0.91453
191,4800000,0.91309
192,4825000,0.91305
193,4850000,0.913
194,4875000,0.91225
195,4900000,0.91081
196,4925000,0.91236
197,4950000,0.91343
198,4975000,0.91764
199,5000000,0.91192
200,5025000,0.9118
201,5050000,0.90942
202,5075000,0.90607
203,5100000,0.90728
204,5125000,0.91003
205,5150000,0.91095
206,5175000,0.90605
207,5200000,0.89924
208,5225000,0.90221
209,5250000,0.90265
210,5275000,0.90131
211,5300000,0.8971
212,5325000,0.90059
213,5350000,0.90575
214,5375000,0.89449
215,5400000,0.8933
216,5425000,0.89461
217,5450000,0.89339
218,5475000,0.8903
219,5500000,0.89215
220,5525000,0.89015
221,5550000,0.89009
222,5575000,0.88771
223,5600000,0.88338
224,5625000,0.88707
225,5650000,0.89327
226,5675000,0.88517
227,5700000,0.88013
228,5725000,0.88001
229,5750000,0.88106
230,5775000,0.88134
231,5800000,0.89002
232,5825000,0.87981
233,5850000,0.88431
234,5875000,0.88172
235,5900000,0.88006
236,5925000,0.87368
237,5950000,0.87947
238,5975000,0.8738
239,6000000,0.87693
240,6025000,0.88028
241,6050000,0.87554
242,6075000,0.87705
243,6100000,0.87492
244,6125000,0.87414
245,6150000,0.87406
246,6175000,0.86618
247,6200000,0.87039
248,6225000,0.86812
249,6250000,0.86933
250,6275000,0.86384
251,6300000,0.86297
252,6325000,0.86575
253,6350000,0.86013
254,6375000,0.85924
255,6400000,0.85974
256,6425000,0.86188
257,6450000,0.86956
258,6475000,0.86672
259,6500000,0.86549
260,6525000,0.86697
261,6550000,0.86162
262,6575000,0.86532
263,6600000,0.86126
264,6625000,0.86545
265,6650000,0.86154
266,6675000,0.86257
267,6700000,0.86349
268,6725000,0.86098
269,6750000,0.86499
270,6775000,0.86609
271,6800000,0.85908
272,6825000,0.86217
273,6850000,0.86049
274,6875000,0.85929
275,6900000,0.86326
276,6925000,0.8661
277,6950000,0.85489
278,6975000,0.859
279,7000000,0.85009
280,7025000,0.85568
281,7050000,0.86089
282,7075000,0.85508
283,7100000,0.84937
284,7125000,0.85225
285,7150000,0.85082
286,7175000,0.84965
287,7200000,0.84978
288,7225000,0.84728
289,7250000,0.85176
290,7275000,0.85326
291,7300000,0.84668
292,7325000,0.84692
293,7350000,0.84615
294,7375000,0.84449
295,7400000,0.84815
296,7425000,0.84696
297,7450000,0.84274
298,7475000,0.846
299,7500000,0.8432
300,7525000,0.83798
301,7550000,0.83892
302,7575000,0.84061
303,7600000,0.83591
304,7625000,0.83683
305,7650000,0.83172
306,7675000,0.83326
307,7700000,0.83291
308,7725000,0.83511
309,7750000,0.83483
310,7775000,0.83399
311,7800000,0.83111
312,7825000,0.83281
313,7850000,0.82316
314,7875000,0.82726
315,7900000,0.82767
316,7925000,0.822
317,7950000,0.82272
318,7975000,0.8251
319,8000000,0.82555
320,8025000,0.82197
321,8050000,0.82223
322,8075000,0.81781
323,8100000,0.82926
324,8125000,0.82254
325,8150000,0.81618
326,8175000,0.82253
327,8200000,0.82597
328,8225000,0.81964
329,8250000,0.82811
330,8275000,0.82891
331,8300000,0.83238
332,8325000,0.82194
333,8350000,0.82208
334,8375000,0.82871
335,8400000,0.83149
336,8425000,0.83076
337,8450000,0.82733
338,8475000,0.82445
339,8500000,0.82435
340,8525000,0.82369
341,8550000,0.82073
342,8575000,0.81695
343,8600000,0.81684
344,8625000,0.81444
345,8650000,0.81781
346,8675000,0.81553
347,8700000,0.81418
348,8725000,0.81348
349,8750000,0.81259
350,8775000,0.81076
351,8800000,0.81211
352,8825000,0.80755
353,8850000,0.80356
354,8875000,0.80228
355,8900000,0.80676
356,8925000,0.80754
357,8950000,0.80375
358,8975000,0.80291
359,9000000,0.80258
360,9025000,0.80677
361,9050000,0.8096
362,9075000,0.80152
363,9100000,0.80537
364,9125000,0.80837
365,9150000,0.80131
366,9175000,0.80554
367,9200000,0.80924
368,9225000,0.80472
369,9250000,0.80105
370,9275000,0.8068
371,9300000,0.80429
372,9325000,0.80525
373,9350000,0.79943
374,9375000,0.80649
375,9400000,0.80627
376,9425000,0.80167
377,9450000,0.79885
378,9475000,0.8018
379,9500000,0.80552
380,9525000,0.80667
381,9550000,0.8011
382,9575000,0.7963
383,9600000,0.7995
384,9625000,0.79552
385,9650000,0.79427
386,9675000,0.79163
387,9700000,0.79121
388,9725000,0.78993
389,9750000,0.78265
390,9775000,0.7889
391,9800000,0.79429
392,9825000,0.793
393,9850000,0.78965
394,9875000,0.78723
395,9900000,0.78946
396,9925000,0.78327
397,9950000,0.78865
398,9975000,0.77986
399,10000000,0.78799
