,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,79.40994262695312,-38.845,11.830456614494324,0.0,1,40
1,79,-103.50253295898438,-200.80499999999992,9.734330832958221,0.0,1,40
2,119,-13.662890434265137,-217.62500000000003,20.404774129390717,0.0,1,40
3,159,77.0172119140625,-122.76499999999996,19.986611127853394,0.0,1,40
4,199,113.43295288085938,-88.28499999999998,20.18026876449585,0.0,1,40
5,239,-71.5628662109375,-177.78000000000011,10.626175999641418,0.0,1,40
6,279,155.65028381347656,-29.565000000000005,18.529311567544937,0.0,1,40
7,319,75.88621520996094,-102.03,17.799099683761597,0.0,1,40
8,359,-92.41513061523438,-194.17499999999984,10.18026489019394,0.0,1,40
9,399,20.708118438720703,-187.92499999999998,20.872084319591522,0.0,1,40
10,439,8.906709671020508,-113.81500000000001,12.277332365512848,0.0,1,40
11,479,166.17019653320312,-67.07000000000001,23.33383160829544,0.0,1,40
12,519,95.21240234375,-78.44499999999998,17.37304762005806,0.0,1,40
13,559,77.18682098388672,-158.965,23.6251203417778,0.0,1,40
14,599,99.91650390625,-93.83000000000001,19.382806062698364,0.0,1,40
15,639,67.90978240966797,-119.57000000000002,18.7558716237545,0.0,1,40
16,679,146.90798950195312,-35.745,18.272990882396698,0.0,1,40
17,719,5.792730331420898,-172.87000000000006,17.87379825115204,0.0,1,40
18,759,-55.84088897705078,-179.2150000000001,12.342608571052551,0.0,1,40
19,799,-48.27593994140625,-243.42000000000002,19.522628784179688,0.0,1,40
20,839,-123.88226318359375,-202.52000000000012,7.867088317871094,0.0,1,40
21,879,162.21206665039062,-45.92,20.821979224681854,0.0,1,40
22,919,-2.468967914581299,-201.40500000000006,19.901991307735443,0.0,1,40
23,959,174.044677734375,-45.92999999999999,22.00674480199814,0.0,1,40
24,999,19.925939559936523,-182.50499999999994,20.25163322687149,0.0,1,40
25,1039,-53.144065856933594,-250.60500000000002,19.7544247508049,0.0,1,40
26,1079,50.020957946777344,-170.08,22.019384145736694,0.0,1,40
27,1119,-93.47256469726562,-257.00500000000005,16.36014634370804,0.0,1,40
