Wall time,Step,Value
1643191723.0709023,465,-332.52880859375
1643191781.2460861,658,-264.6781311035156
1643191924.8207328,1132,-220.34481811523438
1643192168.9861352,1940,-217.74440002441406
1643192175.0418262,1960,-238.8422088623047
1643192396.3103833,2693,-239.79563903808594
1643192403.5092978,2717,-205.24020385742188
1643192568.5653641,3265,-221.2549591064453
1643192826.1651576,4121,-259.0872802734375
1643192844.2375839,4181,-289.61346435546875
1643193171.6370773,5262,-180.58200073242188
1643193181.6479735,5295,-180.16502380371094
1643193202.0347486,5362,-239.39749145507812
1643193229.9536755,5454,-151.4891815185547
1643193344.8289073,5832,-256.6831970214844
1643193355.1945188,5866,-199.45614624023438
1643193394.9695747,5997,-276.8571472167969
1643193411.999187,6053,-338.18463134765625
1643193480.6750007,6279,-243.73895263671875
1643193497.379755,6334,-225.32945251464844
1643193617.7653208,6730,-301.8957824707031
1643193654.147952,6850,-254.08155822753906
1643193696.976493,6991,-344.8690185546875
1643193832.307363,7436,-272.4322204589844
1643193840.8358614,7464,-248.8659210205078
1643193895.478872,7644,-325.7928466796875
1643194092.2243145,8291,-196.88583374023438
1643194170.3389862,8548,-203.8460693359375
1643194172.16596,8554,-290.7099609375
1643194214.774127,8694,-219.30747985839844
1643194232.4021883,8752,-308.27545166015625
1643194354.0410516,9152,-222.42845153808594
1643194384.4283702,9252,-216.61619567871094
1643194396.2537522,9291,-200.05844116210938
1643194524.2199337,9712,-220.32412719726562
1643194536.686229,9753,-305.8681945800781
1643194562.2015765,9837,-309.2042541503906
1643194579.529572,9894,-302.7642517089844
1643194586.5025756,9917,-159.02169799804688
1643194596.222362,9949,-195.84390258789062
1643194605.3185713,9979,-181.19387817382812
1643194630.6948051,10063,-253.65846252441406
1643194669.3584843,10191,-180.14971923828125
1643194746.0591466,10445,-203.1110076904297
1643194768.149886,10518,-324.4477233886719
1643194806.5411377,10645,-163.6012725830078
1643194921.3928454,11023,-240.7196807861328
1643194950.3055582,11118,-253.9434814453125
1643195163.4645112,11819,-308.510498046875
1643195226.720664,12027,-205.28057861328125
1643195241.661672,12076,-237.70765686035156
1643195326.287954,12354,-221.40380859375
1643195363.3969421,12476,-191.82106018066406
1643195493.946274,12905,-310.39434814453125
1643195615.4239583,13304,-307.09912109375
1643195640.970341,13388,-250.07037353515625
1643195681.7746325,13522,-167.89157104492188
1643195766.9779553,13802,-288.7650146484375
1643195781.2556152,13849,-242.45750427246094
1643195818.367794,13971,-171.7205810546875
1643196023.3582275,14645,-173.47023010253906
1643196086.122286,14851,-233.46742248535156
1643196151.2501833,15065,-276.8431396484375
1643196244.399179,15371,-230.18548583984375
1643196317.0594187,15610,-252.3150177001953
1643196509.03952,16241,-174.9384002685547
1643196699.272602,16866,-286.29827880859375
1643196704.4359872,16883,-240.68643188476562
1643196711.748124,16907,-210.463623046875
1643197081.2996628,18121,-302.13653564453125
1643197083.7486465,18129,-320.0788879394531
1643197086.1899436,18137,-210.1269989013672
1643197190.8089235,18481,-267.1712646484375
1643197275.3278162,18759,-288.2088623046875
1643197286.2892418,18795,-277.0061950683594
1643197412.4075313,19209,-290.0980529785156
