Wall time,Step,Value
1643282915.6532416,465,-173.60450744628906
1643282973.8064198,658,-273.734375
1643283117.1652439,1132,-180.7791290283203
1643283362.2486467,1940,-332.9420166015625
1643283368.283911,1960,-256.7832946777344
1643283589.5647275,2693,-210.81161499023438
1643283596.8282866,2717,-217.0642547607422
1643283762.7156155,3265,-280.9407043457031
1643284023.3625238,4121,-232.02108764648438
1643284041.6144397,4181,-216.24696350097656
1643284370.1294742,5262,-245.65133666992188
1643284380.1355474,5295,-181.13258361816406
1643284400.4173558,5362,-327.8246765136719
1643284428.2810004,5454,-200.56130981445312
1643284543.0612803,5832,-237.16302490234375
1643284553.3819215,5866,-315.9629821777344
1643284593.3179507,5997,-333.2795104980469
1643284610.3903375,6053,-177.13478088378906
1643284679.307469,6279,-321.4227294921875
1643284696.0743022,6334,-230.22276306152344
1643284816.591014,6730,-169.08901977539062
1643284853.094995,6850,-215.33984375
1643284896.077132,6991,-249.0004425048828
1643285031.5134528,7436,-284.1057434082031
1643285040.029687,7464,-195.0130615234375
1643285094.8052042,7644,-362.8319091796875
1643285291.9500299,8291,-294.22088623046875
1643285370.2768517,8548,-191.6746826171875
1643285372.1199193,8554,-200.5651397705078
1643285414.7551076,8694,-349.66168212890625
1643285432.4144573,8752,-188.67916870117188
1643285554.1857634,9152,-173.30062866210938
1643285584.6127818,9252,-222.3540802001953
1643285596.4708037,9291,-265.6810302734375
1643285724.6737876,9712,-246.88783264160156
1643285737.1736615,9753,-187.31954956054688
1643285762.7237887,9837,-200.7208251953125
1643285780.1150188,9894,-236.33584594726562
1643285787.1250455,9917,-225.2930450439453
1643285796.8710134,9949,-207.06591796875
1643285806.020031,9979,-201.46949768066406
1643285831.5454838,10063,-187.9960479736328
1643285870.3308506,10191,-235.6866455078125
1643285947.6400833,10445,-208.33517456054688
1643285969.8882682,10518,-246.8607635498047
1643286008.6885762,10645,-261.2740478515625
1643286122.6197217,11023,-232.2960968017578
1643286151.3284156,11118,-303.8749084472656
1643286363.0715227,11819,-209.8433380126953
1643286425.904571,12027,-199.89683532714844
1643286440.7247045,12076,-256.137939453125
1643286524.7305057,12354,-249.55477905273438
1643286561.578657,12476,-251.2147674560547
1643286690.8669076,12905,-225.41769409179688
1643286811.3778098,13304,-228.6894989013672
1643286836.7565696,13388,-265.04327392578125
1643286877.1187072,13522,-238.27072143554688
1643286961.740787,13802,-234.1923370361328
1643286975.8903365,13849,-298.55255126953125
1643287012.8094146,13971,-219.8624725341797
1643287216.3609717,14645,-277.2073974609375
1643287278.5152936,14851,-196.38922119140625
1643287343.205509,15065,-245.3234405517578
1643287435.5631924,15371,-211.76705932617188
1643287507.8722107,15610,-252.48489379882812
1643287698.3619673,16241,-268.0043029785156
1643287887.0385668,16866,-345.7508544921875
1643287892.1421173,16883,-281.019287109375
1643287899.370732,16907,-222.28758239746094
1643288265.877836,18121,-260.56829833984375
1643288268.286256,18129,-196.8534393310547
1643288270.7116163,18137,-267.57562255859375
1643288374.618706,18481,-204.12954711914062
1643288458.4860024,18759,-223.9984893798828
1643288469.3645275,18795,-228.2706756591797
1643288594.502143,19209,-232.34149169921875
1643288627.7635908,19319,-361.4816589355469
1643288645.3217468,19377,-291.988037109375
1643288682.7903864,19501,-247.31747436523438
1643288696.395661,19546,-294.09149169921875
1643288717.8108563,19617,-252.97349548339844
1643289020.9820583,20618,-219.36573791503906
1643289029.4981658,20646,-306.07275390625
1643289088.860678,20841,-170.75796508789062
1643289127.6227674,20968,-279.8988037109375
1643289148.3250782,21036,-232.32394409179688
1643289218.8406658,21267,-178.28042602539062
1643289491.619086,22162,-133.35641479492188
1643289656.2292,22702,-228.38681030273438
1643289899.4743655,23500,-331.0257568359375
1643290194.9020188,24469,-214.0960693359375
1643290283.1161072,24758,-221.03285217285156
1643290338.075211,24938,-263.80487060546875
1643290354.2282667,24991,-294.3314208984375
1643290492.454277,25444,-203.854736328125
1643290555.002457,25649,-201.57733154296875
1643290640.5333414,25929,-137.79718017578125
1643290859.2007217,26646,-299.3232421875
1643291061.1413684,27308,-228.8821258544922
1643291239.927754,27894,-223.46128845214844
1643291274.0699737,28006,-178.02096557617188
1643291303.2897215,28102,-271.3192443847656
1643291514.3015935,28794,-254.77484130859375
1643291671.5346766,29310,-217.84326171875
1643291726.481497,29490,-248.99234008789062
1643291749.342973,29565,-223.6184844970703
1643291770.9726994,29636,-201.702392578125
1643291783.5054038,29677,-180.38075256347656
1643291830.472845,29831,-262.5435791015625
1643291898.790267,30055,-208.0000762939453
1643291906.410072,30080,-165.68374633789062
1643291973.4386976,30300,-164.09799194335938
1643292174.5114973,30959,-204.82315063476562
1643292176.9541557,30967,-195.14845275878906
1643292301.8048697,31376,-161.13424682617188
1643292312.1651626,31410,-202.49513244628906
1643292388.4155786,31660,-184.2661590576172
1643292477.6980476,31953,-165.95533752441406
1643292496.346066,32014,-329.8763122558594
1643292739.4768384,32811,-283.0406494140625
1643292743.4882998,32824,-272.134521484375
1643293010.8438568,33701,-160.25543212890625
1643293041.9661412,33803,-219.47515869140625
1643293060.5664582,33864,-240.37020874023438
1643293392.071929,34951,-203.68621826171875
1643293396.9411652,34967,-195.61703491210938
1643293449.7094135,35140,-221.3358612060547
1643293473.1403487,35217,-289.1195068359375
1643293552.487385,35477,-233.22850036621094
1643293575.0827124,35551,-213.9365997314453
1643293621.7449803,35704,-214.84481811523438
1643293685.4563563,35913,-257.1774597167969
1643293923.9239178,36694,-212.3694305419922
1643293984.0418243,36891,-243.5594940185547
1643294016.0743265,36996,-245.6413116455078
1643294037.1005368,37065,-204.22499084472656
1643294072.749314,37182,-179.51922607421875
1643294222.7600749,37674,-172.79092407226562
1643294245.619958,37749,-217.9183807373047
1643294439.917253,38386,-274.4267272949219
1643294440.2036486,38387,-234.54287719726562
1643294446.6547143,38408,-225.3988037109375
1643294567.7459943,38805,-257.72821044921875
1643294578.1075315,38839,-261.1124572753906
1643294634.8223667,39025,-172.1497039794922
1643294806.6862838,39588,-173.26406860351562
1643294844.5043318,39712,-212.5068359375
1643294965.914938,40110,-233.5506134033203
1643295004.3653762,40236,-213.9656219482422
1643295008.2933247,40249,-171.3840789794922
1643295033.5854237,40332,-215.74986267089844
1643295059.274047,40416,-315.7713623046875
1643295097.128763,40540,-196.43540954589844
1643295120.5509005,40617,-292.3584289550781
1643295219.7288816,40942,-286.56610107421875
1643295351.6303468,41374,-282.6460266113281
1643295381.8339005,41473,-257.4232177734375
1643295532.8016546,41968,-208.1750030517578
1643295546.2204509,42012,-192.06195068359375
1643295582.559248,42131,-206.63894653320312
1643295683.2478294,42461,-205.17568969726562
1643295705.8027368,42535,-208.46206665039062
1643295803.4879792,42855,-187.10121154785156
1643295918.093834,43231,-187.81817626953125
1643296230.3239255,44255,-194.17649841308594
1643296238.870185,44283,-268.6232604980469
1643296258.963248,44349,-230.05287170410156
1643296293.7534459,44463,-263.9497985839844
1643296311.8003294,44522,-265.38238525390625
1643296369.3833177,44711,-239.63116455078125
1643296373.3643267,44724,-299.35150146484375
1643296375.2056928,44730,-196.06480407714844
1643296384.6094723,44761,-186.16578674316406
1643296450.2051613,44976,-208.42808532714844
1643296912.7156138,46492,-170.09678649902344
1643297034.060812,46890,-255.68594360351562
1643297086.7701654,47063,-280.248046875
1643297087.990288,47067,-285.28924560546875
1643297092.8536372,47083,-317.018798828125
1643297121.845946,47178,-285.4706726074219
1643297160.2815785,47304,-228.74244689941406
1643297258.2734094,47625,-197.56715393066406
1643297372.2357798,47999,-229.02603149414062
1643297430.2136412,48189,-160.66932678222656
1643297447.8830914,48247,-174.0301055908203
1643297728.017161,49165,-195.7913360595703
1643297773.4887812,49314,-261.6170959472656
1643297825.0057228,49483,-183.53652954101562
1643297907.0105746,49752,-262.2288513183594
1643298062.149695,50261,-157.39305114746094
1643298177.3743684,50639,-186.85047912597656
1643298194.9794886,50697,-191.05642700195312
1643298530.422239,51797,-191.08555603027344
1643298572.8416677,51936,-309.85406494140625
1643298583.520026,51971,-236.35137939453125
1643298596.3513758,52013,-178.42242431640625
1643298662.0578847,52229,-223.3213348388672
1643298672.3349822,52263,-179.75831604003906
1643298699.4737742,52352,-200.48861694335938
1643298703.1260617,52364,-264.0013427734375
1643298713.7098842,52399,-175.98605346679688
1643298886.1609275,52967,-170.3588104248047
1643298921.3211126,53082,-177.99160766601562
1643299085.7333796,53623,-166.8282470703125
1643299211.723139,54041,-168.1532440185547
1643299378.750824,54592,-191.44781494140625
1643299431.6505542,54766,-195.2012939453125
1643299526.6587455,55079,-162.4163360595703
1643299547.6407077,55148,-221.55941772460938
1643299614.1928685,55367,-270.7080993652344
1643299654.220795,55499,-203.04837036132812
1643299680.6697745,55586,-282.7584228515625
1643299693.6811154,55629,-196.23179626464844
1643299720.5494893,55718,-278.49298095703125
1643299800.3483806,55982,-289.6911926269531
1643299951.8739963,56481,-266.9912414550781
1643300088.6573505,56932,-234.09507751464844
1643300096.8438377,56959,-169.131103515625
1643300246.0275707,57451,-158.1018829345703
1643300396.4158487,57944,-183.969970703125
1643300536.2419417,58405,-230.7384490966797
1643300600.039864,58615,-159.37445068359375
1643300612.2657528,58655,-181.5076141357422
1643300676.2220933,58865,-216.7254180908203
1643300734.2892451,59057,-239.7008514404297
1643300884.6191936,59553,-221.80178833007812
1643301020.745283,60001,-253.64312744140625
1643301105.7287457,60280,-165.09646606445312
1643301151.4119544,60431,-191.62271118164062
1643301311.27256,60958,-202.3327178955078
1643301444.7464302,61398,-310.8572692871094
1643301549.9234858,61742,-258.6592102050781
1643301599.0804143,61904,-206.56520080566406
1643301625.0122054,61990,-217.85777282714844
1643301732.7114449,62344,-190.31777954101562
1643301745.5330584,62386,-185.46778869628906
1643302104.337331,63568,-307.099609375
1643302120.6241052,63622,-185.04544067382812
1643302206.4703808,63905,-204.65646362304688
1643302263.0868402,64091,-192.88746643066406
1643302518.0380707,64928,-179.71046447753906
