Wall time,Step,Value
1643282943.8022692,465,-270.2430419921875
1643283001.9150271,658,-251.58163452148438
1643283145.7189362,1132,-225.45053100585938
1643283391.0375583,1940,-256.2939147949219
1643283397.0845852,1960,-221.21142578125
1643283618.5871606,2693,-286.4479675292969
1643283625.874613,2717,-342.4394226074219
1643283791.9527352,3265,-209.73887634277344
1643284052.5841925,4121,-220.5791778564453
1643284070.8814104,4181,-202.3953399658203
1643284398.6106849,5262,-271.778076171875
1643284408.601301,5295,-161.7882537841797
1643284428.8941276,5362,-300.5377502441406
1643284456.6854339,5454,-173.9904327392578
1643284571.6621282,5832,-165.14759826660156
1643284582.0635278,5866,-287.82220458984375
1643284621.9878175,5997,-272.0208740234375
1643284639.0619764,6053,-186.63006591796875
1643284707.9566295,6279,-192.82864379882812
1643284724.6953437,6334,-223.0850830078125
1643284845.1890707,6730,-239.91282653808594
1643284881.729605,6850,-200.9626922607422
1643284924.710867,6991,-258.10125732421875
1643285060.0997221,7436,-264.331298828125
1643285068.6412258,7464,-246.87322998046875
1643285123.4722602,7644,-267.8587646484375
1643285320.5843825,8291,-231.59820556640625
1643285398.9285972,8548,-156.75050354003906
1643285400.749723,8554,-247.81227111816406
1643285443.3978631,8694,-275.78167724609375
1643285461.091241,8752,-256.1219787597656
1643285582.78511,9152,-224.80621337890625
1643285613.271126,9252,-314.00640869140625
1643285625.121907,9291,-290.27972412109375
1643285753.3249974,9712,-388.07568359375
1643285765.7541003,9753,-326.1387939453125
1643285791.376139,9837,-217.40972900390625
1643285808.8012502,9894,-265.04913330078125
1643285815.8024356,9917,-292.7126770019531
1643285825.5067484,9949,-305.6839904785156
1643285834.5706477,9979,-194.54617309570312
1643285859.9969177,10063,-293.5093688964844
1643285898.939219,10191,-177.87490844726562
1643285976.3073046,10445,-299.6327209472656
1643285998.6480281,10518,-294.72381591796875
1643286037.14894,10645,-293.1061096191406
1643286150.986213,11023,-368.1813659667969
1643286179.7202322,11118,-259.7061767578125
1643286391.5161254,11819,-208.0877685546875
1643286454.2563448,12027,-186.7353973388672
1643286469.1176376,12076,-309.1053161621094
1643286553.1566706,12354,-220.4022979736328
1643286589.9136689,12476,-204.5445098876953
1643286719.2814708,12905,-311.48614501953125
1643286839.7633696,13304,-279.20538330078125
1643286865.0559666,13388,-209.53012084960938
1643286905.5377321,13522,-199.90338134765625
1643286990.15588,13802,-294.3623046875
1643287004.3344603,13849,-348.7519226074219
1643287041.2514634,13971,-222.498779296875
1643287244.69396,14645,-186.338623046875
1643287306.907567,14851,-281.17633056640625
1643287371.5761588,15065,-178.9695281982422
1643287463.9566703,15371,-231.63084411621094
1643287536.25935,15610,-326.15557861328125
1643287726.763559,16241,-313.50823974609375
1643287915.4234014,16866,-197.20233154296875
1643287920.5002613,16883,-212.73828125
1643287927.7293122,16907,-297.4576721191406
1643288294.262419,18121,-221.78492736816406
1643288296.683898,18129,-165.53651428222656
1643288299.1036856,18137,-224.21815490722656
1643288402.9834309,18481,-230.2324676513672
1643288486.8950744,18759,-269.28076171875
1643288497.7823486,18795,-212.43667602539062
1643288622.9157894,19209,-196.75344848632812
1643288656.1987333,19319,-158.84938049316406
1643288673.7343254,19377,-300.11358642578125
1643288711.179907,19501,-299.0823669433594
1643288724.7336588,19546,-221.63461303710938
1643288746.1726544,19617,-183.8301544189453
1643289049.6251395,20618,-276.640625
1643289058.139336,20646,-186.26185607910156
1643289117.551694,20841,-188.33529663085938
1643289156.2538908,20968,-175.07708740234375
1643289177.0231435,21036,-235.75791931152344
1643289247.5012283,21267,-186.72767639160156
1643289520.2123702,22162,-199.54786682128906
1643289684.9088786,22702,-188.2787628173828
1643289928.1070251,23500,-173.55191040039062
1643290223.6330035,24469,-321.54669189453125
1643290311.8231387,24758,-284.7230224609375
1643290366.732818,24938,-218.70022583007812
1643290382.8486426,24991,-309.0841979980469
1643290521.1289055,25444,-196.88973999023438
1643290583.6934836,25649,-199.53768920898438
1643290669.2728899,25929,-181.70745849609375
1643290887.8641927,26646,-188.5922393798828
1643291089.7853944,27308,-287.2286071777344
1643291268.5801942,27894,-240.5540771484375
1643291302.6730835,28006,-166.98707580566406
1643291331.9123461,28102,-192.46795654296875
1643291542.9171968,28794,-347.53680419921875
1643291700.250274,29310,-275.6915588378906
1643291755.146348,29490,-282.21185302734375
1643291777.9902282,29565,-205.02291870117188
1643291799.6645236,29636,-231.1613006591797
1643291812.1699312,29677,-196.59471130371094
1643291859.1503127,29831,-174.49725341796875
1643291927.356828,30055,-206.39830017089844
1643291934.9768684,30080,-177.57545471191406
1643292002.1419494,30300,-339.1269226074219
1643292203.217228,30959,-174.78359985351562
1643292205.665625,30967,-208.95753479003906
1643292330.4259021,31376,-220.18399047851562
1643292340.8319728,31410,-231.10470581054688
1643292417.0837457,31660,-146.77804565429688
1643292506.381909,31953,-207.2308807373047
1643292524.9908385,32014,-193.4396209716797
1643292768.131677,32811,-202.27159118652344
1643292772.1047285,32824,-174.70474243164062
1643293039.5510135,33701,-179.05641174316406
1643293070.5885222,33803,-210.25228881835938
1643293089.1829283,33864,-188.71812438964844
1643293420.716125,34951,-178.76568603515625
1643293425.6079137,34967,-282.65728759765625
1643293478.3177052,35140,-252.87132263183594
1643293501.775667,35217,-271.51763916015625
1643293581.194433,35477,-287.0169982910156
1643293603.7661433,35551,-213.09228515625
1643293650.4082007,35704,-202.29055786132812
1643293714.1378205,35913,-173.647705078125
1643293952.5865731,36694,-227.27366638183594
1643294012.7065506,36891,-279.22015380859375
1643294044.7242978,36996,-160.06524658203125
1643294065.7155442,37065,-243.8504638671875
1643294101.425073,37182,-253.5030517578125
1643294251.4125724,37674,-262.8917541503906
1643294274.3325238,37749,-186.2838592529297
1643294468.61426,38386,-230.00003051757812
1643294468.9172955,38387,-256.88897705078125
1643294475.3447974,38408,-204.66592407226562
1643294596.3643246,38805,-218.1031036376953
1643294606.745984,38839,-187.18443298339844
1643294663.5606182,39025,-219.75067138671875
1643294835.3602922,39588,-185.80593872070312
1643294873.19629,39712,-192.91297912597656
1643294994.5862832,40110,-298.1197509765625
1643295032.9810684,40236,-139.3252716064453
1643295036.924902,40249,-188.78607177734375
1643295062.3122978,40332,-248.68362426757812
1643295087.956493,40416,-270.4432373046875
1643295125.7362428,40540,-263.9547424316406
1643295149.247457,40617,-165.5937957763672
1643295248.4612503,40942,-208.6308135986328
1643295380.3125055,41374,-213.20948791503906
1643295410.4769692,41473,-217.29368591308594
1643295561.4894106,41968,-244.9495849609375
1643295574.916571,42012,-176.92770385742188
1643295611.2250721,42131,-196.16929626464844
1643295711.9242885,42461,-235.04136657714844
1643295734.5185409,42535,-204.33770751953125
1643295832.1654096,42855,-323.9857482910156
1643295946.7451901,43231,-182.22299194335938
1643296258.965463,44255,-176.56272888183594
1643296267.5173407,44283,-283.0245056152344
1643296287.658707,44349,-186.02423095703125
1643296322.465593,44463,-223.61622619628906
1643296340.4450455,44522,-170.31414794921875
1643296397.994329,44711,-227.1992645263672
1643296401.9671168,44724,-212.32699584960938
1643296403.799091,44730,-242.30165100097656
1643296413.2798502,44761,-280.5089416503906
1643296478.916265,44976,-169.17901611328125
1643296941.3784554,46492,-244.18592834472656
1643297062.7105787,46890,-272.5151672363281
1643297115.4373024,47063,-161.0331268310547
1643297116.651313,47067,-215.1831817626953
1643297121.5261736,47083,-152.37567138671875
1643297150.5036132,47178,-204.4573211669922
1643297188.9604626,47304,-303.1651306152344
1643297286.970091,47625,-184.19480895996094
1643297400.9174483,47999,-156.84742736816406
1643297458.8674443,48189,-244.1177978515625
1643297476.547028,48247,-212.4744873046875
1643297756.6711261,49165,-146.3380584716797
1643297802.1512876,49314,-229.88645935058594
1643297853.665542,49483,-192.91793823242188
1643297935.6282723,49752,-157.2854461669922
1643298090.8194985,50261,-195.47421264648438
1643298205.9701633,50639,-259.3388977050781
1643298223.651485,50697,-220.22067260742188
1643298559.0896509,51797,-224.96998596191406
1643298601.5271595,51936,-241.61624145507812
1643298612.1850958,51971,-260.88555908203125
1643298624.9945595,52013,-213.18182373046875
1643298691.0572844,52229,-168.01170349121094
1643298701.4623365,52263,-231.4891357421875
1643298728.5785522,52352,-205.5321502685547
1643298732.2476618,52364,-155.11416625976562
1643298742.8931177,52399,-185.14486694335938
1643298915.5053303,52967,-264.1678161621094
1643298950.6767194,53082,-195.7601318359375
1643299114.838426,53623,-238.6880340576172
1643299241.4767652,54041,-202.36367797851562
1643299408.572816,54592,-269.6639099121094
1643299461.4261146,54766,-234.38487243652344
1643299556.4123242,55079,-246.27825927734375
1643299577.3614311,55148,-183.64801025390625
1643299643.8838272,55367,-285.7121276855469
1643299683.9772449,55499,-233.71983337402344
1643299710.2863617,55586,-140.89991760253906
1643299723.2414844,55629,-153.81871032714844
1643299750.1558418,55718,-181.93309020996094
1643299830.0242598,55982,-197.2813262939453
1643299981.5883439,56481,-242.14588928222656
1643300118.1995726,56932,-231.207763671875
1643300126.4065554,56959,-227.71542358398438
1643300275.6712327,57451,-193.36558532714844
1643300425.7184625,57944,-193.85716247558594
1643300565.2618482,58405,-216.32675170898438
1643300629.362328,58615,-241.24520874023438
1643300641.5699844,58655,-272.3006286621094
1643300705.3998077,58865,-177.11322021484375
1643300763.786622,59057,-175.5301971435547
1643300913.7463615,59553,-239.01959228515625
1643301050.1079566,60001,-261.2751770019531
1643301134.775137,60280,-187.91162109375
1643301180.125144,60431,-224.1612091064453
1643301340.2562115,60958,-292.92608642578125
1643301474.04183,61398,-220.42845153808594
1643301579.0518014,61742,-281.2829895019531
1643301628.0149863,61904,-187.99942016601562
1643301654.026457,61990,-264.4765930175781
1643301762.0457876,62344,-321.21429443359375
1643301774.8786993,62386,-285.2494201660156
1643302133.9344494,63568,-280.82159423828125
1643302150.3447964,63622,-295.459716796875
1643302236.3674853,63905,-207.09848022460938
1643302292.842241,64091,-260.5949401855469
1643302548.0450494,64928,-227.90243530273438
1643302697.4976866,65417,-265.14813232421875
1643302706.0698597,65445,-254.62484741210938
1643302790.4280677,65722,-178.96055603027344
1643302826.5663702,65841,-282.9971923828125
1643302831.7387147,65858,-206.32237243652344
1643302854.514078,65933,-178.373291015625
1643302861.4932592,65956,-257.6910400390625
1643302945.0315123,66230,-162.11212158203125
1643302963.8769035,66292,-199.1988067626953
1643303072.7763035,66652,-159.50827026367188
1643303076.420751,66664,-173.949951171875
1643303081.2497513,66680,-166.271484375
1643303333.6838892,67511,-184.2811737060547
1643303432.2458146,67834,-208.3000030517578
1643303451.6954157,67898,-283.0917053222656
1643303480.8564658,67994,-153.11456298828125
1643303539.7990372,68188,-202.49649047851562
