,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,10.084085464477539,-19.074999999999992,2.9159084856510162,0.0,1,40
1,79,3.5696330070495605,-15.779999999999998,1.934963271021843,0.0,1,40
2,119,18.840009689331055,-11.964999999999998,3.0805011987686157,0.0,1,40
3,159,-200.02532958984375,-232.635,3.260966643691063,0.0,1,40
4,199,-52.49378204345703,-80.79,2.829622119665146,0.0,1,40
5,239,-5.094793319702148,-24.220000000000017,1.912520706653595,0.0,1,40
6,279,-131.63729858398438,-161.63,2.9992706179618835,0.0,1,40
7,319,-22.611942291259766,-38.404999999999994,1.5793058574199677,0.0,1,40
8,359,-151.75509643554688,-175.53499999999994,2.377990022301674,0.0,1,40
9,399,-69.06587219238281,-101.25000000000001,3.218412607908249,0.0,1,40
10,439,-10.762256622314453,-32.914999999999985,2.215274304151535,0.0,1,40
11,479,-94.22695922851562,-122.29500000000002,2.80680450797081,0.0,1,40
12,519,-83.01089477539062,-105.77000000000001,2.2759105563163757,0.0,1,40
13,559,-78.46025085449219,-110.16999999999999,3.17097444832325,0.0,1,40
14,599,-58.89946746826172,-82.47500000000001,2.3575537502765656,0.0,1,40
15,639,23.20448875427246,-15.575000000000006,3.8779486417770386,0.0,1,40
16,679,-219.1968994140625,-248.04000000000002,2.884312078356743,0.0,1,40
17,719,-134.28033447265625,-184.85,5.05696502327919,0.0,1,40
18,759,-77.53057861328125,-133.77000000000007,5.623942509293556,0.0,1,40
19,799,24.63727569580078,-54.26,7.889727592468262,0.0,1,40
20,839,10.723600387573242,-21.834999999999994,3.2558600455522537,0.0,1,40
21,879,70.04605102539062,-80.11999999999999,15.016605198383331,0.0,1,40
22,919,104.16830444335938,-33.415,13.758330553770065,0.0,1,40
23,959,77.3411636352539,-50.2,12.754116952419281,0.0,1,40
24,999,51.772865295410156,-25.13,7.690286472439766,0.0,1,40
25,1039,30.029903411865234,-14.024999999999997,4.405490309000015,0.0,1,40
26,1079,82.06402587890625,-20.77499999999999,10.283902883529663,0.0,1,40
27,1119,100.94429016113281,-29.934999999999995,13.087928980588913,0.0,1,40
28,1159,62.08386993408203,-57.02,11.910387068986893,0.0,1,40
29,1199,79.80794525146484,-52.22,13.202794432640076,0.0,1,40
30,1239,29.750057220458984,-53.01500000000001,8.276505574584007,0.0,1,40
31,1279,38.54127883911133,-35.54,7.408127993345261,0.0,1,40
32,1319,19.78656768798828,-47.43000000000001,6.721656873822212,0.0,1,40
33,1359,23.92799949645996,-59.33500000000001,8.326300114393234,0.0,1,40
34,1399,82.22191619873047,-29.149999999999995,11.137192159891129,0.0,1,40
35,1439,42.19819641113281,-20.549999999999994,6.27481997013092,0.0,1,40
36,1479,61.69883346557617,-66.615,12.831383630633354,0.0,1,40
37,1519,85.3240966796875,-20.339999999999996,10.566409543156624,0.0,1,40
38,1559,75.43898010253906,-64.885,14.03239843249321,0.0,1,40
39,1599,80.07955932617188,-37.22500000000001,11.730456113815308,0.0,1,40
40,1639,46.5555419921875,-54.425000000000004,10.098054736852646,0.0,1,40
41,1679,49.888084411621094,-44.719999999999985,9.460808143019676,0.0,1,40
42,1719,67.54927062988281,-18.55999999999999,8.610926538705826,0.0,1,40
43,1759,64.68321990966797,-81.01499999999997,14.569822281599045,0.0,1,40
44,1799,-2.0093984603881836,-23.009999999999994,2.100060224533081,0.0,1,40
45,1839,57.68067169189453,-33.650000000000006,9.1330676227808,0.0,1,40
46,1879,33.81929016113281,-17.98,5.179928794503212,0.0,1,40
47,1919,46.46946334838867,-16.095000000000006,6.256446018815041,0.0,1,40
48,1959,77.62359619140625,-46.324999999999996,12.394859597086906,0.0,1,40
49,1999,18.2838077545166,-73.20000000000002,9.148380905389786,0.0,1,40
50,2039,81.93984985351562,-37.46500000000001,11.940484717488289,0.0,1,40
51,2079,65.90750122070312,-22.420000000000005,8.832750394940376,0.0,1,40
52,2119,78.45448303222656,-17.345,9.579948008060455,0.0,1,40
53,2159,113.04420471191406,-23.755,13.679919794201851,0.0,1,40
54,2199,53.37461471557617,-15.635000000000003,6.900961130857468,0.0,1,40
55,2239,-8.277975082397461,-23.925000000000004,1.5647026002407074,0.0,1,40
56,2279,54.5244140625,-25.089999999999996,7.961441531777382,0.0,1,40
57,2319,25.61456298828125,-20.960000000000008,4.657456248998642,0.0,1,40
58,2359,79.45697021484375,-56.09999999999997,13.555696919560432,0.0,1,40
59,2399,66.12593841552734,-49.465,11.55909389257431,0.0,1,40
60,2439,58.89936065673828,-14.625000000000002,7.352435529232025,0.0,1,40
61,2479,47.870330810546875,-12.769999999999989,6.064033001661301,0.0,1,40
62,2519,-10.54103946685791,-24.544999999999987,1.4003961384296417,0.0,1,40
63,2559,52.10871505737305,-28.51500000000001,8.062371209263802,0.0,1,40
64,2599,39.978233337402344,-20.305,6.028322950005531,0.0,1,40
65,2639,-10.512044906616211,-24.505,1.399295598268509,0.0,1,40
66,2679,67.98741149902344,-41.464999999999996,10.945241272449493,0.0,1,40
67,2719,40.749755859375,-24.97,6.5719756335020065,0.0,1,40
68,2759,69.48979187011719,-21.249999999999993,9.073979377746582,0.0,1,40
69,2799,15.656265258789062,-19.779999999999998,3.5436263233423233,0.0,1,40
70,2839,59.36336898803711,-17.834999999999997,7.719836637377739,0.0,1,40
71,2879,-14.237606048583984,-24.274999999999995,1.00373937189579,0.0,1,40
72,2919,41.89073944091797,-30.130000000000006,7.20207417011261,0.0,1,40
73,2959,42.939666748046875,-50.51499999999998,9.345466658473015,0.0,1,40
74,2999,38.01837158203125,-23.540000000000003,6.155837208032608,0.0,1,40
75,3039,28.801055908203125,-28.019999999999992,5.682105615735054,0.0,1,40
76,3079,69.9398193359375,-20.564999999999994,9.050481662154198,0.0,1,40
77,3119,-118.26945495605469,-218.66500000000005,10.039554700255394,0.0,1,40
78,3159,34.825557708740234,-46.11500000000001,8.09405566751957,0.0,1,40
79,3199,41.372894287109375,-28.97499999999999,7.034789830446243,0.0,1,40
80,3239,42.054691314697266,-21.81999999999999,6.387469068169594,0.0,1,40
81,3279,62.48503112792969,-21.574999999999996,8.40600310266018,0.0,1,40
82,3319,-6.281797409057617,-100.66,9.437820181250572,0.0,1,40
83,3359,54.493492126464844,-37.995000000000005,9.248849347233772,0.0,1,40
84,3399,34.4329948425293,-35.245000000000005,6.967799544334412,0.0,1,40
85,3439,36.58665466308594,-60.23999999999999,9.68266548216343,0.0,1,40
86,3479,53.70689392089844,-18.36,7.206689193844795,0.0,1,40
87,3519,18.554079055786133,-78.16499999999999,9.671908006072044,0.0,1,40
88,3559,3.932054042816162,-17.655,2.158705413341522,0.0,1,40
89,3599,9.806402206420898,-18.79499999999999,2.8601399660110474,0.0,1,40
90,3639,45.89772033691406,-13.734999999999998,5.963271409273148,0.0,1,40
91,3679,12.424623489379883,-19.1,3.1524621099233627,0.0,1,40
92,3719,21.093534469604492,-47.169999999999995,6.826353445649147,0.0,1,40
93,3759,34.24016571044922,-11.560000000000002,4.580016687512398,0.0,1,40
94,3799,8.52108383178711,-56.82999999999999,6.5351085513830185,0.0,1,40
95,3839,22.103065490722656,-14.929999999999998,3.7033062875270844,0.0,1,40
96,3879,10.999839782714844,-17.535000000000004,2.8534840643405914,0.0,1,40
97,3919,25.4178466796875,-17.245,4.266284376382828,0.0,1,40
98,3959,61.35358810424805,-17.509999999999994,7.886358812451363,0.0,1,40
99,3999,25.947978973388672,-26.319999999999997,5.226797789335251,0.0,1,40
100,4039,29.317726135253906,-25.439999999999994,5.475772634148598,0.0,1,40
101,4079,37.07206344604492,-14.37,5.144206196069717,0.0,1,40
102,4119,36.91263198852539,-14.325,5.1237629652023315,0.0,1,40
103,4159,47.4484748840332,-18.349999999999998,6.579847499728203,0.0,1,40
104,4199,32.747318267822266,-22.16,5.490731909871101,0.0,1,40
105,4239,43.109500885009766,-24.504999999999995,6.76145014166832,0.0,1,40
106,4279,-104.14201354980469,-166.32500000000005,6.218298926949501,0.0,1,40
107,4319,12.291440963745117,-15.379999999999999,2.7671439945697784,0.0,1,40
108,4359,-85.81443786621094,-135.115,4.9300568252801895,0.0,1,40
109,4399,17.92512321472168,-16.349999999999998,3.4275123476982117,0.0,1,40
110,4439,29.686737060546875,-17.404999999999998,4.709173709154129,0.0,1,40
111,4479,55.46617126464844,-17.294999999999998,7.276117295026779,0.0,1,40
112,4519,6.883781433105469,-17.675,2.4558780938386917,0.0,1,40
113,4559,33.17804718017578,-72.98500000000001,10.61630442738533,0.0,1,40
114,4599,15.67795181274414,-16.279999999999994,3.1957950741052628,0.0,1,40
115,4639,34.53110885620117,-20.58999999999999,5.512110814452171,0.0,1,40
116,4679,45.26866912841797,-17.705,6.297367215156555,0.0,1,40
117,4719,16.800125122070312,-13.929999999999998,3.0730124711990356,0.0,1,40
118,4759,1.335331916809082,-56.17000000000002,5.750533282756805,0.0,1,40
119,4799,23.186622619628906,-11.825,3.5011620968580246,0.0,1,40
120,4839,43.46095275878906,-14.04,5.7500952780246735,0.0,1,40
121,4879,53.872642517089844,-14.394999999999998,6.82676437497139,0.0,1,40
122,4919,19.001567840576172,-49.49,6.849156811833382,0.0,1,40
123,4959,62.004600524902344,-32.165,9.416960403323174,0.0,1,40
124,4999,-28.419212341308594,-129.91000000000005,10.149078950285912,0.0,1,40
125,5039,-143.11474609375,-183.98499999999999,4.087024226784706,0.0,1,40
126,5079,-32.53016662597656,-73.46999999999998,4.093983218073845,0.0,1,40
127,5119,49.996192932128906,-15.154999999999996,6.5151190757751465,0.0,1,40
128,5159,32.51323699951172,-15.009999999999993,4.752323746681213,0.0,1,40
129,5199,35.131591796875,-28.095,6.322659283876419,0.0,1,40
130,5239,39.068519592285156,-54.945,9.40135195851326,0.0,1,40
131,5279,45.892940521240234,-8.985000000000001,5.487794265151024,0.0,1,40
132,5319,50.31657028198242,-14.86,6.5176573395729065,0.0,1,40
133,5359,52.355194091796875,-25.09500000000001,7.745019495487213,0.0,1,40
134,5399,21.234500885009766,-43.769999999999996,6.500450164079666,0.0,1,40
135,5439,35.48383712768555,-50.01499999999999,8.549883738160133,0.0,1,40
136,5479,59.85527038574219,-24.244999999999997,8.410027384757996,0.0,1,40
137,5519,30.017621994018555,-14.059999999999997,4.407762035727501,0.0,1,40
138,5559,-175.34393310546875,-205.18000000000006,2.983605593442917,0.0,1,40
139,5599,34.24127197265625,-42.31999999999999,7.656127482652664,0.0,1,40
140,5639,-6.809327125549316,-78.585,7.177567273378372,0.0,1,40
141,5679,41.60629653930664,-13.734999999999998,5.534129872918129,0.0,1,40
142,5719,47.193016052246094,-13.005,6.0198013484478,0.0,1,40
143,5759,32.8727912902832,-8.4,4.127279117703438,0.0,1,40
144,5799,44.46217727661133,-25.700000000000003,7.016218230128288,0.0,1,40
145,5839,-15.371460914611816,-100.79999999999997,8.542853727936745,0.0,1,40
146,5879,26.46537208557129,-32.529999999999994,5.8995371311903,0.0,1,40
147,5919,49.453468322753906,-15.66,6.511346772313118,0.0,1,40
148,5959,30.124406814575195,-46.074999999999996,7.619940735399723,0.0,1,40
149,5999,45.60880661010742,-14.994999999999997,6.060380831360817,0.0,1,40
150,6039,53.61909103393555,-16.175,6.97940880805254,0.0,1,40
151,6079,53.63579559326172,-11.165,6.480079367756844,0.0,1,40
