,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,-275.20501708984375,-275.205,0.0,1,40
1,79,-204.69000244140625,-204.69000000000005,0.0,1,40
2,119,-226.15499877929688,-226.15500000000003,0.0,1,40
3,159,-38.57500076293945,-38.575,0.0,1,40
4,199,-198.51499938964844,-198.51500000000007,0.0,1,40
5,239,-231.0500030517578,-231.04999999999995,0.0,1,40
6,279,-226.67999267578125,-226.68,0.0,1,40
7,319,-225.00999450683594,-225.01,0.0,1,40
8,359,-117.81999969482422,-117.82000000000002,0.0,1,40
9,399,-149.86500549316406,-149.865,0.0,1,40
10,439,-108.80500030517578,-108.80499999999998,0.0,1,40
11,479,-270.8900146484375,-270.89000000000004,0.0,1,40
12,519,-16.315000534057617,-16.314999999999998,0.0,1,40
13,559,-196.38499450683594,-196.38500000000005,0.0,1,40
14,599,-155.90499877929688,-155.905,0.0,1,40
15,639,-179.02500915527344,-179.02499999999998,0.0,1,40
16,679,-243.84500122070312,-243.84500000000006,0.0,1,40
17,719,-195.4849853515625,-195.485,0.0,1,40
18,759,-277.69000244140625,-277.69,0.0,1,40
19,799,-318.6199951171875,-318.62000000000006,0.0,1,40
20,839,-156.11500549316406,-156.11499999999998,0.0,1,40
21,879,-193.0550079345703,-193.05500000000006,0.0,1,40
22,919,-24.900001525878906,-24.900000000000002,0.0,1,40
23,959,-69.1550064086914,-69.155,0.0,1,40
24,999,-162.45001220703125,-162.45,0.0,1,40
25,1039,-238.89999389648438,-238.89999999999995,0.0,1,40
26,1079,-186.92498779296875,-186.92500000000004,0.0,1,40
27,1119,-176.65499877929688,-176.655,0.0,1,40
28,1159,-184.81997680664062,-184.82000000000008,0.0,1,40
29,1199,-171.5,-171.49999999999997,0.0,1,40
30,1239,-193.65997314453125,-193.66000000000005,0.0,1,40
31,1279,-38.98999786376953,-38.989999999999995,0.0,1,40
32,1319,-103.11000061035156,-103.11000000000004,0.0,1,40
33,1359,-29.900001525878906,-29.899999999999995,0.0,1,40
34,1399,-81.37000274658203,-81.36999999999998,0.0,1,40
35,1439,-38.63999938964844,-38.64,0.0,1,40
36,1479,-82.58999633789062,-82.59000000000002,0.0,1,40
37,1519,-49.10000228881836,-49.09999999999999,0.0,1,40
38,1559,-167.5749969482422,-167.57500000000005,0.0,1,40
39,1599,-112.84500122070312,-112.84500000000004,0.0,1,40
40,1639,-114.91999816894531,-114.92000000000004,0.0,1,40
41,1679,-181.4849853515625,-181.48500000000007,0.0,1,40
42,1719,-152.1199951171875,-152.12,0.0,1,40
43,1759,-53.17499923706055,-53.175,0.0,1,40
44,1799,-23.049999237060547,-23.04999999999999,0.0,1,40
45,1839,-60.349998474121094,-60.349999999999966,0.0,1,40
46,1879,-48.06999969482422,-48.06999999999999,0.0,1,40
47,1919,-37.5099983215332,-37.51,0.0,1,40
48,1959,-21.760000228881836,-21.76,0.0,1,40
49,1999,-35.494998931884766,-35.49500000000001,0.0,1,40
50,2039,-79.84500122070312,-79.84500000000001,0.0,1,40
51,2079,-29.774999618530273,-29.775,0.0,1,40
52,2119,-17.56999969482422,-17.56999999999999,0.0,1,40
53,2159,-20.060001373291016,-20.05999999999999,0.0,1,40
54,2199,-22.76000213623047,-22.759999999999987,0.0,1,40
55,2239,-30.505001068115234,-30.50500000000001,0.0,1,40
56,2279,-78.41999816894531,-78.42000000000002,0.0,1,40
57,2319,-19.09000015258789,-19.089999999999996,0.0,1,40
58,2359,-37.88999938964844,-37.89,0.0,1,40
59,2399,-99.1300048828125,-99.13,0.0,1,40
60,2439,-15.440000534057617,-15.440000000000003,0.0,1,40
61,2479,-80.75,-80.75,0.0,1,40
62,2519,-21.060001373291016,-21.060000000000002,0.0,1,40
63,2559,-24.885000228881836,-24.885000000000005,0.0,1,40
64,2599,-30.69499969482422,-30.695,0.0,1,40
65,2639,-55.349998474121094,-55.34999999999998,0.0,1,40
66,2679,-9.75,-9.75,0.0,1,40
67,2719,-1.544999361038208,-1.5450000000000015,0.0,1,40
68,2759,-41.494998931884766,-41.495000000000026,0.0,1,40
69,2799,-23.44000244140625,-23.44,0.0,1,40
70,2839,-13.270000457763672,-13.269999999999996,0.0,1,40
71,2879,-27.23499870300293,-27.234999999999996,0.0,1,40
72,2919,-46.37999725341797,-46.38,0.0,1,40
73,2959,-15.530000686645508,-15.52999999999999,0.0,1,40
74,2999,-32.52000045776367,-32.519999999999996,0.0,1,40
75,3039,-27.18499755859375,-27.185,0.0,1,40
76,3079,-14.380000114440918,-14.379999999999995,0.0,1,40
77,3119,-18.174999237060547,-18.175000000000004,0.0,1,40
78,3159,-23.43000030517578,-23.43,0.0,1,40
79,3199,-60.73500442504883,-60.73500000000001,0.0,1,40
80,3239,-11.870000839233398,-11.869999999999996,0.0,1,40
81,3279,-13.245000839233398,-13.244999999999996,0.0,1,40
82,3319,-16.770000457763672,-16.77,0.0,1,40
83,3359,-44.744998931884766,-44.74500000000001,0.0,1,40
84,3399,-19.5,-19.499999999999996,0.0,1,40
85,3439,-33.185001373291016,-33.185,0.0,1,40
86,3479,-14.864999771118164,-14.864999999999998,0.0,1,40
87,3519,-96.67999267578125,-96.67999999999999,0.0,1,40
88,3559,-15.969999313354492,-15.97,0.0,1,40
89,3599,-14.420000076293945,-14.420000000000002,0.0,1,40
90,3639,-17.43000030517578,-17.429999999999996,0.0,1,40
91,3679,-31.310001373291016,-31.31,0.0,1,40
92,3719,-14.405001640319824,-14.405,0.0,1,40
