Wall time,Step,Value
1641330224.2530887,4,-711.3226318359375
1641330319.8784816,14,-288.5166015625
1641330329.4923055,15,-261.8591003417969
1641330358.0232284,18,-231.08013916015625
1641330367.4547565,19,-210.8233184814453
1641330376.874095,20,-246.6803741455078
1641330395.884119,22,-240.11033630371094
1641330433.5919108,26,-209.14796447753906
1641330443.000798,27,-257.7514953613281
1641330566.045158,40,-217.78810119628906
1641330632.7264788,47,-207.00787353515625
1641330642.296565,48,-219.7346649169922
1641330651.8482187,49,-212.4529266357422
1641330670.8221252,51,-231.97970581054688
1641330699.3461733,54,-196.8100128173828
1641330756.3658333,60,-188.6819305419922
1641330765.913773,61,-182.13514709472656
1641330775.4408422,62,-210.68911743164062
1641330784.9399996,63,-201.37387084960938
1641330813.3470912,66,-194.40185546875
1641330822.815207,67,-195.75741577148438
1641330832.3352041,68,-197.1122589111328
1641330851.3489783,70,-185.5748291015625
1641330860.7880213,71,-203.29249572753906
1641330917.712104,77,-212.0977325439453
1641330965.2272892,82,-202.3289031982422
1641331031.521753,89,-173.66517639160156
1641331126.2635603,99,-188.72842407226562
1641331164.055461,103,-186.75128173828125
1641331192.3272617,106,-211.16769409179688
1641331201.7881265,107,-192.6652069091797
1641331220.7226894,109,-180.2495880126953
1641331287.7154186,116,-193.65065002441406
1641331335.698324,121,-199.88587951660156
1641331373.8298907,125,-189.08982849121094
1641331383.3658245,126,-188.7461395263672
1641331402.4036121,128,-189.5290069580078
1641331421.4436245,130,-178.84478759765625
1641331478.59537,136,-202.57711791992188
1641331488.1323962,137,-180.90341186523438
1641331555.0234218,144,-202.13323974609375
1641331573.9936082,146,-168.51016235351562
1641331583.4676957,147,-199.28616333007812
1641331612.2082417,150,-184.97421264648438
1641331678.5730543,157,-174.21945190429688
1641331706.9887605,160,-194.96327209472656
1641331725.910688,162,-189.70594787597656
1641331744.8063521,164,-186.74620056152344
1641331802.1939907,170,-192.6241455078125
1641331811.7306395,171,-191.1894989013672
1641331821.2161028,172,-195.69696044921875
1641331868.7388403,177,-179.79318237304688
1641331934.962676,184,-188.0602264404297
1641331944.4615724,185,-180.96072387695312
1641331953.9825997,186,-161.5989990234375
1641331992.0224595,190,-185.46890258789062
1641332001.5600781,191,-188.849853515625
1641332011.0972333,192,-191.46925354003906
1641332077.7815268,199,-187.2088165283203
1641332106.2746897,202,-197.229736328125
1641332115.827893,203,-185.3590850830078
1641332125.347873,204,-179.27687072753906
1641332135.0534174,205,-186.5685272216797
1641332154.157714,207,-190.15660095214844
1641332192.2492201,211,-187.24722290039062
1641332211.260139,213,-171.4808807373047
1641332230.330284,215,-193.26754760742188
1641332268.7838957,219,-185.09375
1641332278.4346647,220,-181.65139770507812
1641332288.038935,221,-177.85842895507812
1641332316.6256595,224,-165.91310119628906
1641332364.266646,229,-178.26309204101562
1641332459.3163333,239,-178.6671600341797
1641332506.6080167,244,-182.9520721435547
1641332516.0892723,245,-195.32095336914062
1641332525.7657795,246,-181.40078735351562
1641332640.0004385,258,-199.62832641601562
1641332649.521271,259,-186.62069702148438
1641332658.99153,260,-178.99380493164062
1641332762.7365396,271,-190.4420928955078
1641332791.2369978,274,-183.67282104492188
1641332810.310661,276,-208.5247802734375
1641332829.318478,278,-178.85182189941406
1641332867.2512858,282,-191.4748077392578
1641332895.8148737,285,-183.64572143554688
1641332924.4284482,288,-191.92422485351562
1641332943.4271257,290,-162.9550018310547
