Wall time,Step,Value
1641297226.8381145,4,-480.20556640625
1641297321.4357855,14,-315.4404296875
1641297330.906258,15,-243.95516967773438
1641297359.3949497,18,-234.32427978515625
1641297368.881324,19,-267.36505126953125
1641297378.3502283,20,-226.8747100830078
1641297397.1856933,22,-288.1846008300781
1641297434.8818495,26,-247.14634704589844
1641297444.4112031,27,-239.06373596191406
1641297567.0846677,40,-270.2352294921875
1641297633.4179773,47,-219.21351623535156
1641297642.7977943,48,-232.5704803466797
1641297652.1263223,49,-223.6826934814453
1641297670.7493966,51,-239.54827880859375
1641297698.9100018,54,-211.43954467773438
1641297755.0471485,60,-251.4344024658203
1641297764.3581376,61,-193.82058715820312
1641297773.6893926,62,-184.32958984375
1641297783.0536575,63,-216.65402221679688
1641297811.1925795,66,-201.72494506835938
1641297820.5187283,67,-206.92530822753906
1641297829.9121735,68,-210.619384765625
1641297848.6146376,70,-233.98248291015625
1641297857.9935803,71,-187.92166137695312
1641297914.174852,77,-209.74752807617188
1641297961.0232117,82,-205.2895050048828
1641298026.533934,89,-187.8834686279297
1641298120.8203852,99,-199.00454711914062
1641298158.723052,103,-198.84242248535156
1641298187.11013,106,-216.20896911621094
1641298196.5519283,107,-202.93797302246094
1641298215.46143,109,-194.2018280029297
1641298281.7054894,116,-204.59249877929688
1641298328.9501312,121,-181.72683715820312
1641298366.8676052,125,-206.16036987304688
1641298376.3612735,126,-185.447509765625
1641298395.320843,128,-184.64271545410156
1641298414.0990186,130,-190.9415283203125
1641298470.3002992,136,-190.79669189453125
1641298479.6433852,137,-179.19412231445312
1641298545.28507,144,-203.8754425048828
1641298563.9942172,146,-177.1061553955078
1641298573.2945373,147,-190.44464111328125
1641298601.310653,150,-197.6377716064453
1641298666.7944806,157,-190.06277465820312
1641298694.9343977,160,-176.7376708984375
1641298713.547998,162,-170.88136291503906
1641298732.3740382,164,-193.9029541015625
1641298788.787337,170,-188.240478515625
1641298798.1851127,171,-178.91673278808594
1641298807.5788045,172,-196.1581573486328
1641298854.5452054,177,-181.7193145751953
1641298920.1012132,184,-177.66580200195312
1641298929.4844174,185,-177.3455352783203
1641298938.856003,186,-176.8768310546875
1641298976.138313,190,-191.9535369873047
1641298985.4698255,191,-162.56558227539062
1641298994.864544,192,-160.9486083984375
1641299060.7633119,199,-194.8162841796875
1641299088.855804,202,-187.9737548828125
1641299098.285633,203,-187.68887329101562
1641299107.5991235,204,-180.90280151367188
1641299116.9785025,205,-183.68685913085938
1641299135.766534,207,-180.32269287109375
1641299173.3355787,211,-172.18092346191406
1641299192.1552267,213,-194.06809997558594
1641299210.906729,215,-181.0018310546875
1641299248.3161755,219,-174.28358459472656
1641299257.6968665,220,-189.79525756835938
1641299267.062605,221,-181.04263305664062
1641299295.2486918,224,-196.70484924316406
1641299341.9030545,229,-188.69126892089844
1641299436.3995702,239,-199.0794219970703
1641299483.056609,244,-191.0977020263672
1641299492.4492905,245,-171.7154541015625
1641299501.7519014,246,-181.62005615234375
1641299614.07638,258,-161.18923950195312
1641299623.440173,259,-176.84690856933594
1641299632.8773727,260,-171.3694305419922
1641299735.8500571,271,-178.06126403808594
1641299764.1985948,274,-199.02886962890625
1641299783.149452,276,-173.02474975585938
1641299801.9627233,278,-173.97752380371094
1641299839.7058506,282,-173.5288848876953
1641299867.6208892,285,-192.92990112304688
1641299895.6725328,288,-187.13320922851562
1641299914.4201155,290,-198.9031982421875
1641299961.338784,295,-175.04855346679688
1641299980.1608825,297,-166.8419952392578
1641299989.5864627,298,-174.0807647705078
1641300064.7177043,306,-175.23809814453125
1641300083.4687278,308,-169.01025390625
1641300121.119664,312,-171.8345489501953
1641300158.77717,316,-184.56900024414062
1641300177.6616826,318,-171.63717651367188
1641300187.1191378,319,-178.0542449951172
1641300215.1720123,322,-168.77198791503906
1641300356.1426268,337,-176.4536895751953
1641300365.6350234,338,-187.59829711914062
1641300412.971651,343,-173.8053741455078
1641300431.7783618,345,-184.33331298828125
1641300441.255658,346,-176.39378356933594
1641300498.0606334,352,-177.80142211914062
1641300517.0419712,354,-182.597412109375
1641300554.9757957,358,-182.34922790527344
1641300592.7584746,362,-187.33175659179688
1641300602.1697452,363,-172.2825469970703
1641300611.619688,364,-194.89686584472656
1641300620.9973893,365,-182.9815673828125
1641300630.4460306,366,-191.9868621826172
1641300639.8173926,367,-173.54505920410156
1641300743.879873,378,-180.71871948242188
1641300819.0927775,386,-182.93128967285156
1641300856.839652,390,-185.341064453125
1641300875.8421566,392,-153.30552673339844
1641300894.7657754,394,-180.53286743164062
1641300923.2039652,397,-188.38221740722656
1641300970.4458802,402,-169.29391479492188
1641300989.1738722,404,-173.61590576171875
1641301036.188122,409,-171.35089111328125
1641301083.7572608,414,-157.5315399169922
1641301093.1340382,415,-183.61807250976562
1641301149.6602445,421,-184.72918701171875
1641301159.0918448,422,-182.91712951660156
1641301196.8010275,426,-195.45242309570312
1641301234.5650895,430,-165.7318572998047
1641301281.7477634,435,-180.8098602294922
1641301291.1549957,436,-162.19630432128906
1641301300.5715983,437,-188.7762451171875
1641301319.4977672,439,-168.5587921142578
1641301356.9509523,443,-187.12733459472656
1641301366.3614566,444,-181.291259765625
1641301385.122235,446,-171.0513916015625
1641301422.618252,450,-151.66810607910156
1641301441.4505198,452,-171.52133178710938
1641301479.34407,456,-165.46875
1641301526.3968642,461,-176.31202697753906
1641301563.7683465,465,-172.17079162597656
1641301573.1987383,466,-170.90713500976562
1641301591.981932,468,-181.37954711914062
1641301610.836807,470,-174.73963928222656
1641301648.9114287,474,-177.0007781982422
1641301658.480931,475,-159.73167419433594
1641301706.1313531,480,-155.8191375732422
1641301715.4370675,481,-170.7374267578125
1641301771.6733828,487,-161.92648315429688
1641301790.4888983,489,-171.47808837890625
1641301837.9764206,494,-162.0909881591797
1641301876.032354,498,-157.14065551757812
1641301979.721141,509,-160.15232849121094
1641301989.1388762,510,-162.5418701171875
1641301998.5910249,511,-180.76512145996094
1641302008.1387372,512,-175.60238647460938
1641302017.6515665,513,-160.33819580078125
1641302027.1606874,514,-159.8126983642578
1641302055.5981739,517,-155.73959350585938
1641302065.0983417,518,-175.1502227783203
1641302074.6335309,519,-181.73672485351562
1641302206.656097,533,-171.35855102539062
1641302216.0992513,534,-168.05369567871094
1641302234.9731085,536,-171.5904083251953
1641302244.521679,537,-173.7749481201172
1641302254.0362363,538,-165.4037322998047
1641302273.0063102,540,-176.34478759765625
1641302291.8186383,542,-174.4283447265625
1641302310.6663723,544,-175.52163696289062
1641302329.67969,546,-153.22927856445312
1641302367.7567594,550,-163.89173889160156
1641302386.9188614,552,-166.2792205810547
1641302424.8032975,556,-149.78411865234375
1641302481.802557,562,-185.93104553222656
1641302500.8399868,564,-201.1188507080078
1641302538.6417332,568,-165.4646759033203
1641302567.3144093,571,-171.63519287109375
1641302586.3666825,573,-163.7467498779297
1641302689.9363918,584,-154.2880096435547
1641302699.3591125,585,-174.77780151367188
1641302727.475517,588,-163.29843139648438
1641302746.5049117,590,-177.6714630126953
1641302756.040947,591,-172.382568359375
1641302784.387287,594,-162.76129150390625
1641302803.3267934,596,-178.98211669921875
1641302869.311285,603,-167.3933563232422
1641302916.125813,608,-176.0336456298828
1641302963.2855928,613,-163.41502380371094
1641302972.699335,614,-169.2979736328125
1641302991.5778816,616,-173.71461486816406
1641303048.4457393,622,-155.51524353027344
1641303057.8069508,623,-161.30520629882812
1641303086.0144699,626,-174.48226928710938
1641303104.7756438,628,-174.9711456298828
1641303114.269929,629,-162.79653930664062
1641303152.266572,633,-154.23858642578125
1641303190.3104417,637,-179.8823699951172
1641303237.5297658,642,-178.12548828125
1641303246.92227,643,-170.44578552246094
1641303256.2344325,644,-168.57411193847656
1641303303.548576,649,-176.1645965576172
1641303322.5051408,651,-180.1304473876953
1641303360.4737296,655,-171.6497802734375
1641303388.99879,658,-164.12588500976562
1641303408.0967603,660,-172.80084228515625
1641303474.1818433,667,-169.6566619873047
1641303502.4443371,670,-161.22132873535156
1641303549.5889857,675,-182.44772338867188
1641303559.0227563,676,-184.52664184570312
1641303597.0985026,680,-151.61386108398438
1641303634.6089132,684,-178.7103729248047
1641303710.1647923,692,-168.90577697753906
1641303729.0703175,694,-174.60191345214844
1641303748.0492582,696,-163.56509399414062
1641303757.565702,697,-158.69378662109375
1641303776.4912598,699,-167.0054473876953
1641303804.3578322,702,-163.7448272705078
1641303879.0470567,710,-175.03089904785156
1641303926.0072858,715,-154.76148986816406
1641303944.8763568,717,-167.8047332763672
1641303973.2966423,720,-157.77597045898438
1641303982.633745,721,-158.86094665527344
1641304001.364486,723,-158.76918029785156
1641304019.9627225,725,-162.39840698242188
1641304029.2958255,726,-169.07667541503906
1641304047.852971,728,-154.0250701904297
1641304057.1837585,729,-171.2792510986328
1641304075.9904535,731,-150.82154846191406
1641304085.4231722,732,-178.9869384765625
1641304094.7930565,733,-171.41073608398438
1641304141.7463381,738,-156.84352111816406
1641304178.9554565,742,-148.6557159423828
1641304197.487149,744,-157.38644409179688
1641304310.652629,756,-157.94277954101562
1641304386.146247,764,-152.94752502441406
1641304395.5484893,765,-169.5164794921875
1641304433.2334855,769,-163.12303161621094
1641304461.4422088,772,-155.2733917236328
1641304489.4885075,775,-158.01295471191406
1641304498.9527473,776,-173.43601989746094
1641304517.7031565,778,-152.31491088867188
1641304527.1369593,779,-164.31834411621094
1641304536.5624282,780,-162.36456298828125
1641304555.4094465,782,-173.12738037109375
1641304612.195744,788,-158.780517578125
1641304763.9087431,804,-185.6086883544922
1641304773.3181975,805,-162.5593719482422
1641304782.8236148,806,-141.23272705078125
1641304792.0579486,807,-164.0357666015625
1641304819.9911432,810,-157.65884399414062
1641304894.9281385,818,-175.15553283691406
1641304904.2752144,819,-181.10325622558594
1641304988.528505,828,-156.70982360839844
1641305026.4211931,832,-164.19891357421875
1641305035.8328393,833,-171.17160034179688
1641305054.7034352,835,-145.973876953125
1641305064.243613,836,-175.9429931640625
1641305092.6701584,839,-164.14071655273438
1641305102.1690726,840,-156.31362915039062
1641305130.3809764,843,-175.8623809814453
1641305149.3859513,845,-167.3296661376953
1641305206.132179,851,-166.96531677246094
1641305262.7559094,857,-163.46463012695312
1641305291.0805469,860,-152.12979125976562
1641305309.7088244,862,-154.18301391601562
1641305347.3898551,866,-159.78868103027344
1641305385.386808,870,-149.1724090576172
1641305394.877441,871,-160.82516479492188
1641305517.5714037,884,-168.22189331054688
1641305536.361939,886,-144.37173461914062
1641305574.1491663,890,-161.684814453125
1641305593.0212011,892,-169.5239715576172
1641305621.1822062,895,-164.0442657470703
1641305639.9983435,897,-158.93545532226562
1641305649.4079607,898,-151.78131103515625
1641305677.7148738,901,-158.85244750976562
1641305686.9755812,902,-144.8022918701172
1641305733.7358327,907,-170.70037841796875
1641305743.162161,908,-152.954345703125
1641305762.095557,910,-161.31500244140625
1641305771.5768967,911,-160.75830078125
1641305838.008799,918,-169.74085998535156
1641305847.3978043,919,-158.99090576171875
1641305866.1866937,921,-170.17703247070312
1641305931.5419223,928,-156.45477294921875
1641305950.3242507,930,-177.9001007080078
1641305959.7535377,931,-190.41213989257812
1641305969.195593,932,-188.29769897460938
1641306035.3122413,939,-164.5873260498047
1641306063.5184457,942,-161.6865234375
1641306091.4509146,945,-160.40830993652344
1641306129.0429454,949,-165.9674835205078
1641306157.425542,952,-162.0946807861328
1641306185.634614,955,-171.37493896484375
1641306232.9571671,960,-152.27320861816406
