Wall time,Step,Value
1641891802.9538875,4,-377.4720458984375
1641891850.9855256,14,-251.04026794433594
1641891855.7419035,15,-263.0553894042969
1641891869.9288354,18,-233.62197875976562
1641891874.6331873,19,-269.23626708984375
1641891879.3505874,20,-228.15994262695312
1641891888.748216,22,-249.85128784179688
1641891907.590496,26,-232.04498291015625
1641891912.2841008,27,-275.9811706542969
1641891974.280672,40,-205.81568908691406
1641892007.3025496,47,-204.47174072265625
1641892012.0234146,48,-236.78562927246094
1641892016.7668247,49,-191.93186950683594
1641892026.2668085,51,-216.6768798828125
1641892040.529602,54,-218.333740234375
1641892069.315862,60,-201.54843139648438
1641892074.0862064,61,-234.35435485839844
1641892078.859967,62,-221.8927459716797
1641892083.6335177,63,-221.53054809570312
1641892097.9220214,66,-209.6217803955078
1641892102.6931608,67,-191.4272003173828
1641892107.476073,68,-185.35498046875
1641892117.079815,70,-197.5239715576172
1641892121.8761828,71,-191.536865234375
1641892150.6669338,77,-213.53387451171875
1641892174.5274107,82,-163.73146057128906
1641892207.9086807,89,-202.93299865722656
1641892255.3102877,99,-171.70240783691406
1641892274.2771692,103,-178.68252563476562
1641892288.4407148,106,-204.73687744140625
1641892293.1704252,107,-184.1754608154297
1641892302.6295347,109,-169.3075714111328
1641892335.7163339,116,-172.13084411621094
1641892359.1840718,121,-215.2291259765625
1641892378.0500994,125,-175.5625457763672
1641892382.7967684,126,-180.98443603515625
1641892392.1242535,128,-180.69427490234375
1641892401.5395665,130,-206.04110717773438
1641892430.2260225,136,-190.70083618164062
1641892434.99442,137,-237.9720001220703
1641892467.7612467,144,-185.63621520996094
1641892476.982576,146,-159.21400451660156
1641892481.7212436,147,-189.51168823242188
1641892495.8550308,150,-187.42916870117188
1641892528.95818,157,-198.92691040039062
1641892543.2320151,160,-192.52584838867188
1641892552.5761504,162,-173.6737823486328
1641892561.982191,164,-181.01385498046875
1641892590.1209183,170,-193.96617126464844
1641892594.7918391,171,-179.42103576660156
1641892599.5083213,172,-161.00169372558594
1641892623.3148646,177,-178.14926147460938
1641892656.1930878,184,-176.7578125
1641892660.8776321,185,-147.26876831054688
1641892665.5569105,186,-181.398681640625
1641892684.0329497,190,-183.34512329101562
1641892688.6728716,191,-175.9163818359375
1641892693.342576,192,-202.9067840576172
1641892726.6714542,199,-161.7187042236328
1641892740.8993807,202,-197.02789306640625
1641892745.6368945,203,-209.2763214111328
1641892750.3669026,204,-212.04649353027344
1641892755.0935028,205,-208.22512817382812
1641892764.597999,207,-193.23471069335938
1641892783.7139735,211,-178.59788513183594
1641892793.2141325,213,-176.91531372070312
1641892802.7352433,215,-200.682373046875
1641892821.8642867,219,-168.6300811767578
1641892826.65137,220,-164.10208129882812
1641892831.4247787,221,-164.71994018554688
1641892845.7209625,224,-166.7000732421875
1641892869.5525227,229,-197.7943878173828
1641892917.2618158,239,-172.20115661621094
1641892941.0488832,244,-174.70774841308594
1641892945.8111906,245,-188.11387634277344
1641892950.587262,246,-190.1911163330078
1641893007.3889675,258,-158.20167541503906
1641893012.1261218,259,-202.3573760986328
1641893016.8661642,260,-169.9088897705078
1641893068.810349,271,-154.1837921142578
1641893082.9923093,274,-154.4574432373047
1641893092.3926563,276,-185.71511840820312
1641893101.8195107,278,-174.4749298095703
1641893120.656186,282,-181.0380096435547
1641893134.7517674,285,-178.40847778320312
1641893148.8816266,288,-173.35227966308594
1641893158.2635603,290,-152.99456787109375
1641893181.5867524,295,-187.33944702148438
1641893190.92071,297,-167.43136596679688
1641893195.614676,298,-177.0879364013672
1641893232.9824586,306,-168.98191833496094
1641893242.366129,308,-160.9918975830078
1641893261.34465,312,-157.09860229492188
1641893280.3766284,316,-172.30661010742188
1641893289.6756728,318,-172.07762145996094
1641893294.3119907,319,-189.2622528076172
1641893308.2327006,322,-166.12550354003906
1641893379.6721053,337,-142.99078369140625
1641893384.4465666,338,-164.533203125
1641893408.2439065,343,-170.26913452148438
1641893417.745942,345,-164.02197265625
1641893422.5042503,346,-157.94406127929688
1641893451.1252098,352,-174.7409210205078
1641893460.6673477,354,-145.88650512695312
1641893479.7007794,358,-183.2445831298828
1641893498.6893322,362,-142.5386505126953
1641893503.4323974,363,-160.79571533203125
1641893508.1226728,364,-167.73455810546875
1641893512.7826693,365,-157.9001007080078
1641893517.4257402,366,-174.74473571777344
1641893522.1341252,367,-151.3235626220703
1641893574.5294342,378,-159.09564208984375
1641893612.5357616,386,-182.65379333496094
1641893631.717504,390,-190.5574951171875
1641893641.2996898,392,-142.74713134765625
1641893650.7579064,394,-185.12135314941406
1641893664.8909826,397,-174.85987854003906
1641893688.303012,402,-155.322998046875
1641893697.7052171,404,-150.56088256835938
1641893721.475507,409,-180.10057067871094
1641893745.0131829,414,-184.71023559570312
1641893749.7248032,415,-175.4362030029297
1641893778.0729158,421,-166.1901397705078
1641893782.8067555,422,-156.57177734375
1641893801.9234207,426,-183.1048126220703
1641893821.1546154,430,-178.85069274902344
1641893844.9950988,435,-126.05149841308594
1641893849.7692883,436,-166.683349609375
1641893854.5451026,437,-165.54006958007812
1641893864.1150994,439,-138.5383758544922
1641893882.9902651,443,-153.48016357421875
1641893887.7712865,444,-165.47207641601562
1641893897.1791928,446,-141.51266479492188
1641893916.1010156,450,-150.9866180419922
1641893925.5330322,452,-136.7888641357422
1641893944.5430574,456,-146.95782470703125
1641893968.1327202,461,-160.50819396972656
1641893987.1452496,465,-161.79957580566406
1641893991.9222007,466,-143.08203125
1641894001.407837,468,-156.3951873779297
1641894010.8660383,470,-153.6304168701172
1641894029.7526298,474,-156.03138732910156
1641894034.4421823,475,-165.9421844482422
1641894058.1572433,480,-130.52862548828125
1641894062.833476,481,-155.70262145996094
1641894091.0211701,487,-157.18307495117188
1641894100.4402823,489,-148.43357849121094
1641894124.1811683,494,-157.8380584716797
1641894143.0968904,498,-153.5872802734375
1641894195.0032947,509,-145.48284912109375
1641894199.7021377,510,-160.1826171875
1641894204.368328,511,-154.69740295410156
1641894209.0960162,512,-167.02842712402344
1641894213.8205786,513,-158.4540252685547
1641894218.5483599,514,-136.01773071289062
1641894232.5803914,517,-182.1503448486328
1641894237.2730556,518,-150.5313262939453
1641894242.021014,519,-187.21755981445312
1641894308.8803365,533,-160.5436248779297
1641894313.671662,534,-149.87257385253906
1641894323.1684914,536,-151.08145141601562
1641894327.9171238,537,-149.7461395263672
1641894332.6474216,538,-166.4331817626953
1641894342.2260714,540,-181.4256591796875
1641894351.6087003,542,-150.21282958984375
1641894360.9136171,544,-156.96583557128906
1641894370.2950256,546,-158.0377197265625
1641894388.9315703,550,-162.42628479003906
1641894398.3445432,552,-142.7672576904297
1641894417.337502,556,-152.39727783203125
1641894445.3653092,562,-159.151611328125
1641894454.6043403,564,-181.12318420410156
