Wall time,Step,Value
1643095685.3348427,344,-287.26336669921875
1643095695.4882364,488,-243.04859924316406
1643095727.2416556,930,-250.2007598876953
1643095740.3613224,1112,-223.21824645996094
1643095754.9472392,1316,-206.38934326171875
1643095776.2395883,1608,-194.9830322265625
1643095809.1092494,2052,-252.36822509765625
1643095825.4479265,2264,-286.84991455078125
1643095833.469763,2368,-264.8032531738281
1643095875.6459644,2916,-201.40911865234375
1643095881.3234878,2988,-193.2373809814453
1643095884.0147014,3020,-195.61428833007812
1643095889.8717132,3096,-171.79466247558594
1643095892.5870738,3130,-218.00408935546875
1643095953.700209,3880,-166.45440673828125
1643095957.025358,3920,-263.5430908203125
1643096049.603298,5006,-243.053466796875
1643096062.2633688,5154,-154.7417449951172
1643096082.585927,5386,-202.85386657714844
1643096085.3590307,5416,-233.31451416015625
1643096086.9118803,5434,-207.64283752441406
1643096153.2129734,6166,-180.5941925048828
1643096182.4744341,6482,-223.7568359375
1643096186.9374912,6530,-242.4548797607422
1643096244.0156178,7132,-204.7312469482422
1643096250.5894415,7200,-208.52175903320312
1643096261.2402976,7308,-175.05174255371094
1643096334.2168646,8046,-238.5421905517578
1643096351.386743,8218,-173.9150848388672
1643096353.8443203,8242,-183.48324584960938
1643096365.645882,8362,-191.6979217529297
1643096395.388196,8656,-176.01492309570312
1643096443.348205,9128,-219.28297424316406
1643096498.1220138,9664,-175.45472717285156
1643096551.8741822,10180,-186.19395446777344
1643096572.199012,10374,-134.42239379882812
1643096587.5078251,10524,-221.68861389160156
1643096594.4047258,10590,-189.9690399169922
1643096608.6728318,10724,-162.9082794189453
1643096627.6045327,10908,-209.09182739257812
1643096672.0015354,11334,-143.1731414794922
1643096706.2657416,11664,-182.36639404296875
1643096713.4361274,11732,-207.04576110839844
1643096737.6869714,11962,-260.12957763671875
1643096741.0773268,11994,-197.3206329345703
1643096752.8305242,12106,-183.64328002929688
1643096770.5489886,12276,-210.02781677246094
1643096789.3743188,12450,-194.49400329589844
1643096800.8013294,12558,-171.2867431640625
1643096812.5261593,12668,-219.5856170654297
1643096820.0273576,12738,-195.37351989746094
1643096862.1307824,13138,-183.0900115966797
1643096896.327601,13460,-244.67022705078125
1643096900.657127,13500,-248.2152557373047
1643096921.3989975,13700,-195.1492156982422
1643096936.0241663,13838,-209.11741638183594
1643096950.9662342,13982,-186.9818115234375
1643097006.0484881,14506,-216.02349853515625
1643097044.2906442,14872,-126.54585266113281
1643097050.0508687,14928,-145.00711059570312
1643097088.180521,15288,-181.98165893554688
1643097106.247902,15460,-208.34469604492188
1643097159.894155,15972,-138.73760986328125
1643097188.6432495,16244,-179.16357421875
1643097224.2233787,16582,-229.57005310058594
1643097278.1414278,17096,-205.81446838378906
1643097279.4177864,17108,-187.72476196289062
1643097292.9158187,17236,-150.56613159179688
1643097301.4284708,17318,-182.81503295898438
1643097308.6997805,17388,-182.55661010742188
1643097315.1088908,17448,-242.05172729492188
1643097321.06089,17504,-194.0370330810547
1643097326.16713,17552,-201.3311004638672
1643097326.6081634,17556,-202.38015747070312
1643097404.3378303,18304,-182.79141235351562
1643097424.9789639,18504,-184.1633758544922
1643097433.2503395,18582,-240.7930908203125
1643097440.7732253,18654,-160.2052001953125
1643097447.4525223,18718,-196.59332275390625
1643097521.6550002,19424,-188.6788787841797
1643097530.3012683,19506,-156.86087036132812
