Wall time,Step,Value
1642909265.329062,344,-280.7821960449219
1642909275.3116329,488,-298.40789794921875
1642909306.2363753,930,-254.47267150878906
1642909319.2514708,1112,-197.2862548828125
1642909334.032281,1316,-197.114990234375
1642909355.2194147,1608,-225.80868530273438
1642909388.2855868,2052,-186.30325317382812
1642909404.0990717,2264,-213.24786376953125
1642909411.9945486,2368,-168.80369567871094
1642909454.177286,2916,-203.74282836914062
1642909459.8575916,2988,-219.045166015625
1642909462.347827,3020,-179.13766479492188
1642909468.1787379,3096,-167.9705047607422
1642909470.8976579,3130,-227.72897338867188
1642909531.6314743,3880,-175.5695037841797
1642909534.894637,3920,-177.52755737304688
1642909627.287899,5006,-180.8114013671875
1642909640.0205953,5154,-201.92276000976562
1642909660.0802062,5386,-173.16348266601562
1642909662.5268705,5416,-185.69737243652344
1642909664.0940714,5434,-149.00706481933594
1642909729.8719804,6166,-164.2479705810547
1642909758.8769758,6482,-216.25022888183594
1642909763.2928417,6530,-194.54559326171875
1642909820.70342,7132,-183.4983367919922
1642909827.047521,7200,-182.588623046875
1642909837.1773322,7308,-179.4830322265625
1642909908.2387154,8046,-145.85362243652344
1642909925.286654,8218,-172.26516723632812
1642909927.6147392,8242,-182.7995147705078
1642909939.6897454,8362,-173.05601501464844
1642909968.6707368,8656,-170.03976440429688
1642910017.0629792,9128,-186.8734588623047
1642910071.7594783,9664,-176.0342254638672
1642910125.273511,10180,-207.1268768310547
1642910145.352862,10374,-199.92333984375
1642910161.1253023,10524,-173.83523559570312
1642910167.9483817,10590,-188.703857421875
1642910181.7698636,10724,-152.22300720214844
1642910201.1927385,10908,-137.97850036621094
1642910244.7741592,11334,-205.8971710205078
1642910279.5088406,11664,-177.88604736328125
1642910286.501135,11732,-186.43850708007812
1642910310.336136,11962,-152.84732055664062
1642910313.7258961,11994,-198.3395233154297
1642910325.6008954,12106,-174.95004272460938
1642910343.278758,12276,-169.0155487060547
1642910361.3009403,12450,-230.6753387451172
1642910372.6153722,12558,-170.04049682617188
1642910383.9181437,12668,-229.92710876464844
1642910391.2520103,12738,-220.44007873535156
1642910433.0674386,13138,-181.03564453125
1642910466.5133262,13460,-193.9847869873047
1642910470.6921687,13500,-164.8182830810547
1642910491.4821253,13700,-185.44137573242188
1642910505.898992,13838,-126.59453582763672
1642910520.7640715,13982,-163.05325317382812
1642910575.3434594,14506,-226.54837036132812
1642910613.1910825,14872,-226.61978149414062
1642910619.0358455,14928,-224.65728759765625
1642910656.1677423,15288,-197.8714141845703
1642910673.8083892,15460,-199.1732635498047
1642910727.0143366,15972,-217.97621154785156
1642910754.9757466,16244,-126.81512451171875
1642910790.5722063,16582,-111.05364990234375
1642910844.0174289,17096,-134.85862731933594
1642910845.233459,17108,-131.9035186767578
1642910858.78539,17236,-217.834716796875
1642910867.561812,17318,-178.07302856445312
1642910874.7570648,17388,-150.77731323242188
1642910881.1270828,17448,-188.17926025390625
1642910887.0099847,17504,-128.83143615722656
1642910892.0098484,17552,-236.40838623046875
1642910892.488765,17556,-207.59295654296875
1642910970.4883995,18304,-174.76437377929688
1642910991.3056402,18504,-176.8751678466797
1642910999.2657993,18582,-141.8809051513672
1642911006.8572876,18654,-160.4705352783203
1642911013.5370655,18718,-151.36148071289062
1642911087.3289518,19424,-180.220458984375
1642911095.8241248,19506,-180.25698852539062
1642911113.1567736,19674,-162.38934326171875
1642911119.387415,19734,-136.71566772460938
1642911125.1091917,19788,-177.67446899414062
1642911129.9243171,19834,-152.3914031982422
1642911136.7059002,19898,-171.6234130859375
1642911142.919821,19958,-115.66061401367188
1642911160.3476126,20126,-202.09048461914062
1642911166.2280264,20180,-193.0083465576172
1642911172.9406242,20242,-173.85862731933594
1642911187.3233967,20382,-208.2747039794922
1642911240.0740356,20890,-218.87213134765625
