,Step,Mean return,Success rate,Mean episode length
256,2570000,186.0,0.0,100.0
257,2580000,184.0,0.0,100.0
258,2590000,185.5,0.0,100.0
259,2600000,189.5,0.0,100.0
260,2610000,188.0,0.0,100.0
261,2620000,192.0,0.0,100.0
262,2630000,183.5,0.0,100.0
263,2640000,186.0,0.0,100.0
264,2650000,187.5,0.0,100.0
265,2660000,185.5,0.0,100.0
266,2670000,184.5,0.0,100.0
267,2680000,186.5,0.0,100.0
268,2690000,189.0,0.0,100.0
269,2700000,183.0,0.0,100.0
270,2710000,185.0,0.0,100.0
271,2720000,183.0,0.0,100.0
272,2730000,191.0,0.0,100.0
273,2740000,184.5,0.0,100.0
274,2750000,190.5,0.0,100.0
275,2760000,190.5,0.0,100.0
276,2770000,189.0,0.0,100.0
277,2780000,191.0,0.0,100.0
278,2790000,190.5,0.0,100.0
279,2800000,186.0,0.0,100.0
280,2810000,188.0,0.0,100.0
281,2820000,183.0,0.0,100.0
282,2830000,186.5,0.0,100.0
283,2840000,188.5,0.0,100.0
284,2850000,184.0,0.0,100.0
285,2860000,188.0,0.0,100.0
286,2870000,192.0,0.0,100.0
287,2880000,182.5,0.0,100.0
288,2890000,192.0,0.0,100.0
289,2900000,184.0,0.0,100.0
290,2910000,192.0,0.0,100.0
291,2920000,187.5,0.0,100.0
292,2930000,187.0,0.0,100.0
293,2940000,186.0,0.0,100.0
294,2950000,186.5,0.0,100.0
295,2960000,185.0,0.0,100.0
296,2970000,190.5,0.0,100.0
297,2980000,190.5,0.0,100.0
298,2990000,190.0,0.0,100.0
299,3000000,188.5,0.0,100.0
300,3010000,189.0,0.0,100.0
301,3020000,183.5,0.0,100.0
302,3030000,182.0,0.0,100.0
303,3040000,182.0,0.0,100.0
304,3050000,182.5,0.0,100.0
305,3060000,189.0,0.0,100.0
306,3070000,182.5,0.0,100.0
307,3080000,184.5,0.0,100.0
308,3090000,184.0,0.0,100.0
309,3100000,185.5,0.0,100.0
310,3110000,189.5,0.0,100.0
311,3120000,187.5,0.0,100.0
312,3130000,190.5,0.0,100.0
313,3140000,194.0,0.0,100.0
314,3150000,185.0,0.0,100.0
315,3160000,190.5,0.0,100.0
316,3170000,189.0,0.0,100.0
317,3180000,192.0,0.0,100.0
318,3190000,191.0,0.0,100.0
319,3200000,191.0,0.0,100.0
320,3210000,188.5,0.0,100.0
321,3220000,182.0,0.0,100.0
322,3230000,183.0,0.0,100.0
323,3240000,181.0,0.0,100.0
324,3250000,185.0,0.0,100.0
325,3260000,184.0,0.0,100.0
326,3270000,183.5,0.0,100.0
327,3280000,182.0,0.0,100.0
328,3290000,183.0,0.0,100.0
329,3300000,189.0,0.0,100.0
330,3310000,188.5,0.0,100.0
331,3320000,184.5,0.0,100.0
332,3330000,185.5,0.0,100.0
333,3340000,182.5,0.0,100.0
334,3350000,185.0,0.0,100.0
335,3360000,188.0,0.0,100.0
336,3370000,190.0,0.0,100.0
337,3380000,189.5,0.0,100.0
338,3390000,187.5,0.0,100.0
339,3400000,190.0,0.0,100.0
340,3410000,186.5,0.0,100.0
341,3420000,186.5,0.0,100.0
342,3430000,184.5,0.0,100.0
343,3440000,189.0,0.0,100.0
344,3450000,182.0,0.0,100.0
345,3460000,188.0,0.0,100.0
346,3470000,189.5,0.0,100.0
347,3480000,186.0,0.0,100.0
348,3490000,184.5,0.0,100.0
349,3500000,185.0,0.0,100.0
350,3510000,183.5,0.0,100.0
351,3520000,189.5,0.0,100.0
352,3530000,185.0,0.0,100.0
353,3540000,192.0,0.0,100.0
354,3550000,189.0,0.0,100.0
355,3560000,187.5,0.0,100.0
356,3570000,186.5,0.0,100.0
357,3580000,186.5,0.0,100.0
358,3590000,185.0,0.0,100.0
359,3600000,186.0,0.0,100.0
360,3610000,191.0,0.0,100.0
361,3620000,188.0,0.0,100.0
362,3630000,183.0,0.0,100.0
363,3640000,184.0,0.0,100.0
364,3650000,182.0,0.0,100.0
365,3660000,192.0,0.0,100.0
366,3670000,189.0,0.0,100.0
367,3680000,191.0,0.0,100.0
368,3690000,184.5,0.0,100.0
369,3700000,183.5,0.0,100.0
370,3710000,190.5,0.0,100.0
371,3720000,187.0,0.0,100.0
372,3730000,182.0,0.0,100.0
373,3740000,185.0,0.0,100.0
374,3750000,189.5,0.0,100.0
375,3760000,188.0,0.0,100.0
376,3770000,188.5,0.0,100.0
377,3780000,188.0,0.0,100.0
378,3790000,189.0,0.0,100.0
379,3800000,183.0,0.0,100.0
380,3810000,183.5,0.0,100.0
381,3820000,190.5,0.0,100.0
382,3830000,189.5,0.0,100.0
383,3840000,187.0,0.0,100.0
384,3850000,188.5,0.0,100.0
385,3860000,190.0,0.0,100.0
386,3870000,187.5,0.0,100.0
387,3880000,188.0,0.0,100.0
388,3890000,186.5,0.0,100.0
389,3900000,182.5,0.0,100.0
390,3910000,188.5,0.0,100.0
391,3920000,191.0,0.0,100.0
392,3930000,187.5,0.0,100.0
393,3940000,191.0,0.0,100.0
394,3950000,183.5,0.0,100.0
395,3960000,189.0,0.0,100.0
396,3970000,183.5,0.0,100.0
397,3980000,185.5,0.0,100.0
398,3990000,185.0,0.0,100.0
399,4000000,188.0,0.0,100.0
400,4010000,194.0,0.0,100.0
401,4020000,188.5,0.0,100.0
402,4030000,189.5,0.0,100.0
403,4040000,184.5,0.0,100.0
404,4050000,190.5,0.0,100.0
405,4060000,189.0,0.0,100.0
406,4070000,182.5,0.0,100.0
407,4080000,188.5,0.0,100.0
408,4090000,191.0,0.0,100.0
409,4100000,185.0,0.0,100.0
410,4110000,186.0,0.0,100.0
411,4120000,185.5,0.0,100.0
412,4130000,182.0,0.0,100.0
413,4140000,187.0,0.0,100.0
414,4150000,183.5,0.0,100.0
415,4160000,187.5,0.0,100.0
416,4170000,188.0,0.0,100.0
417,4180000,190.0,0.0,100.0
418,4190000,189.0,0.0,100.0
419,4200000,190.0,0.0,100.0
420,4210000,191.0,0.0,100.0
421,4220000,184.5,0.0,100.0
422,4230000,183.5,0.0,100.0
423,4240000,182.0,0.0,100.0
424,4250000,188.5,0.0,100.0
425,4260000,185.5,0.0,100.0
426,4270000,186.0,0.0,100.0
427,4280000,186.0,0.0,100.0
428,4290000,185.5,0.0,100.0
429,4300000,188.0,0.0,100.0
430,4310000,187.5,0.0,100.0
431,4320000,183.5,0.0,100.0
432,4330000,192.0,0.0,100.0
433,4340000,186.0,0.0,100.0
434,4350000,185.5,0.0,100.0
435,4360000,182.0,0.0,100.0
436,4370000,191.0,0.0,100.0
437,4380000,188.5,0.0,100.0
438,4390000,190.5,0.0,100.0
439,4400000,190.5,0.0,100.0
440,4410000,186.5,0.0,100.0
441,4420000,184.0,0.0,100.0
442,4430000,184.5,0.0,100.0
443,4440000,190.5,0.0,100.0
444,4450000,190.0,0.0,100.0
445,4460000,184.5,0.0,100.0
446,4470000,184.5,0.0,100.0
447,4480000,187.0,0.0,100.0
448,4490000,183.0,0.0,100.0
449,4500000,189.0,0.0,100.0
450,4510000,194.0,0.0,100.0
451,4520000,183.5,0.0,100.0
452,4530000,189.0,0.0,100.0
453,4540000,188.5,0.0,100.0
454,4550000,192.5,0.0,100.0
455,4560000,184.5,0.0,100.0
456,4570000,190.5,0.0,100.0
457,4580000,185.0,0.0,100.0
458,4590000,183.0,0.0,100.0
459,4600000,183.0,0.0,100.0
460,4610000,190.5,0.0,100.0
461,4620000,188.5,0.0,100.0
462,4630000,186.5,0.0,100.0
463,4640000,190.0,0.0,100.0
464,4650000,186.0,0.0,100.0
465,4660000,186.5,0.0,100.0
466,4670000,191.0,0.0,100.0
467,4680000,186.5,0.0,100.0
468,4690000,185.0,0.0,100.0
469,4700000,186.5,0.0,100.0
470,4710000,182.5,0.0,100.0
471,4720000,185.0,0.0,100.0
472,4730000,184.5,0.0,100.0
473,4740000,184.5,0.0,100.0
474,4750000,188.0,0.0,100.0
475,4760000,186.5,0.0,100.0
476,4770000,188.5,0.0,100.0
477,4780000,182.5,0.0,100.0
478,4790000,191.0,0.0,100.0
479,4800000,186.0,0.0,100.0
480,4810000,185.0,0.0,100.0
481,4820000,192.0,0.0,100.0
482,4830000,189.0,0.0,100.0
483,4840000,190.5,0.0,100.0
484,4850000,184.0,0.0,100.0
485,4860000,186.0,0.0,100.0
486,4870000,182.0,0.0,100.0
487,4880000,183.0,0.0,100.0
488,4890000,182.0,0.0,100.0
489,4900000,190.0,0.0,100.0
490,4910000,184.0,0.0,100.0
491,4920000,183.0,0.0,100.0
492,4930000,190.0,0.0,100.0
493,4940000,187.0,0.0,100.0
494,4950000,186.0,0.0,100.0
495,4960000,187.0,0.0,100.0
496,4970000,191.0,0.0,100.0
497,4980000,188.0,0.0,100.0
498,4990000,187.0,0.0,100.0
499,5000000,185.0,0.0,100.0
500,5010000,189.0,0.0,100.0
501,5020000,183.0,0.0,100.0
502,5030000,184.5,0.0,100.0
503,5040000,183.0,0.0,100.0
504,5050000,185.0,0.0,100.0
505,5060000,191.0,0.0,100.0
506,5070000,186.0,0.0,100.0
507,5080000,185.0,0.0,100.0
508,5090000,186.5,0.0,100.0
509,5100000,188.0,0.0,100.0
510,5110000,182.5,0.0,100.0
511,5120000,188.5,0.0,100.0
512,5130000,190.5,0.0,100.0
513,5140000,182.5,0.0,100.0
514,5150000,188.0,0.0,100.0
515,5160000,189.0,0.0,100.0
516,5170000,183.5,0.0,100.0
517,5180000,188.0,0.0,100.0
518,5190000,187.0,0.0,100.0
519,5200000,182.0,0.0,100.0
520,5210000,190.5,0.0,100.0
521,5220000,183.5,0.0,100.0
522,5230000,189.5,0.0,100.0
523,5240000,183.5,0.0,100.0
524,5250000,183.5,0.0,100.0
525,5260000,188.0,0.0,100.0
526,5270000,185.5,0.0,100.0
527,5280000,185.0,0.0,100.0
528,5290000,185.5,0.0,100.0
529,5300000,191.0,0.0,100.0
530,5310000,186.5,0.0,100.0
531,5320000,183.5,0.0,100.0
532,5330000,188.5,0.0,100.0
533,5340000,190.5,0.0,100.0
534,5350000,188.5,0.0,100.0
535,5360000,182.5,0.0,100.0
536,5370000,183.5,0.0,100.0
537,5380000,189.0,0.0,100.0
538,5390000,187.0,0.0,100.0
539,5400000,191.0,0.0,100.0
540,5410000,191.0,0.0,100.0
541,5420000,190.5,0.0,100.0
542,5430000,189.5,0.0,100.0
543,5440000,186.5,0.0,100.0
544,5450000,185.5,0.0,100.0
545,5460000,188.5,0.0,100.0
546,5470000,186.5,0.0,100.0
547,5480000,190.5,0.0,100.0
548,5490000,189.0,0.0,100.0
549,5500000,189.5,0.0,100.0
550,5510000,182.0,0.0,100.0
551,5520000,184.5,0.0,100.0
552,5530000,186.0,0.0,100.0
553,5540000,189.5,0.0,100.0
554,5550000,191.0,0.0,100.0
555,5560000,185.5,0.0,100.0
556,5570000,186.0,0.0,100.0
557,5580000,190.5,0.0,100.0
558,5590000,183.5,0.0,100.0
559,5600000,191.0,0.0,100.0
560,5610000,190.5,0.0,100.0
561,5620000,183.5,0.0,100.0
562,5630000,190.5,0.0,100.0
563,5640000,189.5,0.0,100.0
564,5650000,191.0,0.0,100.0
565,5660000,185.0,0.0,100.0
566,5670000,192.5,0.0,100.0
567,5680000,182.0,0.0,100.0
568,5690000,189.0,0.0,100.0
569,5700000,191.0,0.0,100.0
570,5710000,185.0,0.0,100.0
571,5720000,183.0,0.0,100.0
572,5730000,190.0,0.0,100.0
573,5740000,191.0,0.0,100.0
574,5750000,184.5,0.0,100.0
575,5760000,190.0,0.0,100.0
576,5770000,186.0,0.0,100.0
577,5780000,183.5,0.0,100.0
578,5790000,190.5,0.0,100.0
579,5800000,188.0,0.0,100.0
580,5810000,190.0,0.0,100.0
581,5820000,190.0,0.0,100.0
582,5830000,190.5,0.0,100.0
583,5840000,185.5,0.0,100.0
584,5850000,188.5,0.0,100.0
585,5860000,188.0,0.0,100.0
586,5870000,187.0,0.0,100.0
587,5880000,190.5,0.0,100.0
588,5890000,185.5,0.0,100.0
589,5900000,184.0,0.0,100.0
590,5910000,192.5,0.0,100.0
591,5920000,184.0,0.0,100.0
592,5930000,192.5,0.0,100.0
593,5940000,185.5,0.0,100.0
594,5950000,190.5,0.0,100.0
595,5960000,184.0,0.0,100.0
596,5970000,188.0,0.0,100.0
597,5980000,190.0,0.0,100.0
598,5990000,188.0,0.0,100.0
599,6000000,188.0,0.0,100.0
600,6010000,192.5,0.0,100.0
601,6020000,188.5,0.0,100.0
602,6030000,188.0,0.0,100.0
603,6040000,184.5,0.0,100.0
604,6050000,190.5,0.0,100.0
605,6060000,187.5,0.0,100.0
606,6070000,191.0,0.0,100.0
607,6080000,191.0,0.0,100.0
608,6090000,187.5,0.0,100.0
609,6100000,189.5,0.0,100.0
610,6110000,184.0,0.0,100.0
611,6120000,183.0,0.0,100.0
612,6130000,183.0,0.0,100.0
613,6140000,182.5,0.0,100.0
614,6150000,190.5,0.0,100.0
615,6160000,187.0,0.0,100.0
616,6170000,186.5,0.0,100.0
617,6180000,184.0,0.0,100.0
618,6190000,185.5,0.0,100.0
619,6200000,192.5,0.0,100.0
620,6210000,180.5,0.0,100.0
621,6220000,189.0,0.0,100.0
622,6230000,190.5,0.0,100.0
623,6240000,189.0,0.0,100.0
624,6250000,186.5,0.0,100.0
625,6260000,180.5,0.0,100.0
626,6270000,184.5,0.0,100.0
627,6280000,188.0,0.0,100.0
628,6290000,183.0,0.0,100.0
629,6300000,184.5,0.0,100.0
630,6310000,186.5,0.0,100.0
631,6320000,185.5,0.0,100.0
632,6330000,182.5,0.0,100.0
633,6340000,189.5,0.0,100.0
634,6350000,190.5,0.0,100.0
635,6360000,183.5,0.0,100.0
636,6370000,190.5,0.0,100.0
637,6380000,190.5,0.0,100.0
638,6390000,188.5,0.0,100.0
639,6400000,192.5,0.0,100.0
640,6410000,186.0,0.0,100.0
641,6420000,184.5,0.0,100.0
642,6430000,186.5,0.0,100.0
643,6440000,192.0,0.0,100.0
644,6450000,188.0,0.0,100.0
645,6460000,189.5,0.0,100.0
646,6470000,188.5,0.0,100.0
647,6480000,185.0,0.0,100.0
648,6490000,188.5,0.0,100.0
649,6500000,190.5,0.0,100.0
650,6510000,188.0,0.0,100.0
651,6520000,188.0,0.0,100.0
652,6530000,190.5,0.0,100.0
653,6540000,186.0,0.0,100.0
654,6550000,183.5,0.0,100.0
655,6560000,186.5,0.0,100.0
656,6570000,188.5,0.0,100.0
657,6580000,185.0,0.0,100.0
658,6590000,191.0,0.0,100.0
659,6600000,191.0,0.0,100.0
660,6610000,192.5,0.0,100.0
661,6620000,187.0,0.0,100.0
662,6630000,189.0,0.0,100.0
663,6640000,192.0,0.0,100.0
664,6650000,185.0,0.0,100.0
665,6660000,182.5,0.0,100.0
666,6670000,183.5,0.0,100.0
667,6680000,190.5,0.0,100.0
668,6690000,183.5,0.0,100.0
669,6700000,188.0,0.0,100.0
670,6710000,183.0,0.0,100.0
671,6720000,186.5,0.0,100.0
672,6730000,185.0,0.0,100.0
673,6740000,190.5,0.0,100.0
674,6750000,183.5,0.0,100.0
675,6760000,190.0,0.0,100.0
676,6770000,186.0,0.0,100.0
677,6780000,192.0,0.0,100.0
678,6790000,188.0,0.0,100.0
679,6800000,186.5,0.0,100.0
680,6810000,189.0,0.0,100.0
681,6820000,189.5,0.0,100.0
682,6830000,190.5,0.0,100.0
683,6840000,182.0,0.0,100.0
684,6850000,192.5,0.0,100.0
685,6860000,189.0,0.0,100.0
686,6870000,183.0,0.0,100.0
687,6880000,183.5,0.0,100.0
688,6890000,192.0,0.0,100.0
689,6900000,182.5,0.0,100.0
690,6910000,187.5,0.0,100.0
691,6920000,194.0,0.0,100.0
692,6930000,188.5,0.0,100.0
693,6940000,188.5,0.0,100.0
694,6950000,185.0,0.0,100.0
695,6960000,191.0,0.0,100.0
696,6970000,185.0,0.0,100.0
697,6980000,190.5,0.0,100.0
698,6990000,192.0,0.0,100.0
699,7000000,188.0,0.0,100.0
700,7010000,187.5,0.0,100.0
701,7020000,188.0,0.0,100.0
702,7030000,188.5,0.0,100.0
703,7040000,188.5,0.0,100.0
704,7050000,188.0,0.0,100.0
705,7060000,188.5,0.0,100.0
706,7070000,182.5,0.0,100.0
707,7080000,188.5,0.0,100.0
708,7090000,191.0,0.0,100.0
709,7100000,183.0,0.0,100.0
710,7110000,183.0,0.0,100.0
711,7120000,191.0,0.0,100.0
712,7130000,192.0,0.0,100.0
713,7140000,187.5,0.0,100.0
714,7150000,192.5,0.0,100.0
715,7160000,188.5,0.0,100.0
716,7170000,190.0,0.0,100.0
717,7180000,191.0,0.0,100.0
718,7190000,188.5,0.0,100.0
719,7200000,184.5,0.0,100.0
720,7210000,186.5,0.0,100.0
721,7220000,185.0,0.0,100.0
722,7230000,187.5,0.0,100.0
723,7240000,190.5,0.0,100.0
724,7250000,186.5,0.0,100.0
725,7260000,189.5,0.0,100.0
726,7270000,192.5,0.0,100.0
727,7280000,183.0,0.0,100.0
728,7290000,188.5,0.0,100.0
729,7300000,188.5,0.0,100.0
730,7310000,182.5,0.0,100.0
731,7320000,188.5,0.0,100.0
732,7330000,185.5,0.0,100.0
733,7340000,188.0,0.0,100.0
734,7350000,188.5,0.0,100.0
735,7360000,186.5,0.0,100.0
736,7370000,185.5,0.0,100.0
737,7380000,192.5,0.0,100.0
738,7390000,183.5,0.0,100.0
739,7400000,190.0,0.0,100.0
740,7410000,185.5,0.0,100.0
741,7420000,188.0,0.0,100.0
742,7430000,188.0,0.0,100.0
743,7440000,183.0,0.0,100.0
744,7450000,182.0,0.0,100.0
745,7460000,183.5,0.0,100.0
746,7470000,188.0,0.0,100.0
747,7480000,190.0,0.0,100.0
748,7490000,183.5,0.0,100.0
749,7500000,187.0,0.0,100.0
750,7510000,187.5,0.0,100.0
751,7520000,189.0,0.0,100.0
752,7530000,184.0,0.0,100.0
753,7540000,187.0,0.0,100.0
754,7550000,190.0,0.0,100.0
755,7560000,189.5,0.0,100.0
756,7570000,188.0,0.0,100.0
757,7580000,190.5,0.0,100.0
758,7590000,185.0,0.0,100.0
759,7600000,185.5,0.0,100.0
760,7610000,189.5,0.0,100.0
761,7620000,161.5,0.0,100.0
762,7630000,185.5,0.0,100.0
763,7640000,186.0,0.0,100.0
764,7650000,189.5,0.0,100.0
765,7660000,189.0,0.0,100.0
766,7670000,182.5,0.0,100.0
767,7680000,183.5,0.0,100.0
768,7690000,190.5,0.0,100.0
769,7700000,189.0,0.0,100.0
770,7710000,187.5,0.0,100.0
771,7720000,188.5,0.0,100.0
772,7730000,191.0,0.0,100.0
773,7740000,183.5,0.0,100.0
774,7750000,190.5,0.0,100.0
775,7760000,190.0,0.0,100.0
776,7770000,182.0,0.0,100.0
777,7780000,190.0,0.0,100.0
778,7790000,192.5,0.0,100.0
779,7800000,192.0,0.0,100.0
