Wall time,Step,Value
1641491300.1554952,4,-375.0116882324219
1641491344.072535,14,-249.17904663085938
1641491348.7483876,15,-232.7379608154297
1641491362.5385263,18,-265.352294921875
1641491367.197301,19,-259.18450927734375
1641491371.865627,20,-268.2850036621094
1641491381.2215247,22,-240.94822692871094
1641491399.7496426,26,-200.37466430664062
1641491404.332939,27,-231.99305725097656
1641491464.9474537,40,-208.20326232910156
1641491498.142684,47,-210.55892944335938
1641491502.8813376,48,-228.830810546875
1641491507.631106,49,-222.1725311279297
1641491517.1015134,51,-223.8228759765625
1641491531.200175,54,-195.62289428710938
1641491559.7076893,60,-204.11080932617188
1641491564.448418,61,-202.2793426513672
1641491569.128175,62,-220.12786865234375
1641491573.822227,63,-200.11724853515625
1641491587.7763617,66,-206.6800994873047
1641491592.4212766,67,-199.988525390625
1641491597.1242445,68,-200.81597900390625
1641491606.4972665,70,-200.4891815185547
1641491611.18855,71,-205.62709045410156
1641491639.396481,77,-200.75680541992188
1641491662.9600556,82,-167.36683654785156
1641491696.161118,89,-215.72947692871094
1641491743.485504,99,-210.483154296875
1641491762.3635707,103,-177.1301727294922
1641491776.5484962,106,-177.7492218017578
1641491781.2234514,107,-183.72731018066406
1641491790.752624,109,-199.2569580078125
1641491823.8933895,116,-207.458251953125
1641491847.7086265,121,-182.9700469970703
1641491866.5017915,125,-203.70372009277344
1641491871.2065618,126,-187.63265991210938
1641491880.6265554,128,-181.18482971191406
1641491889.959456,130,-201.45132446289062
1641491918.400773,136,-181.14817810058594
1641491923.1109633,137,-205.9030303955078
1641491956.0040772,144,-187.5220489501953
1641491965.288006,146,-218.58184814453125
1641491970.121138,147,-192.63475036621094
1641491984.3582747,150,-196.0528106689453
1641492017.4509327,157,-173.8269500732422
1641492031.7639117,160,-189.5843963623047
1641492041.2149835,162,-190.1910858154297
1641492050.6729822,164,-165.37896728515625
1641492079.0534391,170,-187.12722778320312
1641492083.7904875,171,-181.07086181640625
1641492088.518856,172,-211.37510681152344
1641492112.0410562,177,-200.07659912109375
1641492144.5418081,184,-192.17868041992188
1641492149.2288568,185,-177.6847381591797
1641492153.8583493,186,-202.61111450195312
1641492172.5584583,190,-199.12789916992188
1641492177.1974375,191,-172.2924041748047
1641492181.8921244,192,-158.47320556640625
1641492214.7749937,199,-156.9962158203125
1641492229.0302994,202,-162.2024383544922
1641492233.7907956,203,-181.53305053710938
1641492238.540101,204,-168.5052490234375
1641492243.1984956,205,-179.9666748046875
1641492252.5821455,207,-169.9619598388672
1641492271.1966636,211,-179.0609893798828
1641492280.5003104,213,-184.9088592529297
1641492289.9455996,215,-184.83470153808594
1641492308.7259429,219,-196.65542602539062
1641492313.416511,220,-175.38070678710938
1641492318.0598354,221,-180.25650024414062
1641492332.0516667,224,-163.1980743408203
1641492355.5391304,229,-187.60421752929688
1641492402.6837406,239,-184.86776733398438
1641492426.2527373,244,-177.7360382080078
1641492430.958764,245,-167.1773681640625
1641492435.635111,246,-180.89254760742188
1641492492.5510793,258,-176.796142578125
1641492497.33387,259,-189.23312377929688
1641492502.0742855,260,-174.04615783691406
1641492553.8335247,271,-186.2992401123047
1641492567.9905396,274,-197.2648468017578
1641492577.4513202,276,-175.09437561035156
1641492586.9135404,278,-187.51419067382812
1641492605.7685404,282,-189.8211212158203
1641492619.9351692,285,-176.23992919921875
1641492634.0935473,288,-200.65171813964844
1641492643.5748813,290,-163.99884033203125
1641492667.2330256,295,-182.6088409423828
1641492676.7423606,297,-180.12364196777344
1641492681.5504212,298,-166.5205535888672
1641492719.5640497,306,-190.90399169921875
1641492729.0881526,308,-191.57876586914062
1641492748.2482188,312,-164.1259765625
1641492767.4694147,316,-202.93296813964844
1641492776.981983,318,-183.29342651367188
1641492781.7303073,319,-205.750732421875
1641492796.0264907,322,-190.54855346679688
1641492867.0208714,337,-188.56399536132812
1641492871.711774,338,-225.9447021484375
1641492895.2254322,343,-165.97921752929688
1641492904.711565,345,-162.9852752685547
1641492909.3405237,346,-211.9925537109375
1641492937.8811939,352,-169.78042602539062
1641492947.3506951,354,-206.8805694580078
1641492966.250015,358,-187.12684631347656
1641492985.1341038,362,-193.11114501953125
1641492989.8700745,363,-209.44680786132812
1641492994.5656855,364,-203.02450561523438
1641492999.2852032,365,-197.2050323486328
1641493004.0214233,366,-186.51055908203125
1641493008.733964,367,-176.27296447753906
1641493060.9106128,378,-202.36065673828125
1641493098.541255,386,-207.47364807128906
1641493117.3954768,390,-172.83383178710938
1641493126.8062234,392,-180.22491455078125
1641493136.2889142,394,-182.71533203125
1641493150.4784038,397,-176.12179565429688
1641493174.1542244,402,-182.97195434570312
1641493183.461682,404,-190.8002166748047
1641493207.1119394,409,-187.5175018310547
1641493230.869133,414,-203.5444793701172
1641493235.5388706,415,-160.55032348632812
1641493263.925997,421,-198.95913696289062
1641493268.68737,422,-195.87200927734375
1641493287.7796557,426,-169.0342254638672
1641493306.8289785,430,-171.70022583007812
1641493330.5906086,435,-207.22589111328125
1641493335.3317268,436,-183.26515197753906
1641493340.062032,437,-180.59898376464844
1641493349.5310643,439,-168.0416717529297
1641493368.3817239,443,-184.6061553955078
1641493373.1238527,444,-158.40892028808594
1641493382.6286526,446,-179.80667114257812
1641493401.7064023,450,-171.0487518310547
1641493411.2797396,452,-148.33407592773438
1641493429.953944,456,-156.36773681640625
1641493453.3726015,461,-180.2633819580078
1641493472.40199,465,-185.34976196289062
1641493477.132752,466,-152.1390838623047
1641493486.7166321,468,-202.3087158203125
1641493496.2496324,470,-175.27613830566406
1641493515.3132877,474,-177.5841522216797
1641493520.0241137,475,-181.7118682861328
1641493543.3006163,480,-176.78504943847656
1641493547.9287198,481,-171.03213500976562
1641493575.992667,487,-194.59503173828125
1641493585.4307249,489,-182.72596740722656
1641493609.2858968,494,-206.35194396972656
1641493628.3152993,498,-167.4277801513672
1641493680.1946886,509,-201.40008544921875
1641493684.9337914,510,-153.13258361816406
1641493689.6460934,511,-215.1603546142578
1641493694.3760133,512,-164.88719177246094
1641493699.0873175,513,-170.62774658203125
1641493703.7341895,514,-184.24359130859375
1641493717.8619437,517,-173.0726318359375
1641493722.5881424,518,-177.9557647705078
1641493727.3926578,519,-174.47499084472656
1641493793.5440757,533,-152.82205200195312
1641493798.2602606,534,-185.90084838867188
1641493807.7643013,536,-182.60682678222656
1641493812.538681,537,-180.5751953125
1641493817.2985282,538,-207.87196350097656
