Wall time,Step,Value
1641412922.9400728,4,-715.1026611328125
1641413028.074598,14,-278.034423828125
1641413038.547995,15,-247.89285278320312
1641413070.086215,18,-261.6487731933594
1641413080.5935698,19,-274.37030029296875
1641413091.102903,20,-293.1930236816406
1641413112.0861561,22,-256.35894775390625
1641413154.0358498,26,-221.03956604003906
1641413164.5219703,27,-233.69747924804688
1641413300.5588248,40,-235.3177490234375
1641413373.1225002,47,-228.00132751464844
1641413383.4446373,48,-226.59104919433594
1641413394.0728676,49,-228.7776641845703
1641413415.0200155,51,-250.47702026367188
1641413446.9600048,54,-220.85345458984375
1641413509.5763211,60,-199.16912841796875
1641413519.9341915,61,-224.26654052734375
1641413530.4113007,62,-196.9915313720703
1641413540.7500584,63,-210.77764892578125
1641413572.3603048,66,-205.11550903320312
1641413582.818726,67,-208.87351989746094
1641413593.254691,68,-233.22116088867188
1641413614.1490796,70,-215.25889587402344
1641413624.5997903,71,-204.68577575683594
1641413687.29237,77,-197.758056640625
1641413740.0816314,82,-193.4784393310547
1641413813.6219027,89,-226.33627319335938
1641413917.9942448,99,-185.14842224121094
1641413960.0671508,103,-195.10072326660156
1641413991.6641681,106,-197.11367797851562
1641414002.1690767,107,-216.55320739746094
1641414023.2283611,109,-204.17015075683594
1641414096.966888,116,-206.5497589111328
1641414149.592441,121,-200.89369201660156
1641414191.5428736,125,-213.7107696533203
1641414202.023136,126,-216.36412048339844
1641414223.3619735,128,-185.91397094726562
1641414244.4071536,130,-226.3826446533203
1641414307.5528526,136,-189.51145935058594
1641414318.0171545,137,-201.78689575195312
1641414391.5309844,144,-196.93984985351562
1641414412.6567788,146,-198.8317413330078
1641414423.164103,147,-202.04257202148438
1641414454.9607813,150,-195.58157348632812
1641414528.5927522,157,-185.73721313476562
1641414560.1949656,160,-189.5734405517578
1641414581.3781095,162,-196.41049194335938
1641414602.334325,164,-184.36192321777344
1641414665.2387915,170,-199.4737091064453
1641414675.7687724,171,-185.65771484375
