Wall time,Step,Value
1641375837.9913118,4,-382.6214904785156
1641375945.515333,14,-233.16612243652344
1641375956.1898546,15,-269.83892822265625
1641375988.6181202,18,-232.6676483154297
1641375999.5529723,19,-270.2584533691406
1641376010.4904082,20,-286.5567626953125
1641376031.9612503,22,-236.68887329101562
1641376075.0160816,26,-249.68795776367188
1641376085.7661917,27,-242.72225952148438
1641376227.2852237,40,-240.5419464111328
1641376302.8621361,47,-202.32891845703125
1641376313.6815112,48,-211.16250610351562
1641376324.4263902,49,-234.46434020996094
1641376345.9084256,51,-220.58700561523438
1641376378.3615263,54,-203.6845245361328
1641376443.259077,60,-199.9322967529297
1641376454.0728524,61,-211.74989318847656
1641376464.7967472,62,-191.45675659179688
1641376475.484745,63,-216.08926391601562
1641376508.1907306,66,-200.49839782714844
1641376518.940053,67,-211.26707458496094
1641376529.7412152,68,-207.68307495117188
1641376551.2840083,70,-214.46278381347656
1641376562.1955466,71,-226.35614013671875
1641376627.3569477,77,-201.25119018554688
1641376681.2518036,82,-206.45982360839844
1641376757.4741404,89,-188.07659912109375
1641376866.6071682,99,-196.64389038085938
1641376910.3897908,103,-187.7303009033203
1641376943.1560922,106,-201.69183349609375
1641376954.0839508,107,-177.7756805419922
1641376975.8349037,109,-196.07852172851562
1641377052.0266693,116,-203.81765747070312
1641377106.5515506,121,-188.02842712402344
1641377149.9498358,125,-192.1447296142578
1641377160.7966907,126,-188.97483825683594
1641377182.587598,128,-177.4563446044922
1641377204.3051572,130,-201.8505859375
1641377269.3264782,136,-196.86807250976562
1641377280.0744061,137,-178.56427001953125
1641377356.4616187,144,-191.41114807128906
1641377378.1842716,146,-201.79847717285156
1641377388.9579074,147,-188.41273498535156
1641377421.7129858,150,-178.95765686035156
1641377497.7682636,157,-178.86520385742188
1641377530.3034658,160,-175.3574676513672
1641377551.8904583,162,-176.0068359375
1641377573.5243578,164,-197.85008239746094
1641377639.0537357,170,-186.19309997558594
1641377649.9183912,171,-178.28558349609375
1641377660.741978,172,-204.16433715820312
1641377715.0929024,177,-203.0179443359375
1641377790.8171096,184,-178.1793670654297
1641377801.6242638,185,-193.18894958496094
1641377812.3758042,186,-171.8413543701172
1641377855.3004322,190,-194.28028869628906
1641377866.2805061,191,-187.62490844726562
1641377877.0010312,192,-187.32965087890625
1641377952.7765589,199,-208.20297241210938
