,Step,Episode extrinsic return,Success,Episode length
98,9899,-9.99999999999998,0,100
99,9999,-9.99999999999998,0,100
100,10099,-11.254228230038796,0,100
101,10199,-9.99999999999998,0,100
102,10299,-4.7761666165434224,0,100
103,10399,-9.99999999999998,0,100
104,10499,-12.999999999999979,0,100
105,10599,-10.000000917900227,0,100
106,10699,-9.999764677004936,0,100
107,10799,-9.99999999999998,0,100
108,10899,-9.99999999999998,0,100
109,10999,-9.99999999999998,0,100
110,11099,-9.99999999999998,0,100
111,11199,-9.99999999999998,0,100
112,11299,-31.00000000000007,0,100
113,11399,-22.000001029207624,0,100
114,11499,-9.99999999999998,0,100
115,11599,-9.99999999999998,0,100
116,11699,-24.915181265473038,0,100
117,11799,-9.99999999999998,0,100
118,11899,-10.000000000276671,0,100
119,11999,-9.99999999999998,0,100
120,12099,-9.99999999999998,0,100
121,12199,-15.173241442712914,0,100
122,12299,-9.945738934740373,0,100
123,12399,-9.99999999999998,0,100
124,12499,-10.000000045095023,0,100
125,12599,-12.492419376595139,0,100
126,12699,-9.99999999999998,0,100
127,12799,-15.735096548978486,0,100
128,12899,-9.99999999999998,0,100
129,12999,-9.99999999999998,0,100
130,13099,-9.99999999999998,0,100
131,13199,-9.99999999999998,0,100
132,13299,-9.99999999999998,0,100
133,13399,-12.5746859085256,0,100
134,13499,-15.99999999999997,0,100
135,13599,-9.99999999999998,0,100
136,13699,-9.99999999999998,0,100
137,13799,-9.99999999999998,0,100
138,13899,-9.99999999999998,0,100
139,13999,-9.99999999999998,0,100
140,14099,3.490686992267813,0,100
141,14199,-9.99999999999998,0,100
142,14299,-10.000000000584903,0,100
143,14399,-9.99999999999998,0,100
144,14499,-13.000000004332039,0,100
145,14599,-4.64882679104598,0,100
146,14699,-9.99999999999998,0,100
147,14799,-9.99999999999998,0,100
148,14899,-9.99999999999998,0,100
149,14999,-9.99999999999998,0,100
150,15099,-9.99999999999998,0,100
151,15199,-9.99999999999998,0,100
152,15299,-9.99999999999998,0,100
153,15399,-10.590928183060193,0,100
154,15499,-9.99999999999998,0,100
155,15599,-9.99999999999998,0,100
156,15699,-9.99999999999998,0,100
157,15799,-9.99999999999998,0,100
158,15899,-9.99999999999998,0,100
159,15999,-9.828570886390665,0,100
160,16099,-9.99999999999998,0,100
161,16199,-9.99999999999998,0,100
162,16299,-9.99999999999998,0,100
163,16399,-11.264677304834505,0,100
164,16499,-12.99999999999998,0,100
165,16599,-10.000000039496989,0,100
166,16699,-2.0206333830953205,0,100
167,16799,-9.99999999999998,0,100
168,16899,-10.000000020888972,0,100
169,16999,-9.99999999999998,0,100
170,17099,-9.99999999999998,0,100
171,17199,-9.99999999999998,0,100
172,17299,-9.99999609383487,0,100
173,17399,-12.999999901998255,0,100
174,17499,-9.99999999999998,0,100
175,17599,-9.999541473007477,0,100
176,17699,-6.526503968438721,0,100
177,17799,-9.99999999999998,0,100
178,17899,-10.000000000432326,0,100
179,17999,-9.99999999999998,0,100
180,18099,-12.23546775989801,0,100
181,18199,-6.816897680988128,0,100
182,18299,-8.134250716264408,0,100
183,18399,-9.99999999999998,0,100
184,18499,-9.008485629984143,0,100
185,18599,-9.99999999999998,0,100
186,18699,-9.533062355471198,0,100
187,18799,-10.002223314856455,0,100
188,18899,-9.99999999999998,0,100
189,18999,-12.99999999999998,0,100
190,19099,-9.99999999999998,0,100
191,19199,-9.99999999999998,0,100
192,19299,-9.99999999999998,0,100
193,19399,-9.99999999999998,0,100
194,19499,-9.99999999999998,0,100
195,19599,-24.999566234283357,0,100
196,19699,-6.269285628431181,0,100
197,19799,-10.000000305568294,0,100
198,19899,-9.99999999999998,0,100
199,19999,-9.99999999999998,0,100
200,20099,-9.99999999999998,0,100
201,20199,-14.369486865566037,0,100
202,20299,-9.99999999999998,0,100
203,20399,-17.8161405394234,0,100
204,20499,-10.250798093274776,0,100
205,20599,-9.99999999999998,0,100
206,20699,-9.99999999999998,0,100
207,20799,-9.99999999999998,0,100
208,20899,-9.99999999999998,0,100
209,20999,-10.000000000076021,0,100
210,21099,-12.999999999999977,0,100
211,21199,-9.99999999999998,0,100
212,21299,-9.99999999999998,0,100
213,21399,-9.99999999999998,0,100
214,21499,-9.99999999999998,0,100
215,21599,-9.99999999999998,0,100
216,21699,-9.99999999999998,0,100
217,21799,-12.99999999999998,0,100
218,21899,-9.99999999999998,0,100
219,21999,-9.99999999999998,0,100
220,22099,-10.000000013035024,0,100
221,22199,-10.165455216603798,0,100
222,22299,-9.99999999999998,0,100
223,22399,-9.999571285403297,0,100
224,22499,-9.99999999999998,0,100
225,22599,-9.99999999999998,0,100
226,22699,-9.99999999999998,0,100
227,22799,-12.999999999999968,0,100
228,22899,3.9490741563486966,0,100
229,22999,-9.99999999999998,0,100
230,23099,-10.000000000000014,0,100
231,23199,-9.99999999999998,0,100
232,23299,-9.999992480006599,0,100
233,23399,-19.87725169084667,0,100
234,23499,-14.305990663346742,0,100
235,23599,-9.99999999999998,0,100
236,23699,-9.99999999999998,0,100
237,23799,-21.99992806299326,0,100
238,23899,-13.047139463651087,0,100
239,23999,-10.000000000000002,0,100
240,24099,-9.99999999999998,0,100
241,24199,-10.000000000266239,0,100
242,24299,-9.99999999999998,0,100
243,24399,-9.99999999999998,0,100
244,24499,-9.99999999999998,0,100
245,24599,-6.85395711512644,0,100
246,24699,-9.99999999999998,0,100
247,24799,-9.99999999999998,0,100
248,24899,-9.999222425749082,0,100
249,24999,-9.999999999999993,0,100
250,25099,-9.99999999999998,0,100
251,25199,-9.99999999999998,0,100
252,25299,-9.554619440663904,0,100
253,25399,-10.000000000014238,0,100
254,25499,-9.99999999999998,0,100
255,25599,-11.0202225073308,0,100
256,25699,-10.000000000000014,0,100
257,25799,-10.330782283043455,0,100
258,25899,-8.770057248756713,0,100
259,25999,-9.475815642493199,0,100
260,26099,-11.779124701092911,0,100
261,26199,-10.000000000000004,0,100
262,26299,-10.001173796856584,0,100
263,26399,-9.99999999999998,0,100
264,26499,-9.99999999999998,0,100
265,26599,-9.99999999999998,0,100
266,26699,-11.094169915426257,0,100
267,26799,-17.605784034975894,0,100
268,26899,-10.097274215152224,0,100
269,26999,-9.99999999999998,0,100
270,27099,-9.99999999999998,0,100
271,27199,-19.000000000000025,0,100
272,27299,-10.000000000009596,0,100
273,27399,-9.99999999999998,0,100
274,27499,-9.999999999110226,0,100
275,27599,-9.99999999999998,0,100
276,27699,-12.999999999999973,0,100
277,27799,-9.99999999999998,0,100
278,27899,-9.99999999999998,0,100
279,27999,-9.99999999999998,0,100
280,28099,-9.961098078100612,0,100
281,28199,-9.99999999999998,0,100
282,28299,-9.99999999999998,0,100
283,28399,-9.99999999999998,0,100
284,28499,-10.006453959338808,0,100
285,28599,-9.99999999999998,0,100
286,28699,-9.99999999999998,0,100
287,28799,-9.99999999999998,0,100
288,28899,-8.912387340966355,0,100
289,28999,-9.951794323430624,0,100
290,29099,-21.010945009976105,0,100
291,29199,-9.99999999999998,0,100
292,29299,-13.872657601718855,0,100
293,29399,-6.726139277160061,0,100
294,29499,-9.99999999999998,0,100
295,29599,-5.387114127074268,0,100
296,29699,-6.695894442882072,0,100
297,29799,-12.99999999999997,0,100
298,29899,-9.99999999999998,0,100
299,29999,-12.999999999999888,0,100
300,30099,-9.99999999999998,0,100
301,30199,-9.99999999999998,0,100
302,30299,-9.99999999999998,0,100
303,30399,-10.004294538658648,0,100
304,30499,-12.124381292478832,0,100
305,30599,-9.99999999999998,0,100
306,30699,-11.734636560575053,0,100
307,30799,-9.99999999999998,0,100
308,30899,-13.018167707323913,0,100
309,30999,-9.999999999858561,0,100
310,31099,-4.680131105847833,0,100
311,31199,-10.000000072212673,0,100
312,31299,-9.66478072341905,0,100
313,31399,-9.99999999999998,0,100
314,31499,-10.000000000000004,0,100
315,31599,-9.99999999999998,0,100
316,31699,-9.99999999999998,0,100
317,31799,1.355019569336973,0,100
318,31899,-9.99999999999998,0,100
319,31999,-10.056968139911211,0,100
320,32099,-14.291013359305492,0,100
321,32199,-9.99999999999998,0,100
322,32299,-7.0301397052362935,0,100
323,32399,-9.99999999999998,0,100
324,32499,-7.574103367459521,0,100
325,32599,-9.99999999999998,0,100
326,32699,-9.99999999999998,0,100
327,32799,-12.22386359611509,0,100
328,32899,-9.99999999999998,0,100
329,32999,-4.325924455684122,0,100
330,33099,-9.99999999999998,0,100
331,33199,-10.85462011398028,0,100
332,33299,-9.999999999998916,0,100
333,33399,-16.4641296298549,0,100
334,33499,-9.99999999999998,0,100
335,33599,-9.999999999786402,0,100
336,33699,-9.99999999999998,0,100
337,33799,-11.751450394609119,0,100
338,33899,-9.99999999999998,0,100
339,33999,-9.99999999999998,0,100
340,34099,-10.560882163592272,0,100
341,34199,-9.99999999999998,0,100
342,34299,-10.000030156306108,0,100
343,34399,-15.99999999999997,0,100
344,34499,-9.99999999999998,0,100
345,34599,-9.99999999999998,0,100
346,34699,-9.99999999999998,0,100
347,34799,-9.999999951941536,0,100
348,34899,-5.274757210523506,0,100
349,34999,-10.013808708391542,0,100
350,35099,-9.984802842974068,0,100
351,35199,-9.695726321250014,0,100
352,35299,-10.000000152918194,0,100
353,35399,-9.99999999999998,0,100
354,35499,-9.985225455393874,0,100
355,35599,-9.99999999999998,0,100
356,35699,-12.364045287817616,0,100
357,35799,-9.99999999999998,0,100
358,35899,-10.000000000000261,0,100
359,35999,-9.99999999999998,0,100
360,36099,-9.99999999999998,0,100
361,36199,-9.99999999999998,0,100
362,36299,-9.99999999999998,0,100
363,36399,-4.785520713437188,0,100
364,36499,-3.825814169998947,0,100
365,36599,-10.00061789845677,0,100
366,36699,-9.99999999999998,0,100
367,36799,-9.99999999999998,0,100
368,36899,-9.99999999999998,0,100
369,36999,-10.000000000000043,0,100
370,37099,-9.999881733674371,0,100
371,37199,-10.000000000000037,0,100
372,37299,-9.99999999999998,0,100
373,37399,-9.99999999999998,0,100
374,37499,-18.460544230122967,0,100
375,37599,-17.735521831780847,0,100
376,37699,-9.99999999999998,0,100
377,37799,-9.99999999999998,0,100
378,37899,-9.99999999999998,0,100
379,37999,-10.00115644574115,0,100
380,38099,-9.99999999999998,0,100
381,38199,-10.000072983526659,0,100
382,38299,-10.17581791374008,0,100
383,38399,-9.99999999999998,0,100
384,38499,-9.99999999999998,0,100
385,38599,-9.99999999999998,0,100
386,38699,-9.99999999999998,0,100
387,38799,-9.999999999924597,0,100
388,38899,-6.635898352731493,0,100
389,38999,-9.99999999999998,0,100
390,39099,-9.99999999999998,0,100
391,39199,-12.35192766622072,0,100
392,39299,-9.989125462373911,0,100
393,39399,-9.99999999999998,0,100
394,39499,-9.99999999999998,0,100
395,39599,-9.99999999999998,0,100
396,39699,-9.99999999999998,0,100
397,39799,-13.961115026432234,0,100
398,39899,-9.99999999999998,0,100
399,39999,-9.99999999999998,0,100
400,40099,-13.68555626801317,0,100
401,40199,-9.99999999999998,0,100
402,40299,-9.999999996777726,0,100
403,40399,-9.99999999999998,0,100
404,40499,-12.86431657719902,0,100
405,40599,-7.172165008098622,0,100
406,40699,-9.99999999999998,0,100
407,40799,-9.99999999999998,0,100
408,40899,-9.99999999999998,0,100
409,40999,-16.000000000005233,0,100
410,41099,-9.99999999999998,0,100
411,41199,-16.032097950398526,0,100
412,41299,-9.99999999999998,0,100
413,41399,-9.99999999999998,0,100
414,41499,-9.99999999999998,0,100
415,41599,-12.75374590372407,0,100
416,41699,-13.021084033647046,0,100
417,41799,-13.000000049297103,0,100
418,41899,-9.99999999999998,0,100
419,41999,-11.957501184015896,0,100
420,42099,-9.99999999999998,0,100
421,42199,-6.636899773259927,0,100
422,42299,-9.99991941501543,0,100
423,42399,-9.99999999999998,0,100
424,42499,-9.99999999999998,0,100
425,42599,-9.99999999999998,0,100
426,42699,-15.093814304900306,0,100
427,42799,-9.99999999999998,0,100
428,42899,-9.99999999999998,0,100
429,42999,-9.99999999999998,0,100
430,43099,-10.000000000020377,0,100
431,43199,-10.000000000000048,0,100
432,43299,-9.99999999999998,0,100
433,43399,-9.99999999999998,0,100
434,43499,-9.99999999999998,0,100
435,43599,-9.99999999999998,0,100
436,43699,-9.99999999999998,0,100
437,43799,-9.99999999999998,0,100
438,43899,-17.39118407263847,0,100
439,43999,-10.00011583665108,0,100
440,44099,-9.99999999999998,0,100
441,44199,-9.99999999999998,0,100
442,44299,-10.000019086338474,0,100
443,44399,-9.99999999999998,0,100
444,44499,-3.658785280804036,0,100
445,44599,-12.999999999999968,0,100
446,44699,-9.99999999999998,0,100
447,44799,-10.000000000656957,0,100
448,44899,-9.99999999999998,0,100
449,44999,-9.99999999999998,0,100
450,45099,-9.99999999999998,0,100
451,45199,-9.99999999999998,0,100
452,45299,-9.99999999999998,0,100
453,45399,-9.999999999755744,0,100
454,45499,-17.888136998167095,0,100
455,45599,-16.51032798417961,0,100
456,45699,-9.99999999999998,0,100
457,45799,-9.8092998506188,0,100
458,45899,-4.40614095364835,0,100
459,45999,-7.202275687204972,0,100
460,46099,-12.999999999999968,0,100
461,46199,-9.99999999999998,0,100
462,46299,-9.99999999999998,0,100
463,46399,-9.99999999999998,0,100
464,46499,-8.143709756945883,0,100
465,46599,-9.99999999999998,0,100
466,46699,-13.38577921411446,0,100
467,46799,-13.111194602218216,0,100
468,46899,-9.999999519431952,0,100
469,46999,-9.99999999999998,0,100
470,47099,-9.99999999999998,0,100
471,47199,-11.327881161582965,0,100
472,47299,-9.99999999999998,0,100
473,47399,-10.000127659367523,0,100
474,47499,-11.603629119604541,0,100
475,47599,-9.99711753132952,0,100
476,47699,-10.000000021797302,0,100
477,47799,-9.746231658948238,0,100
478,47899,-10.16319828898562,0,100
479,47999,-8.290566596405437,0,100
480,48099,-9.99999999999998,0,100
481,48199,-9.999999999999615,0,100
482,48299,-9.99999999999998,0,100
483,48399,-10.639622725214032,0,100
484,48499,-22.000000000000007,0,100
485,48599,-9.999999995558134,0,100
486,48699,-9.99999999999998,0,100
487,48799,-9.999992597947811,0,100
488,48899,-9.99999999999998,0,100
489,48999,-7.263945904165619,0,100
490,49099,-9.99999999999998,0,100
491,49199,-12.99999999999998,0,100
492,49299,-12.999999999999968,0,100
493,49399,-9.99999999999998,0,100
494,49499,-9.99999999999998,0,100
495,49599,-9.99999999999998,0,100
496,49699,-9.99999999999998,0,100
497,49799,-10.000926210608899,0,100
498,49899,-9.99999999999998,0,100
499,49999,-9.99999999999998,0,100
500,50099,-3.9063206709966374,0,100
501,50199,-9.999999999974225,0,100
502,50299,-9.99999999999997,0,100
503,50399,-9.99999999999998,0,100
504,50499,-10.88479649441755,0,100
505,50599,-10.002982939193112,0,100
506,50699,-9.99999999999998,0,100
507,50799,-9.99999999999998,0,100
508,50899,-9.99999999999998,0,100
509,50999,-12.999999999999968,0,100
510,51099,-10.000000141473537,0,100
511,51199,-28.19225701160769,0,100
512,51299,-9.99999999999998,0,100
513,51399,-10.640537835981593,0,100
514,51499,-8.947795324504568,0,100
515,51599,-5.228038370532969,0,100
516,51699,-9.99999999999997,0,100
517,51799,-9.99999990247615,0,100
518,51899,-9.99999999999998,0,100
519,51999,-8.840752763769629,0,100
520,52099,-4.3981612065950095,0,100
521,52199,-9.99999999999998,0,100
522,52299,-9.999778953336145,0,100
523,52399,-4.176454493093034,0,100
524,52499,-9.998763297548848,0,100
525,52599,-15.952782970930192,0,100
526,52699,-1.657566747375481,0,100
527,52799,-12.99999999668092,0,100
528,52899,-9.99999999999998,0,100
529,52999,-9.99999999999998,0,100
530,53099,-9.99999999999998,0,100
531,53199,-9.99999999999998,0,100
532,53299,-5.833135470649715,0,100
533,53399,-10.000003042140166,0,100
534,53499,-9.99999999999998,0,100
535,53599,2.0519765677153625,0,100
536,53699,-9.99999999999998,0,100
537,53799,-13.000024323572125,0,100
538,53899,-9.99999999999998,0,100
539,53999,-9.410534958505542,0,100
540,54099,-14.022661519329628,0,100
541,54199,-8.402859793689888,0,100
542,54299,-15.999999999999968,0,100
543,54399,-10.000427388861574,0,100
544,54499,-9.99999999999998,0,100
545,54599,-9.99999999999998,0,100
546,54699,-9.930880046166669,0,100
547,54799,-8.770672873361772,0,100
548,54899,-1.8755826383927154,0,100
549,54999,-12.034826646194322,0,100
550,55099,-8.021571917534457,0,100
551,55199,-9.999965153696262,0,100
552,55299,-15.80714333030203,0,100
553,55399,-8.142198986121493,0,100
554,55499,-10.000025137563103,0,100
555,55599,-14.467098267365735,0,100
556,55699,-17.341970269309297,0,100
557,55799,-9.99999999999998,0,100
558,55899,-9.99999999999998,0,100
559,55999,-11.570436844193248,0,100
560,56099,-9.999562200016626,0,100
561,56199,-9.99999999999976,0,100
562,56299,-9.99999999999998,0,100
563,56399,-9.99999999999998,0,100
564,56499,-8.76485649276859,0,100
565,56599,-9.999999999992706,0,100
566,56699,-9.99999999999998,0,100
567,56799,-9.99999999999998,0,100
568,56899,-15.212830469506503,0,100
569,56999,-9.99999999999998,0,100
570,57099,-9.99999999999998,0,100
571,57199,-9.99999999999998,0,100
572,57299,-10.000000062347288,0,100
573,57399,-9.99999999999998,0,100
574,57499,-15.488685700198968,0,100
575,57599,-8.982466517615205,0,100
576,57699,-8.000639794650139,0,100
577,57799,-9.99999999999998,0,100
578,57899,-10.263595260501685,0,100
579,57999,-9.51556720413762,0,100
580,58099,-9.9999999972213,0,100
581,58199,-2.94954607789701,0,100
582,58299,-9.99999999999998,0,100
583,58399,-9.99999999999998,0,100
584,58499,-10.000811009291683,0,100
585,58599,-9.999999999073694,0,100
586,58699,-9.99999999999998,0,100
587,58799,-9.99999999999998,0,100
588,58899,-9.999989144043449,0,100
589,58999,-9.99999999999998,0,100
590,59099,-10.598162475726275,0,100
591,59199,-10.000000000003023,0,100
592,59299,-6.167691313243383,0,100
593,59399,-9.99999999999998,0,100
594,59499,-9.99999999999998,0,100
595,59599,-9.99999999999998,0,100
596,59699,-9.99999999999998,0,100
597,59799,-9.99999999999998,0,100
598,59899,-9.99999999999998,0,100
599,59999,-9.99999999999998,0,100
600,60099,-4.251142648753019,0,100
601,60199,-17.26100513341824,0,100
602,60299,-9.99999999999998,0,100
603,60399,-9.99999999999998,0,100
604,60499,-28.00798961441419,0,100
605,60599,-9.959276395446787,0,100
606,60699,-9.999999993655035,0,100
607,60799,-10.23058154694652,0,100
608,60899,-10.000000003639958,0,100
609,60999,-9.99999999999998,0,100
610,61099,-12.667798389829596,0,100
611,61199,-9.99999999999998,0,100
612,61299,-9.99992085170287,0,100
613,61399,-4.1039534431244045,0,100
614,61499,-5.529423779149658,0,100
615,61599,-12.99999999999997,0,100
616,61699,-9.99999999999998,0,100
617,61799,-16.737702051126792,0,100
618,61899,-9.99999999999998,0,100
619,61999,-9.99999999999998,0,100
620,62099,-9.99999999999998,0,100
621,62199,-9.99999999999998,0,100
622,62299,-9.99999999999998,0,100
623,62399,-9.99999999999998,0,100
624,62499,-12.99999999999998,0,100
625,62599,-9.99999999999998,0,100
626,62699,-9.9999999992631,0,100
627,62799,-13.000065526222059,0,100
628,62899,-9.99999999999998,0,100
629,62999,-10.00000000000116,0,100
630,63099,-10.472680345715176,0,100
631,63199,-17.747654724156277,0,100
632,63299,-8.628057148011608,0,100
633,63399,-9.99999999999998,0,100
634,63499,-9.99999999999998,0,100
635,63599,-9.99999999999998,0,100
636,63699,-9.99999999999998,0,100
637,63799,-9.99999999999998,0,100
638,63899,6.236836592596069,0,100
639,63999,-9.99999999999998,0,100
640,64099,-9.999999998519122,0,100
641,64199,-9.99999999999998,0,100
642,64299,-9.99999999999998,0,100
643,64399,-9.99999999999998,0,100
644,64499,-9.99999999999998,0,100
645,64599,-13.546935841849452,0,100
646,64699,-9.99999999999998,0,100
647,64799,-9.99999999999998,0,100
648,64899,-9.99999999999998,0,100
649,64999,-9.99999999999998,0,100
650,65099,-9.99999999999998,0,100
651,65199,-10.220656954274498,0,100
652,65299,-25.000000000000064,0,100
653,65399,-9.999999985550172,0,100
654,65499,-10.000793924788605,0,100
655,65599,-10.238707813359621,0,100
656,65699,-9.99999999999998,0,100
657,65799,-9.99999999999998,0,100
658,65899,-9.996621948268627,0,100
659,65999,-10.000000001097115,0,100
660,66099,-9.629579409349224,0,100
661,66199,-17.569309291927173,0,100
662,66299,-9.99999999999998,0,100
663,66399,-9.99999999999998,0,100
664,66499,-12.999999998290347,0,100
665,66599,-9.99999999999998,0,100
666,66699,-10.000000000000286,0,100
667,66799,-17.029774802374014,0,100
668,66899,-9.99999999999998,0,100
669,66999,-9.999999999999895,0,100
670,67099,-9.99999999999998,0,100
671,67199,-9.99999999999998,0,100
672,67299,-9.99999999999998,0,100
673,67399,-9.99999999999998,0,100
674,67499,-7.929256028261366,0,100
675,67599,-9.99999999999998,0,100
676,67699,-12.084609206428114,0,100
677,67799,-12.999999999999977,0,100
678,67899,-9.99999999999998,0,100
679,67999,-9.99999999999998,0,100
680,68099,-9.99999999999998,0,100
681,68199,-9.99999999999998,0,100
682,68299,-9.99999999999998,0,100
683,68399,-14.762533880353947,0,100
684,68499,-9.99999999999998,0,100
685,68599,-11.293788701603969,0,100
686,68699,-19.000003550953387,0,100
687,68799,-9.99999999999998,0,100
688,68899,-9.99999999999998,0,100
689,68999,-16.763771537699135,0,100
690,69099,-9.99999999999998,0,100
691,69199,-9.999999676782721,0,100
692,69299,-9.99999999999998,0,100
693,69399,-9.999992982009994,0,100
694,69499,-9.99999999999998,0,100
695,69599,-10.000000038969187,0,100
696,69699,-10.000000000291815,0,100
697,69799,-9.99999999999998,0,100
698,69899,-14.510348982618648,0,100
699,69999,-9.999862127278,0,100
700,70099,-9.99999999999998,0,100
701,70199,-13.079021646858655,0,100
702,70299,-12.99999999999998,0,100
703,70399,-11.726163863828784,0,100
704,70499,-9.999999809096868,0,100
705,70599,-10.000015318324524,0,100
706,70699,-9.99999999999998,0,100
707,70799,-10.000000036927998,0,100
708,70899,-9.99999999999998,0,100
709,70999,-13.165762226139067,0,100
710,71099,-9.99999999999998,0,100
711,71199,-10.368740526674992,0,100
712,71299,-9.999997409998862,0,100
713,71399,-9.99999999999998,0,100
714,71499,-9.99999999999998,0,100
715,71599,-9.99999999999998,0,100
716,71699,-14.626448253115397,0,100
717,71799,-9.99999999999998,0,100
718,71899,-10.000000000000737,0,100
719,71999,-9.99999999999998,0,100
720,72099,-9.99999999999998,0,100
721,72199,-9.99999999999998,0,100
722,72299,-9.99999999999998,0,100
723,72399,-9.999999999998572,0,100
724,72499,-9.993766240607878,0,100
725,72599,-10.256872559996271,0,100
726,72699,-19.000000000000014,0,100
727,72799,-18.02902431258131,0,100
728,72899,-10.16041788784669,0,100
729,72999,-9.99999999999998,0,100
730,73099,-9.99999999999998,0,100
731,73199,-9.99999999999964,0,100
732,73299,-10.002671064909302,0,100
733,73399,-9.99999999999998,0,100
734,73499,-9.99999999999998,0,100
735,73599,-14.166519943351549,0,100
736,73699,-14.62564831857828,0,100
737,73799,-9.99999999999998,0,100
738,73899,-10.003348494802772,0,100
739,73999,-9.99999999999998,0,100
740,74099,-9.99999999999998,0,100
741,74199,-10.31634484337776,0,100
742,74299,-9.99999999999998,0,100
743,74399,-9.99999999999998,0,100
744,74499,-9.99999999999998,0,100
745,74599,-10.000000000004356,0,100
746,74699,-10.000000000012129,0,100
747,74799,-9.9999999999901,0,100
748,74899,-9.99999999999998,0,100
749,74999,-13.50210911312986,0,100
750,75099,-9.99999999999998,0,100
751,75199,-19.000000000000025,0,100
752,75299,-10.000000000002391,0,100
753,75399,-9.99999999999998,0,100
754,75499,-15.999999999999966,0,100
755,75599,-9.99999999999998,0,100
756,75699,-9.99999999999998,0,100
757,75799,-9.99999999999998,0,100
758,75899,-10.000000000264686,0,100
759,75999,-9.99999999999998,0,100
760,76099,-9.99999999999998,0,100
761,76199,-9.99999999999998,0,100
762,76299,-13.000000000000027,0,100
763,76399,-9.99999999999998,0,100
764,76499,-9.99999999999998,0,100
765,76599,-9.99999999999998,0,100
766,76699,-10.181310782484356,0,100
767,76799,-9.99999999999998,0,100
768,76899,-9.99999999999998,0,100
769,76999,-0.550297069654589,0,100
770,77099,-10.000000000000181,0,100
771,77199,-9.99999999999998,0,100
772,77299,-9.99999999999998,0,100
773,77399,-9.99999999999998,0,100
774,77499,-10.733423927724,0,100
