,Step,Episode extrinsic return,Success,Episode length
0,99,-12.245354331735506,0,100
1,199,-9.99999999999998,0,100
2,299,-12.99999999999997,0,100
3,399,-9.99999999999998,0,100
4,499,-14.029609005626217,0,100
5,599,-9.99999999999998,0,100
6,699,-9.99999999999998,0,100
7,799,-12.376253747940703,0,100
8,899,-14.787058475852582,0,100
9,999,-9.99999999999998,0,100
10,1099,-12.354293567128199,0,100
11,1199,-12.93804099909683,0,100
12,1299,5.9381051741924775,0,100
13,1399,-18.47387908560802,0,100
14,1499,-9.99999999999998,0,100
15,1599,-13.584213490461531,0,100
16,1699,-9.99999999999998,0,100
17,1799,-9.99999999999998,0,100
18,1899,-9.99999999999998,0,100
19,1999,-9.99999999999998,0,100
20,2099,-9.328906605025134,0,100
21,2199,-9.99999999999998,0,100
22,2299,-15.8308679952054,0,100
23,2399,-9.99999999999998,0,100
24,2499,-17.784268791049723,0,100
25,2599,-9.99999999999998,0,100
26,2699,-11.174317675741209,0,100
27,2799,-10.000000000019952,0,100
28,2899,-9.99999999999998,0,100
29,2999,-12.242021843016056,0,100
30,3099,-10.378957304366423,0,100
31,3199,-9.99999999999998,0,100
32,3299,-4.151694138338181,0,100
33,3399,-13.93740368940374,0,100
34,3499,-9.99999999999998,0,100
35,3599,-10.00000000038358,0,100
36,3699,-12.755066816359545,0,100
37,3799,-10.00000423766265,0,100
38,3899,-10.276302909018616,0,100
39,3999,-9.99999999999998,0,100
40,4099,-9.99999999999998,0,100
41,4199,-9.99999999999998,0,100
42,4299,-10.002011857578415,0,100
43,4399,-9.99999999999998,0,100
44,4499,1.092293297655071,0,100
45,4599,-3.3943020566474527,0,100
46,4699,-9.99999999999998,0,100
47,4799,-9.728092185015132,0,100
48,4899,-9.99999999999998,0,100
49,4999,-12.180051009064703,0,100
50,5099,-9.99999999999998,0,100
51,5199,-5.955590737314364,0,100
52,5299,-7.756610137182698,0,100
53,5399,-14.869558994603729,0,100
54,5499,-9.9926722017442,0,100
55,5599,-9.99999999999998,0,100
56,5699,-9.14429438732358,0,100
57,5799,-9.99999999999998,0,100
58,5899,-12.999806712689438,0,100
59,5999,-9.99999999999998,0,100
60,6099,-9.99999999999998,0,100
61,6199,-11.331189658872393,0,100
62,6299,-10.000000200236864,0,100
63,6399,-15.999999999999966,0,100
64,6499,-9.999988784764271,0,100
65,6599,-8.805481752403356,0,100
66,6699,-10.000000000007297,0,100
67,6799,-9.999999999999071,0,100
68,6899,-4.421161444982873,0,100
69,6999,3.4081769049969024,0,100
70,7099,-28.000000000000078,0,100
71,7199,-9.99999999999998,0,100
72,7299,-6.130811706492665,0,100
73,7399,-9.959617291732691,0,100
74,7499,-11.160947754101871,0,100
75,7599,-9.99999999999998,0,100
76,7699,-14.766980758547424,0,100
77,7799,-9.99999999999998,0,100
78,7899,-9.99999999999998,0,100
79,7999,-19.00000000000002,0,100
80,8099,-14.303469041242233,0,100
81,8199,-9.999941919631313,0,100
82,8299,-9.99999999999998,0,100
83,8399,-10.000000000010685,0,100
84,8499,-9.99999999999998,0,100
85,8599,-10.000000235205663,0,100
86,8699,-12.999988881033435,0,100
87,8799,-9.99999999999998,0,100
88,8899,-9.99999999999998,0,100
89,8999,-9.999999991775653,0,100
90,9099,5.598245346033799,0,100
91,9199,-11.704038254292247,0,100
92,9299,-9.99999999999998,0,100
93,9399,-22.00000000000004,0,100
94,9499,-12.999999999999979,0,100
95,9599,-12.99999999999998,0,100
96,9699,-9.99999999999998,0,100
97,9799,-9.99999999999998,0,100
98,9899,-9.99999999999998,0,100
99,9999,-10.606590104628959,0,100
100,10099,-9.99999999999998,0,100
101,10199,-15.99999999999998,0,100
102,10299,-10.863788177184132,0,100
103,10399,-12.99999999999998,0,100
104,10499,-10.000083245674098,0,100
105,10599,-6.0814725136911205,0,100
106,10699,-12.12764808974929,0,100
107,10799,-9.991027989019958,0,100
108,10899,-10.597423205912396,0,100
109,10999,-9.99999999999998,0,100
110,11099,-9.99999999999998,0,100
111,11199,-9.99999999999998,0,100
112,11299,-9.999999999999117,0,100
113,11399,-9.653899486433717,0,100
114,11499,-9.373610836688485,0,100
115,11599,-15.999999999999968,0,100
116,11699,-10.000001577431435,0,100
117,11799,-15.563413636799666,0,100
118,11899,-12.915005142430564,0,100
119,11999,-12.99999999999998,0,100
120,12099,-3.9184388581861294,0,100
121,12199,-9.492478764734448,0,100
122,12299,-11.619158095970986,0,100
123,12399,-10.529829405457585,0,100
124,12499,-11.833383599345195,0,100
125,12599,-9.999999880019166,0,100
126,12699,-9.99999999999998,0,100
127,12799,-25.000000000000068,0,100
128,12899,-9.999999999990223,0,100
129,12999,-10.000000000004688,0,100
130,13099,-12.581233454754361,0,100
131,13199,-9.99999999999998,0,100
132,13299,-8.410576265114651,0,100
133,13399,-19.640757810577707,0,100
134,13499,-7.266471661521865,0,100
135,13599,-6.381980562167758,0,100
136,13699,-10.692549684319458,0,100
137,13799,-11.086501295656062,0,100
138,13899,-9.855016571583159,0,100
139,13999,-21.999999999999996,0,100
140,14099,-17.22216532460809,0,100
141,14199,-10.014082058959834,0,100
142,14299,-9.999999999999766,0,100
143,14399,-15.99999999999998,0,100
144,14499,-8.297579092074114,0,100
145,14599,-10.000000000000284,0,100
146,14699,-10.000010278575076,0,100
147,14799,-20.29036644596621,0,100
148,14899,-9.999992539722905,0,100
149,14999,-9.995993894331562,0,100
150,15099,-8.529651616091302,0,100
151,15199,-8.692630738484382,0,100
152,15299,-8.060050202291016,0,100
153,15399,-2.3947547724996348,0,100
154,15499,-3.9815800895182427,0,100
155,15599,-9.99999999999998,0,100
156,15699,-9.99999999999998,0,100
157,15799,-9.999999999283162,0,100
158,15899,-4.823148747015987,0,100
159,15999,-13.020257426345331,0,100
160,16099,-9.99999999999998,0,100
161,16199,-10.000872742419805,0,100
162,16299,-9.99999999999998,0,100
163,16399,-9.99999999999998,0,100
164,16499,-9.986890309873619,0,100
165,16599,-9.99999999999998,0,100
166,16699,-9.99999999999998,0,100
167,16799,-9.99999999999998,0,100
168,16899,-9.99999999999998,0,100
169,16999,-16.831526846405925,0,100
170,17099,-19.651883430516143,0,100
171,17199,-9.99999999999998,0,100
172,17299,-9.99999999999998,0,100
173,17399,-10.000000000032335,0,100
174,17499,-10.33285373691028,0,100
175,17599,-9.99999999999998,0,100
176,17699,-9.99999999999998,0,100
177,17799,-9.99999999999998,0,100
178,17899,-7.974504207196844,0,100
179,17999,-9.99999999999998,0,100
180,18099,-9.99999999999998,0,100
181,18199,-7.335846103437467,0,100
182,18299,-13.010236482516177,0,100
183,18399,-6.837234075138453,0,100
184,18499,-9.99999999999998,0,100
185,18599,-16.28144505586883,0,100
186,18699,-9.99999999999998,0,100
187,18799,-9.99999999999998,0,100
188,18899,-9.99999999999998,0,100
189,18999,-9.99999999999998,0,100
190,19099,-19.000000368378448,0,100
191,19199,-12.999999999999979,0,100
192,19299,-9.99999999999998,0,100
193,19399,-9.99999999999998,0,100
194,19499,-9.999999999951893,0,100
195,19599,-13.99739556204487,0,100
196,19699,-7.671164241732243,0,100
197,19799,-9.99999999999998,0,100
198,19899,-9.165878106555091,0,100
199,19999,-9.999971238324319,0,100
200,20099,-17.001666909831034,0,100
201,20199,-9.999999999989681,0,100
202,20299,-1.579906281132776,0,100
203,20399,-16.010822660715924,0,100
204,20499,-9.99999999999998,0,100
205,20599,-9.99999999999998,0,100
206,20699,-23.103077328877625,0,100
207,20799,-21.47693471177041,0,100
208,20899,-9.99999999999998,0,100
209,20999,2.635283753895451,0,100
210,21099,-9.99999999999936,0,100
211,21199,-9.99999999999998,0,100
212,21299,-10.007452292266398,0,100
213,21399,-12.99999999999997,0,100
214,21499,-17.390216782296438,0,100
215,21599,-9.99999999999998,0,100
216,21699,-1.6856495208676812,0,100
217,21799,-13.942565877268255,0,100
218,21899,-10.003517337791985,0,100
219,21999,-9.99999999999998,0,100
220,22099,-10.000000000000048,0,100
221,22199,-3.179121733373211,0,100
222,22299,-9.99999999999998,0,100
223,22399,-9.99999999999998,0,100
224,22499,-9.99999999999998,0,100
225,22599,-12.999999999999968,0,100
226,22699,-9.99999999999998,0,100
227,22799,-9.99999999999998,0,100
228,22899,-12.812831709404483,0,100
229,22999,-25.00000000000005,0,100
230,23099,-5.709671623271863,0,100
231,23199,-15.999999999999972,0,100
232,23299,-28.000000000000075,0,100
233,23399,-9.999999480928441,0,100
234,23499,-9.99999999999998,0,100
235,23599,-8.610561779380147,0,100
236,23699,-9.99999999999998,0,100
237,23799,-18.09606280068143,0,100
238,23899,-12.999999999999968,0,100
239,23999,-10.000686812931331,0,100
240,24099,-9.99999999999998,0,100
241,24199,-25.00000000000007,0,100
242,24299,-9.99999999999998,0,100
243,24399,-9.99999999999998,0,100
244,24499,-19.746483531540523,0,100
245,24599,-9.999999760430796,0,100
246,24699,-7.661349554600147,0,100
247,24799,-15.99999999999997,0,100
248,24899,-10.000003198784787,0,100
249,24999,-9.99999999999998,0,100
250,25099,-14.860959324448952,0,100
251,25199,-12.999999999999973,0,100
252,25299,-9.99999999999998,0,100
253,25399,-9.935151705737695,0,100
254,25499,-10.924768103319229,0,100
255,25599,-9.99999999999998,0,100
256,25699,-9.99999999999998,0,100
257,25799,-9.999058541491143,0,100
258,25899,-15.99999999999998,0,100
259,25999,-12.999999999999972,0,100
260,26099,-9.99999999999998,0,100
261,26199,-9.99999999999998,0,100
262,26299,-11.548938975049305,0,100
263,26399,-8.71796885026993,0,100
264,26499,-9.99999999999998,0,100
265,26599,-17.816778130051862,0,100
266,26699,-13.369161131745122,0,100
267,26799,-9.99999999999998,0,100
268,26899,-9.99999996749536,0,100
269,26999,-10.071024125853008,0,100
270,27099,-9.468928400630377,0,100
271,27199,-9.99999999999998,0,100
272,27299,-10.0000000000191,0,100
273,27399,-3.8672186918581692,0,100
274,27499,-10.21219991738351,0,100
275,27599,-9.99999999999998,0,100
276,27699,-9.99999999999998,0,100
277,27799,-9.99999999999996,0,100
278,27899,-9.99999999999998,0,100
279,27999,-15.99999999999998,0,100
280,28099,-18.565178761320176,0,100
281,28199,-15.9402842773934,0,100
282,28299,-14.231075769746422,0,100
283,28399,-9.99999999999998,0,100
284,28499,-9.99999999999998,0,100
285,28599,-9.99999999999998,0,100
286,28699,-9.99999999999998,0,100
287,28799,-9.99999999999998,0,100
288,28899,-9.99999999999998,0,100
289,28999,-18.99999999999999,0,100
290,29099,-10.519565349249264,0,100
291,29199,-9.99999999999998,0,100
292,29299,-9.99999999999998,0,100
293,29399,-9.99999999999998,0,100
294,29499,-9.99999999999998,0,100
295,29599,-22.00000000000008,0,100
296,29699,-11.041196303255465,0,100
297,29799,-2.062443204416584,0,100
298,29899,-25.04681678276054,0,100
299,29999,-10.138625514897361,0,100
300,30099,-15.999999999999968,0,100
301,30199,-9.999984762411325,0,100
302,30299,-10.00014330113091,0,100
303,30399,-9.99982028421221,0,100
304,30499,-10.36444196101577,0,100
305,30599,-9.99999999999998,0,100
306,30699,-9.99999999999998,0,100
307,30799,-20.80040589814443,0,100
308,30899,-14.160665369890758,0,100
309,30999,-9.99999999999998,0,100
310,31099,-3.1691663093183315,0,100
311,31199,-34.00000000000003,0,100
312,31299,-9.99999999999998,0,100
313,31399,-12.999999999999968,0,100
314,31499,-11.44216695202106,0,100
315,31599,-9.99999999999998,0,100
316,31699,-7.752637286432233,0,100
317,31799,-12.99106564617058,0,100
318,31899,-15.99999999999998,0,100
319,31999,-9.99999999999998,0,100
320,32099,-19.00000000000002,0,100
321,32199,-15.99999999999998,0,100
322,32299,-12.99999999999998,0,100
323,32399,-9.99999999999998,0,100
324,32499,-9.99999999999998,0,100
325,32599,-13.10120946784112,0,100
326,32699,-8.784389401791573,0,100
327,32799,-9.99999999999998,0,100
328,32899,-9.99999999999998,0,100
329,32999,-13.146853711692517,0,100
330,33099,-4.462750535896519,0,100
331,33199,-23.867049319069338,0,100
332,33299,-9.99999999999998,0,100
333,33399,-10.056168289161366,0,100
334,33499,-18.70154422712475,0,100
335,33599,-30.999999999999996,0,100
336,33699,-10.157568215970388,0,100
337,33799,-9.99999999999998,0,100
338,33899,-17.09370337566896,0,100
339,33999,-9.999999699242718,0,100
340,34099,-9.99999999999998,0,100
341,34199,-9.998342422587372,0,100
342,34299,-9.99999999999998,0,100
343,34399,-9.99999999999998,0,100
344,34499,-19.000000000000032,0,100
345,34599,-9.999999999999927,0,100
346,34699,-9.99999999999998,0,100
347,34799,-9.99999999999998,0,100
348,34899,-6.851589933766007,0,100
349,34999,-9.99999999999998,0,100
350,35099,-9.99999999999998,0,100
351,35199,-9.99999999999998,0,100
352,35299,-9.661427484104117,0,100
353,35399,-9.99999999999998,0,100
354,35499,-11.031924265553897,0,100
355,35599,-9.99999999999998,0,100
356,35699,-9.99999999999998,0,100
357,35799,-14.301127399106731,0,100
358,35899,-10.000000019378358,0,100
359,35999,-9.99999999999998,0,100
360,36099,-14.689600821888403,0,100
361,36199,-8.92130396850399,0,100
362,36299,-9.99999999999998,0,100
363,36399,-9.999999740385412,0,100
364,36499,-9.99999999999998,0,100
365,36599,-15.773674960474894,0,100
366,36699,-15.999999999999979,0,100
367,36799,-9.99999999999998,0,100
368,36899,-12.99999999999998,0,100
369,36999,-9.99999999999998,0,100
370,37099,-9.99999999999998,0,100
371,37199,-6.014925343587938,0,100
372,37299,-9.999999999893022,0,100
373,37399,-16.625251688526223,0,100
374,37499,-10.389231438472498,0,100
375,37599,-3.5421577542707166,0,100
376,37699,-9.99999999999998,0,100
377,37799,-10.034094253805264,0,100
378,37899,-22.000000000000075,0,100
379,37999,-12.04036845342324,0,100
380,38099,-10.177620226471953,0,100
381,38199,-9.99999999999998,0,100
382,38299,-9.99999999999998,0,100
383,38399,-4.232604447655617,0,100
384,38499,-5.573222734406558,0,100
385,38599,-9.99999999999998,0,100
386,38699,-8.163327007009348,0,100
387,38799,-9.999999993708638,0,100
388,38899,-9.99999999999998,0,100
389,38999,-8.035724686536218,0,100
390,39099,-9.99999999999998,0,100
391,39199,-22.205338966280728,0,100
392,39299,-7.232547583022354,0,100
393,39399,-9.99999999999998,0,100
394,39499,-9.99999999999998,0,100
395,39599,-10.252582806036445,0,100
396,39699,-15.999992428626165,0,100
397,39799,-9.988144904795423,0,100
398,39899,-9.999681485204965,0,100
399,39999,-9.735406210954027,0,100
400,40099,-9.865616589163379,0,100
401,40199,-6.341610097089002,0,100
402,40299,-15.99999999999998,0,100
403,40399,-22.000000000000032,0,100
404,40499,-10.000000000001558,0,100
405,40599,-22.000000000000078,0,100
406,40699,-14.515603970666982,0,100
407,40799,-9.99999999999998,0,100
408,40899,-10.000115917034078,0,100
409,40999,-9.99999999999998,0,100
410,41099,-4.0709926643974494,0,100
411,41199,-9.99999999999998,0,100
412,41299,-9.213513270783677,0,100
413,41399,-9.99999999999998,0,100
414,41499,-12.999999650186277,0,100
415,41599,-9.99999999999998,0,100
416,41699,-9.417223260767116,0,100
417,41799,-9.99999999999998,0,100
418,41899,-19.00000000000002,0,100
419,41999,-15.999999999999975,0,100
420,42099,-9.99999999999998,0,100
421,42199,-16.847140939868613,0,100
422,42299,-13.000000000020776,0,100
423,42399,-9.975403299164924,0,100
424,42499,-9.99999999999998,0,100
425,42599,-9.99999999999998,0,100
426,42699,-9.99999999999998,0,100
427,42799,-10.0010666257763,0,100
428,42899,-9.99999999999998,0,100
429,42999,-9.99999999999998,0,100
430,43099,-9.99999999999998,0,100
431,43199,-9.99999999999998,0,100
432,43299,-9.99999999999998,0,100
433,43399,-10.08027788588925,0,100
434,43499,-10.049803012552653,0,100
435,43599,-9.99999999999998,0,100
436,43699,-15.99999999999998,0,100
437,43799,-9.99999999999998,0,100
438,43899,-9.99999999999998,0,100
439,43999,-28.000000000000025,0,100
440,44099,-9.999999999999382,0,100
441,44199,-11.126000315118155,0,100
442,44299,-10.000008531228893,0,100
443,44399,-11.228720980847399,0,100
444,44499,-9.99999999999998,0,100
445,44599,-7.051606296237485,0,100
446,44699,-4.016794425703388,0,100
447,44799,-9.001963350064338,0,100
448,44899,-9.9988115225399,0,100
449,44999,-9.999999999999728,0,100
450,45099,-9.99999999999998,0,100
451,45199,-9.99999999999998,0,100
452,45299,-6.073221662876393,0,100
453,45399,-9.999999999999993,0,100
454,45499,-11.183800109456355,0,100
455,45599,-10.000261403575214,0,100
456,45699,-9.99999999999998,0,100
457,45799,9.232966958368575,0,100
458,45899,-9.99999999999998,0,100
459,45999,-15.999999999999979,0,100
460,46099,-10.000000000000082,0,100
461,46199,-7.311700977886697,0,100
462,46299,-9.99999999999998,0,100
463,46399,-12.654401140739598,0,100
464,46499,-21.999999999999986,0,100
465,46599,-6.280385454889428,0,100
466,46699,-16.40324149887628,0,100
467,46799,-19.000000000000032,0,100
468,46899,-15.999999958360668,0,100
469,46999,-9.99999999999998,0,100
470,47099,-20.75773534389935,0,100
471,47199,-9.99999999999998,0,100
472,47299,-9.999999967308959,0,100
473,47399,-9.993148852477502,0,100
474,47499,-9.99999999999998,0,100
