,Step,Episode extrinsic return,Success,Episode length
0,99,-9.939571006512498,0,100
1,199,-9.99999999999998,0,100
2,299,-9.999999999999726,0,100
3,399,-7.461377686927201,0,100
4,499,-5.98974263901185,0,100
5,599,-6.530477740183691,0,100
6,699,-9.99999999999998,0,100
7,799,-13.691483342919586,0,100
8,899,-10.0000000022609,0,100
9,999,-15.99999999999998,0,100
10,1099,-7.73778094200817,0,100
11,1199,-10.435408153934993,0,100
12,1299,-7.775389357273913,0,100
13,1399,-12.496616845945018,0,100
14,1499,-1.861504990108181,0,100
15,1599,-9.99999999999998,0,100
16,1699,-10.000000000000004,0,100
17,1799,-23.884718871434,0,100
18,1899,-9.99999999999998,0,100
19,1999,-10.000000033274498,0,100
20,2099,-3.4167898430633614,0,100
21,2199,-15.064911720468189,0,100
22,2299,-14.022230711471467,0,100
23,2399,-9.221493018013302,0,100
24,2499,-10.000002572352079,0,100
25,2599,-9.99999999999998,0,100
26,2699,-9.99999999999998,0,100
27,2799,-10.000000000034486,0,100
28,2899,-9.999999999802984,0,100
29,2999,-19.00000000000002,0,100
30,3099,-9.999999999999115,0,100
31,3199,-10.041356727761736,0,100
32,3299,-9.99999999999998,0,100
33,3399,-5.900781139589821,0,100
34,3499,-9.99999999999998,0,100
35,3599,-9.99999999999998,0,100
36,3699,-10.004440030556054,0,100
37,3799,-9.997824201832668,0,100
38,3899,-9.28562582720147,0,100
39,3999,-7.193393486994115,0,100
40,4099,-9.99999999999998,0,100
41,4199,-11.66539418473912,0,100
42,4299,-9.999892099054335,0,100
43,4399,-9.99999999999998,0,100
44,4499,-9.13574184047847,0,100
45,4599,-9.99999999999998,0,100
46,4699,-19.00000000000002,0,100
47,4799,-9.99999999999998,0,100
48,4899,-9.99999999999998,0,100
49,4999,-9.99999999999998,0,100
50,5099,-9.99999999999998,0,100
51,5199,-11.164311639720772,0,100
52,5299,-9.99999999999998,0,100
53,5399,-6.643963576580377,0,100
54,5499,-9.999999269784583,0,100
55,5599,-9.99999999999998,0,100
56,5699,-7.366007235614229,0,100
57,5799,-10.001444384445445,0,100
58,5899,-8.398514044479642,0,100
59,5999,-9.99999999999998,0,100
60,6099,-10.050147828630669,0,100
61,6199,-9.94246613628454,0,100
62,6299,-3.7410658857307655,0,100
63,6399,-9.99999999999998,0,100
64,6499,-9.99999999999998,0,100
65,6599,-17.972225764456006,0,100
66,6699,-10.00734404693882,0,100
67,6799,-9.99999999999997,0,100
68,6899,-14.658675403014755,0,100
69,6999,-9.99999999999997,0,100
70,7099,-6.529698581468921,0,100
71,7199,-16.083040541161214,0,100
72,7299,-14.322480005635015,0,100
73,7399,-19.00000451756715,0,100
74,7499,-9.99999999999998,0,100
75,7599,-9.99999999999998,0,100
76,7699,-9.99999999999998,0,100
77,7799,-9.99999999999998,0,100
78,7899,-10.000000000000027,0,100
79,7999,-9.99999999999998,0,100
80,8099,-9.999841707989594,0,100
81,8199,-9.99999999999998,0,100
82,8299,-9.99999999999998,0,100
83,8399,-20.032056047728744,0,100
84,8499,-9.99999999999998,0,100
85,8599,-9.99999999999998,0,100
86,8699,-9.99999999999998,0,100
87,8799,-9.99999999999503,0,100
88,8899,-9.99999999999998,0,100
89,8999,-13.983517756688624,0,100
90,9099,-9.99999999999998,0,100
91,9199,-9.911237590032107,0,100
92,9299,-10.000000034585192,0,100
93,9399,-9.99999999999998,0,100
94,9499,-10.138284841175476,0,100
95,9599,-9.99999999999998,0,100
96,9699,-9.99999999999998,0,100
97,9799,-10.048692042259875,0,100
98,9899,-10.000000002720244,0,100
99,9999,-9.99999999999998,0,100
100,10099,-11.726941490537678,0,100
101,10199,-9.99999999999998,0,100
102,10299,-9.99999999999998,0,100
103,10399,-9.99999999999998,0,100
104,10499,-9.99999999999998,0,100
105,10599,-9.99999999999998,0,100
106,10699,-9.999999175061575,0,100
107,10799,-11.187847819791742,0,100
108,10899,-9.99999999999998,0,100
109,10999,-9.999999998457648,0,100
110,11099,-9.99999999999998,0,100
111,11199,-9.9933417636439,0,100
112,11299,-9.99999999999998,0,100
113,11399,-9.99999999999998,0,100
114,11499,-9.99999999999998,0,100
115,11599,-9.99999999999998,0,100
116,11699,-9.99999999999998,0,100
117,11799,-9.99999999999998,0,100
118,11899,-3.4466048551113104,0,100
119,11999,-9.99999999999998,0,100
120,12099,-9.999678684456878,0,100
121,12199,-9.99999999999998,0,100
122,12299,-9.99999999999998,0,100
123,12399,-9.99999999999998,0,100
124,12499,-18.65218139462992,0,100
125,12599,-9.99999999999998,0,100
126,12699,-10.000000345734112,0,100
127,12799,-9.99999999999998,0,100
128,12899,-9.99999999999998,0,100
129,12999,-9.99999999999998,0,100
130,13099,-9.99999999999998,0,100
131,13199,-9.99999999999998,0,100
132,13299,-9.999999839924874,0,100
133,13399,-9.996152721781096,0,100
134,13499,-9.99999999999998,0,100
135,13599,-9.99999999999998,0,100
136,13699,-9.99999999999998,0,100
137,13799,-9.99999999999998,0,100
138,13899,-9.99999999999998,0,100
139,13999,-9.99999999999998,0,100
140,14099,-9.99999999999998,0,100
141,14199,-9.99999999999998,0,100
142,14299,-8.916550282528712,0,100
143,14399,-9.373146435579779,0,100
144,14499,-9.99999999999998,0,100
145,14599,-9.99999999999484,0,100
146,14699,-9.999999999924354,0,100
147,14799,-9.99999999999998,0,100
148,14899,-12.99999999999997,0,100
149,14999,-10.000000000007532,0,100
150,15099,-12.375372591280117,0,100
151,15199,-9.99999999999998,0,100
152,15299,-14.099384564002207,0,100
153,15399,-9.17012012283461,0,100
154,15499,-10.000000007551153,0,100
155,15599,-9.999999999947645,0,100
156,15699,-7.236134213599704,0,100
157,15799,-9.999999238491707,0,100
158,15899,-9.99999999999998,0,100
159,15999,-10.000024013284142,0,100
160,16099,-15.999999999999973,0,100
161,16199,-9.992932932908145,0,100
162,16299,-10.000000000002647,0,100
163,16399,-9.99999999999998,0,100
164,16499,-9.99999999999998,0,100
165,16599,-9.99999999999998,0,100
166,16699,-9.99999999999998,0,100
167,16799,-9.99999999999998,0,100
168,16899,-9.99999999999998,0,100
169,16999,-9.99999999999998,0,100
170,17099,-9.99999999999998,0,100
171,17199,-9.99999999999998,0,100
172,17299,-9.99999999999998,0,100
173,17399,-9.99999999999998,0,100
174,17499,-11.636456256871059,0,100
175,17599,-11.924393412675226,0,100
176,17699,-9.99999999999998,0,100
177,17799,-9.99999999999998,0,100
178,17899,-9.99999999999998,0,100
179,17999,-9.99999999999998,0,100
180,18099,-9.99999999999998,0,100
181,18199,-9.99999999999998,0,100
182,18299,-9.99999999999998,0,100
183,18399,-15.999999999999979,0,100
184,18499,-9.99999999999998,0,100
185,18599,-9.99999999999998,0,100
186,18699,-9.99999999999998,0,100
187,18799,-9.99999999999998,0,100
188,18899,-9.99999999999998,0,100
189,18999,-10.001163790288299,0,100
190,19099,-9.99999999999998,0,100
191,19199,-10.713287302774717,0,100
192,19299,-8.916082861860918,0,100
193,19399,-9.99999999999998,0,100
194,19499,-9.99999999999998,0,100
195,19599,-9.655579143837674,0,100
196,19699,-10.000000192960785,0,100
197,19799,-9.99999999999998,0,100
198,19899,-9.99999999999998,0,100
199,19999,-21.947770581880707,0,100
200,20099,-11.793633161372007,0,100
201,20199,-12.999999999999979,0,100
202,20299,-15.999999999999536,0,100
203,20399,-11.565552088086282,0,100
204,20499,-9.99999999999998,0,100
205,20599,-9.99999999999998,0,100
206,20699,-9.99999999999998,0,100
207,20799,-14.940320331967497,0,100
208,20899,-9.99999999999998,0,100
209,20999,-9.99999999999998,0,100
210,21099,-9.99999999999998,0,100
211,21199,-9.99999999999998,0,100
212,21299,-7.958418439028825,0,100
213,21399,-9.999999999999828,0,100
214,21499,-9.950183376759279,0,100
215,21599,-9.99999999999998,0,100
216,21699,-9.99999999999998,0,100
217,21799,-7.723425035687106,0,100
218,21899,-11.722466114806853,0,100
219,21999,-9.999476172384764,0,100
220,22099,-9.999999999999885,0,100
221,22199,-9.99999999999998,0,100
222,22299,-12.99999999999997,0,100
223,22399,-15.99999999999998,0,100
224,22499,-9.99999999999998,0,100
225,22599,-10.000000000196968,0,100
226,22699,-9.999999998642535,0,100
227,22799,-9.99999999999998,0,100
228,22899,-9.99999999999998,0,100
229,22999,-12.999999999998792,0,100
230,23099,-18.266046132113107,0,100
231,23199,-13.726234084737278,0,100
232,23299,-9.99999999999998,0,100
233,23399,2.974267392484044,0,100
234,23499,-9.9853583676243,0,100
235,23599,-9.99999999999998,0,100
236,23699,-9.99999999999998,0,100
237,23799,-13.54485369961194,0,100
238,23899,-4.302665587155003,0,100
239,23999,-12.999999999999948,0,100
240,24099,-9.99999999999998,0,100
241,24199,-9.99999999999998,0,100
242,24299,-19.00000000000003,0,100
243,24399,-9.99999999999998,0,100
244,24499,-9.99999999999998,0,100
245,24599,-10.000021298452527,0,100
246,24699,-9.99999999999998,0,100
247,24799,-19.475618563698518,0,100
248,24899,-9.281662469833005,0,100
249,24999,-10.000000000004833,0,100
250,25099,-9.99999999999998,0,100
251,25199,-13.000015746482644,0,100
252,25299,-10.000158900067241,0,100
253,25399,-9.99999999999998,0,100
254,25499,-6.295564958951692,0,100
255,25599,-12.999999996731873,0,100
256,25699,-9.99999999999998,0,100
257,25799,-9.99999999999998,0,100
258,25899,-9.55103734500661,0,100
259,25999,-9.99999999999998,0,100
260,26099,-9.99999999999998,0,100
261,26199,-8.568139230137934,0,100
262,26299,-9.99999999999998,0,100
263,26399,-9.99999999999998,0,100
264,26499,-10.00000000007008,0,100
265,26599,-12.99999999999998,0,100
266,26699,-9.99999999999998,0,100
267,26799,-9.99999999999998,0,100
268,26899,-9.99999999999998,0,100
269,26999,-9.99999999999998,0,100
270,27099,-9.999999999998872,0,100
271,27199,-9.99999999999998,0,100
272,27299,-10.654928993998872,0,100
273,27399,-10.22946885907709,0,100
274,27499,-9.99999999999998,0,100
275,27599,-9.99999999999998,0,100
276,27699,-9.99999999999998,0,100
277,27799,-9.959850241252184,0,100
278,27899,-9.99999999999998,0,100
279,27999,-15.329939365785131,0,100
280,28099,-9.99999999999998,0,100
281,28199,-12.118950961450574,0,100
282,28299,-4.0182459561687915,0,100
283,28399,-10.137860643367674,0,100
284,28499,-9.99999999999998,0,100
285,28599,-9.99999999999998,0,100
286,28699,-4.556354071906556,0,100
287,28799,-9.999999979271307,0,100
288,28899,-9.99999999999998,0,100
289,28999,-9.999999997502334,0,100
290,29099,-10.000000000641291,0,100
291,29199,-9.99999999999998,0,100
292,29299,-9.99999999999998,0,100
