,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Episode intrinsic return 2,Success,Episode length
0,39,-251.01499938964844,-251.01500000000001,0.0,0.0,1,40
1,79,-73.23500061035156,-73.23499999999999,0.0,0.0,1,40
2,119,-243.02000427246094,-243.02,0.0,0.0,1,40
3,159,-88.12999725341797,-88.13000000000002,0.0,0.0,1,40
4,199,-160.33499145507812,-160.335,0.0,0.0,1,40
5,239,-47.779998779296875,-47.78000000000001,0.0,0.0,1,40
6,279,-212.82000732421875,-212.82,0.0,0.0,1,40
7,319,-41.44499969482422,-41.445000000000014,0.0,0.0,1,40
8,359,-36.785003662109375,-36.78500000000001,0.0,0.0,1,40
9,399,-183.5050048828125,-183.50500000000002,0.0,0.0,1,40
10,439,-28.764999389648438,-28.764999999999997,0.0,0.0,1,40
11,479,-47.03000259399414,-47.03000000000001,0.0,0.0,1,40
12,519,-56.20500183105469,-56.20499999999999,0.0,0.0,1,40
13,559,-77.58000183105469,-77.58000000000003,0.0,0.0,1,40
14,599,-189.63497924804688,-189.63499999999993,0.0,0.0,1,40
15,639,-44.76499938964844,-44.76500000000001,0.0,0.0,1,40
16,679,-10.469999313354492,-10.469999999999999,0.0,0.0,1,40
17,719,-210.08999633789062,-210.0899999999999,0.0,0.0,1,40
18,759,-324.4150085449219,-324.415,0.0,0.0,1,40
19,799,-12.229999542236328,-12.229999999999995,0.0,0.0,1,40
20,839,-205.260009765625,-205.2599999999999,0.0,0.0,1,40
21,879,-148.28500366210938,-148.28500000000003,0.0,0.0,1,40
22,919,-156.91500854492188,-156.915,0.0,0.0,1,40
23,959,-13.680000305175781,-13.68,0.0,0.0,1,40
24,999,-117.05999755859375,-117.06,0.0,0.0,1,40
25,1039,-70.04999542236328,-70.05,0.0,0.0,1,40
26,1079,-47.75499725341797,-47.754999999999995,0.0,0.0,1,40
27,1119,-36.03499984741211,-36.035000000000004,0.0,0.0,1,40
28,1159,-146.16500854492188,-146.165,0.0,0.0,1,40
29,1199,-125.38999938964844,-125.39000000000001,0.0,0.0,1,40
30,1239,-25.165000915527344,-25.165000000000006,0.0,0.0,1,40
31,1279,-161.41500854492188,-161.41500000000008,0.0,0.0,1,40
32,1319,-38.39999771118164,-38.400000000000006,0.0,0.0,1,40
33,1359,-65.05000305175781,-65.05000000000001,0.0,0.0,1,40
34,1399,-143.01998901367188,-143.02000000000004,0.0,0.0,1,40
35,1439,-12.675000190734863,-12.674999999999997,0.0,0.0,1,40
36,1479,-72.37999725341797,-72.37999999999998,0.0,0.0,1,40
37,1519,-204.8699951171875,-204.86999999999998,0.0,0.0,1,40
38,1559,-203.364990234375,-203.36500000000004,0.0,0.0,1,40
39,1599,-23.259998321533203,-23.259999999999994,0.0,0.0,1,40
40,1639,-101.44999694824219,-101.45,0.0,0.0,1,40
41,1679,-30.119998931884766,-30.119999999999994,0.0,0.0,1,40
42,1719,-46.82500076293945,-46.82500000000002,0.0,0.0,1,40
43,1759,-17.93000030517578,-17.930000000000003,0.0,0.0,1,40
44,1799,-19.94499969482422,-19.945,0.0,0.0,1,40
45,1839,-22.905000686645508,-22.904999999999998,0.0,0.0,1,40
46,1879,-18.75,-18.749999999999996,0.0,0.0,1,40
47,1919,-48.239994049072266,-48.23999999999999,0.0,0.0,1,40
48,1959,-18.485000610351562,-18.485,0.0,0.0,1,40
49,1999,-15.305000305175781,-15.305,0.0,0.0,1,40
50,2039,-21.15999984741211,-21.15999999999999,0.0,0.0,1,40
51,2079,-22.400001525878906,-22.399999999999995,0.0,0.0,1,40
52,2119,-24.979999542236328,-24.98,0.0,0.0,1,40
53,2159,-18.549999237060547,-18.55,0.0,0.0,1,40
54,2199,-41.470001220703125,-41.47,0.0,0.0,1,40
55,2239,-48.459999084472656,-48.46,0.0,0.0,1,40
56,2279,-18.725000381469727,-18.72499999999999,0.0,0.0,1,40
57,2319,-23.82000160217285,-23.819999999999993,0.0,0.0,1,40
58,2359,-73.62999725341797,-73.63000000000001,0.0,0.0,1,40
59,2399,-16.924999237060547,-16.925000000000004,0.0,0.0,1,40
60,2439,-60.435001373291016,-60.435,0.0,0.0,1,40
61,2479,-45.31999969482422,-45.31999999999998,0.0,0.0,1,40
62,2519,-32.334999084472656,-32.33500000000001,0.0,0.0,1,40
63,2559,-30.014999389648438,-30.015000000000004,0.0,0.0,1,40
64,2599,-24.900001525878906,-24.89999999999999,0.0,0.0,1,40
65,2639,-74.47000122070312,-74.47,0.0,0.0,1,40
66,2679,-20.380001068115234,-20.380000000000003,0.0,0.0,1,40
67,2719,-16.369998931884766,-16.370000000000005,0.0,0.0,1,40
68,2759,-25.110000610351562,-25.109999999999996,0.0,0.0,1,40
69,2799,-17.25,-17.250000000000004,0.0,0.0,1,40
70,2839,-24.68000030517578,-24.679999999999993,0.0,0.0,1,40
71,2879,-16.260000228881836,-16.26,0.0,0.0,1,40
72,2919,-47.064998626708984,-47.065000000000005,0.0,0.0,1,40
73,2959,-89.71000671386719,-89.71,0.0,0.0,1,40
