,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,-57.279998779296875,-57.28,0.0,1,40
1,79,-76.25999450683594,-76.25999999999999,0.0,1,40
2,119,-64.04000091552734,-64.04,0.0,1,40
3,159,-17.104999542236328,-17.104999999999997,0.0,1,40
4,199,-133.26499938964844,-133.26500000000001,0.0,1,40
5,239,-192.7550048828125,-192.755,0.0,1,40
6,279,-5.760000228881836,-5.759999999999999,0.0,1,40
7,319,-139.96499633789062,-139.965,0.0,1,40
8,359,-104.69500732421875,-104.695,0.0,1,40
9,399,-266.84002685546875,-266.84,0.0,1,40
10,439,-17.85500144958496,-17.854999999999997,0.0,1,40
11,479,-81.16499328613281,-81.16499999999999,0.0,1,40
12,519,-283.58502197265625,-283.585,0.0,1,40
13,559,-12.609999656677246,-12.610000000000001,0.0,1,40
14,599,-130.34500122070312,-130.345,0.0,1,40
15,639,-84.89500427246094,-84.89500000000001,0.0,1,40
16,679,-283.4549865722656,-283.45500000000004,0.0,1,40
17,719,-159.1750030517578,-159.17499999999998,0.0,1,40
18,759,-12.52500057220459,-12.524999999999997,0.0,1,40
19,799,-8.519999504089355,-8.52,0.0,1,40
20,839,-65.94499969482422,-65.94500000000001,0.0,1,40
21,879,-27.229999542236328,-27.23,0.0,1,40
22,919,-149.42501831054688,-149.42499999999998,0.0,1,40
23,959,-203.7449951171875,-203.74500000000012,0.0,1,40
24,999,-74.25,-74.25000000000006,0.0,1,40
25,1039,-94.53999328613281,-94.54,0.0,1,40
26,1079,-194.89498901367188,-194.89500000000004,0.0,1,40
27,1119,-32.36499786376953,-32.365,0.0,1,40
28,1159,-124.67500305175781,-124.67500000000001,0.0,1,40
29,1199,-46.72999954223633,-46.73000000000003,0.0,1,40
30,1239,-14.450000762939453,-14.450000000000003,0.0,1,40
31,1279,-40.994998931884766,-40.99500000000002,0.0,1,40
32,1319,-9.454999923706055,-9.455,0.0,1,40
33,1359,-242.135009765625,-242.135,0.0,1,40
34,1399,-58.37000274658203,-58.36999999999999,0.0,1,40
35,1439,-41.23500061035156,-41.23500000000002,0.0,1,40
36,1479,-15.024999618530273,-15.025000000000004,0.0,1,40
37,1519,-29.270000457763672,-29.270000000000007,0.0,1,40
38,1559,-62.36000061035156,-62.36000000000001,0.0,1,40
39,1599,-65.16000366210938,-65.16000000000003,0.0,1,40
40,1639,-21.650001525878906,-21.64999999999999,0.0,1,40
41,1679,-69.65000915527344,-69.64999999999998,0.0,1,40
42,1719,-31.895000457763672,-31.895000000000003,0.0,1,40
43,1759,-35.05500030517578,-35.05500000000001,0.0,1,40
44,1799,-59.91999816894531,-59.920000000000016,0.0,1,40
45,1839,-28.2549991607666,-28.254999999999995,0.0,1,40
46,1879,-42.47999572753906,-42.47999999999999,0.0,1,40
47,1919,-16.700000762939453,-16.699999999999996,0.0,1,40
48,1959,-132.4499969482422,-132.44999999999996,0.0,1,40
49,1999,-38.69000244140625,-38.69,0.0,1,40
50,2039,-23.935001373291016,-23.934999999999988,0.0,1,40
51,2079,-39.45000457763672,-39.45000000000001,0.0,1,40
52,2119,-18.21000099182129,-18.21,0.0,1,40
53,2159,-69.56000518798828,-69.56,0.0,1,40
54,2199,-21.06999969482422,-21.069999999999993,0.0,1,40
55,2239,-22.21999740600586,-22.220000000000002,0.0,1,40
