,Step,Episode return,Success,Episode length
0,36,6.130000000000001,True,37.0
1,70,-4.70999999999999,True,71.0
2,99,-13.49999999999999,False,100.0
3,100,0.5000000000000002,False,100.0
4,101,-11.499999999999988,False,100.0
5,102,-0.49999999999998845,False,100.0
6,103,-11.99999999999998,False,100.0
7,104,-5.499999999999986,False,100.0
8,105,-6.9999999999999805,False,100.0
9,106,-3.9999999999999893,False,100.0
10,107,-8.999999999999982,False,100.0
11,108,-10.49999999999999,False,100.0
12,109,-3.499999999999993,False,100.0
13,110,-13.999999999999984,False,100.0
14,111,-3.4999999999999885,False,100.0
15,112,-1.4999999999999933,False,100.0
16,113,-19.000000000000004,False,100.0
17,114,-15.499999999999982,False,100.0
18,115,-5.99999999999999,False,100.0
19,116,-2.0,False,100.0
20,117,9.683226442902537e-15,False,100.0
21,118,-14.499999999999986,False,100.0
22,119,-7.499999999999982,False,100.0
23,120,2.5000000000000098,False,100.0
24,121,2.5000000000000124,False,100.0
25,122,-13.999999999999982,False,100.0
26,123,-10.999999999999982,False,100.0
27,124,-7.499999999999986,False,100.0
28,125,-9.999999999999984,False,100.0
29,126,-4.999999999999982,False,100.0
30,127,-8.999999999999988,False,100.0
31,128,-7.499999999999982,False,100.0
32,3216,8.830000000000002,True,17.0
33,3236,-9.999999999999982,False,100.0
34,3250,4.490000000000004,True,51.0
35,3256,2.930000000000006,True,57.0
36,3270,-9.49999999999998,False,100.0
37,3295,4.540000000000002,True,96.0
38,3299,-11.99999999999998,False,100.0
39,3300,-8.49999999999999,False,100.0
40,3301,-16.5,False,100.0
41,3302,-5.499999999999989,False,100.0
42,3303,-3.999999999999985,False,100.0
43,3304,-0.9999999999999993,False,100.0
44,3305,-1.4999999999999907,False,100.0
45,3306,-2.999999999999991,False,100.0
46,3307,-10.499999999999982,False,100.0
47,3308,-8.999999999999986,False,100.0
48,3309,-6.499999999999987,False,100.0
49,3310,-8.499999999999986,False,100.0
50,3311,-1.9999999999999922,False,100.0
51,3312,-2.4999999999999885,False,100.0
52,3313,-11.499999999999984,False,100.0
53,3314,-11.499999999999986,False,100.0
54,3315,-5.99999999999999,False,100.0
55,3316,-2.9999999999999805,False,100.0
56,3317,-8.99999999999999,False,100.0
57,3318,-0.9999999999999988,False,100.0
58,3319,-7.499999999999982,False,100.0
59,3320,-11.49999999999998,False,100.0
60,3321,-3.999999999999986,False,100.0
61,3322,-4.499999999999981,False,100.0
62,3323,-4.999999999999984,False,100.0
63,3324,-13.499999999999984,False,100.0
64,6416,1.500000000000015,False,100.0
65,6436,-11.499999999999984,False,100.0
66,6450,-12.999999999999982,False,100.0
