Wall time,Step,Value
1641554515.5876048,4,-492.75897216796875
1641554609.138592,14,-222.2941131591797
1641554618.47993,15,-207.21371459960938
1641554646.617333,18,-224.56146240234375
1641554655.993585,19,-228.0805206298828
1641554665.356164,20,-226.4121856689453
1641554684.0590699,22,-220.57583618164062
1641554721.1270015,26,-215.10716247558594
1641554730.4206831,27,-225.29457092285156
1641554851.8465788,40,-218.8001708984375
1641554917.251977,47,-173.5792999267578
1641554926.68884,48,-202.77508544921875
1641554935.9793978,49,-179.6614227294922
1641554954.6787727,51,-198.2922821044922
1641554982.6989741,54,-208.0026092529297
1641555038.7141044,60,-200.8592987060547
1641555047.9935257,61,-165.97076416015625
1641555057.281527,62,-185.74020385742188
1641555066.645857,63,-190.44732666015625
1641555095.0400097,66,-190.76022338867188
1641555104.6079252,67,-174.92921447753906
1641555113.9986556,68,-205.93148803710938
1641555132.7299123,70,-196.9398651123047
1641555142.0892,71,-192.50274658203125
1641555198.4763808,77,-190.1615753173828
1641555245.0204344,82,-187.3472900390625
1641555310.7456558,89,-187.41134643554688
1641555404.335631,99,-191.34718322753906
1641555441.5687823,103,-182.10003662109375
1641555469.5556285,106,-202.71951293945312
1641555478.876779,107,-187.73049926757812
1641555497.5801573,109,-203.5219268798828
1641555563.2343516,116,-182.55242919921875
1641555609.983781,121,-177.8766632080078
1641555647.1720915,125,-196.6826629638672
1641555656.6300445,126,-186.486083984375
1641555675.3749318,128,-207.60256958007812
1641555694.078411,130,-184.9471435546875
1641555750.2671838,136,-174.5492706298828
1641555759.595712,137,-188.10716247558594
1641555824.6893125,144,-172.40914916992188
1641555843.3822308,146,-167.76747131347656
1641555852.7367723,147,-198.9117431640625
1641555880.5731463,150,-186.93731689453125
1641555946.3079913,157,-179.43466186523438
1641555974.6547577,160,-193.73399353027344
1641555993.378703,162,-205.66087341308594
1641556012.0054672,164,-177.24159240722656
1641556068.476733,170,-169.297607421875
1641556077.77639,171,-187.87950134277344
1641556087.2096725,172,-174.5315704345703
1641556134.1929498,177,-199.63540649414062
1641556199.8031971,184,-178.3214874267578
1641556209.1292117,185,-203.08106994628906
1641556218.5235388,186,-180.38082885742188
1641556255.932172,190,-183.00523376464844
1641556265.268038,191,-183.08291625976562
1641556274.5706024,192,-177.03623962402344
1641556340.0615351,199,-185.21180725097656
1641556367.8397195,202,-192.4746551513672
1641556377.1413763,203,-172.45553588867188
1641556386.4289293,204,-165.14292907714844
1641556395.7192802,205,-172.92413330078125
1641556414.359738,207,-195.5847625732422
1641556451.7221751,211,-176.34368896484375
1641556470.4185095,213,-182.30555725097656
1641556489.2062695,215,-190.46844482421875
1641556526.3895628,219,-241.28411865234375
1641556535.697949,220,-176.7778778076172
1641556544.9253929,221,-197.43307495117188
1641556572.9034317,224,-161.5470428466797
1641556619.80267,229,-177.637939453125
1641556713.3254328,239,-167.4832763671875
1641556759.843587,244,-170.3876495361328
1641556769.2621496,245,-161.9075164794922
1641556778.753527,246,-168.083984375
1641556891.1477885,258,-179.07530212402344
1641556900.558967,259,-186.43190002441406
1641556909.9567313,260,-166.06224060058594
1641557013.3261602,271,-165.01808166503906
1641557041.689835,274,-169.96084594726562
1641557060.480963,276,-193.70777893066406
1641557079.195631,278,-180.30511474609375
1641557116.600765,282,-178.1510467529297
1641557144.5169995,285,-180.90492248535156
1641557172.5342388,288,-172.15480041503906
1641557191.2271829,290,-179.0220184326172
1641557238.0964253,295,-177.18275451660156
1641557256.8173218,297,-170.1145782470703
1641557266.2111394,298,-189.94473266601562
1641557340.8415833,306,-182.760986328125
1641557359.469904,308,-171.55508422851562
1641557396.5195973,312,-192.5250701904297
1641557433.7143779,316,-169.847412109375
1641557452.5127935,318,-167.91624450683594
1641557461.8654697,319,-174.52976989746094
1641557489.7654738,322,-160.57237243652344
1641557629.4289298,337,-188.5657196044922
1641557639.0146403,338,-171.58204650878906
1641557686.0712519,343,-168.02635192871094
1641557704.7117765,345,-176.7093048095703
1641557714.0145555,346,-185.7405242919922
1641557769.857728,352,-172.52590942382812
1641557788.554593,354,-176.09323120117188
1641557826.2823465,358,-176.14830017089844
1641557863.8930588,362,-159.67127990722656
