Wall time,Step,Value
1641586582.863482,4,-492.8208312988281
1641586674.6185052,14,-266.7749938964844
1641586683.7325447,15,-262.268798828125
1641586711.0934927,18,-237.52734375
1641586720.2546644,19,-247.99229431152344
1641586729.4972734,20,-255.2550048828125
1641586747.573264,22,-228.55308532714844
1641586783.9891768,26,-243.4090118408203
1641586793.1426332,27,-222.3972625732422
1641586911.369011,40,-191.5375518798828
1641586974.9861789,47,-201.68284606933594
1641586984.03182,48,-197.46116638183594
1641586993.0737271,49,-199.58580017089844
1641587011.221211,51,-210.4467315673828
1641587038.6681502,54,-199.30384826660156
1641587093.5611768,60,-178.64393615722656
1641587102.633223,61,-213.24278259277344
1641587111.7082863,62,-188.39022827148438
1641587120.8373778,63,-181.84725952148438
1641587148.3209398,66,-222.73776245117188
1641587157.4431498,67,-211.2145538330078
1641587166.610805,68,-200.66110229492188
1641587184.9252357,70,-190.62600708007812
1641587194.0130837,71,-200.88375854492188
1641587248.4241533,77,-191.4132843017578
1641587293.7829027,82,-192.22349548339844
1641587357.5589893,89,-187.42962646484375
1641587448.917699,99,-191.61659240722656
1641587485.4088564,103,-187.7694549560547
1641587512.7252412,106,-189.2547149658203
1641587521.8444426,107,-179.3431396484375
1641587539.9464383,109,-191.97425842285156
1641587603.0797381,116,-208.43014526367188
1641587648.3988256,121,-167.72894287109375
1641587684.788404,125,-192.2913055419922
1641587693.9137588,126,-188.4810791015625
1641587712.1888583,128,-196.3402099609375
1641587730.482997,130,-178.3335418701172
1641587785.3174794,136,-169.46463012695312
1641587794.4740148,137,-182.89247131347656
1641587858.4385276,144,-184.779296875
1641587876.6752927,146,-183.88865661621094
1641587885.8328552,147,-172.60171508789062
1641587913.382232,150,-182.67599487304688
1641587977.3793626,157,-171.48048400878906
1641588004.865678,160,-200.19178771972656
1641588023.0496876,162,-170.84902954101562
1641588041.299247,164,-165.2338409423828
1641588095.4086342,170,-189.81268310546875
1641588104.5470605,171,-150.17807006835938
1641588113.6927533,172,-169.22933959960938
1641588159.3722346,177,-183.29676818847656
1641588223.1723626,184,-180.3235626220703
1641588232.2944105,185,-186.62368774414062
1641588241.4561799,186,-179.3711700439453
1641588278.0138137,190,-166.08944702148438
1641588287.1878796,191,-170.6614227294922
1641588296.3689866,192,-177.94480895996094
1641588360.2727308,199,-152.3799591064453
1641588387.5688665,202,-160.72206115722656
1641588396.6789436,203,-159.63900756835938
1641588405.780407,204,-208.2845458984375
1641588414.8731203,205,-185.36460876464844
1641588433.0293918,207,-175.92111206054688
1641588469.2348144,211,-166.1844940185547
1641588487.2560828,213,-177.47760009765625
1641588505.3371458,215,-165.35899353027344
1641588541.70968,219,-176.69070434570312
1641588550.8298304,220,-172.23680114746094
1641588559.8406355,221,-184.95159912109375
1641588587.1441395,224,-180.637939453125
1641588632.857369,229,-179.34413146972656
1641588723.6785953,239,-166.70655822753906
1641588769.6138928,244,-178.7554168701172
1641588778.770475,245,-173.0443115234375
1641588787.9622617,246,-168.34744262695312
1641588897.820031,258,-181.43875122070312
1641588907.0477588,259,-175.70516967773438
1641588916.2031863,260,-202.80751037597656
1641589016.4596424,271,-183.20384216308594
1641589043.9964457,274,-183.50625610351562
1641589062.6378012,276,-162.5041961669922
1641589081.0179048,278,-165.8344268798828
1641589117.6364741,282,-158.2239227294922
1641589145.0356286,285,-171.88381958007812
1641589172.394172,288,-176.24771118164062
1641589190.6972666,290,-199.14093017578125
1641589236.5392869,295,-168.4337615966797
1641589255.0409977,297,-187.1083221435547
1641589264.3118072,298,-176.70513916015625
1641589337.2807658,306,-163.36651611328125
1641589355.6853569,308,-165.34100341796875
1641589392.1788538,312,-171.57508850097656
1641589428.7227428,316,-170.6797332763672
1641589447.1382809,318,-159.566162109375
1641589456.2603908,319,-164.3243865966797
1641589484.0422761,322,-164.15611267089844
1641589620.8493233,337,-190.18812561035156
1641589630.084825,338,-183.24693298339844
1641589675.5335457,343,-169.1026611328125
1641589693.646264,345,-159.7021942138672
1641589702.7467794,346,-173.44448852539062
1641589757.264135,352,-171.6763153076172
1641589775.552021,354,-167.95118713378906
1641589812.3342557,358,-161.33482360839844
1641589849.3381805,362,-184.80279541015625
1641589858.4439476,363,-177.015380859375
1641589867.565223,364,-176.25570678710938
1641589876.6718206,365,-163.7747344970703
1641589886.0083747,366,-147.55450439453125
1641589895.375609,367,-170.35714721679688
1641589995.668399,378,-149.1477813720703
1641590068.6920023,386,-189.97250366210938
1641590105.0507865,390,-159.96051025390625
1641590123.3848422,392,-165.01467895507812
1641590141.6877584,394,-169.0915985107422
1641590169.5937912,397,-153.05477905273438
1641590215.019986,402,-166.90243530273438
1641590232.8598547,404,-204.17816162109375
1641590277.8112538,409,-167.1959686279297
1641590323.1332092,414,-170.04794311523438
1641590332.23057,415,-165.4632568359375
1641590386.7004597,421,-164.62193298339844
1641590395.795045,422,-175.1338348388672
1641590431.9331315,426,-153.83116149902344
1641590468.3018138,430,-186.85360717773438
1641590513.7093017,435,-157.18336486816406
1641590522.8293715,436,-169.09840393066406
1641590531.967091,437,-175.396484375
1641590550.2742722,439,-158.220458984375
1641590586.743342,443,-174.42901611328125
1641590595.7594335,444,-178.25135803222656
1641590613.8545065,446,-163.25621032714844
1641590650.2006187,450,-163.1719970703125
1641590668.6741865,452,-159.12002563476562
1641590706.2299445,456,-159.7674102783203
1641590751.986343,461,-180.12216186523438
1641590788.3160906,465,-170.28799438476562
1641590797.4031606,466,-172.00567626953125
1641590815.589722,468,-181.5950469970703
1641590833.801003,470,-168.99603271484375
1641590870.1884334,474,-154.22486877441406
1641590879.3626435,475,-176.5920867919922
1641590925.4219022,480,-159.91812133789062
1641590934.5118415,481,-179.29672241210938
1641590988.6475546,487,-154.23574829101562
1641591006.5798686,489,-162.48504638671875
1641591051.802873,494,-171.28656005859375
1641591088.4328299,498,-159.88893127441406
1641591189.3883636,509,-170.91488647460938
1641591198.525656,510,-148.51498413085938
1641591207.6481442,511,-157.97412109375
1641591216.7774277,512,-160.14334106445312
1641591226.0962086,513,-168.06570434570312
1641591235.3423922,514,-159.7205810546875
1641591262.8288002,517,-168.1255340576172
1641591272.1152215,518,-146.99044799804688
1641591281.3202603,519,-158.1332244873047
1641591409.524382,533,-149.3418731689453
