,Step,Episode extrinsic return,Success,Episode length
86,8699,-19.00000000000002,0,100
87,8799,-19.0,0,100
88,8899,-9.99999999999998,0,100
89,8999,-13.000000265384134,0,100
90,9099,-9.99999999999998,0,100
91,9199,-9.99999999999998,0,100
92,9299,-10.123520943970282,0,100
93,9399,-9.99999999999998,0,100
94,9499,-20.345052271775984,0,100
95,9599,-9.99999999999998,0,100
96,9699,-7.127129182600505,0,100
97,9799,-9.99999999999998,0,100
98,9899,-9.99999999999998,0,100
99,9999,-13.074088326228951,0,100
100,10099,-9.99999999999998,0,100
101,10199,-18.999999999999996,0,100
102,10299,-11.679214144787343,0,100
103,10399,-21.6212306248288,0,100
104,10499,-16.255848677173137,0,100
105,10599,-13.269606684314352,0,100
106,10699,-79.0,0,100
107,10799,-52.00000000000002,0,100
108,10899,-15.99999999999997,0,100
109,10999,-15.999999999999979,0,100
110,11099,-9.99999999999998,0,100
111,11199,-9.99999999999998,0,100
112,11299,-36.999999999581426,0,100
113,11399,-60.34509634933194,0,100
114,11499,-81.9999999999998,0,100
115,11599,-7.75302318977156,0,100
116,11699,-9.999842720148683,0,100
117,11799,-70.00000000000001,0,100
118,11899,-82.00000000441844,0,100
119,11999,-9.99999999999998,0,100
120,12099,-12.999999999998472,0,100
121,12199,-81.99999999999996,0,100
122,12299,-72.99999999999983,0,100
123,12399,-10.000000522443193,0,100
124,12499,-18.802075104266798,0,100
125,12599,-12.999999999999972,0,100
126,12699,-9.99999999999998,0,100
127,12799,-12.999999999999973,0,100
128,12899,-9.99999999999998,0,100
129,12999,-12.99999999999998,0,100
130,13099,-9.99999999999998,0,100
131,13199,-4.483025591932558,0,100
132,13299,-14.662769005028773,0,100
133,13399,-16.347060058192877,0,100
134,13499,-9.671741057484725,0,100
135,13599,-6.601383820684609,0,100
136,13699,-10.541236164815585,0,100
137,13799,-9.99999999999998,0,100
138,13899,1.7117503215293777,0,100
139,13999,-40.000000000000085,0,100
140,14099,-15.99999999999996,0,100
141,14199,-9.99999999999998,0,100
142,14299,-9.99999999999998,0,100
143,14399,-9.99999999999998,0,100
144,14499,-6.458203793808318,0,100
145,14599,-9.99999999999998,0,100
146,14699,-9.99999999999998,0,100
147,14799,-9.99999999999998,0,100
148,14899,-9.99999999999998,0,100
149,14999,-9.99999999999998,0,100
150,15099,-12.999999999999979,0,100
151,15199,-12.610148385593142,0,100
152,15299,-28.000000000000014,0,100
153,15399,-4.911155639250268,0,100
154,15499,-9.999998571484548,0,100
155,15599,-9.99999999999998,0,100
156,15699,-9.99999999999998,0,100
157,15799,-9.99999999999998,0,100
158,15899,-12.999999999999975,0,100
159,15999,-9.99999999999998,0,100
160,16099,-10.006815882990733,0,100
161,16199,-10.13423817951593,0,100
162,16299,-9.999999978282853,0,100
163,16399,-9.99999999999998,0,100
164,16499,-10.000000000002935,0,100
165,16599,-9.999999996226006,0,100
166,16699,-13.956529123302207,0,100
167,16799,-9.99999999999998,0,100
168,16899,-9.999999993143133,0,100
169,16999,-9.99999999999998,0,100
170,17099,-10.89250865356193,0,100
171,17199,-9.99999999999998,0,100
172,17299,-14.026228387460057,0,100
173,17399,-9.99999999999998,0,100
174,17499,-9.999999999957637,0,100
175,17599,-9.99999999999998,0,100
176,17699,-10.000001485875437,0,100
177,17799,-9.99999999999998,0,100
178,17899,-9.999999999995973,0,100
179,17999,-9.99999999999998,0,100
180,18099,-9.99999999999998,0,100
181,18199,-9.99999999999998,0,100
182,18299,-9.99999999999998,0,100
183,18399,-10.000000000014758,0,100
184,18499,-12.999999999999968,0,100
185,18599,-8.545928672644788,0,100
186,18699,-9.99999999999998,0,100
187,18799,-9.99999999999998,0,100
188,18899,-9.99999999999998,0,100
189,18999,-9.059215686483723,0,100
190,19099,-9.99999999999998,0,100
191,19199,-1.3159586476531249,0,100
192,19299,-10.29642332808418,0,100
193,19399,-9.800391592953158,0,100
194,19499,-8.338875317158923,0,100
195,19599,-9.99999999999998,0,100
196,19699,-9.99999999999998,0,100
197,19799,-10.000655270636411,0,100
198,19899,-9.99999999999997,0,100
199,19999,-5.190927116044737,0,100
200,20099,-9.999999999999792,0,100
201,20199,-16.915502840616124,0,100
202,20299,-9.99999999999998,0,100
203,20399,-10.000000003957878,0,100
204,20499,-9.99999999999998,0,100
205,20599,-9.99999999999998,0,100
206,20699,-9.99999999999998,0,100
207,20799,-9.99999999999998,0,100
208,20899,-19.00000000000002,0,100
209,20999,-9.999999999999671,0,100
210,21099,-9.99999999999998,0,100
211,21199,-10.000000187646059,0,100
212,21299,-9.97616138531094,0,100
213,21399,-9.174237172077857,0,100
214,21499,-9.99999999999998,0,100
215,21599,-9.99999999999998,0,100
216,21699,-16.600887744172883,0,100
217,21799,-9.99999999999998,0,100
218,21899,-34.15812146945114,0,100
219,21999,-14.348624272519041,0,100
220,22099,-11.42210400702795,0,100
221,22199,-11.830807586493613,0,100
222,22299,-8.71005741081412,0,100
223,22399,-9.99999999999998,0,100
224,22499,-9.99999999999998,0,100
225,22599,-9.99999999999998,0,100
226,22699,-9.99999999999998,0,100
227,22799,-9.864115260701428,0,100
228,22899,-9.999999458482517,0,100
229,22999,-9.151254148002106,0,100
230,23099,-9.99999999999998,0,100
231,23199,-9.99999999999998,0,100
232,23299,-9.889818710207566,0,100
233,23399,-6.481472238487922,0,100
234,23499,-9.99999999999998,0,100
235,23599,-15.52806832336536,0,100
236,23699,-10.853838141419777,0,100
237,23799,-8.12995623988715,0,100
238,23899,-9.99999999999998,0,100
239,23999,-9.999999999905423,0,100
240,24099,-10.806187936737812,0,100
241,24199,-9.99999999999998,0,100
242,24299,-9.99999999999998,0,100
243,24399,-26.57964375600399,0,100
244,24499,-4.3168360268643635,0,100
245,24599,-9.99999999999998,0,100
246,24699,-9.997973958181726,0,100
247,24799,-10.00000000000007,0,100
248,24899,-12.99999999999997,0,100
249,24999,-9.99999999999998,0,100
250,25099,-9.99999999999998,0,100
251,25199,-9.999999999999782,0,100
252,25299,-9.99999999999998,0,100
253,25399,-12.999962318184384,0,100
254,25499,-9.999999999999915,0,100
255,25599,-9.99999999999998,0,100
256,25699,-10.60074595280151,0,100
257,25799,-9.99999999999998,0,100
258,25899,-9.99999999999998,0,100
259,25999,-9.99999999999998,0,100
260,26099,-9.99999999999998,0,100
261,26199,-9.99999999999998,0,100
262,26299,-9.999999986502623,0,100
263,26399,-9.999992028112343,0,100
264,26499,-10.020128582822858,0,100
265,26599,-9.99999999999998,0,100
266,26699,-9.99999999999998,0,100
267,26799,-9.43556354422149,0,100
268,26899,-13.751975386444764,0,100
269,26999,-9.991343761330342,0,100
270,27099,-12.018765014360886,0,100
271,27199,-5.539582999523597,0,100
272,27299,-10.368841154347235,0,100
273,27399,-9.99999999999998,0,100
274,27499,-9.99999999999998,0,100
275,27599,-13.404876379144735,0,100
276,27699,-9.99999999999998,0,100
277,27799,-9.99999999999998,0,100
278,27899,-9.99999999999998,0,100
279,27999,-9.99999999999998,0,100
280,28099,-10.00789016042673,0,100
281,28199,-9.99999999999998,0,100
282,28299,-9.99999999999998,0,100
283,28399,-9.0615250162746,0,100
284,28499,-3.887772693641861,0,100
285,28599,-9.99999999999998,0,100
286,28699,-9.99999999999998,0,100
287,28799,-9.99999999999998,0,100
288,28899,-9.99999999999998,0,100
289,28999,-9.99999999999998,0,100
290,29099,-9.99999999999998,0,100
291,29199,-12.833650954835171,0,100
292,29299,-29.29007252601415,0,100
293,29399,-9.075381747999485,0,100
294,29499,-10.000001173052015,0,100
295,29599,-11.65454387931819,0,100
296,29699,-9.99999999999996,0,100
297,29799,-9.99999999999998,0,100
298,29899,-9.99999999999998,0,100
299,29999,-9.99999999999998,0,100
300,30099,-10.000001309628232,0,100
301,30199,-12.999191966801174,0,100
302,30299,-11.231724694904814,0,100
303,30399,-14.555440219011714,0,100
304,30499,-9.99999999999998,0,100
305,30599,-9.99999999999998,0,100
306,30699,-9.99999999999998,0,100
307,30799,-9.999999935397508,0,100
308,30899,-9.99999999999998,0,100
309,30999,-10.704515738732693,0,100
310,31099,-13.270250156524126,0,100
311,31199,-9.99999999999998,0,100
312,31299,-9.943977094261408,0,100
313,31399,-9.99999999999998,0,100
314,31499,-7.889976268211477,0,100
315,31599,-9.99999999999998,0,100
316,31699,-9.99999999999998,0,100
317,31799,-8.265312070466033,0,100
318,31899,-8.318540715914247,0,100
319,31999,-10.000003150697873,0,100
320,32099,-9.99999999999998,0,100
321,32199,-9.993725471055587,0,100
322,32299,-5.5085347923920285,0,100
323,32399,-9.99999999999998,0,100
324,32499,-9.99999999999998,0,100
325,32599,-14.61809323583276,0,100
326,32699,-6.479929699405602,0,100
327,32799,-5.2988941561000065,0,100
328,32899,-9.99999999999998,0,100
329,32999,-10.100802585156126,0,100
330,33099,-12.476607367039003,0,100
331,33199,-9.999999621599338,0,100
332,33299,-12.999999999999973,0,100
333,33399,-15.72947563603457,0,100
334,33499,-9.99999999999998,0,100
335,33599,-5.777907008536536,0,100
336,33699,-10.000000000277481,0,100
337,33799,-9.999984995054481,0,100
338,33899,-9.99999999999998,0,100
339,33999,-15.456947882350965,0,100
340,34099,-12.999999999999972,0,100
341,34199,-10.001150954998511,0,100
342,34299,-9.99999999999998,0,100
343,34399,-9.999999991828062,0,100
344,34499,-9.99999999999998,0,100
345,34599,-10.00000538377322,0,100
346,34699,-2.5945382517752815,0,100
347,34799,-9.99999999999998,0,100
348,34899,-9.99999999999998,0,100
349,34999,-9.99999999999998,0,100
350,35099,-10.000000030801388,0,100
351,35199,-9.99999999999998,0,100
352,35299,-9.99999999999998,0,100
353,35399,-9.999882186398086,0,100
354,35499,-10.000008077620487,0,100
355,35599,-12.999999999999968,0,100
356,35699,-9.99999999999998,0,100
357,35799,-9.99999999999998,0,100
358,35899,-9.99999999999998,0,100
359,35999,-8.277531716771337,0,100
360,36099,-10.000000356872102,0,100
361,36199,-16.360251475001117,0,100
362,36299,-10.006537407184654,0,100
363,36399,-6.560699518505639,0,100
364,36499,-9.99999999999998,0,100
365,36599,-9.99999999999998,0,100
366,36699,-12.99999999999997,0,100
367,36799,-7.90494055366249,0,100
368,36899,-9.99999999999998,0,100
369,36999,-12.412447104910976,0,100
370,37099,-9.99999999999998,0,100
371,37199,-10.00000001568367,0,100
372,37299,-9.99999999999998,0,100
373,37399,-10.000000000001158,0,100
374,37499,-9.99999999999998,0,100
375,37599,-9.99999999999998,0,100
376,37699,-9.988476724315927,0,100
377,37799,-14.424520027716486,0,100
378,37899,-9.99999999999998,0,100
379,37999,-9.99999999999998,0,100
380,38099,-9.99999999999998,0,100
381,38199,-9.99999963762382,0,100
382,38299,-10.000001249699814,0,100
383,38399,-9.99999999999998,0,100
384,38499,-10.281120515544028,0,100
385,38599,-9.999999994444204,0,100
386,38699,-9.99999999999998,0,100
387,38799,-9.99999999999998,0,100
388,38899,-9.99999999999998,0,100
389,38999,-9.99999999999998,0,100
390,39099,-9.99999999999998,0,100
391,39199,-12.371096419262203,0,100
392,39299,-9.99999999999998,0,100
393,39399,-9.984202028304429,0,100
394,39499,-9.999999999999993,0,100
395,39599,-9.99999999999998,0,100
396,39699,-18.99999996100918,0,100
397,39799,-9.99999999999998,0,100
398,39899,-4.869938446269157,0,100
399,39999,-20.036265311283145,0,100
400,40099,-9.99999999999998,0,100
401,40199,-5.496235818902653,0,100
402,40299,-9.99999999999998,0,100
403,40399,-9.99999999999998,0,100
404,40499,-9.999999178256713,0,100
405,40599,-9.99999999999998,0,100
406,40699,-10.00000000002454,0,100
407,40799,-10.000000000003242,0,100
408,40899,1.575979229878182,0,100
409,40999,-26.0144430228247,0,100
410,41099,-9.99999999999998,0,100
411,41199,-9.99999999999998,0,100
412,41299,-9.99999999879843,0,100
413,41399,-14.225174640224976,0,100
414,41499,-2.9008004911267617,0,100
415,41599,-9.99999999999998,0,100
416,41699,-9.99999999999998,0,100
417,41799,-16.323224247660896,0,100
418,41899,-9.981925553885347,0,100
419,41999,-8.8874905851112,0,100
420,42099,-16.950848023083704,0,100
421,42199,-9.99999999999998,0,100
422,42299,-13.000000042236026,0,100
423,42399,-9.99999999999998,0,100
424,42499,-7.51350950958558,0,100
425,42599,-9.180318657195599,0,100
426,42699,-9.99999999999998,0,100
427,42799,-9.410505394039467,0,100
428,42899,-10.000000000003789,0,100
429,42999,-9.25333625090837,0,100
430,43099,-9.756433799502664,0,100
431,43199,-17.053109985622015,0,100
432,43299,-10.192297151517321,0,100
433,43399,-5.29208675761559,0,100
434,43499,-4.110968293459633,0,100
435,43599,-6.505996929622945,0,100
436,43699,-8.225367680067032,0,100
437,43799,-9.999999999981396,0,100
438,43899,-9.99999999999998,0,100
439,43999,-18.36043067584981,0,100
440,44099,-9.160674282197219,0,100
441,44199,-9.99999999999998,0,100
442,44299,-9.99999999999998,0,100
443,44399,-9.759718091689225,0,100
444,44499,-14.08424046039252,0,100
445,44599,-9.99999999999998,0,100
446,44699,-3.034358252320086,0,100
447,44799,-9.99999999999998,0,100
448,44899,-14.859249508962135,0,100
449,44999,-10.117739702104988,0,100
450,45099,-7.720336560044071,0,100
451,45199,-9.99999999999998,0,100
452,45299,-9.99999999999998,0,100
453,45399,-5.877405009411015,0,100
454,45499,-10.000000225006783,0,100
455,45599,-9.99999999999998,0,100
456,45699,-10.00000000008337,0,100
457,45799,-9.99999999999998,0,100
458,45899,-9.99999999999998,0,100
459,45999,-9.909105395125767,0,100
460,46099,-10.013101541082019,0,100
461,46199,-9.99999999999998,0,100
462,46299,-11.427067086249469,0,100
463,46399,-9.498743343925105,0,100
464,46499,-9.768685936569154,0,100
465,46599,-8.07030854520088,0,100
466,46699,-9.736559163733578,0,100
467,46799,-8.821954665650432,0,100
468,46899,-9.99999999999998,0,100
469,46999,-9.99999999999998,0,100
470,47099,-12.999999999999972,0,100
471,47199,-9.99999999999998,0,100
472,47299,-10.000000000026905,0,100
473,47399,-9.99999999999998,0,100
474,47499,-7.4715073361506725,0,100
475,47599,-11.420113033961233,0,100
476,47699,-9.99999999999998,0,100
477,47799,-9.99999999999998,0,100
478,47899,-9.99999999999998,0,100
479,47999,-7.933633873350423,0,100
480,48099,-11.50959968510914,0,100
481,48199,-15.999999999999966,0,100
482,48299,-10.000000000044768,0,100
483,48399,-9.99999999999998,0,100
484,48499,-12.360811850372336,0,100
485,48599,-9.30409728575173,0,100
486,48699,-10.126708538313531,0,100
487,48799,-9.99999999999998,0,100
488,48899,-9.999999999977465,0,100
489,48999,-2.5384175289861006,0,100
490,49099,-16.09900154182975,0,100
491,49199,-9.99999999999998,0,100
492,49299,-10.00004434802652,0,100
493,49399,-9.99999999999998,0,100
494,49499,-9.99999999999998,0,100
495,49599,-4.338726435974867,0,100
496,49699,-14.517695214238888,0,100
497,49799,-10.000000096247547,0,100
498,49899,-9.999987953209262,0,100
499,49999,-10.000000000001041,0,100
500,50099,-9.99999999999998,0,100
501,50199,-9.99999999999998,0,100
502,50299,-8.919720802333474,0,100
503,50399,-11.007466858735217,0,100
504,50499,-9.99999999999998,0,100
505,50599,0.10403994513745435,0,100
506,50699,-11.695926394430032,0,100
507,50799,-9.99999999999998,0,100
508,50899,-9.99999999999998,0,100
509,50999,-9.99999999999998,0,100
510,51099,-10.00000000035605,0,100
511,51199,-9.999999998145443,0,100
512,51299,-12.99999999999997,0,100
513,51399,-9.99999999999998,0,100
514,51499,-9.994646462391028,0,100
515,51599,-11.648805989226496,0,100
516,51699,-9.99999999999998,0,100
517,51799,-9.99999999999998,0,100
518,51899,-9.999988290697543,0,100
519,51999,-9.99999999999998,0,100
520,52099,-3.977491019708312,0,100
521,52199,-2.011694332650737,0,100
522,52299,-10.000000118258813,0,100
523,52399,-10.00000000002121,0,100
524,52499,-15.351205775264308,0,100
525,52599,-9.99999999999998,0,100
526,52699,-9.99999999999998,0,100
527,52799,-10.000010977004214,0,100
528,52899,-12.99999999999997,0,100
529,52999,-9.999999999901638,0,100
530,53099,-9.99999999999998,0,100
531,53199,-9.99999999999998,0,100
532,53299,-9.99999999999998,0,100
533,53399,-9.99999999999998,0,100
534,53499,-9.99999999999998,0,100
535,53599,-9.99999999999998,0,100
536,53699,-9.99937306277634,0,100
537,53799,-9.99999999999998,0,100
538,53899,-10.000000000004778,0,100
539,53999,-9.999999999999776,0,100
540,54099,-13.31787149344478,0,100
541,54199,-9.99999999999998,0,100
542,54299,-10.512605530263158,0,100
543,54399,-12.961925837600322,0,100
544,54499,-9.999826195088932,0,100
545,54599,-9.99999999999998,0,100
546,54699,-9.99999999999998,0,100
547,54799,-9.99999974001865,0,100
548,54899,-9.675997307782625,0,100
549,54999,-9.99999999999998,0,100
550,55099,-9.999999999981064,0,100
551,55199,-9.999406868655553,0,100
552,55299,-9.99999999999998,0,100
553,55399,-9.99999999999998,0,100
554,55499,-9.99999999999998,0,100
555,55599,-9.99999999999998,0,100
556,55699,-9.99999999999998,0,100
557,55799,-5.209754462308031,0,100
558,55899,-10.00832203209851,0,100
559,55999,-9.99999999999998,0,100
560,56099,-19.00000000000003,0,100
561,56199,-14.133916060349934,0,100
562,56299,-9.99999999999998,0,100
563,56399,-10.00023824221268,0,100
564,56499,-6.717672504304768,0,100
565,56599,-9.373876584780868,0,100
566,56699,-9.99999999999983,0,100
567,56799,-9.99999999999998,0,100
568,56899,-6.802296745822285,0,100
569,56999,-11.788104970694137,0,100
570,57099,-10.674759976214421,0,100
571,57199,-3.3471866429074386,0,100
572,57299,-10.000593504027822,0,100
573,57399,-8.43329011366712,0,100
574,57499,-9.99999999999998,0,100
575,57599,-10.550277564848402,0,100
576,57699,-9.99999999999998,0,100
577,57799,-11.684618373987156,0,100
578,57899,-9.99999999999998,0,100
579,57999,-9.99999999999998,0,100
580,58099,-9.99999999999998,0,100
581,58199,-9.99999999999998,0,100
582,58299,-9.99999999999998,0,100
583,58399,-4.237251893502746,0,100
584,58499,-19.129029373198698,0,100
585,58599,-23.10201680381855,0,100
586,58699,-9.99999999999998,0,100
587,58799,-9.99999999999998,0,100
588,58899,-13.123692496252215,0,100
589,58999,-9.995401920380127,0,100
590,59099,-9.99999999999998,0,100
591,59199,-9.99999999999998,0,100
592,59299,-9.99999999999998,0,100
593,59399,-9.99999999999998,0,100
594,59499,-9.99999999999998,0,100
595,59599,-9.99999999999998,0,100
596,59699,-9.99999999999998,0,100
597,59799,-11.928413976007036,0,100
598,59899,-9.99999999999998,0,100
599,59999,-9.999999999211925,0,100
600,60099,-9.99999999999998,0,100
601,60199,-10.002062551443453,0,100
602,60299,-9.999999893508821,0,100
603,60399,-17.593261735203452,0,100
604,60499,-18.837763451791922,0,100
605,60599,-9.999998602224709,0,100
606,60699,-9.99999999999998,0,100
607,60799,-14.34963574101857,0,100
608,60899,-9.076554105817841,0,100
609,60999,-17.687150009909878,0,100
610,61099,-13.926258290717671,0,100
611,61199,-9.99999999999998,0,100
612,61299,-9.99999999999998,0,100
613,61399,-9.99999999999998,0,100
614,61499,-9.99999999999998,0,100
615,61599,-9.510121352323166,0,100
616,61699,-9.99999999999998,0,100
617,61799,-9.999712844126103,0,100
618,61899,3.920478578780022,0,100
619,61999,-9.999999999741233,0,100
620,62099,-9.999999013266297,0,100
621,62199,-9.99999999999998,0,100
622,62299,-9.99999999999998,0,100
623,62399,-9.99999999999998,0,100
624,62499,-9.99999999999998,0,100
625,62599,-19.91603443452692,0,100
626,62699,-5.400454002498442,0,100
627,62799,-9.99999999999998,0,100
628,62899,-9.99999999999998,0,100
629,62999,-9.99999999999998,0,100
630,63099,-9.286133843028972,0,100
631,63199,-9.99999999999998,0,100
632,63299,-9.99999999999998,0,100
633,63399,-9.99999995183753,0,100
634,63499,-9.99999999999998,0,100
635,63599,-9.999999999997408,0,100
636,63699,-10.803702580352063,0,100
637,63799,-9.99999999999998,0,100
638,63899,-9.99999999999998,0,100
639,63999,-9.99999999999998,0,100
640,64099,-9.135860853146342,0,100
641,64199,-16.211464237697754,0,100
642,64299,-9.99999999999998,0,100
643,64399,-11.300849815314015,0,100
644,64499,-9.99999999999998,0,100
645,64599,-9.99999999999998,0,100
646,64699,-9.440505997149959,0,100
647,64799,-9.99999999999998,0,100
648,64899,-9.99999999999998,0,100
649,64999,-9.99999999999998,0,100
650,65099,-9.999990533932001,0,100
651,65199,-13.105626537211172,0,100
652,65299,-11.470735771015981,0,100
653,65399,-12.14034061662933,0,100
654,65499,-9.99999999999998,0,100
655,65599,-10.000000001599657,0,100
656,65699,-9.99999999999998,0,100
657,65799,-9.999987068952239,0,100
658,65899,-10.00000000000405,0,100
659,65999,-13.60259564729507,0,100
660,66099,-9.99590246257231,0,100
661,66199,-9.99999999999998,0,100
662,66299,-9.99999999999998,0,100
663,66399,-7.890471291008819,0,100
664,66499,-11.150447670247356,0,100
665,66599,-10.000000000397796,0,100
666,66699,-10.000000000000004,0,100
667,66799,-9.99999999999998,0,100
668,66899,-9.909609854750828,0,100
669,66999,-9.99999999999998,0,100
670,67099,-9.99999999999998,0,100
671,67199,-1.744313505672597,0,100
672,67299,-9.99999999999998,0,100
673,67399,-9.99999999999998,0,100
674,67499,-9.99999999999998,0,100
675,67599,-9.99999999999998,0,100
676,67699,-9.99999999999998,0,100
677,67799,-11.381993242883482,0,100
678,67899,-9.99999999999998,0,100
679,67999,-9.99999999999998,0,100
680,68099,-6.680047001788511,0,100
681,68199,-10.000000000001613,0,100
682,68299,-9.999999997682613,0,100
683,68399,-9.99997602458615,0,100
684,68499,-9.99999999999998,0,100
685,68599,-10.001160755762157,0,100
686,68699,-9.99999999999998,0,100
687,68799,-25.417906973765295,0,100
688,68899,-9.99999999999998,0,100
689,68999,-9.99999999999998,0,100
690,69099,-9.99999999999998,0,100
691,69199,-9.99999999999998,0,100
692,69299,-9.793080338042223,0,100
693,69399,-9.3766688953804,0,100
694,69499,-9.99999999999998,0,100
695,69599,-10.0000001507571,0,100
696,69699,-12.948078983271278,0,100
697,69799,-9.99999999999998,0,100
698,69899,-11.803632108555743,0,100
699,69999,-10.00000000000022,0,100
700,70099,-9.99999999999998,0,100
701,70199,-9.99999999999998,0,100
702,70299,-9.99999999999998,0,100
703,70399,-2.2406051719702753,0,100
704,70499,-19.399679098934257,0,100
705,70599,-6.032734065757559,0,100
706,70699,-9.99999999999998,0,100
707,70799,-9.99999999999998,0,100
708,70899,-9.99999999999998,0,100
709,70999,-12.676191782476943,0,100
710,71099,-9.99999999999754,0,100
711,71199,-7.5446018175488385,0,100
712,71299,-9.99999999999998,0,100
713,71399,-12.499011537959504,0,100
714,71499,-9.527179101750773,0,100
715,71599,-9.99999999999998,0,100
716,71699,-9.99999999999998,0,100
717,71799,-9.99999999999998,0,100
718,71899,-9.99999999999998,0,100
719,71999,-9.99999999999998,0,100
720,72099,-10.157109951503811,0,100
721,72199,-9.99999999999998,0,100
722,72299,-9.99999999999998,0,100
723,72399,-9.99999999999998,0,100
724,72499,-9.628475864512438,0,100
725,72599,-13.898358766617909,0,100
726,72699,-17.551888993696338,0,100
727,72799,-9.99999999999998,0,100
728,72899,-9.99999999999998,0,100
729,72999,-9.99999999999998,0,100
730,73099,-5.641743871461754,0,100
731,73199,-9.999999999997273,0,100
732,73299,-22.896056201555066,0,100
733,73399,-7.433679430249953,0,100
734,73499,-9.99999999999998,0,100
735,73599,-20.16919630778937,0,100
736,73699,-10.000000517770564,0,100
737,73799,-9.999999999303585,0,100
738,73899,-9.99999999999998,0,100
739,73999,-9.99999999999998,0,100
740,74099,-9.99999999999998,0,100
741,74199,-9.99999999999998,0,100
742,74299,-30.692011698836865,0,100
743,74399,-8.178349314336499,0,100
744,74499,-6.219235320509455,0,100
745,74599,-9.99999999999998,0,100
746,74699,-10.023936907135639,0,100
747,74799,-9.99999999999998,0,100
748,74899,-10.00000000000168,0,100
749,74999,-3.005250190364899,0,100
750,75099,-9.99999999999998,0,100
751,75199,-9.999999999599858,0,100
752,75299,-9.980448356641336,0,100
753,75399,-12.999999999999972,0,100
754,75499,-14.395760588354786,0,100
755,75599,-9.99999999999998,0,100
756,75699,-12.99999999999997,0,100
757,75799,-10.000000000002158,0,100
758,75899,-2.7352256652863454,0,100
759,75999,-9.99999999999998,0,100
760,76099,-9.99999999999998,0,100
761,76199,-9.99999999999998,0,100
762,76299,-19.54229807047342,0,100
763,76399,-9.99999999999998,0,100
764,76499,-6.129276729628606,0,100
765,76599,-9.99999999999998,0,100
766,76699,-10.000001538028009,0,100
767,76799,-9.999999819521994,0,100
768,76899,-9.99999999999998,0,100
769,76999,-9.99999999998798,0,100
770,77099,-9.99999999999998,0,100
771,77199,-9.99999999999998,0,100
772,77299,-9.99999999999998,0,100
773,77399,-4.609630070994601,0,100
774,77499,-9.99999999999998,0,100
