,Step,Ratio_gen_perf
0,25000,0.88061
1,50000,0.89773
2,75000,0.90644
3,100000,0.90432
4,125000,0.89989
5,150000,0.8965
6,175000,0.89873
7,200000,0.89368
8,225000,0.89191
9,250000,0.88908
10,275000,0.88984
11,300000,0.87968
12,325000,0.87907
13,350000,0.87584
14,375000,0.87256
15,400000,0.87336
16,425000,0.87055
17,450000,0.8665
18,475000,0.86453
19,500000,0.85316
20,525000,0.85299
21,550000,0.84801
22,575000,0.85074
23,600000,0.84585
24,625000,0.84421
25,650000,0.83942
26,675000,0.84236
27,700000,0.83301
28,725000,0.83321
29,750000,0.83305
30,775000,0.82694
31,800000,0.83685
32,825000,0.83025
33,850000,0.82758
34,875000,0.82378
35,900000,0.82381
36,925000,0.82176
37,950000,0.81776
38,975000,0.81919
39,1000000,0.82668
40,1025000,0.81983
41,1050000,0.82042
42,1075000,0.8271
43,1100000,0.82595
44,1125000,0.81534
45,1150000,0.82495
46,1175000,0.8216
47,1200000,0.82291
48,1225000,0.81512
49,1250000,0.82472
50,1275000,0.82111
51,1300000,0.81596
52,1325000,0.81331
53,1350000,0.80822
54,1375000,0.81185
55,1400000,0.81347
56,1425000,0.81798
57,1450000,0.81918
58,1475000,0.81294
59,1500000,0.81667
60,1525000,0.81291
61,1550000,0.80563
62,1575000,0.81209
63,1600000,0.80148
64,1625000,0.80705
65,1650000,0.80889
66,1675000,0.81018
67,1700000,0.80424
68,1725000,0.81306
69,1750000,0.80662
70,1775000,0.80494
71,1800000,0.80128
72,1825000,0.7854
73,1850000,0.80546
74,1875000,0.79649
75,1900000,0.79739
76,1925000,0.79179
77,1950000,0.78433
78,1975000,0.78894
79,2000000,0.78858
80,2025000,0.79339
81,2050000,0.78807
82,2075000,0.78631
83,2100000,0.78362
84,2125000,0.7714
85,2150000,0.78512
86,2175000,0.77827
87,2200000,0.77001
88,2225000,0.77688
89,2250000,0.76816
90,2275000,0.77384
91,2300000,0.77581
92,2325000,0.77222
93,2350000,0.77959
94,2375000,0.77409
95,2400000,0.77254
96,2425000,0.76777
97,2450000,0.77252
98,2475000,0.77047
99,2500000,0.77318
100,2525000,0.77762
101,2550000,0.78063
102,2575000,0.77367
103,2600000,0.76935
104,2625000,0.76683
105,2650000,0.76613
106,2675000,0.76654
107,2700000,0.76931
108,2725000,0.77424
109,2750000,0.77795
110,2775000,0.77287
111,2800000,0.77202
112,2825000,0.76885
113,2850000,0.75466
114,2875000,0.76243
115,2900000,0.76511
116,2925000,0.77214
117,2950000,0.76938
118,2975000,0.76697
119,3000000,0.76777
120,3025000,0.76621
121,3050000,0.76883
122,3075000,0.7705
123,3100000,0.77231
124,3125000,0.77489
125,3150000,0.77442
126,3175000,0.77151
127,3200000,0.77504
128,3225000,0.77786
129,3250000,0.77705
130,3275000,0.78044
131,3300000,0.77023
132,3325000,0.77
133,3350000,0.77206
134,3375000,0.7745
135,3400000,0.77333
136,3425000,0.76826
137,3450000,0.76462
138,3475000,0.76062
139,3500000,0.76171
140,3525000,0.76326
141,3550000,0.75606
142,3575000,0.76211
143,3600000,0.76096
144,3625000,0.76092
145,3650000,0.7604
146,3675000,0.75507
147,3700000,0.7684
148,3725000,0.76323
149,3750000,0.75541
150,3775000,0.7606
151,3800000,0.77056
152,3825000,0.76645
153,3850000,0.76357
154,3875000,0.76093
155,3900000,0.75618
156,3925000,0.75255
157,3950000,0.75249
158,3975000,0.75462
159,4000000,0.75668
160,4025000,0.75201
161,4050000,0.75683
162,4075000,0.75184
163,4100000,0.75205
164,4125000,0.75894
165,4150000,0.75497
166,4175000,0.75175
167,4200000,0.74912
168,4225000,0.75645
169,4250000,0.76094
170,4275000,0.76309
171,4300000,0.75271
172,4325000,0.75208
173,4350000,0.76326
174,4375000,0.75245
175,4400000,0.7549
176,4425000,0.74803
177,4450000,0.74958
178,4475000,0.74496
179,4500000,0.74534
180,4525000,0.73603
181,4550000,0.74675
182,4575000,0.74387
183,4600000,0.74547
184,4625000,0.74243
185,4650000,0.73732
186,4675000,0.74475
187,4700000,0.74503
188,4725000,0.74032
189,4750000,0.73521
190,4775000,0.7355
191,4800000,0.7323
192,4825000,0.73131
193,4850000,0.73587
194,4875000,0.73201
195,4900000,0.72953
196,4925000,0.736
197,4950000,0.73002
198,4975000,0.74158
199,5000000,0.74688
200,5025000,0.75114
201,5050000,0.75159
202,5075000,0.75538
203,5100000,0.74841
204,5125000,0.75162
205,5150000,0.74761
206,5175000,0.75425
207,5200000,0.74574
208,5225000,0.7419
209,5250000,0.74971
210,5275000,0.75479
211,5300000,0.75025
212,5325000,0.74658
213,5350000,0.74707
214,5375000,0.73802
215,5400000,0.72948
216,5425000,0.73704
217,5450000,0.73992
218,5475000,0.73227
219,5500000,0.73556
220,5525000,0.727
221,5550000,0.73142
222,5575000,0.72787
223,5600000,0.73033
224,5625000,0.73091
225,5650000,0.7297
226,5675000,0.72376
227,5700000,0.71658
228,5725000,0.71645
229,5750000,0.70474
230,5775000,0.71496
231,5800000,0.70903
232,5825000,0.70938
233,5850000,0.69746
234,5875000,0.69898
235,5900000,0.6966
236,5925000,0.69048
237,5950000,0.69101
238,5975000,0.68502
239,6000000,0.6874
240,6025000,0.67786
241,6050000,0.69314
242,6075000,0.68577
243,6100000,0.6885
244,6125000,0.69039
245,6150000,0.68689
246,6175000,0.69216
247,6200000,0.68407
248,6225000,0.69053
249,6250000,0.69313
250,6275000,0.69404
251,6300000,0.68942
252,6325000,0.69858
253,6350000,0.69578
254,6375000,0.69572
255,6400000,0.7003
256,6425000,0.69423
257,6450000,0.69491
258,6475000,0.69125
259,6500000,0.69087
260,6525000,0.69239
261,6550000,0.6952
262,6575000,0.69753
263,6600000,0.69887
264,6625000,0.70666
265,6650000,0.68945
266,6675000,0.69326
267,6700000,0.69382
268,6725000,0.69877
269,6750000,0.70895
270,6775000,0.70209
271,6800000,0.70814
272,6825000,0.70641
273,6850000,0.71446
274,6875000,0.71545
275,6900000,0.72195
276,6925000,0.72083
277,6950000,0.72403
278,6975000,0.71297
279,7000000,0.71392
280,7025000,0.71125
281,7050000,0.71508
282,7075000,0.71963
283,7100000,0.72548
284,7125000,0.73307
285,7150000,0.7338
286,7175000,0.73009
287,7200000,0.73439
288,7225000,0.72963
289,7250000,0.73606
290,7275000,0.72335
291,7300000,0.72243
292,7325000,0.71225
293,7350000,0.72195
294,7375000,0.7199
295,7400000,0.7233
296,7425000,0.7106
297,7450000,0.71549
298,7475000,0.72497
299,7500000,0.71618
300,7525000,0.71433
301,7550000,0.70517
302,7575000,0.71528
303,7600000,0.71719
304,7625000,0.70576
305,7650000,0.69945
306,7675000,0.70023
307,7700000,0.70753
308,7725000,0.71048
309,7750000,0.70183
310,7775000,0.71342
311,7800000,0.70763
312,7825000,0.69921
313,7850000,0.70097
314,7875000,0.69391
315,7900000,0.697
316,7925000,0.69298
317,7950000,0.6903
318,7975000,0.69767
319,8000000,0.69739
320,8025000,0.69225
321,8050000,0.68803
322,8075000,0.68597
323,8100000,0.68311
324,8125000,0.69318
325,8150000,0.68376
326,8175000,0.68961
327,8200000,0.6809
328,8225000,0.69253
329,8250000,0.69863
330,8275000,0.6844
331,8300000,0.69896
332,8325000,0.69488
333,8350000,0.69928
334,8375000,0.69843
335,8400000,0.69729
336,8425000,0.68911
337,8450000,0.68809
338,8475000,0.69229
339,8500000,0.68995
340,8525000,0.68069
341,8550000,0.68208
342,8575000,0.67665
343,8600000,0.6801
344,8625000,0.68252
345,8650000,0.69229
346,8675000,0.69285
347,8700000,0.6948
348,8725000,0.70256
349,8750000,0.70213
350,8775000,0.69956
351,8800000,0.70886
352,8825000,0.70955
353,8850000,0.70837
354,8875000,0.71744
355,8900000,0.70816
356,8925000,0.71347
357,8950000,0.7139
358,8975000,0.71257
359,9000000,0.71962
360,9025000,0.71693
361,9050000,0.7176
362,9075000,0.71765
363,9100000,0.7121
364,9125000,0.71091
365,9150000,0.70655
366,9175000,0.71372
367,9200000,0.70743
368,9225000,0.7033
369,9250000,0.705
370,9275000,0.70392
371,9300000,0.70361
372,9325000,0.70184
373,9350000,0.71016
374,9375000,0.70699
375,9400000,0.70457
376,9425000,0.70437
377,9450000,0.68466
378,9475000,0.67881
379,9500000,0.68467
380,9525000,0.69869
381,9550000,0.6988
382,9575000,0.7116
383,9600000,0.71146
384,9625000,0.7016
385,9650000,0.70296
386,9675000,0.70716
387,9700000,0.70343
388,9725000,0.70256
389,9750000,0.70704
390,9775000,0.69986
391,9800000,0.7051
392,9825000,0.70502
393,9850000,0.695
394,9875000,0.69578
395,9900000,0.70327
396,9925000,0.7012
397,9950000,0.71327
398,9975000,0.71001
399,10000000,0.71174
