,Team compo,Mean return,Std,Median return,Success rate,Success std
0,"[0, 0, 0, 0]",1.7035833333333332,27.294937940206463,10.0,0.511,0.49987898535545583
1,"[0, 0, 0, 1]",-1.869125,28.155175605935074,-20.0,0.451125,0.4976055007483337
2,"[0, 0, 1, 1]",-2.354375,28.28478908104805,-20.0,0.44558333333333333,0.49703000552168763
3,"[0, 0, 1, 2]",-4.467208333333334,28.300447723901186,-20.0,0.41175,0.4921503200242787
4,"[0, 1, 2, 3]",-4.1235,28.14695657467547,-20.0,0.41583333333333333,0.492865064923679
