,Step,Episode return,Episode extrinsic return,Episode intrinsic return,Success,Episode length
0,39,28.130287170410156,-8.975000000000003,37.10528384137305,1,40
1,79,-54.97132873535156,-82.13499999999999,27.163670981900395,1,40
2,119,-146.753662109375,-189.1850000000001,42.43134218440031,1,40
3,159,-42.253211975097656,-90.44000000000003,48.18678495958372,1,40
4,199,-164.07595825195312,-206.2150000000001,42.13904377823266,1,40
5,239,-103.12062072753906,-146.56000000000003,43.439380284478375,1,40
6,279,24.850608825683594,-28.59,53.44060717901495,1,40
7,319,-73.67211151123047,-96.52499999999999,22.852884680546232,1,40
8,359,14.195127487182617,-16.519999999999996,30.71512677703295,1,40
9,399,40.00651550292969,-18.55,58.556517633884035,1,40
10,439,12.798135757446289,-28.980000000000004,41.77813590104112,1,40
11,479,-139.23748779296875,-183.13,43.892517636467055,1,40
12,519,31.26913833618164,-11.085,42.35413853308435,1,40
13,559,21.43498992919922,-31.174999999999997,52.6099894760827,1,40
14,599,-43.86786651611328,-89.26,45.3921333030571,1,40
15,639,15.413790702819824,-42.68,58.09379128706008,1,40
16,679,4.715038776397705,-26.93,31.645038816296385,1,40
17,719,-107.94744110107422,-155.42000000000002,47.47256198401182,1,40
18,759,-148.85150146484375,-181.54000000000005,32.688510636110564,1,40
19,799,-303.4455261230469,-338.92499999999995,35.4794731962903,1,40
20,839,-130.49266052246094,-164.435,33.9423417183611,1,40
21,879,27.325103759765625,-12.094999999999999,39.42010125790878,1,40
22,919,-9.461368560791016,-44.62999999999999,35.1686313752517,1,40
23,959,19.415071487426758,-43.00000000000001,62.415071228446635,1,40
24,999,-111.55842590332031,-154.16500000000002,42.60657158834339,1,40
25,1039,22.859312057495117,-29.859999999999992,52.719313065030285,1,40
26,1079,-7.8232574462890625,-67.86500000000001,60.04174287198248,1,40
27,1119,-5.154681205749512,-59.430000000000014,54.2753186582443,1,40
28,1159,27.021162033081055,-29.614999999999995,56.63616165402037,1,40
29,1199,30.694700241088867,-23.685,54.3796999674624,1,40
30,1239,13.599365234375,-23.799999999999997,37.399364164679014,1,40
31,1279,28.98451805114746,-18.489999999999995,47.47451804895118,1,40
32,1319,-5.308887004852295,-24.424999999999994,19.1161131715134,1,40
33,1359,-0.3906286954879761,-38.73999999999999,38.34937117531268,1,40
34,1399,-4.933259010314941,-40.404999999999994,35.47174088342163,1,40
